jointFR1,jointFR2,jointFR3,force
6.0136284661352395,5.597752197915349,7.610769432129081,6.150612083660615
5.687534137210458,5.2971073469594705,7.188123027559588,5.808374862305176
5.3786422882845235,5.0122919019032555,6.7878929831797725,5.4846238411555595
5.0860527323931635,4.742477880002928,6.408904627924207,5.178370812907481
4.808912258004245,4.486880502026759,6.05004461460552,4.88868019751189
4.546412180229679,4.244755940127699,5.710257722761254,4.614666243407808
4.297786019635824,4.015399183067449,5.392793208644231,4.35549037751608
4.062307302004831,3.7981420126781855,5.093799996270547,4.110358696088806
3.8392874727456765,3.5923510857667353,4.810685568917322,3.8785195889292794
3.628073919981924,3.397426115967871,4.54261586469727,3.659261489894969
3.428048100654324,3.2127981503394802,4.288800443239575,3.4519107469726698
3.2386237642714097,3.037927935763768,4.075238719855279,3.2558296055715643
3.059245269220723,2.8723043704756592,3.8750715481542777,3.0704142990175285
2.889385986818411,2.7154430362833804,3.6958174877175507,2.895093240551773
2.7285467885261045,2.5668848072771793,3.5377792463067603,2.7306040751873235
2.576254612002085,2.4261945310412294,3.3861387930602045,2.5785626620287836
2.432061101879547,2.292959778591257,3.240640023382322,2.434609252165123
2.2955413213786593,2.1667896594573044,3.101037060326136,2.2983193162801503
2.1662925310619694,2.047313698517523,2.9670938463726557,2.1692905056904412
2.0439330312349466,1.9341807713657122,2.8385837515019947,2.047141495490681
1.9281010646757029,1.827058095162939,2.7172280223347496,1.9315108879929788
1.828459049312196,1.7256302720824297,2.629049130266318,1.8220561733186647
1.7535655395462464,1.6295983826075258,2.569557187047455,1.7184527441647302
1.6816832322512816,1.5593742496988818,2.511646064466064,1.6203929619221868
1.6126916109244727,1.4960171256894224,2.458180538269757,1.5275852714707014
1.5464749741795754,1.4352164278157902,2.409805079389023,1.4397533621132406
1.4829222435052252,1.3768696382051473,2.3625837806146093,1.3566353722465996
1.4219267786960836,1.3208783387582905,2.316483051047609,1.2779831354889253
1.3633862006506259,1.2671480473960768,2.2714704405249875,1.2035614661040854
1.307202221241573,1.2155880608431373,2.227514597011966,1.169507055091593
1.2532804799767134,1.1661113036879678,2.184585225669417,1.1473916392456067
1.2015303871791134,1.1186341834688611,2.1426530495286773,1.1258527644391443
1.1518649734265447,1.0730764515451854,2.1016897717089265,1.1048710310151224
1.1042007450003217,1.0293610695230748,2.06166803911497,1.0844278342902784
1.0584575451037308,0.9874140810138436,2.0225614075557607,1.064505327877891
1.0145584206197882,0.9471644885122628,1.9843443082264793,1.0450863888079422
0.9736482856483745,0.9085441351903532,1.9469920154992892,1.0261545843540105
0.9358090008026073,0.8714875914104836,1.9104806159701586,1.0076941404808233
0.8994803694276701,0.8359320457694142,1.874786978711264,0.9896899118308161
0.8646019010754472,0.8018172004924289,1.8398887266805697,0.9721273531722152
0.8311155246250886,0.7690851710039242,1.805764209242136,0.9549924922351322
0.798965491630621,0.7376803895077528,1.772392475752623,0.9382719038659108
0.768098283527371,0.7075495124172722,1.739753250171251,0.9219526854335378
0.7412879654000178,0.6786413314814368,1.7078269066522394,0.906022433425308
0.7259046229272014,0.6509066884594017,1.676594446080406,0.8904692211721366
0.710892615270303,0.6242983932020048,1.6460374735122072,0.875281577646963
0.6962406703825893,0.59877114500413,1.6161381764860434,0.8604484672825632
0.6819379498935736,0.5742814570974006,1.5868793041671223,0.845959270757836
0.6679740294667696,0.5575296934570266,1.5582441472935802,0.831803766704212
0.654338880124809,0.5432515986239259,1.5302165188919203,0.8179721142863038
0.6410228504924848,0.5294915497104774,1.5027807357311285,0.8044548366132488
0.6280166499108465,0.5185803090899641,1.4759216004860556,0.7912428049394081
0.6153113323779075,0.5079283535540504,1.4496243845818726,0.7783272236151909
0.6028982812738267,0.49752801807491265,1.4238748116925297,0.7656996157507588
0.5907691948306177,0.487371924352879,1.3986590418672573,0.7533518095572652
0.5789160723084993,0.4774529680861116,1.3739636562601965,0.7412759253320684
0.5673312008429795,0.4677643068603248,1.349775642439262,0.7294643630560649
0.5560071429286062,0.45829934862703037,1.3260823802512975,0.7179097905728998
0.5449367245070981,0.44905174074042264,1.302871628221522,0.7066051323213443
0.5341130236292264,0.4400153595245696,1.2801315104661533,0.6955435585935801
0.5235293596614149,0.4311843003440431,1.2578505040979424,0.6847184752935139
0.5131792830095167,0.42255286815250115,1.2360174271051836,0.6741235141705461
0.5030565653336494,0.4141155684950647,1.2146214266855389,0.6637525235054613
0.49315519022933085,0.40586709894157025,1.1936519680167743,0.6535995592262889
0.4834693443514193,0.3978023409289656,1.173098823447228,0.6436588764330908
0.47399340895858577,0.3899163519922395,1.1529520620895228,0.6339249213117003
0.464721951857191,0.3822043583643352,1.1332020398016969,0.6243923234174367
0.4556497197245267,0.37466174792650875,1.1138393895405692,0.6150558883107786
0.4467716307924129,0.3672840634915444,1.094855012072765,0.6059105905278791
0.4380827678731287,0.36006699640315143,1.0762400670294117,0.5969515668696682
0.429578371710567,0.353006380435714,1.0579859642910803,0.5881741099941059
0.42125383464039734,0.34609818597939357,1.0400843556900863,0.5795736622969145
0.4131046945438447,0.33933851449634045,1.0225271270177811,0.5711458100668633
0.40512662908048747,0.3327235932345112,1.005306390324962,0.5628862779023664
0.3973154501862234,0.32624977018627865,0.9884144765040028,0.5547909233768241
0.38966709882326156,0.3199135092796822,0.9718439281417715,0.5468557319407574
0.38217763996968157,0.3137113857907764,0.9555874926328243,0.5390768120493881
0.37484325783671746,0.307640081966148,0.939638115542806,0.5314503905048795
0.3676602513025582,0.3016963828452085,0.9239889342123688,0.5239728080029887
0.36062502955200126,0.2958771722724165,0.9086332715923275,0.5166405148743911
0.35373410791186244,0.2901794290900792,0.8935646303011278,0.5094500670114238
0.3469841038725435,0.2846002235028642,0.8787766868960603,0.5023981219714518
0.3403717332866627,0.279136713605599,0.8642632863500053,0.49548143524849403
0.33389380673610336,0.2737861420663733,0.8500184367258101,0.488696856705167
0.32754722605928677,0.2685458329573559,0.836036304040717,0.4820413271573885
0.3213289810308825,0.2634131887261346,0.8223112073135654,0.4755118751046649
0.31523614618657236,0.25838568730074085,0.808837613787784,0.4691056135991294
0.3092658777858547,0.253460879321881,0.7956101343234481,0.46281973724684716
0.3034154109062295,0.24863638549621192,0.7826235189519739,0.4566515193352117
