jointMR1,jointMR2,jointMR3,force
6.314243385260852,5.454382371287762,7.840925638273182,6.150615806786958
5.961623919334396,5.152279251770232,7.395998440974939,5.808380918584277
5.628065135194289,4.866456075541141,6.975234348931519,5.4846311930898795
5.312548048082895,4.5960433786190755,6.577339605293977,5.1783785479078235
5.014107933899611,4.340217981244591,6.201089380745998,4.888687516066634
4.731831444004501,4.098200527038423,5.845324107816914,4.61467244822119
4.464853873352319,3.86925315293583,5.508946010013419,4.355494863544366
4.212356573810274,3.6526772829485408,5.190915815418634,4.110360941408101
3.9735645049454242,3.4478115391750626,4.890249644957214,3.878519146373157
3.7477439149776215,3.254029763829563,4.606016066045824,3.659257979404478
3.534200144981885,3.070739146390575,4.3373333028414205,3.4519038486051103
3.332275549791536,2.8973784502841102,4.08336659476661,3.255819053118195
3.141347529401324,2.733416333812581,3.845206875032042,3.0703998741838423
2.9608266649992703,2.6020253410853478,3.62095782373198,2.9077473450444136
2.7901549540677983,2.4815332185497714,3.4089987303563243,2.7908695935852528
2.628804139290155,2.3664514179628764,3.208668803123918,2.6791944650222295
2.476274126277751,2.256539965787106,3.070345650321637,2.572492074064541
2.3320914853988897,2.1515694822382736,2.955441659264674,2.470542665703046
2.1958080332400733,2.0513207144737167,2.8446230963078185,2.3731361691975126
2.06699948946852,1.9555840903355608,2.7377462991268775,2.2800717716954857
1.9452642050893048,1.8661340896927485,2.6346726369634923,2.1911575106187304
1.830221958303455,1.7828879146999677,2.5352683346845954,2.106209883991258
1.7410640795450572,1.703319601493631,2.4512069383560684,2.025053477919267
1.6792705438660285,1.6272675552105487,2.4035601609823596,1.9475206104681053
1.619655956424557,1.5545772760439902,2.3568828303765557,1.8734509912145765
1.5621438255755755,1.4851010475522581,2.3111509183863057,1.8026913957846742
1.5066603371590113,1.418697638668822,2.266341197457911,1.7350953547171986
1.453134260907068,1.3572543618477886,2.2224312063037135,1.6705228560227299
1.4014968601215307,1.3083204501172614,2.1793992172526155,1.6088400608351856
1.351681804506829,1.2611177508652507,2.137224205196745,1.549919031579724
1.3036250860486065,1.2155854691846546,2.095885818051829,1.4936374721061092
1.2652689552482346,1.1716649383510058,2.055364348653198,1.4398784792608987
1.2413110487997152,1.1292995454198218,2.0156407080134517,1.3885303053950047
1.2178348451858727,1.0884346594241394,1.9766963998716893,1.3394861313253181
1.1948285613255132,1.0490175620813533,1.9385134964679083,1.2926438492902848
1.172280802164731,1.010997380921652,1.9010746154796634,1.247905855459567
1.1501805441335933,0.9743250247534178,1.8643628980613722,1.2051788515772814
1.1285171194125994,0.9389531213839076,1.8283619879297963,1.1643736553368125
1.1072802009670644,0.9048359575163994,1.7959402029330154,1.1254050191028981
1.08645978830977,0.8719294207477329,1.7674592882019702,1.08819145661359
1.0660461939543167,0.8401909435928409,1.7394738534047096,1.0526550773108712
1.0460300305235954,0.8099082961376277,1.711974528460166,1.0187214279641525
1.0264021984796479,0.7818357470731393,1.6849521477342455,0.9863193412656803
1.0071538744429906,0.7547321761224497,1.6583977444065714,0.9553807910909757
0.9882765000711209,0.7285639672007816,1.6323025450395274,0.9258407541309621
0.9697617714675422,0.7096847023166004,1.6066579643407648,0.8976370776153321
0.9516016290941371,0.6968746616363188,1.5814556001107725,0.8707103528590555
0.9337882481611446,0.6843107255746776,1.5566872283675166,0.845003794375725
0.916314029470354,0.6719872974318333,1.5323447986405299,0.8204631243127215
0.8991715906883964,0.659898949848879,1.5084204294272119,0.7970364619739582
0.8823537580282486,0.6480404179879105,1.4849064038044362,0.7746742182062786
0.8658535583181806,0.6364065930377301,1.4617951651888967,0.7533289944354387
0.8496642114384902,0.6249925160285119,1.4390793132399398,0.7329554861470151
0.8337791231073906,0.6137933719396067,1.4167515998989149,0.7135103906166047
0.8181918779983803,0.6028044840855025,1.3948049255593777,0.6991352608251292
0.8028962331723692,0.5920213087657551,1.3732323353627296,0.6863092539478992
0.7878861118086892,0.5814394301654247,1.3520270156141398,0.6737230137914861
0.7731555972199573,0.5710545554932813,1.3311822903138433,0.6613714819068307
0.7586989271365442,0.5608625103456915,1.3106916177991288,0.6492497368352862
0.744510488247136,0.5508592342847485,1.2905485874925524,0.6373529890650952
0.7305848109825904,0.5410407766197949,1.2707469167521235,0.6256765762185523
0.7169165645309483,0.5314032923820582,1.2512804478194013,0.6142159584582113
0.7035005520720997,0.5219430384826562,1.2321431448616318,0.6029667141010845
0.6903317062211922,0.5126563700447426,1.2133290911042325,0.5919245354303813
0.6774050846704485,0.5035397369010415,1.1948324860500972,0.5810852246948603
0.664715866019583,0.4945896802484678,1.1766476427823598,0.5704446902864001
0.6522593457855315,0.4858028294519879,1.1587689853474084,0.5599989430868736
0.6400309325826713,0.477175898990252,1.141191046215079,0.5497440929758934
0.6297017548536925,0.4687056855359459,1.1239084638131076,0.5396763454914072
0.6197768443075617,0.4603890651641603,1.1069159801330406,0.5297919986355706
0.6100206294103685,0.4522229906824284,1.0902084384049417,0.5200874398186981
0.6004300802669028,0.4442044890764189,1.0737807808383264,0.510559142934467
0.591002226346002,0.4363306590655696,1.0576280464269083,0.5012036655599247
0.5817341551088,0.42859866876326297,1.0417453688148108,0.49201764627415245
