jointFR1,jointFR2,jointFR3,force
5.436594670287591,5.298998122998292,7.890379960843113,5.149130449920297
5.1426815787508895,5.012792788513368,7.449374361382132,4.907732715700063
4.864306958857764,4.741727472172148,7.03194927939462,4.677309026113094
4.600655790979968,4.485007702867744,6.6368626141490665,4.4573660162473026
4.350955682254993,4.241880571954436,6.262937334829736,4.247432414267498
4.114474639570137,4.011632561555118,5.909058078801628,4.047058053431641
3.8905189588446785,3.79358748628483,5.574167927564973,3.8558129282683686
3.6784312245380564,3.587104542468576,5.257265351120926,3.6732862929422265
3.486200236330165,3.391576459240861,4.957401311954478,3.4990857999211142
3.3202968385800937,3.206427746207382,4.673676520299789,3.3328366771447864
3.1619743390591846,3.031113032626946,4.405238832788225,3.1741809419737432
3.010891313261805,2.8651154933350282,4.151280786991869,3.022776650274674
2.8667216351263756,2.707945356879787,3.9307109747228735,2.8782971790721894
2.7291537927639657,2.559138491577818,3.7411084078971673,2.7404305412666234
2.597890234774537,2.421254467082581,3.5601901836442007,2.6088787309848565
2.472646745783826,2.3064709237035483,3.3875623293272366,2.483357098195051
2.353151849894928,2.196926581232632,3.222848700719057,2.3635937512774388
2.2391462408070075,2.0923855922397276,3.065690175848384,2.2493289863017263
2.130382237409329,1.9926226750322098,2.9213418286213484,2.140997155915593
2.0266232637120325,1.897422641104643,2.7838993992617107,2.0383258569564293
1.9276433520260015,1.8065799437113805,2.679512589111957,1.9403230701096152
1.8332266683527265,1.7198982466180446,2.6221345999431263,1.8467806227859325
1.743167058991563,1.6371900121300367,2.5662277222215675,1.757499554794805
1.6604030372544918,1.5582761075365912,2.5117447370445882,1.6744219145168358
1.584036014666043,1.4829854291473048,2.45864027011763,1.6223117815114185
1.5111417772174918,1.413538257861704,2.4068707100254234,1.572614771251196
1.441562938744854,1.3481038853081255,2.356394130373655,1.5252090782170182
1.3751492345349232,1.2856485458275269,2.307170215611689,1.4799791987220265
1.311757199319633,1.2260372622543931,2.2591601903563374,1.436815602603406
1.2512498598262858,1.169141163264234,2.212326752045594,1.3956144220482658
1.1934964412257092,1.1148372073251707,2.166634006759802,1.3562771566591272
1.1383720868501512,1.0630079191275754,2.1220474080557583,1.3187103939112226
1.085757590581117,1.0135411379277257,2.0785336986669676,1.2828255441980418
1.037066338755902,0.9663297772669557,2.0360608549305272,1.2485385897035322
1.0047921584169353,0.9212715955521102,1.9945980338080567,1.2157698463791071
0.9737640129902054,0.878268977006363,1.954115522374656,1.1844437383413056
0.943928580671802,0.8372287225216462,1.9206207620418319,1.1544885840416692
0.9152349021885341,0.79806184996513,1.8918327098012788,1.1258363935942504
0.8876342751576592,0.760683403512425,1.8636526465006282,1.0984226766782426
0.861080153177248,0.7250122715994849,1.836062064388846,1.0721862604636523
0.835528049435411,0.6923809850470268,1.8090431705745702,1.0470691170367472
0.810935444636122,0.6708232689690565,1.7825788564872354,1.0230161998293192
0.7872616990483831,0.6543200812282672,1.7566526686871882,0.9999752885817286
0.7644679684941512,0.6382994699544169,1.7312487809646262,0.9778968423941892
0.7425171240986974,0.6227447161716277,1.706351967669888,0.9567338604440625
0.7213736756349437,0.6076397539991794,1.6819475782201831,0.9364417499689343
0.7010036983008815,0.5929691433429041,1.6580215127303173,0.9169782011361656
0.6841141137062436,0.5787180437682389,1.6345601987172969,0.8983030684394044
0.669812017065645,0.5648721895029731,1.6115505688309515,0.8803782582813166
0.6591032548465837,0.5514178655200004,1.588980039564847,0.863167622419583
0.6486325814055743,0.5383418846526162,1.5668364909037977,0.8466368569700709
0.6383924410740107,0.5256315656969808,1.5451082468662583,0.8307534066770725
0.6283755771099276,0.5132747124584012,1.523784056901719,0.8154863741756438
0.6185750187818865,0.5012595936999864,1.5028530781050258,0.8008064339854399
0.6089840690263715,0.48957492395407515,1.4823048582112426,0.7866857509890414
0.5995962926530555,0.47820984515859105,1.4621293193362965,0.7730979031606693
0.590405505073444,0.4671539090821501,1.4423167424302112,0.760017808323408
0.5814057615294974,0.4563970605033471,1.4228577524111987,0.7474216547246357
0.5725913467998821,0.4459296211111848,1.40374330395032,0.7352868352303448
0.5639567653625044,0.4357422740950611,1.384964667877759,0.7235918849494443
0.5554967319929284,0.4258260493941349,1.3665134181830596,0.7123164221089947
0.5472061627791971,0.41737729041844385,1.3483814195829078,0.7014410920106753
0.5390801665344507,0.4094696361942729,1.330560815631225,0.6909475139076472
0.531114036589563,0.4017320748710179,1.3130440173474522,0.68081823064937
0.5233032429488164,0.3941602022230215,1.2958236923400084,0.6710366609498911
0.5156434247923926,0.38674975392686195,1.278892754402905,0.6615870541426687
0.5081303833101899,0.37949660035210653,1.2622443535645047,0.6524544472921397
0.5007600748521596,0.3723967415648356,1.2458718665683417,0.6436246245390274
0.49352860438102697,0.36544630253484,1.2297688877668167,0.6350840785627884
0.4864322192138908,0.3586415285377994,1.2139292204094412,0.6268199740507108
0.4794673030398005,0.35197878074412325,1.1983468683081249,0.618820113068925
0.4726303702009853,0.3454545319864992,1.1830160278627737,0.6110729022360626
0.4659180602259673,0.33906536269854504,1.1679310804312224,0.60356732160549
0.45932713260330965,0.33280795701728183,1.1530865850282401,0.5962928951669423
0.45285446178526156,0.3266790990424723,1.1384772713390114,0.5892396628830496
0.44649703241103667,0.32067566924616886,1.1240980330331771,0.582398154180656
0.44025193473992696,0.31479464102609767,1.10994392136611,0.5757593628210099
0.4341163602848839,0.3090330773967941,1.0960101390547137,0.5693147230768804
0.42808759763763027,0.30338812781266,1.0822920344156013,0.5630560871483963
0.42216302847675435,0.2978570251173691,1.0687850957540346,0.5569757037529778
0.4163401237506276,0.2924370826142926,1.055484945992546,0.5510661978280991
0.4106164400273495,0.2871256912528386,1.0423873375286492,0.5453205512888141
0.40498961600427485,0.2819203169258321,1.0294881473115067,0.5397320847850295
0.3994573691700107,0.2768184978732644,1.0167833721279025,0.5342944404063544
0.394017492612082,0.27181784218794636,1.0042691240882602,0.5290015652850978
0.38866785196378584,0.2669160254187948,0.9919416263039043,0.5238476960505664
0.38340638248402437,0.26211078826766054,0.979797208747114,0.5188273440902521
0.37823108626420077,0.2573999343757922,0.967832304285921,0.5139352815758211
0.3731400295565157,0.2527813281961875,0.9560434448859592,0.5091665282140203
0.3681313402182653,0.24825289294825703,0.9444272579719986,0.504516338684687
0.36320320526697275,0.2438126086513699,0.9329804629421574,0.49998019073003735
0.3583538685414259,0.23945851023400455,0.921699867828059,0.4955537738612623
0.35358162846391084,0.23518868571536766,0.9105823660945378,0.49123297865025195
0.3488848358991383,0.231001274456476,0.8996249335727591,0.4870138865759325
0.34426189210556707,0.22689446547783365,0.8888246255208931,0.4828927603963058
0.3397112467750185,0.2228664958409473,0.8781785738067607,0.4788660350187831
0.33523139615665903,0.21891564909105288,0.8676839842071009,0.47493030884284154
0.33082088126160375,0.2150402537585363,0.8573381338183494,0.4710823355503815
0.32647828614456165,0.2112386819166283,0.8471383685740572,0.4673190163204548
0.3222022362591075,0.20750934779307917,0.8370821008642837,0.4636373924462481
0.3179913968833079,0.20385070643359327,0.8271668072525074,0.4600346383333601
0.31384447161258683,0.2002612524149131,0.8173900262858025,0.4565080548595099
0.3097602009168483,0.19673951860553118,0.8077493563942122,0.4530550630768433
0.3057373607590107,0.19328407497208777,0.7982424538754336,0.4496731982389964
0.30177476127223046,0.18989352742960242,0.7888670309610979,0.44636010413599814
0.2978712454932206,0.186566516733762,0.7796208539611085,0.443113527720984
0.29402568814918006,0.1833017174135646,0.7705017414826287,0.43993131401352464
0.2902369944959638,0.18009783674269253,0.7615075627204979,0.43681140126517026
0.2865040992052297,0.17695361374805374,0.7526362358159686,0.4337518163735603
0.2828259652983972,0.17386781825399966,0.7438857262808092,0.4307506705321621
0.27920158312535304,0.17083924996079103,0.7352540454839516,0.4278061551033783
0.2756299693859285,0.16786673755593906,0.7267392491979683,0.4249165377034
0.2721101661922616,0.16494913785711418,0.7183394362028135,0.42208015848779257
0.2686412401702446,0.16208533498536604,0.7100527469443503,0.4192954266273726
0.265222281598334,0.15927423956745113,0.7018773622453087,0.4165608169644842
0.2618524035820786,0.15651478796611462,0.6938115020664273,0.41387486684029196
0.2585307412627967,0.15380594153722504,0.685853424315614,0.411236173084205
0.2552564510588986,0.15114668591270586,0.6780014237030776,0.4086433891570071
0.25202870993842497,0.1485360303082437,0.670253830640462,0.40609522243970314
0.2488467147214285,0.14597300685481351,0.6626090101820945,0.4035904316605211
0.24570968141089056,0.14345666995308037,0.6550653610065675,0.40112782445288714
0.2426168445509252,0.1409860956497957,0.6476213144369227,0.3987062550375808
0.23956745661107365,0.13856038103532775,0.640275333497794,0.39632462202262353
0.23656078739555086,0.13617864366151067,0.6330259120079651,0.39398186631479115
0.23359612347635217,0.13384002097902903,0.6258715737068055,0.3916769691369623
0.23067276764917993,0.13154366979358556,0.6188108714131866,0.38940895014581445
0.22779003841119538,0.1292887657401287,0.6118423862154789,0.3871768656446667
0.2249472694596445,0.12707450277445542,0.6049647266913434,0.38497980688653716
0.22214380921045046,0.12490009268151991,0.5981765281560525,0.38281689846274614
0.2193790203359054,0.12276476459982255,0.591476451938143,0.3806872967726316
0.21665227932063058,0.12066776456126127,0.5848631846812644,0.37859018857018073
0.21396297603501657,0.11860835504586853,0.5783354376711285,0.3765247895835992
0.21131051332538298,0.11658581455087036,0.5718919461865013,0.374490343204045
0.2086943066201371,0.1145994371735356,0.5655314688732518,0.37248611923995073
0.20611378355123977,0.11282703702142693,0.5592527871405013,0.37051141273354843
0.20356838359031965,0.11129917899197772,0.5530547045779473,0.36856554283638177
0.20105755769880235,0.1097931230020176,0.5469360463935007,0.3666478517407642
0.19858076799145513,0.1083085088304887,0.5408956588703899,0.36475770366429355
0.19613748741276987,0.10684498426307099,0.5349324088429441,0.3628944838846887
0.19372719942563313,0.10540220483695573,0.5290451831902832,0.36105759782235813
0.1913493977117594,0.10397983359586316,0.5232328883471817,0.35924647016823713
0.18900358588338384,0.10257754085486104,0.5174944498314209,0.3574605440545671
0.18668927720573456,0.10119500397455339,0.5118288117869416,0.3556992802664082
0.18440599432982666,0.09983190714422552,0.5062349365421754,0.35396215649179086
0.1821532690351376,0.09848794117356119,0.5007118041829328,0.3522486666085213
0.17993064198174685,0.09716280329255189,0.49525841213926847,0.35055832000576026
0.17773766247153866,0.09585619695924619,0.4898737747857582,0.34889064093859284
0.1755738882180843,0.09456783167499117,0.48455692305465914,0.34724516791389515
0.1734388851248401,0.09329742280685016,0.4793069040614393,0.34562145310590026
0.17133222707130924,0.09204469141687321,0.4741227807421817,0.34401906179993985
0.16925349570683565,0.09080936409793772,0.46900363150239865,0.34243757186292334
0.16720228025170847,0.08959117281585782,0.46394854987680856,0.34087657323918896
0.16517817730527332,0.08838985475750871,0.45895664419964777,0.3393356674704327
0.1631807906607583,0.08720515218469371,0.4540270372850934,0.3378144672384874
0.1612097311265353,0.08603681229351379,0.44915886611742706,0.3363125959297871
0.15926461635355044,0.08488458707899826,0.44435128155054016,0.33482968722041906
0.15734507066866885,0.08374823320477731,0.43960344801643925,0.3333653846807118
0.15545072491369033,0.08262751187757178,0.43491454324239043,0.33191934139837
0.15358121628980193,0.08152218872630357,0.4302837579763916,0.3304912196192182
0.15173618820724666,0.08043203368561869,0.4257102957206367,0.3290806904046594
0.14991529013999322,0.0793568208836467,0.4211933724726842,0.32768743330500666
0.14811817748520506,0.07829632853380908,0.416732216474039,0.326311136047882
0.14634451142731303,0.07725033883050447,0.412326067965858,0.32495149424092884
0.14459395880650602,0.0762186378485119,0.4079741789515301,0.3236082110881125
0.1428661919914615,0.07520101544595159,0.4036758129658695,0.32228099711892977
0.14116088875614563,0.07419726517065217,0.39943024485067435,0.32096956992987813
0.13947773216052048,0.07320718416978589,0.3952367605364244,0.3196736539375691
0.13781641043500234,0.07223057310262948,0.3910946568298914,0.31839298014290796
0.13617661686852275,0.0712672360563259,0.387003241207448,0.3171272859057832
0.1345580497000493,0.07031698046451673,0.3829618316138761,0.31587631472974353
0.13296041201343065,0.0693796170287293,0.37896975626645735,0.31463981605616603
0.1313834116354345,0.06845495964240178,0.375026353464192,0.3134175450674469
0.1298267610368551,0.06754282531744193,0.37113097140193374,0.3122092624987617
0.12829017723657019,0.06664303411320838,0.36728296798928195,0.3110147344579789
0.1267733817084335,0.06575540906782329,0.36348171067406776,0.30983373225332
0.12527610029089364,0.06487977613171136,0.3597265762702653,0.30866603222838723
0.1237980630992353,0.06401596410328547,0.35601695079018714,0.30751141560419604
0.1223390044403422,0.06316380456668202,0.35235222928080434,0.3063696683278712
0.12089866272988634,0.062323131831468426,0.34873181566406597,0.3052405809276796
0.11947678041185245,0.06149378287424312,0.3451551225810676,0.3041239483740921
0.11807310388030928,0.06067559728205074,0.3416215712399584,0.30301956994658175
0.11668738340334439,0.059868417197539436,0.3381305912674384,0.3019272491058792
0.11531937304908188,0.05907208726579083,0.3346816205637557,0.30084679337142506
0.11396883061370622,0.05828645458276149,0.33127410516106415,0.29977801420376526
0.1126355175514186,0.05751136864526407,0.32790749908504924,0.2987207268916545
0.11131919890625541,0.05674668130243321,0.32458126421970945,0.2976747504436429
0.11001964324570107,0.05599224670861824,0.321294870175189,0.2966399074839314
0.1087366225960307,0.055247921277642054,0.3180477941585784,0.2956160241522926
0.10746991237932084,0.05451356363838156,0.31483952084757094,0.2946029300078666
0.10621929135206881,0.05378903459160944,0.311669542266904,0.2936004579366472
0.1049845415453636,0.053074197068057716,0.30853735766748924,0.29260844406248704
0.1037654482065543,0.05236891608764932,0.3054424734081451,0.29162672766145503
0.10256179974236351,0.051673058719859,0.3023844028398639,0.29065515107939216
0.10137338766339607,0.050986494045155595,0.2993626661925326,0.28969355965251464
0.10020000652999458,0.05030909311749182,0.29637679046402776,0.28874180163092783
0.09904145389939673,0.049640728927795474,0.2934263093116225,0.2877997281049122
0.09789753027414924,0.04898127636843069,0.29051076294563405,0.286867192933858
0.09676803905173714,0.04833061219859003,0.2876296980252444,0.28594405267772716
0.09565278647538736,0.04768861501058408,0.28478266755644066,0.2850301665309282
