time,d_time,world_time,velocity,MI,oriDiff,body_x,body_y,IMU_roll,IMU_pitch,IMU_yaw,predict_1,error_1,sensor_1,weight_1,g_1,sensor_raw_1,rbfn_z_1,rbfn_z_lp_1,cpg0_1,cpg1_1,tr_target_1,cr_target_1,fr_target_1,tr_1,cr_1,fr_1,sub_data_1,raw_force_1,fitered_force_1,Beta_filter_force_1,Beta_filter_roll_1,E_angle_1,Beta_raw_offset_1,Beta_prev_offset_TCjoint_1,Beta_offset_1,x_toe_1,y_toe_1,z_toe_1,torq_tr_1,torq_cr_1,torq_fr_1,vel_tr_1,vel_cr_1,vel_fr_1,predict_2,error_2,sensor_2,weight_2,g_2,sensor_raw_2,rbfn_z_2,rbfn_z_lp_2,cpg0_2,cpg1_2,tr_target_2,cr_target_2,fr_target_2,tr_2,cr_2,fr_2,sub_data_2,raw_force_2,fitered_force_2,Beta_filter_force_2,Beta_filter_roll_2,E_angle_2,Beta_raw_offset_2,Beta_prev_offset_TCjoint_2,Beta_offset_2,x_toe_2,y_toe_2,z_toe_2,torq_tr_2,torq_cr_2,torq_fr_2,vel_tr_2,vel_cr_2,vel_fr_2,predict_3,error_3,sensor_3,weight_3,g_3,sensor_raw_3,rbfn_z_3,rbfn_z_lp_3,cpg0_3,cpg1_3,tr_target_3,cr_target_3,fr_target_3,tr_3,cr_3,fr_3,sub_data_3,raw_force_3,fitered_force_3,Beta_filter_force_3,Beta_filter_roll_3,E_angle_3,Beta_raw_offset_3,Beta_prev_offset_TCjoint_3,Beta_offset_3,x_toe_3,y_toe_3,z_toe_3,torq_tr_3,torq_cr_3,torq_fr_3,vel_tr_3,vel_cr_3,vel_fr_3,predict_4,error_4,sensor_4,weight_4,g_4,sensor_raw_4,rbfn_z_4,rbfn_z_lp_4,cpg0_4,cpg1_4,tr_target_4,cr_target_4,fr_target_4,tr_4,cr_4,fr_4,sub_data_4,raw_force_4,fitered_force_4,Beta_filter_force_4,Beta_filter_roll_4,E_angle_4,Beta_raw_offset_4,Beta_prev_offset_TCjoint_4,Beta_offset_4,x_toe_4,y_toe_4,z_toe_4,torq_tr_4,torq_cr_4,torq_fr_4,vel_tr_4,vel_cr_4,vel_fr_4,predict_5,error_5,sensor_5,weight_5,g_5,sensor_raw_5,rbfn_z_5,rbfn_z_lp_5,cpg0_5,cpg1_5,tr_target_5,cr_target_5,fr_target_5,tr_5,cr_5,fr_5,sub_data_5,raw_force_5,fitered_force_5,Beta_filter_force_5,Beta_filter_roll_5,E_angle_5,Beta_raw_offset_5,Beta_prev_offset_TCjoint_5,Beta_offset_5,x_toe_5,y_toe_5,z_toe_5,torq_tr_5,torq_cr_5,torq_fr_5,vel_tr_5,vel_cr_5,vel_fr_5,predict_6,error_6,sensor_6,weight_6,g_6,sensor_raw_6,rbfn_z_6,rbfn_z_lp_6,cpg0_6,cpg1_6,tr_target_6,cr_target_6,fr_target_6,tr_6,cr_6,fr_6,sub_data_6,raw_force_6,fitered_force_6,Beta_filter_force_6,Beta_filter_roll_6,E_angle_6,Beta_raw_offset_6,Beta_prev_offset_TCjoint_6,Beta_offset_6,x_toe_6,y_toe_6,z_toe_6,torq_tr_6,torq_cr_6,torq_fr_6,vel_tr_6,vel_cr_6,vel_fr_6,
1.0,0.008,2.901,-0.0,0.17,-1.5707484031315,-2.8470001220703,2.3249933719635,5.7371021987148e-07,-3.3718847151533e-07,3.1415925886999,0,0,0,0,0,0.046398244798183,1.534083366394,1.4715374708176,0.57319953271332,0.82342548533805,-0.063370327349056,0.68349817928441,-3.0404836332873,0.52359878959642,0.17218254939248,-1.0477732328812,99,0.069452472031116,0.0022243154235184,0,0,0,0,0,0,0.12549673371507,-0.2820130754094,0.42193162672573,-1.7610128711002e-06,-3.9707146472204,-1.5176829150748,1.2131629034685e-08,0.047966750297062,-0.018890166708199,0,0,0,0,0,-0.021533219143748,1.5387655496597,1.1767981052399,0.57319953271332,0.82342548533805,-0.41091738592722,0.34849925118846,-2.7620075250053,-1.1183569625928e-09,0.17268641032057,-1.0476715122558,99,-0.096312135457993,-0.0030845350120217,0,0,0,0,0,0,0.098915845382121,-0.24156663494402,0.18526124073846,-1.0941156802967e-06,-2.4901310651384,-1.0788211898232,2.3324453479748e-08,-0.027384919235377,0.0081762906996028,0,0,0,0,0,0.032770421355963,1.5371408462524,1.12955057621,0.57319953271332,0.82342548533805,-0.76753553541443,0.87057422516795,-2.8571954583008,-0.6981316820871,0.17225555620241,-1.0477099598323,99,-0.048539698123932,-0.0015545537462458,0,0,0,0,0,0,0.13857637815168,-0.22890476643781,-0.06011630138619,-3.199044646563e-07,-3.5861669494946,-1.6435004401759,3.3453684267219e-08,0.027445246067795,0.0032939273006964,0,0,0,0,0,-0.049221709370613,1.534083366394,1.4715374708176,0.57319953271332,0.82342548533805,-0.063370327349056,0.68349817928441,-3.0404836332873,0.52359822863635,0.17232689152663,-1.0477596592499,99,-0.074023559689522,-0.0023707111831754,0,0,0,0,0,0,0.12544495616011,0.28204252713049,0.42194961004841,-0.0012192605531568,-4.2104604471838,-1.6502719880107,6.5289875728077e-06,0.02823943521513,0.011470998386277,0,0,0,0,0,0.02217193134129,1.5387655496597,1.1767981052399,0.57319953271332,0.82342548533805,-0.41091738592722,0.34849925118846,-2.7620075250053,-5.3375881492457e-10,0.17275064014621,-1.047610183999,99,-0.052747175097466,-0.0016893043648452,0,0,0,0,0,0,0.099256498334209,0.24191186669028,0.18523862973905,-9.9028641604167e-07,-2.4017861913425,-1.0356928621643,-5.2400306316264e-08,-0.018606431375636,0.0055398392264656,0,0,0,0,0,0.10028481483459,1.5371408462524,1.12955057621,0.57319953271332,0.82342548533805,-0.76753553541443,0.87057422516795,-2.8571954583008,-0.69813168216137,0.17218744350227,-1.0477660598407,99,-0.026299810037017,-0.00084228930063546,0,0,0,0,0,0,0.13860877695623,0.23024963874653,-0.058487862335539,-2.8266990376061e-06,-3.6697315607169,-1.6909574263764,-9.3374641352294e-08,-0.03771773844408,0.0033706024882289,
1.008,0.008,2.927,-0.0,0.17,-1.5707484031315,-2.8470001220703,2.3249933719635,5.7371021987148e-07,-3.3718847151533e-07,3.1415925886999,0,0,0,0,0,0.038200527429581,1.3408476114273,1.4323304891586,0.83599533496024,0.71023598871093,-0.063370327349056,0.68349817928441,-3.0404836332873,0.52359878934989,0.17215645767244,-1.0477795333362,99,0.061187047511339,0.001959603279829,0,0,0,0,0,0,0.12548893395775,-0.28201446932734,0.42193243154425,-4.3514743816448e-06,-3.9865476251048,-1.5361765033909,-5.0369219906093e-07,0.04849923440498,-0.012654859141038,0,0,0,0,0,-0.19418327510357,1.3384009599686,1.2252789735794,0.83599533496024,0.71023598871093,-0.41091738592722,0.34849925118846,-2.7620075250053,-8.0321260753635e-10,0.17266367236254,-1.0476988449575,99,-0.11433799564838,-0.0036618390586227,0,0,0,0,0,0,0.098920339300506,-0.24156572935805,0.18526124071749,-5.1400801236066e-07,-2.4294748835773,-1.0368112589847,8.6300744328592e-08,0.038148017561306,-0.012890554323965,0,0,0,0,0,-0.080736413598061,1.337974190712,1.1920776367188,0.83599533496024,0.71023598871093,-0.76753553541443,0.87057422516795,-2.8571954583008,-0.69813168125867,0.17232692083385,-1.0477502329883,99,-0.023680662736297,-0.00075840734643862,0,0,0,0,0,0,0.13856782039941,-0.22890875855658,-0.060119676670323,7.7555235271742e-07,-3.38960207891,-1.5048949341043,1.180544551005e-07,0.045020394103817,-0.01847617071782,0,0,0,0,0,-0.12996442615986,1.3408476114273,1.4323304891586,0.83599533496024,0.71023598871093,-0.063370327349056,0.68349817928441,-3.0404836332873,0.52359819909137,0.17223318769808,-1.0477307881767,99,-0.03798708692193,-0.0012165912194178,0,0,0,0,0,0,0.12540132782932,0.28205856917441,0.42195885607683,-0.0012126708335853,-3.7306190877683,-1.4059086162395,-7.1973667026278e-06,-0.027461581205038,-0.0058452207962751,0,0,0,0,0,-0.057595197111368,1.3384009599686,1.2252789735794,0.83599533496024,0.71023598871093,-0.41091738592722,0.34849925118846,-2.7620075250053,-5.5687676692173e-10,0.17273723951694,-1.0475804097833,99,-0.066238135099411,-0.0021213716827333,0,0,0,0,0,0,0.099275576000103,0.24190500481719,0.18523863005589,-8.4361341318684e-07,-2.5358572085728,-1.0999803693287,3.5792258046289e-08,0.016334226391914,0.0078128459506397,0,0,0,0,0,-0.020847454667091,1.337974190712,1.1920776367188,0.83599533496024,0.71023598871093,-0.76753553541443,0.87057422516795,-2.8571954583008,-0.69813168181899,0.17213772859198,-1.047731734097,99,-0.010644124820828,-0.0003408934280742,0,0,0,0,0,0,0.13859378234722,0.23025604249012,-0.058493194390181,-4.3292364602515e-06,-3.1719192819673,-1.3871452807647,3.3015368217097e-08,-0.040780671097367,0.010901097298622,
1.016,0.008,2.953,-0.0,0.17,-1.5707484031315,-2.8470001220703,2.3249933719635,5.7371021987148e-07,-3.3718847151533e-07,3.1415925886999,0,0,0,0,0,0.038200527429581,1.3408476114273,1.4323304891586,0.83599533496024,0.71023598871093,-0.11998873190294,0.67939617516329,-3.0104666172945,0.51458078857429,0.21202771774568,-1.1105542034192,99,0.061187047511339,0.001959603279829,0,0,0,0,0,0,0.12253031252609,-0.27942666501945,0.41811216694799,30.0,-30.0,-0.15839309091374,-1.9767662528001,6.203689395621,-8.7262669245428,0,0,0,0,0,-0.19418327510357,1.3384009599686,1.2252789735794,0.83599533496024,0.71023598871093,-0.52158222981008,0.38149839046543,-2.7927012608071,-0.016835226896786,0.1997289150869,-1.1118068020411,99,-0.11433799564838,-0.0036618390586227,0,0,0,0,0,0,0.09921307889331,-0.2374617373244,0.18244969207427,30.0,13.670894920445,15.84595965422,-3.7254246605242,3.1875055983365,-8.7282671982481,0,0,0,0,0,-0.080736413598061,1.337974190712,1.1920776367188,0.83599533496024,0.71023598871093,-0.82763099053795,0.87028296533667,-2.8482661367772,-0.70654419806184,0.22071618542187,-1.1132080185943,99,-0.023680662736297,-0.00075840734643862,0,0,0,0,0,0,0.13525867493548,-0.22523934983836,-0.059016449321387,16.298634051538,-30.0,-5.4823400481441,-1.1077843424797,7.2719187669525,-8.726670820213,0,0,0,0,0,-0.12996442615986,1.3408476114273,1.4323304891586,0.83599533496024,0.71023598871093,-0.11998873190294,0.67939617516329,-3.0104666172945,0.51463940129652,0.21235377160614,-1.1103870670392,99,-0.03798708692193,-0.0012165912194178,0,0,0,0,0,0,0.12237918322679,0.27949948115941,0.41817894701711,30.0,-30.0,0.059262416443882,-1.9512836808213,6.2324292226783,-8.7266926257375,0,0,0,0,0,-0.057595197111368,1.3384009599686,1.2252789735794,0.83599533496024,0.71023598871093,-0.52158222981008,0.38149839046543,-2.7927012608071,-0.016738147820111,0.20001863049822,-1.1117290794007,99,-0.066238135099411,-0.0021213716827333,0,0,0,0,0,0,0.099567823255908,0.23778999203637,0.1824295552746,30.0,13.507473584991,15.769622626186,-3.7074863800077,3.0303782371103,-8.6696606226303,0,0,0,0,0,-0.020847454667091,1.337974190712,1.1920776367188,0.83599533496024,0.71023598871093,-0.82763099053795,0.87028296533667,-2.8482661367772,-0.70733556889038,0.22058063567249,-1.1132320044938,99,-0.010644124820828,-0.0003408934280742,0,0,0,0,0,0,0.13529477614323,0.22654450151868,-0.057453003456858,17.040702468786,-30.0,-5.4740058029476,-1.2285730489011,7.2734558733147,-8.7302600099757,
1.024,0.008,2.983,-0.0,0.17,-1.5707484031315,-2.8470001220703,2.3249933719635,5.7371021987148e-07,-3.3718847151533e-07,3.1415925886999,0,0,0,0,0,0.07834680378437,1.0796674489975,1.3265315294266,0.90892511253449,0.53921818394869,-0.10560473126993,0.6829154151173,-2.9184226182919,0.49002845020832,0.27093537748189,-1.1806798638055,99,0.082683086395264,0.0026480448432267,0,0,0,0,0,0,0.11522247335484,-0.27892754684005,0.41006564914819,30.0,-28.822626126719,-13.308663696095,-3.9296156302337,8.4198547624342,-8.8652173545177,0,0,0,0,0,0.16592787206173,1.077764749527,1.1810246706009,0.90892511253449,0.53921818394869,-0.5447009123687,0.53507383602639,-2.8786891905944,-0.064593874052413,0.22214492016593,-1.1815223383568,99,-0.029194034636021,-0.00093498098431155,0,0,0,0,0,0,0.10118511699697,-0.2308568958006,0.17326731695048,24.635033905691,1.9193265430228,2.4414036643974,-7.0188222519522,2.5960047544589,-8.7218737380153,0,0,0,0,0,0.0071538798511028,1.0760395526886,1.1572662591934,0.90892511253449,0.53921818394869,-0.78129091377758,0.9015640507994,-2.8289595077336,-0.71566828076897,0.28701295709892,-1.1833234785678,99,-0.03730358555913,-0.001194701064378,0,0,0,0,0,0,0.12775094935473,-0.22101815313331,-0.059284536559097,-0.57826165679406,-19.844830673582,-10.947998911161,-1.0795185820901,8.5287433653392,-8.7255893667445,0,0,0,0,0,-0.1701490432024,1.0796674489975,1.3265315294266,0.90892511253449,0.53921818394869,-0.10560473126993,0.6829154151173,-2.9184226182919,0.49022812135568,0.27080763112145,-1.1804441539443,99,-0.088399462401867,-0.002831120043993,0,0,0,0,0,0,0.11501767593926,0.27898207708505,0.41019013689359,30.0,-28.504225425922,-13.356324744833,-3.9252011881787,8.384504933495,-8.8647074201434,0,0,0,0,0,0.20043040812016,1.077764749527,1.1810246706009,0.90892511253449,0.53921818394869,-0.5447009123687,0.53507383602639,-2.8786891905944,-0.06426482204754,0.22239722261248,-1.1814178831317,99,0.013283975422382,0.00042543845484033,0,0,0,0,0,0,0.10152586102912,0.23118997124533,0.17326038499277,24.507015714168,2.2101895533435,2.6173632319047,-6.9251622492555,2.5927539212967,-8.7127216918544,0,0,0,0,0,0.21506869792938,1.0760395526886,1.1572662591934,0.90892511253449,0.53921818394869,-0.78129091377758,0.9015640507994,-2.8289595077336,-0.71646137222596,0.28703067594888,-1.183414687362,99,0.053126774728298,0.0017014615004882,0,0,0,0,0,0,0.12779076610376,0.22222833719566,-0.05785295746605,-0.84540581253362,-19.896199339571,-10.961463909005,-1.1194309470698,8.5153248845527,-8.7439960651317,
1.032,0.008,3.006,-0.0,0.17,-1.5707484031315,-2.8470001220703,2.3249933719635,5.7371021987148e-07,-3.3718847151533e-07,3.1415925886999,0,0,0,0,0,0.1138024777174,0.58345878124237,1.1036096811295,0.91234189129771,0.31728150319576,-0.038128834644767,0.6911825536515,-2.7716316283092,0.44870242537947,0.33229895240307,-1.2501490296683,99,0.069187015295029,0.002215813845396,0,0,0,0,0,0,0.10589952125919,-0.28069561466991,0.39786249268116,30.0,5.8131458992978,5.4401182117372,-6.1225576278019,7.0980098926968,-8.6048682121201,0,0,0,0,0,0.17795611917973,0.58330518007278,1.0017088651657,0.91234189129771,0.31728150319576,-0.49191267930694,0.82763772014594,-3.0156401927608,-0.13079215449211,0.24554489510105,-1.2514179933281,99,0.032041877508163,0.0010261873248965,0,0,0,0,0,0,0.10282502149538,-0.22314164159153,0.15981955683313,8.7443670401326,-3.3944492409068,0.0334924432114,-8.0781367903908,2.7995951574956,-8.7263109444802,0,0,0,0,0,-0.058018412441015,0.58116453886032,0.98443567752838,0.91234189129771,0.31728150319576,-0.67628298999702,1.0023300407908,-2.8380694104091,-0.73179628641473,0.35658234749684,-1.2531695811978,99,-0.024707632139325,-0.00079129752703011,0,0,0,0,0,0,0.1189535618593,-0.21636321775183,-0.060262249200901,10.188630631573,-2.5961197729374,-0.078300032437407,-1.9540954242789,8.712234319583,-8.7214492740558,0,0,0,0,0,0.081596456468105,0.58345878124237,1.1036096811295,0.91234189129771,0.31728150319576,-0.038128834644767,0.6911825536515,-2.7716316283092,0.44924620217447,0.33223576035477,-1.2499890250341,99,-0.066934682428837,-0.0021436796523631,0,0,0,0,0,0,0.10583420770054,0.28066624847455,0.39806156867715,30.0,6.5976615719032,5.9016346860805,-6.1302464584456,7.0786524353313,-8.622611868816,0,0,0,0,0,0.062933966517448,0.58330518007278,1.0017088651657,0.91234189129771,0.31728150319576,-0.49191267930694,0.82763772014594,-3.0156401927608,-0.13035465911247,0.24609729374796,-1.2514173483033,99,0.056985273957253,0.0018250355497003,0,0,0,0,0,0,0.10315352922535,0.22346830476799,0.15982418384161,8.9649700377275,-3.5285832669902,-0.040253286033612,-7.9842380195907,2.7869636866894,-8.7189921834017,0,0,0,0,0,-0.013289014808834,0.58116453886032,0.98443567752838,0.91234189129771,0.31728150319576,-0.67628298999702,1.0023300407908,-2.8380694104091,-0.73272137820141,0.35649137156099,-1.2532127666819,99,0.07030425965786,0.0022515952587128,0,0,0,0,0,0,0.11897689581782,0.2175446401181,-0.058916515774086,9.8738755464317,-2.6348435458325,-0.11668280202045,-1.9245358406905,8.7143564497168,-8.7166673552824,
1.04,0.008,3.031,-0.0,0.17,-1.5707484031315,-2.8470001220703,2.3249933719635,5.7371021987148e-07,-3.3718847151533e-07,3.1415925886999,0,0,0,0,0,0.1362196803093,0.10595703870058,0.80431389808655,0.89361189241943,0.016268561177756,0.032370581121246,0.6794376523445,-2.4988900200208,0.38862183485204,0.3855850760894,-1.3194108538156,99,0.091642372310162,0.0029349790420383,0,0,0,0,0,0,0.098919700794217,-0.28272001619147,0.38050672548098,27.703316358996,17.314879506747,12.490268855722,-8.5721918660884,6.0788026302812,-8.6383061623697,0,0,0,0,0,-0.090339504182339,0.10615055263042,0.73304134607315,0.89361189241943,0.016268561177756,-0.37187074081803,0.96614544401817,-2.8810355015314,-0.19274418905437,0.28301885817863,-1.3213544938504,99,0.014840304851532,0.00047528216964565,0,0,0,0,0,0,0.10203038302475,-0.21555084208922,0.14713985205413,-11.347237720558,-17.805625382861,-8.6194328768895,-7.2536101134658,5.1446679938768,-8.7301782162147,0,0,0,0,0,0.12048691511154,0.10551528632641,0.7207595705986,0.89361189241943,0.016268561177756,-0.59737928862114,1.16314297464,-2.7845608112416,-0.74017484789974,0.42635993346653,-1.3229471362343,99,-0.0027785082347691,-8.8985725597013e-05,0,0,0,0,0,0,0.11033482496596,-0.21156752339481,-0.060445338194249,-14.764202991495,-0.36037629579201,1.2991809183621,-0.99248748423009,8.7167348210416,-8.7214200383339,0,0,0,0,0,0.058749761432409,0.10595703870058,0.80431389808655,0.89361189241943,0.016268561177756,0.032370581121246,0.6794376523445,-2.4988900200208,0.38975581356516,0.38657615692966,-1.3194744020986,99,-0.039941813796759,-0.0012791941408068,0,0,0,0,0,0,0.098876725193779,0.28263694468059,0.38082593237674,28.085050781351,15.475917969787,11.627197259187,-8.556938924405,6.1322355875879,-8.7273915748859,0,0,0,0,0,-0.063709549605846,0.10615055263042,0.73304134607315,0.89361189241943,0.016268561177756,-0.37187074081803,0.96614544401817,-2.8810355015314,-0.19282409194584,0.28385749150107,-1.3215314564806,99,0.035514906048775,0.00113741599489,0,0,0,0,0,0,0.10234229860764,0.21587149032322,0.14712738503212,-11.146539421445,-17.8404385942,-8.6471602699685,-7.3981487018412,5.1219290436247,-8.7184435941348,0,0,0,0,0,-0.045261576771736,0.10551528632641,0.7207595705986,0.89361189241943,0.016268561177756,-0.59737928862114,1.16314297464,-2.7845608112416,-0.74114059126572,0.42629017472197,-1.323016929962,99,0.033917661756277,0.0010862620547414,0,0,0,0,0,0,0.11035963489574,0.2127300206116,-0.059155925663478,-14.785467705773,-0.28808302894225,1.3632553017682,-0.91251494184573,8.7176705640287,-8.7268917201007,
1.048,0.008,3.059,-0.0,0.17,-1.5707484031315,-2.8470001220703,2.3249933719635,5.7371021987148e-07,-3.3718847151533e-07,3.1415925886999,0,0,0,0,0,0.17174385488033,0.00089850439690053,0.56328928470612,0.85348988807054,-0.37665657052157,0.032370581121246,0.6794376523445,-2.4988900200208,0.32453404882356,0.43277528720723,-1.3889422203925,99,0.12502820789814,0.0040042083710432,0,0,0,0,0,0,0.094419562118901,-0.28340790195957,0.36000698577519,-8.0128516167022,10.906049644712,9.9399895040411,-7.6907546013793,5.516669574135,-8.7267870644131,0,0,0,0,0,-0.16141264140606,0.00088266347302124,0.51339375972748,0.85348988807054,-0.37665657052157,-0.37187074081803,0.96614544401817,-2.8810355015314,-0.23971332805177,0.34303734292859,-1.3914430189276,99,0.023032961413264,0.00073766382411122,0,0,0,0,0,0,0.097319857145244,-0.2098620790314,0.13817429140946,-17.481360143344,-23.822490805104,-12.743045986074,-5.293937730683,8.726796103765,-8.7944448298383,0,0,0,0,0,-0.07348907738924,0.00087980687385425,0.50479567050934,0.85348988807054,-0.37665657052157,-0.59737928862114,1.16314297464,-2.7845608112416,-0.73620932890373,0.49610879468758,-1.3927377859492,99,-0.00096667330944911,-3.0959105060901e-05,0,0,0,0,0,0,0.10203615595122,-0.20873692236791,-0.057553960475076,-24.560000716333,-0.67720852247021,1.0194279771418,1.2229935079541,8.7228968623637,-8.7253304594036,0,0,0,0,0,-0.018887512385845,0.00089850439690053,0.56328928470612,0.85348988807054,-0.37665657052157,0.032370581121246,0.6794376523445,-2.4988900200208,0.32527006612101,0.43231920766843,-1.388859745685,99,-0.012172586284578,-0.0003898446157109,0,0,0,0,0,0,0.09426320769771,0.28336335600012,0.36036597976523,-6.7737951657014,12.782389304903,10.910307273547,-7.5944956928819,5.3342559070148,-8.6911935529642,0,0,0,0,0,-0.10885155200958,0.00088266347302124,0.51339375972748,0.85348988807054,-0.37665657052157,-0.37187074081803,0.96614544401817,-2.8810355015314,-0.23864129730229,0.34356604801688,-1.39152277926,99,0.022700816392899,0.00072702631587163,0,0,0,0,0,0,0.097630442862051,0.21017226346779,0.13815330452792,-18.167644877337,-23.698373768844,-12.71326209923,-5.1804994731085,8.5261333192373,-8.7423339131508,0,0,0,0,0,0.083634287118912,0.00087980687385425,0.50479567050934,0.85348988807054,-0.37665657052157,-0.59737928862114,1.16314297464,-2.7845608112416,-0.73745348759361,0.49605127941837,-1.3928142296899,99,0.060038097202778,0.0019228066084906,0,0,0,0,0,0,0.10206174076707,0.20986229757225,-0.056300014150258,-24.614751561993,-0.7171183176034,0.98698853390214,1.0226037981754,8.7230982884915,-8.7228581350055,
1.056,0.008,3.088,-0.0,0.17,-1.5707484031315,-2.8470001220703,2.3249933719635,5.7371021987148e-07,-3.3718847151533e-07,3.1415925886999,0,0,0,0,0,87.058013916016,0.00055407517356798,0.39446872472763,0.77152745631307,-0.72918948213374,0.090746672583162,0.66834954206516,-2.245002328266,0.26778220695168,0.47021205669922,-1.4582545052046,99,21.869945526123,0.70041650533676,0,0,0,0,0,0,0.092069741551762,-0.28077011277351,0.34217053788343,-30.0,12.64637705813,10.018632958301,-6.0987801787256,4.4791940858882,-8.7300189990161,0,0,0,0,0,-0.16202327609062,0.000678124895785,0.35957905650139,0.77152745631307,-0.72918948213374,-0.27011619833312,1.0079541489339,-2.6491669290225,-0.26404010070072,0.41279007401175,-1.4613098418819,99,-0.058954827487469,-0.0018881132127717,0,0,0,0,0,0,0.090215899580778,-0.20589392728853,0.13352271710266,-20.742646231184,-1.6536304228677,0.21843880285377,-2.2937185607644,8.7277195619611,-8.7234378724506,0,0,0,0,0,-0.086450450122356,0.00066793739097193,0.35355734825134,0.77152745631307,-0.72918948213374,-0.53786133396775,1.2648625423514,-2.6751830976233,-0.71840452957771,0.56582363877155,-1.4625063229155,99,-0.024367755278945,-0.00078041246160865,0,0,0,0,0,0,0.094045157100994,-0.20828031715526,-0.051192292345709,-17.770315479495,-0.67645255814478,1.1185026841978,2.4174762516614,8.7129168653704,-8.7163313132833,0,0,0,0,0,84.637725830078,0.00055407517356798,0.39446872472763,0.77152745631307,-0.72918948213374,0.090746672583162,0.66834954206516,-2.245002328266,0.26861312768746,0.47095363086476,-1.4584492655581,99,21.189796447754,0.67863374948502,0,0,0,0,0,0,0.091980831694912,0.28073131184057,0.34240168586577,-30.0,11.78909001013,9.7218663933564,-6.3056229794081,4.3901132239897,-8.6586973024315,0,0,0,0,0,-0.09143327921629,0.000678124895785,0.35957905650139,0.77152745631307,-0.72918948213374,-0.27011619833312,1.0079541489339,-2.6491669290225,-0.2627375327379,0.41312809975153,-1.4613333579271,99,-0.050265103578568,-0.0016098123742267,0,0,0,0,0,0,0.090572795568785,0.20621218618661,0.13360672757213,-20.734888920114,-1.611756586497,0.23986280914402,-2.2978778069252,8.7215632763292,-8.7226179703222,0,0,0,0,0,0.075667977333069,0.00066793739097193,0.35355734825134,0.77152745631307,-0.72918948213374,-0.53786133396775,1.2648625423514,-2.6751830976233,-0.71956003276352,0.56582584576208,-1.4626219595136,99,0.025187918916345,0.00080667936708778,0,0,0,0,0,0,0.09406630680197,0.20935100725117,-0.049957210045156,-17.834341435754,-0.69927199779084,1.1130917073549,2.4816021052481,8.7266289823994,-8.7209706180321,
1.064,0.008,3.108,-0.0,0.17,-1.5707484031315,-2.8470001220703,2.3249933719635,5.7371021987148e-07,-3.3718847151533e-07,3.1415925886999,0,0,0,0,0,87.058013916016,0.00055407517356798,0.39446872472763,0.77152745631307,-0.72918948213374,0.090746672583162,0.66834954206516,-2.245002328266,0.22965868829518,0.5018733019747,-1.527910554406,99,21.869945526123,0.70041650533676,0,0,0,0,0,0,0.091475959372918,-0.27508963362339,0.32876887054345,-27.601175629349,5.2378047652858,5.2169113417366,-4.4076805513829,3.7193083734896,-8.717096233716,0,0,0,0,0,-0.16202327609062,0.000678124895785,0.35957905650139,0.77152745631307,-0.72918948213374,-0.27011619833312,1.0079541489339,-2.6491669290225,-0.28025473921759,0.48258087432612,-1.5310995923032,99,-0.058954827487469,-0.0018881132127717,0,0,0,0,0,0,0.083360174035508,-0.20205354607007,0.13161454222464,-2.6593410647202,-0.31026400495419,0.88315167960104,-1.8793543388586,8.7235209186268,-8.7258026415019,0,0,0,0,0,-0.086450450122356,0.00066793739097193,0.35355734825134,0.77152745631307,-0.72918948213374,-0.53786133396775,1.2648625423514,-2.6751830976233,-0.69996959113467,0.63559074719236,-1.5322784648952,99,-0.024367755278945,-0.00078041246160865,0,0,0,0,0,0,0.086386914347452,-0.20803408541128,-0.043634242062708,5.860161977812,-0.46315066146517,1.3376034840867,2.0990090150439,8.7135744146033,-8.7174062535121,0,0,0,0,0,84.637725830078,0.00055407517356798,0.39446872472763,0.77152745631307,-0.72918948213374,0.090746672583162,0.66834954206516,-2.245002328266,0.22920474507746,0.50258301207721,-1.5281143549865,99,21.189796447754,0.67863374948502,0,0,0,0,0,0,0.091317562216935,0.27511392153957,0.32884644752397,-27.094079491753,5.4377652159659,5.343576891093,-4.3765551444852,3.6082547879332,-8.6869316675272,0,0,0,0,0,-0.09143327921629,0.000678124895785,0.35957905650139,0.77152745631307,-0.72918948213374,-0.27011619833312,1.0079541489339,-2.6491669290225,-0.2791791113016,0.48289738614516,-1.531118548324,99,-0.050265103578568,-0.0016098123742267,0,0,0,0,0,0,0.083735551726065,0.20237553444633,0.13173216246362,-2.1563811170093,-0.43437140313414,0.80588969968863,-1.895759845113,8.7207289525254,-8.7202836391285,0,0,0,0,0,0.075667977333069,0.00066793739097193,0.35355734825134,0.77152745631307,-0.72918948213374,-0.53786133396775,1.2648625423514,-2.6751830976233,-0.70109295113891,0.63558642208382,-1.5323952659626,99,0.025187918916345,0.00080667936708778,0,0,0,0,0,0,0.08640183264123,0.20907821920927,-0.042375494151218,5.6720379307684,-0.45070662079791,1.3362145479566,2.2433835106009,8.7215763396125,-8.7265947588718,
