jointHR1,jointHR2,jointHR3,footHRx,footHRy,footHRz,force
-0.90345185995102,0.48552012443542,-1.5974462032318,-0.17448627948761,-0.15445096790791,0.39408883452415,0
-0.90313857793808,0.48584145307541,-1.5980281829834,-0.17424303293228,-0.15447720885277,0.39412915706635,0
-0.90182077884674,0.4871908724308,-1.6004709005356,-0.1736705750227,-0.15455967187881,0.39421656727791,0
-0.89943695068359,0.48962196707726,-1.604875087738,-0.17277181148529,-0.15467803180218,0.39435464143753,0
-0.89601576328278,0.49282172322273,-1.6105854511261,-0.1716835051775,-0.15494661033154,0.39453780651093,0
-0.89147698879242,0.49621802568436,-1.6163673400879,-0.17049437761307,-0.15543381869793,0.39475083351135,0
-0.88593596220016,0.49957764148712,-1.6217653751373,-0.1692205965519,-0.15612071752548,0.39498978853226,0
-0.87957566976547,0.50277715921402,-1.6265422105789,-0.16793577373028,-0.15698835253716,0.39525753259659,0
-0.87257754802704,0.50566244125366,-1.6303606033325,-0.16669516265392,-0.15803600847721,0.3955440223217,0
-0.86509048938751,0.50820308923721,-1.6331868171692,-0.16548842191696,-0.15924380719662,0.39584293961525,0
-0.85725295543671,0.51042675971985,-1.6350804567337,-0.16432812809944,-0.16057430207729,0.39616683125496,0
-0.84920954704285,0.51234620809555,-1.6360064744949,-0.16325128078461,-0.16200669109821,0.39651855826378,0
-0.84105598926544,0.51398396492004,-1.6360176801682,-0.16225749254227,-0.16353723406792,0.39688915014267,0
-0.83286291360855,0.51539278030396,-1.635226726532,-0.16132959723473,-0.16514743864536,0.39728888869286,0
-0.82472068071365,0.51665258407593,-1.6337095499039,-0.16047783195972,-0.16680443286896,0.39773225784302,0
-0.81668782234192,0.51780849695206,-1.6315416097641,-0.15971660614014,-0.16850526630878,0.39821237325668,0
-0.80880844593048,0.51897412538528,-1.6288884878159,-0.15903086960316,-0.17023797333241,0.39875471591949,0
-0.80117839574814,0.52047598361969,-1.6260778903961,-0.15840373933315,-0.17195746302605,0.39940470457077,0
-0.79386222362518,0.52253019809723,-1.6233441829681,-0.15784740447998,-0.1736474186182,0.40016621351242,0
-0.78688794374466,0.52518713474274,-1.6207957267761,-0.1573697924614,-0.17529879510403,0.40104407072067,0
-0.78036457300186,0.5286500453949,-1.6186836957932,-0.15695153176785,-0.17687399685383,0.40206351876259,0
-0.77437365055084,0.5330718755722,-1.6172096729279,-0.15658843517303,-0.17834633588791,0.40322542190552,0
-0.76888489723206,0.53836399316788,-1.6163402795792,-0.15629807114601,-0.17972682416439,0.40450817346573,0
-0.7638795375824,0.5444410443306,-1.6160440444946,-0.15606428682804,-0.18102437257767,0.40589508414269,0
-0.75933879613876,0.55124247074127,-1.6163110733032,-0.15585926175118,-0.18222984671593,0.40737655758858,0
-0.75519174337387,0.55863291025162,-1.6170387268066,-0.1556950956583,-0.18335188925266,0.40893569588661,0
-0.75136125087738,0.5664621591568,-1.6180911064148,-0.15557432174683,-0.18442429602146,0.41054767370224,0
-0.74777203798294,0.57460695505142,-1.6193593740463,-0.15546303987503,-0.18546275794506,0.41219893097878,0
-0.7443665266037,0.58297741413116,-1.6207685470581,-0.15535682439804,-0.18645590543747,0.41388821601868,0
-0.74110621213913,0.59149599075317,-1.6222453117371,-0.15527899563313,-0.18742148578167,0.41560262441635,0
-0.73795592784882,0.60009348392487,-1.623721241951,-0.15521456301212,-0.18838267028332,0.4173292517662,0
-0.73488467931747,0.60872954130173,-1.625165104866,-0.15513814985752,-0.18932914733887,0.41907066106796,0
-0.73187518119812,0.61737179756165,-1.6265511512756,-0.15506957471371,-0.19025565683842,0.42082634568214,0
-0.72891306877136,0.62597906589508,-1.6278328895569,-0.15502013266087,-0.19118583202362,0.42258435487747,0
-0.72598373889923,0.63452643156052,-1.6289894580841,-0.15496212244034,-0.19212207198143,0.42434337735176,0
-0.72307682037354,0.6430059671402,-1.6300196647644,-0.15489433705807,-0.19304604828358,0.42611026763916,0
-0.72018843889236,0.65139502286911,-1.6309000253677,-0.15484522283077,-0.1939694583416,0.42787843942642,0
-0.71731352806091,0.65967607498169,-1.6316111087799,-0.15480081737041,-0.1949088871479,0.42964074015617,0
-0.71443974971771,0.66783940792084,-1.6321495771408,-0.15473668277264,-0.1958524286747,0.43140208721161,0
-0.71155732870102,0.675861120224,-1.6324918270111,-0.15467698872089,-0.19679293036461,0.43316429853439,0
-0.70866715908051,0.68372344970703,-1.6326167583466,-0.15463349223137,-0.19775080680847,0.43491822481155,0
-0.70575624704361,0.69140285253525,-1.6325025558472,-0.15457755327225,-0.19873464107513,0.4366592168808,0
-0.70279943943024,0.6988513469696,-1.6321036815643,-0.15450608730316,-0.19972896575928,0.43839293718338,0
-0.6997966170311,0.70604944229126,-1.6313997507095,-0.15445023775101,-0.20073960721493,0.44011598825455,0
-0.69674724340439,0.7129790186882,-1.6303725242615,-0.15439681708813,-0.20179009437561,0.44181707501411,0
-0.69363152980804,0.71960461139679,-1.6289939880371,-0.15432119369507,-0.20286883413792,0.44350033998489,0
-0.69045054912567,0.72592103481293,-1.6272649765015,-0.15424445271492,-0.20396035909653,0.44517207145691,0
-0.68721961975098,0.73194193840027,-1.6251997947693,-0.15418177843094,-0.20508234202862,0.44682469964027,0
-0.68394058942795,0.73768436908722,-1.6228233575821,-0.15410625934601,-0.20623514056206,0.44845896959305,0
-0.68061858415604,0.74318236112595,-1.6201796531677,-0.15401187539101,-0.2073949277401,0.45008617639542,0
-0.67727214097977,0.74846923351288,-1.6173051595688,-0.15392701327801,-0.20855811238289,0.45170831680298,0
-0.67391467094421,0.75358080863953,-1.6142374277115,-0.15384550392628,-0.20974011719227,0.45332035422325,0
-0.67055028676987,0.75856059789658,-1.6110280752182,-0.15374065935612,-0.21092613041401,0.45493024587631,0
-0.66718804836273,0.76343768835068,-1.6077101230621,-0.15362800657749,-0.21209682524204,0.4565466940403,0
-0.66383957862854,0.76823282241821,-1.6043030023575,-0.15352682769299,-0.2132675498724,0.45816347002983,0
-0.66050577163696,0.77296733856201,-1.6008310317993,-0.15341274440289,-0.21444338560104,0.45977920293808,0
-0.65718549489975,0.77765470743179,-1.597311258316,-0.15327589213848,-0.21560354530811,0.46140348911285,0
-0.65388715267181,0.78231954574585,-1.5937707424164,-0.15314346551895,-0.21674194931984,0.46303915977478,0
-0.6506142616272,0.78698772192001,-1.5902386903763,-0.15301235020161,-0.21788109838963,0.46467638015747,0
-0.64736080169678,0.79165440797806,-1.5867096185684,-0.15285421907902,-0.21901106834412,0.4663200378418,0
-0.64412903785706,0.79634010791779,-1.5832096338272,-0.15268252789974,-0.22010861337185,0.46798053383827,0
-0.64092648029327,0.80107671022415,-1.5797737836838,-0.15251918137074,-0.22119331359863,0.46964859962463,0
-0.6377477645874,0.8058408498764,-1.5763741731644,-0.15233996510506,-0.22227507829666,0.47131991386414,0
-0.63458871841431,0.81063282489777,-1.5730125904083,-0.15213292837143,-0.22333118319511,0.47300490736961,0
-0.63145476579666,0.81546604633331,-1.5697038173676,-0.15192997455597,-0.22436155378819,0.47470265626907,0
-0.62834656238556,0.82030963897705,-1.5664082765579,-0.15173098444939,-0.22539336979389,0.47640073299408,0
-0.62525564432144,0.82513999938965,-1.563099861145,-0.15150614082813,-0.22641740739346,0.47810372710228,0
-0.62218177318573,0.82994794845581,-1.5597665309906,-0.15127271413803,-0.22741693258286,0.47981861233711,0
-0.61912977695465,0.83470642566681,-1.5563735961914,-0.15105606615543,-0.22841499745846,0.48153445124626,0
-0.61609441041946,0.83938872814178,-1.5528899431229,-0.15083003044128,-0.22942139208317,0.48324707150459,0
-0.6130690574646,0.84399342536926,-1.54931640625,-0.15058280527592,-0.23041498661041,0.48496615886688,0
-0.61005836725235,0.84851276874542,-1.5456439256668,-0.15034738183022,-0.2313959300518,0.48669090867043,0
-0.60705727338791,0.85292321443558,-1.541846036911,-0.1501189917326,-0.23239301145077,0.48840740323067,0
-0.60404092073441,0.85721093416214,-1.5379201173782,-0.14986144006252,-0.23339642584324,0.49011972546577,0
-0.60100090503693,0.8613805770874,-1.5338776111603,-0.1495907753706,-0.23438777029514,0.4918358027935,0
-0.59793829917908,0.86541825532913,-1.5297037363052,-0.14932982623577,-0.23538884520531,0.49354419112205,0
-0.59482967853546,0.86930119991302,-1.5253857374191,-0.14904633164406,-0.23641282320023,0.49523776769638,0
-0.59165799617767,0.87303233146667,-1.5209378004074,-0.14872632920742,-0.23743753135204,0.49692678451538,0
-0.58843100070953,0.87661594152451,-1.5163630247116,-0.14840196073055,-0.23846051096916,0.49861136078835,0
-0.58514416217804,0.88003253936768,-1.5116437673569,-0.14807052910328,-0.23950952291489,0.50027751922607,0
-0.58178460597992,0.88327777385712,-1.5067828893661,-0.14769950509071,-0.24057392776012,0.50193071365356,0
-0.57836306095123,0.88636958599091,-1.5017958879471,-0.14730755984783,-0.24163021147251,0.50358206033707,0
-0.57489335536957,0.88930356502533,-1.4966714382172,-0.14692109823227,-0.24270071089268,0.5052210688591,0
-0.57137620449066,0.89207047224045,-1.4913982152939,-0.14651441574097,-0.24379307031631,0.50684505701065,0
