jointHR1,jointHR2,jointHR3,footHRx,footHRy,footHRz,force
-0.90345185995102,0.48552012443542,-1.5974462032318,-0.17448627948761,-0.15445096790791,0.39408883452415,0.0
-0.8736541821406446,0.5052185517091,-1.6297731582934847,-0.16688602589643695,-0.15787483064027924,0.3954999469793754,0.0
-0.8112328694416923,0.5186154704827508,-1.6297048330307309,-0.15924186546069233,-0.16970483270975462,0.39858784125401003,0.0
-0.7614345229589016,0.5481033508594223,-1.6161878292376923,-0.15595388870973076,-0.1816734740367331,0.40669280061355384,0.0
-0.733727180040797,0.6120534860170838,-1.625698199638923,-0.15511177480220847,-0.18968549714638921,0.41974592438110614,0.0
-0.7108903664809023,0.6776755039508531,-1.6325206573192923,-0.1546669510694623,-0.19701397877473154,0.43356905075219615,0.0
-0.6869673866492084,0.7323836638377277,-1.6250169919087463,-0.15417596927056076,-0.2051710188388846,0.4469504127135608,0.0
-0.66076221832862,0.772603145012487,-1.601098106457623,-0.15342152004058998,-0.21435293669883693,0.45965491579129153,0.0
-0.6353177290696385,0.809526984508223,-1.5737883402750925,-0.15218070607919076,-0.22308746668008309,0.4726160627145015,0.0
-0.6112163250262923,0.8467745597545893,-1.5470564181988,-0.1504379293093354,-0.23101864411280384,0.4860275433613723,0.0
-0.5869139983103808,0.8781928328367422,-1.5141849059325079,-0.14824899228719463,-0.23894467032872768,0.4993803569903746,0.0
-0.5594973105650716,0.9001512298217177,-1.4729751531894155,-0.14506471615571384,-0.24741491675376692,0.5121821852830731,0.0
-0.5290877498113162,0.9114933334864138,-1.4227476486793154,-0.14084914555916,-0.25650309828611767,0.5242068950946553,0.0
-0.49159595370293,0.90582084655762,-1.3623027801514,-0.13457517325878,-0.26692813634872,0.53389132022858,0.0
-0.44808455843191697,0.8789562353721,-1.2912609943976463,-0.1264578333267831,-0.2786279893838438,0.5400166328136768,0.0
-0.40252551207175385,0.8307792957012478,-1.2156845514591,-0.11710895999119691,-0.2905710477095362,0.5408758383530877,0.0
-0.36414216573422076,0.7713222778760455,-1.167613313748277,-0.10814216102544923,-0.29903269501833,0.5328647402616685,0.0
-0.33837848443251306,0.7198193119122454,-1.1575594773659077,-0.10100475412148538,-0.3025857874980354,0.5198782774118238,0.0
-0.3161498858378523,0.6762358271158654,-1.1649340757956845,-0.09397995357330001,-0.30372229906228615,0.5060062637695877,0.0
-0.29364549655180616,0.6369577417006878,-1.1792541192128076,-0.08650444505306401,-0.30351181901418695,0.4922316945516116,0.0
-0.27097543386312695,0.6009684801101655,-1.1985902144358613,-0.07870860340503594,-0.30202749600776846,0.47872889041900846,0.0
-0.24653903796123,0.5758126148810738,-1.2320750493269539,-0.070052693096491,-0.29860773224097,0.4662022155064815,0.0
-0.22277420759201155,0.5646920387561485,-1.2850693464279461,-0.06139236860550354,-0.29256308537262693,0.45474913716316384,0.0
-0.2051927493168754,0.5595507484215922,-1.3494568604689383,-0.054435453162743314,-0.2841333815684715,0.44364136457443,0.0
-0.19468279068286692,0.5527655528141869,-1.4149502057295384,-0.049398236836378236,-0.2742191300942377,0.4326555201640454,0.0
-0.18933845483339923,0.5434909233680177,-1.478980733798077,-0.045689472498801856,-0.26327552474461846,0.42209069316203773,0.0
-0.18685358762741,0.53511321544647,-1.5446021556854,-0.042596355080605,-0.2513216137886,0.41246882081032,0.0
-0.18513977069121,0.5273255155636724,-1.6112374984301308,-0.03958893739260147,-0.2386168745847854,0.4038416376480723,0.0
-0.18089673152337002,0.534880473063543,-1.691821217536946,-0.035830040390674854,-0.2246656475158854,0.39831873545279384,0.0
-0.17284235587486926,0.5623066058525676,-1.788086478526792,-0.03140426613390455,-0.20987074879499618,0.3962139556041123,0.0
-0.18361747264862155,0.5895482118313139,-1.8790374994278385,-0.03138256904024346,-0.19519692774002306,0.3951048232041854,1.0
-0.2528279056915838,0.5994895650790308,-1.914090560032746,-0.042845244877613146,-0.18724655531920306,0.39460620742578,1.0
-0.3396690258612968,0.6001696815857561,-1.9134027224320924,-0.05773369566752405,-0.18297727406025155,0.3944785296916969,1.0
-0.42632890664614365,0.597330744449907,-1.9007465564287847,-0.07293947614156297,-0.17916215956210846,0.3944205343723285,1.0
-0.510253337713387,0.59137580027947,-1.8792380369626769,-0.08817779043546109,-0.1754065614480246,0.3943719428319215,1.0
-0.5904033825947704,0.5821308952111478,-1.849325381792531,-0.10341248374718687,-0.17166763544082617,0.3943223999096792,1.0
-0.6660733314660853,0.5693444655491793,-1.8111910820007002,-0.11863708438781537,-0.16793258946675693,0.39427408576011924,1.0
-0.7368452365581832,0.5527511422450707,-1.7649802886522614,-0.13385834487584697,-0.16419584132158,0.3942291186406108,1.0
-0.8025424847236013,0.5320737957954409,-1.7107761823214234,-0.1490858770333815,-0.16045914704983077,0.3941858869332523,1.0
-0.86318624019623,0.50702232122421,-1.6485686302185,-0.1643198877573,-0.15673169493675,0.39413964748383,1.0
