jointFR1,jointFR2,jointFR3,footFRx,footFRy,footFRz,force
-0.076452828943729,0.4441454410553,-1.9417645931244,0.13575291633606,-0.19575503468513,0.39442300796509,0.0
-0.08644278977925957,0.44008776087026946,-1.884710220190187,0.13325232305587922,-0.2070685602151423,0.3949140677085295,0.0
-0.04619044523972757,0.4376951150405095,-1.8226738740236104,0.14049136065520076,-0.21974130891836566,0.3965192184998459,0.0
-0.02265200477380016,0.4331765541663531,-1.738811171971823,0.14482011359471925,-0.23576577122394538,0.3994341698976631,0.0
-0.004197513636870218,0.4248156532263136,-1.6486544639636436,0.14884205926687358,-0.25199398092734254,0.4031791480687964,0.0
0.015507096854539796,0.41912973920504615,-1.561132039779313,0.15379821986724204,-0.2674487729867269,0.4086293570506274,0.0
0.035686757702093834,0.41373330125442004,-1.4739952637599154,0.15942208010416692,-0.2822537972376877,0.4152475916422346,0.0
0.05481260728377535,0.4037065177391723,-1.3815875053406,0.16536128100676104,-0.296660268153902,0.4224124764784805,0.0
0.07626036134285774,0.403115311494239,-1.3018122575221873,0.17245097572986487,-0.30884451056137824,0.43188661031234027,0.0
0.10076048225164462,0.4185973199514254,-1.2449693496410845,0.1806861677995077,-0.31803743655865,0.44370590035732155,0.0
0.1245893692741,0.4312522029265346,-1.1844536769084077,0.18908023184691025,-0.32667279090636614,0.45593654650908666,0.0
0.14896789269569616,0.4460105246458313,-1.1289395735813614,0.1979476259304936,-0.3335580504857587,0.4687904914220159,0.0
0.1759503873494915,0.47493522671552535,-1.098363619584323,0.20744609259642383,-0.33705746669035924,0.4825659692287415,0.0
0.2031299074490833,0.5033724308013933,-1.0676792462666667,0.21709261337915997,-0.33968628446260996,0.49651519457499,0.0
0.23172461298795766,0.5386787958634243,-1.0523346356856154,0.2269015789796146,-0.33950189749399795,0.51022571325302,0.0
0.26440898730204226,0.6055526733398453,-1.104110075877223,0.23627375639402232,-0.33216169247260696,0.5220446907556932,0.0
0.30086332024672024,0.677641266431561,-1.1724865742218462,0.24589892572317051,-0.32227229155027076,0.5321320448166273,0.0
0.3457504915885397,0.7326505107757403,-1.2257508070040513,0.25780938833187383,-0.31228056167944823,0.5390933660360511,0.0
0.3937397851393815,0.7678017707971431,-1.2846798254893461,0.2693439584511977,-0.30084645060392384,0.5385819306740385,0.0
0.4294126889644515,0.7847163998163643,-1.3653949468563462,0.2756992158217336,-0.2886490340416218,0.529355646708069,0.0
0.4605754308211482,0.7882744104434282,-1.4407118069819873,0.28016065252132694,-0.2766935389775513,0.5180694751250446,0.0
0.4881434944959785,0.8056231370339046,-1.5333039577190692,0.2817450005274546,-0.26263877978691846,0.5085508777545024,0.0
0.5159048636754318,0.8220424820215233,-1.6251068482031745,0.28243209459843127,-0.2480695862800664,0.49951312786493435,0.0
0.5436899417485954,0.8275670852416616,-1.7076033628903897,0.2825211278903205,-0.23392741267497308,0.48981203100620024,0.0
0.5695118720714883,0.818078545423657,-1.7784175506004922,0.2818374587939308,-0.22066239439524313,0.47894730705481386,0.0
0.595924111512991,0.7974752615659657,-1.839826327103851,0.28083438674609024,-0.20769599347542722,0.4677351040717923,0.0
0.6231295466423032,0.7673962116241467,-1.8933242162068666,0.27942031621932667,-0.1949160645405467,0.4563594162464167,0.0
0.6491429759905877,0.727351252849287,-1.9392374112055921,0.27716265045679156,-0.1824633330106762,0.4447503525477192,0.0
0.6726324772223428,0.6765164305002267,-1.9767492000873488,0.27389057248066695,-0.17056756332898745,0.43282761711340595,0.0
0.6898427834877578,0.6157535253426978,-2.006915471492636,0.2690210648072064,-0.15939152966706796,0.4207574954399659,0.0
0.7102449398774353,0.5560301817380463,-2.0392596354851156,0.26362209824415306,-0.1471140270049762,0.41018980741501004,0.0
0.7288611363141955,0.5027210911114985,-2.0719228341029026,0.2572266016251021,-0.1360092736207495,0.4020241735837377,0.0
0.6491102194174745,0.48249080777168646,-2.087291839795254,0.24364458712247591,-0.1404842138290441,0.3994752673002421,0.0
0.5413572100492602,0.47603823817693,-2.0924207063822,0.22867469374949925,-0.14841986848758076,0.39865860113731155,0.0
0.43072582513858215,0.4712962469993487,-2.0888364987496,0.21354291798212233,-0.15655209315128998,0.39799959766559434,0.0
0.3215047831718744,0.46723852554957207,-2.076142641214236,0.19843028523983308,-0.16469068825244923,0.39734171216304537,0.0
0.21628678991244005,0.4634263515472446,-2.054528016310454,0.18331134777802616,-0.1728303478314346,0.3967034289470092,0.0
0.1170203196696767,0.45919298437925254,-2.0241870757860667,0.16821425885726385,-0.18098331147279642,0.39605338527605743,0.0
0.025009957643655375,0.45372530206655876,-1.9854177236556974,0.15311252421293564,-0.1891250484264823,0.39542146294544794,0.0
-0.057837821543217,0.44634672999382,-1.9373899698257,0.13835607469082,-0.1976732313633,0.39485129714012,0.0
