jointFR1,jointFR2,jointFR3,force
0.28679574390553025,0.31775380779828927,-1.5838274198726197,-0.2516554743536605
-0.16062646337666192,0.061387383867861196,0.04414734717421039,0.2303935360495929
0.19849562607589347,0.2194589811345893,-1.1157275147907593,-0.10040738600152047
0.07043099921153617,0.24353808262430066,-0.8638678325859309,0.040492747150949145
0.1155245185980992,0.13791638214104268,-0.67962044117523,-0.03035169181986736
-0.07245467067951487,0.11392509753870553,0.10342490964387188,0.034624620807157516
0.25299573657237256,0.11412627624161203,-1.5944125997414273,-0.014351106970988382
-0.05130594691848103,0.019540273914323718,0.28120098248713044,-0.014134062656959285
-0.1443523214442985,-0.019678185810892406,1.0366168992267197,0.0008051900676038925
0.11622104122502037,0.039116847895843715,-0.5152518330131246,0.012907504619040338
0.1239040536950816,0.07095271214805862,-0.7529717592548641,0.008971752398233317
0.001825576153334573,0.07747543084822768,0.1452847661305122,-0.012412450087660076
0.08880630968822464,0.1148029476894727,-0.22068125122904722,-0.01686022286763519
0.12426496955387303,0.14025849315862687,-0.3726825609410967,0.0418274723056439
0.17594168302927993,0.19575595526118297,-0.3579926794598191,-0.06173574462149785
0.2121706065894503,0.28838127554781917,-0.5162868355787095,0.13219335142523322
0.23320508639042764,0.20122937655232,-0.41467924448148563,-0.5067078807938377
-0.16793413811495533,0.14006006833631193,-0.0856644069213535,1.7400095266428808
0.4539306990750711,0.16258842256210532,-0.2752854491250046,-1.1554717041692926
0.02515310189884128,0.09716410556749856,-0.44668001466411367,-3.328024266589238
-0.07151249988132788,0.034081097265435366,0.3868841651779044,1.8828552923966269
0.14558984801650435,0.1155879237263522,-0.4648442414962266,8.458052271172825
0.25045155280149933,0.1986204696143974,-0.4928984975383989,-13.978093292014977
0.1574928016456524,0.23285502664364904,-0.32626587938325224,9.832734928744312
0.3462414310305698,0.2965688561283668,-0.7593224856832514,-3.223202757627809
0.3951528497182704,0.3920273241691889,-0.8450425607620089,1.7179367279362923
0.48452633617766483,0.3424736010816422,-1.0296112355502223,0.054652745808163934
-0.0974248776174259,0.17864091185859182,0.0793926068730848,0.526985948151245
0.943890446236959,0.203054417565632,-1.277170215031062,0.2728029337040961
-0.364285732873167,0.08866228641498573,-0.06474441942788658,0.08611680382468287
-0.6195215326194342,0.008864712466995689,0.3852623208654532,-0.08341921145601171
1.4294768105196507,0.014138702944709208,-0.555785657499188,0.2563769926414629
-0.38234170816758223,0.1256685034614086,-0.7221104974094734,0.3425833214882354
0.22219964686558066,0.16604439420300796,-0.3160780120736703,0.18731119481181355
0.3332841499650625,0.17091357737602936,-0.8618353600344714,0.42335798083842124
0.25820551227177163,0.24270285104955058,-1.0071704815163653,0.5323026428499704
0.33441001423829964,0.28409411094347575,-1.1569409072441186,0.5344741436851521
-0.07710337559575027,0.09597712025157305,-0.6687514667911173,0.5784833451454356
0.7567907437886316,0.09696033506944524,0.19332010943528008,-0.8627519765971207
-0.5047648546956354,0.2417574933958362,-1.467207686124522,1.43816233479712
