jointMR1,jointMR2,jointMR3,footMRx,footMRy,footMRz,force
-0.5226377248764,0.21632026135921,-1.6922833919525,-0.0057832184247673,-0.13830964267254,0.394087433815,0.0
-0.521725700451773,0.29088020553956,-1.756933267299977,-0.0053522279844261155,-0.1379302270137377,0.4028712098415069,0.0
-0.5108437492297276,0.4269166015661662,-1.8539069615877537,-0.004332261876418038,-0.13957439821500076,0.41742671453036,0.0
-0.47682079902062,0.5387667142427908,-1.8928327927222384,-0.0024333447038840926,-0.14715550839900846,0.4297050742002638,0.0
-0.4226506673372723,0.5674019318360539,-1.8367141943711922,0.000320458498138623,-0.1607247591018677,0.43548373763378,0.0
-0.37484168318602,0.5949967457697931,-1.7754878722704537,0.0032377475156234385,-0.17393461099037694,0.44276924775196846,0.0
-0.33583572965402003,0.6380999821883008,-1.7277758029791077,0.006197967996390891,-0.18547941171205767,0.4525623550781846,0.0
-0.30114569113804696,0.6840285842235301,-1.6829534127162,0.009537537224017609,-0.19597995968965307,0.46343243580598076,0.0
-0.2619151862768038,0.7023423680892361,-1.6131906417699615,0.014227562154141922,-0.20752435464125232,0.47258178316630156,0.0
-0.21998525582826617,0.6870824006887561,-1.514322766890877,0.020006476973111458,-0.22010771700968693,0.47943375890071227,0.0
-0.17860873158161922,0.6499692430863,-1.3954876294502616,0.026531561349446925,-0.23293976485729076,0.4851336410412415,0.0
-0.13957650615618689,0.6194461813339815,-1.2795740549380845,0.03361989729679539,-0.24451034114910847,0.49254601964583694,0.0
-0.10285560901348734,0.5815927523833077,-1.152214472110454,0.04102045498215238,-0.2556978326577438,0.5003176377369838,0.0
-0.067556530237198,0.52571839094162,-1.0014147758484,0.048858981579542,-0.26676207780838,0.50776863098145,0.0
-0.02917452729665313,0.4730959649269423,-0.8548549872178292,0.05841432454494309,-0.27573137787672386,0.5158560963777392,0.0
0.015707437808696968,0.43074557414421616,-0.7307560948225147,0.07031816244125369,-0.2818065835879377,0.5234816074371369,0.0
0.0617814981020413,0.40143711291826384,-0.6264130794084961,0.08287344529078522,-0.2854174834031308,0.5317081763194146,0.0
0.10959750413894531,0.40420877933502225,-0.5787139397401091,0.09599698506868791,-0.28538537025452076,0.5393513991282569,0.0
0.15916760609699765,0.480118114214673,-0.6948503118294967,0.10849177436186769,-0.2785775730243108,0.5400993411357585,0.0
0.1994536794148954,0.5543369192343492,-0.8619682697149439,0.11733360989735846,-0.26911025093151847,0.5329462977556039,0.0
0.2313332190880423,0.6050108487789462,-1.0144997835159153,0.12335976098592076,-0.2590467035770415,0.5228636539899368,0.0
0.26229660786115006,0.6450365323286823,-1.1526386829522848,0.12849050187147693,-0.2482658693423677,0.5129238504629862,0.0
0.2919067511191693,0.6717581198765639,-1.274465340834354,0.1325902824218431,-0.23728162394120306,0.5027883786421592,0.0
0.31854362212694304,0.6764663091072654,-1.3730738254694077,0.13560731823627462,-0.22692112395396388,0.4916801658960477,0.0
0.34127218906696,0.6562638007677563,-1.4454733500113999,0.1375855528391323,-0.21758359097517307,0.4794653585323931,0.0
0.3607460489639892,0.6139558278597331,-1.4934058831288306,0.1388250944706154,-0.20914343114082232,0.46649273542257613,0.0
0.38066500425339,0.5638872385025,-1.5325976610184,0.13972680270672,-0.20024317502975,0.45381712913513,0.0
0.4030395333583554,0.5092779397964453,-1.566570905538677,0.14051793859554923,-0.1907219886779823,0.44158657926779465,0.0
0.42586552638274155,0.43669873705277223,-1.5771702711399076,0.14129614486143846,-0.18197933183266538,0.42876178255448305,0.0
0.44489644123957456,0.3395406764287202,-1.551071708018977,0.14178630365775616,-0.17515107416189693,0.4148150017628277,1.0
0.4448969914362985,0.23883703924142702,-1.5159041789861925,0.13853397048436386,-0.1694054580651777,0.4014014830956139,1.0
0.393097120981947,0.20552715888390077,-1.5475359054712383,0.12659808993339386,-0.16502157197548384,0.3959223123697131,1.0
0.3128103430454577,0.21258002634231463,-1.6083900011503076,0.11173823074652617,-0.16175067997896,0.3951389308159154,1.0
0.22121280431747417,0.2203641568238892,-1.6613890299430614,0.09652935942778243,-0.15864678758841078,0.3949430263959438,1.0
0.12105604776969184,0.22473956071413692,-1.7022098853038077,0.08128880537473258,-0.1555558924491608,0.3948048697068108,1.0
0.013694387215835093,0.22637675587948,-1.7305348928158384,0.06604010210587465,-0.15246910429917385,0.39467562620456,1.0
-0.09893736701745412,0.2262965635611477,-1.7464010440386384,0.050800142379907716,-0.14937706406299922,0.39454489717116925,1.0
-0.21419897217016987,0.2252064519203608,-1.7498551148635,0.03555991873145071,-0.14629056362005616,0.39442109832397,1.0
-0.32907938957214533,0.2233289457284477,-1.7409231662750462,0.020328463699955394,-0.14320289171659076,0.3943028633411131,1.0
-0.44061085581779,0.22033554315567,-1.7195955514908,0.0051047457382083,-0.14013577997684,0.39418628811836,1.0
