jointMR1,jointMR2,jointMR3,force
5.601045149780945,5.855696740945639,7.536402399904889,5.149212710581252
5.2958292661716735,5.538440570524839,7.114962154773126,4.907656859966056
5.006813198673404,5.237976544645891,6.716059325459534,4.677096409126431
4.733145825882563,4.953423446420555,6.3385068901901995,4.457036403675397
4.474020569036658,4.683946152992391,5.981180000714012,4.24700407560799
4.228673064512196,4.428753227529475,5.643012732603994,4.046547850414228
3.996378957865739,4.187094636950569,5.322995005275712,3.8552363985967704
3.7764518130727756,3.958259588820978,5.020169662862136,3.6726577296079315
3.568241130950305,3.7415744811970097,4.734155351799873,3.4984183263094746
3.371130471062971,3.536400959522633,4.468755495981604,3.3321423181433616
3.1878431011261488,3.3421340749897275,4.21752498505095,3.1734706912826804
3.035293141256265,3.158200539065066,3.9797196187328705,3.022060534109278
2.8897468724856163,2.9840570691636072,3.7546340917091836,2.8775843164386368
2.7508876679211047,2.8191888207098095,3.55824580273482,2.739729200983032
2.6184131251856737,2.663107901076988,3.4236078953935003,2.6081963856115724
2.492034429105346,2.5153519611301993,3.2938087830069636,2.4827004750300796
2.3714757429154694,2.3754828603212683,3.1686769846361917,2.3629688805653775
2.280065250261886,2.243085401496011,3.048047061785516,2.2487412467973455
2.1956691027792807,2.117766131774212,2.9317594059771217,2.140997156071976
2.1142885662678608,1.9991522060528437,2.819660033789316,2.038325857139805
2.0358170375087052,1.8868903098631171,2.7116003890962217,1.9403230703205534
1.9601516651831639,1.7806456384825973,2.6074371522557245,1.8467806230243942
1.8871932180436208,1.6801009293653824,2.50703205600146,1.757499555060091
1.8168459577153775,1.5849555451066597,2.4102517078031944,1.6848444684393538
1.7490175159668504,1.4965655474902537,2.3183382900068685,1.622624763645487
1.683618776291003,1.4135314683560736,2.258896236079364,1.57261818130919
1.6205637596464681,1.348335743103952,2.2126751234170285,1.5252128517435197
1.5597695142121584,1.301196996647389,2.1674960967641104,1.4799833298597778
1.5011560090142941,1.2557307658772892,2.1233303065499682,1.4368200820394028
1.4446460312897476,1.2118779714695112,2.0801499213674295,1.3956192371372642
1.3901650874543956,1.169581613556726,2.0423983466029956,1.356282291565383
1.337641307549796,1.1287866986708464,2.011669956372512,1.3187158297653956
1.2870053530459418,1.089440169250878,1.9814835656126393,1.282831259266487
1.2381903278821815,1.0514908356260881,1.9518276980976619,1.2485445595674687
1.1911316926325022,1.014889310387525,1.9226911780935827,1.2157760441214038
