jointMR1,jointMR2,jointMR3,force
-0.22782718493071574,0.502051630680434,-2.391585700871436,-0.1920830146655074
-0.06132691461043698,-0.8641736309090094,1.7624466680681918,0.17858730052223495
-0.018892861708808016,0.43605121816021036,-0.7835849613137217,0.029669476308569774
-0.062987738170262,0.5085406846271006,-0.7924113850113133,-0.0897375590846833
-0.1030815610275424,-0.11265648873679944,-0.47963156158709086,0.04410729936033755
-0.10543717949271202,0.409097649958272,-0.8995116434155042,-0.013588727729797852
-0.10691713210005352,0.33399452514409506,-0.9875964175765379,0.004385294540790015
-0.06387343384872139,0.286635890186273,-0.6772562253632581,-0.0019931350128186472
-0.06908656905876427,0.04093832778441755,-0.14593239199802444,-0.0002175401676329008
-0.03188366063817449,0.672352997235409,-1.3934606440581572,0.003219070490045173
0.009511307915801624,-0.3371521320180297,0.6112636788272734,-0.002339869070645919
0.020721597400313877,-0.08232160028671308,0.2802129269697633,-0.00118070725135062
0.008205012839831318,0.41754788024946204,-0.8038772492272896,0.0020332693979840263
-0.0045909482671606695,0.03790986050372115,-0.15473210858442768,-0.0008856531097450757
0.019833970781302942,0.1096553259253988,-0.1312216625770829,0.00020703414839111055
0.05441099085535271,0.2038824369353775,-0.37190375462367703,-1.0369063665219821e-05
0.08359310854721526,0.1776709531316304,-0.26108654019544075,-0.0002568961679389974
0.11027303238623556,0.20553494513304177,-0.29347716384583555,0.0021988805595713843
0.026344158393926006,-0.0903180721946086,0.14753750616398975,-0.022869932994680115
0.08435397575632747,0.35582396216542805,-0.33590186773693503,0.08876588709836174
0.057121271663958646,-0.007618063350380138,-0.12279426917707179,-0.03072349927234332
0.03837965824576802,0.0018455327820880597,-0.12762331522038303,-0.15217584433955517
0.06551946473070239,0.18013917825514475,-0.24581237676080678,0.03619084492677656
0.10409302082929414,0.16981050542712076,-0.30957180298489595,0.3593503305154468
0.13383306284065702,0.13186407898203384,-0.36272706681701816,-0.5709709410140804
0.18314010467843944,0.23606409980716456,-0.5720373159576011,0.5556584702206967
0.25407014848044746,0.2445511164020176,-0.7069256860483041,-0.6420734819292226
0.31969914625741636,0.318865958373175,-0.9438732600622909,1.4701686563433751
0.10935499489767522,-0.14816685549602318,-0.026056666272148823,-4.939341315635726
0.10841984574318586,1.169488426793694,-1.6904520922596609,9.646185679614554
0.2463367504439567,-0.7585662649335064,0.6554507097747113,-5.268695607284246
0.11933503508176595,-0.7143297987768338,0.7786705501530286,-2.1974165701626234
-0.010383610391624866,0.4375150893557695,-0.596923537884023,1.3304657253551238
-0.02172814227778539,0.49594268699094796,-0.7798080106015881,1.8730985604020298
0.03467584296182697,-0.052328629467056444,-0.2354118239058831,0.08637857922560646
0.07043627575503723,-0.21652863196048283,-0.14542382674592372,-0.840770934765777
0.026196091685209793,0.19520501603000812,-0.4808310908528857,0.7004447255317555
-0.045001802164996794,0.08269643553198805,-0.8596401262009079,0.43518054077830265
-0.03425602217369207,0.08887735965619065,-0.6892365136536481,0.35553206597900244
-0.2375247363097496,0.1776331445871798,-1.3908739912542056,0.8380406402988381
