0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1.0,0.43438224444061124,0.03807069245601559,0.0034440479795308544,0.0009294368537615549,0.0004624196387417741,0.00025618620823595554,0.00012167738612867266,3.951683651744856e-05,6.0860977310505064e-06,2.2352174725588488e-07,7.153404676936183e-10,2.0843085887200229e-13,1.8930863724963407e-16,1.041083529161155e-17,8.045848397863542e-18,1.496868684723316e-17,3.4439116928335296e-17,8.096283679803886e-17,1.7406371138801438e-16,2.6699519003352957e-16,1.6041188488571874e-16,1.8669136470905158e-17,1.250720794472953e-18,6.731498910190038e-19,2.636573275186234e-18,2.0407289112855204e-17,1.8384420501864545e-16,1.8381320315660153e-15,2.2702362449647783e-14,4.081159360951294e-13,1.2854756040216751e-11,7.897292711798333e-10,7.085185149868285e-08,3.214945130450197e-06,3.096424662087793e-05,0.0001276965324381877,0.00044278641219615733,0.0013918809201068035,0.00404505175127942
0.43438224444061124,1.0,0.44838818277302905,0.11390950285324046,0.047196658418776745,0.027161932687491713,0.015851600238352918,0.007727009390659968,0.0025650630533175954,0.00040541804211859523,1.5368579701692126e-05,5.0391650645767873e-08,1.40912711741369e-11,1.0424382226117707e-14,3.941217608709766e-16,1.9389911059427778e-16,2.221573224194881e-16,2.995849814133942e-16,3.743756249258626e-16,3.592633006258703e-16,1.846764542897761e-16,2.487230068768088e-17,4.67681390018752e-19,6.3316816554916845e-21,1.4461776647951888e-21,4.161735225020409e-21,2.9243891999335814e-20,2.546122111952254e-19,2.5002141097307253e-18,3.039041633208247e-17,5.359620115854943e-16,1.6458698830735337e-14,9.785557042760061e-13,8.50462134638495e-11,3.901511708099853e-09,4.319822235037468e-08,2.3979258763935743e-07,1.2086999820079665e-06,5.601694571994443e-06,2.4186849481542355e-05
0.03807069245601559,0.44838818277302905,1.0,0.7099743178550221,0.45885655534633674,0.3131947624176153,0.19823530788907165,0.10256717585121326,0.0362619220157591,0.006206197124475158,0.00026138382988133966,9.695888121231263e-07,2.9137773644176756e-10,1.9203929005496076e-13,5.235698269583095e-15,1.6781893585901362e-15,1.2017837435630418e-15,9.626335977301549e-16,6.490392974667834e-16,2.8328436289802563e-16,5.0053248075621296e-17,1.5634739160692426e-18,4.937803316027241e-21,1.3869311881853826e-23,1.3443138382551101e-24,2.7943176991345997e-24,1.743038150967802e-23,1.4316710661594041e-22,1.3450720228145081e-21,1.561428360631065e-20,2.603614473672905e-19,7.427334468715317e-18,3.9999449613013377e-16,3.077955848316375e-14,1.282320781436893e-12,1.486852744400589e-11,1.0525325125351515e-10,7.518487720701119e-10,5.0663546512347575e-09,3.216544719995032e-08
0.0034440479795308544,0.11390950285324046,0.7099743178550221,1.0,0.9011438018971242,0.7258386795821961,0.5146299001356273,0.2966117532273362,0.11884913458733923,0.023912818097588984,0.0012539426448587609,6.171228419936886e-06,2.444423009498593e-09,1.7844182771610867e-12,4.293325900387327e-14,1.0792049468579824e-14,5.7948777319321574e-15,3.3526166149041785e-15,1.534795785764553e-15,4.0843663864482685e-16,3.6893607269782276e-17,4.595359179539665e-19,4.698058824566181e-22,4.804720048791025e-25,2.608896552576231e-26,4.205778185220115e-26,2.3137443880246447e-25,1.7404360881778196e-24,1.5056688501230615e-23,1.5950076102960793e-22,2.3775850494022794e-21,5.855459056350004e-20,2.5819030866822197e-18,1.5271575329578431e-16,4.80438271383007e-15,4.7643940625258275e-14,3.566160630423565e-13,3.0635158427603387e-12,2.5855591690077364e-11,2.0862981909171025e-10
0.0009294368537615549,0.047196658418776745,0.45885655534633674,0.9011438018971242,1.0,0.9337607332765037,0.7557048235319189,0.5015344862624961,0.23795000648631462,0.059652803160633844,0.004223279185788921,3.0944072360813055e-05,1.8856838730995207e-08,1.8262540762488202e-11,4.666811201433801e-13,1.1019168300095647e-13,5.3177214374232045e-14,2.7031053085864745e-14,1.0582269866642972e-14,2.3043583164333995e-15,1.5852568025824261e-16,1.357104216252832e-18,8.692446602046892e-22,5.72124226156324e-25,2.320541225349335e-26,3.150115637082704e-26,1.5353249496778785e-25,1.0381794293085612e-24,8.053665376907908e-24,7.540008206442132e-23,9.658437297786983e-22,1.950200166986199e-20,6.555637154248599e-19,2.6934941872547057e-17,5.578190079054729e-16,4.019917775438943e-15,2.6922638651626682e-14,2.376594081993905e-13,2.167464935529148e-12,1.9211916528819553e-11
0.0004624196387417741,0.027161932687491713,0.3131947624176153,0.7258386795821961,0.9337607332765037,1.0,0.9295848654676667,0.7194043454733622,0.41106445654247464,0.1313392381408418,0.012957664817681633,0.0001479320938043245,1.4769520512691468e-07,2.0503315352869256e-10,6.049137107225545e-12,1.4584393644762274e-12,6.883820349545e-13,3.369713103335739e-13,1.2568549460370294e-13,2.570438423050584e-14,1.623205527165775e-15,1.2325827196489692e-17,6.7412966774044074e-21,3.732247970178839e-24,1.2961471301289086e-25,1.5430136954252618e-25,6.690810217242013e-25,4.0403125328420134e-24,2.782075193143524e-23,2.27350031167584e-22,2.4645064380212435e-21,3.9989651513692574e-20,9.967419843201536e-19,2.7338725442192834e-17,3.526979887748673e-16,1.7244691410316154e-15,9.594586292383686e-15,8.096572198466395e-14,7.449196154053824e-13,6.774862279475584e-12
0.00025618620823595554,0.015851600238352918,0.19823530788907165,0.5146299001356273,0.7557048235319189,0.9295848654676667,1.0,0.9117787327298721,0.635693139616845,0.26335410267468434,0.037077150408083855,0.0006816116500224273,1.1614976680226666e-06,2.4075855998654043e-09,8.4906251556912e-11,2.1539708878245325e-11,1.0233810783296924e-11,4.9744697829580835e-12,1.83249735860198e-12,3.684957774214082e-13,2.2729460622805708e-14,1.6663309686066055e-16,8.620831441750883e-20,4.3802501909806044e-23,1.358143305772236e-24,1.4309778109648328e-24,5.503984517455298e-24,2.948464785321027e-23,1.787545066569312e-22,1.262943292067055e-21,1.1450237381274755e-20,1.4702815604035472e-19,2.6604023854388376e-18,4.730242132353985e-17,3.661865821995373e-16,1.1684221522548599e-15,5.2248605080691156e-15,4.1025263083659877e-14,3.718466264254278e-13,3.3914191057122157e-12
0.00012167738612867266,0.007727009390659968,0.10256717585121326,0.2966117532273362,0.5015344862624961,0.7194043454733622,0.9117787327298721,1.0,0.8725767624885017,0.48452663763772075,0.10187845568955421,0.0032065755050296866,1.0003953834910062e-05,3.2747603603899054e-08,1.4232403044341598e-09,3.858403919885072e-10,1.8645388122008722e-10,9.086408169700824e-11,3.341866491989972e-11,6.6985643529384785e-12,4.1109219152167966e-13,2.982829724467782e-15,1.5021390222692162e-18,7.148265696766692e-22,1.983086036598665e-23,1.831274618689034e-23,6.163171722305176e-23,2.8856831884230964e-22,1.5156454650996704e-21,9.087881585012342e-21,6.735732971152984e-20,6.643106047419989e-19,8.376554082652237e-18,9.132515557781051e-17,3.969496363546228e-16,7.799039262668232e-16,2.7087688211429007e-15,1.9462369281646314e-14,1.7212937499961565e-13,1.5627077904521465e-12
3.951683651744856e-05,0.0025650630533175954,0.0362619220157591,0.11884913458733923,0.23795000648631462,0.41106445654247464,0.635693139616845,0.8725767624885017,1.0,0.7926657697264494,0.27134277108826294,0.016416359783316722,0.00010684838592924988,6.102499617379133e-07,3.426483613035686e-08,1.009622268798778e-08,4.994567638468349e-09,2.4491518565133688e-09,9.023070051879634e-10,1.8100139320420772e-10,1.1110177014776567e-11,8.030247943043512e-14,3.955253869318847e-17,1.7542887446006628e-20,4.272524308986082e-22,3.3670789033171963e-22,9.639508332989954e-22,3.832727781368328e-21,1.691064753743707e-20,8.307009594223349e-20,4.81998984227173e-19,3.449825540438158e-18,2.804884589216195e-17,1.6878287276208903e-16,3.6370075369694095e-16,3.960211513754772e-16,1.0099581726207806e-15,6.500135074315559e-15,5.5674236270131715e-14,5.014812894395613e-13
6.0860977310505064e-06,0.00040541804211859523,0.006206197124475158,0.023912818097588984,0.059652803160633844,0.1313392381408418,0.26335410267468434,0.48452663763772075,0.7926657697264494,1.0,0.6468235604089582,0.09185421817254769,0.0015617996397723117,1.8456598548888788e-05,1.4488095601132417e-06,4.7630259624436735e-07,2.4313631535775185e-07,1.203000138324213e-07,4.446498159381365e-08,8.940286384271326e-09,5.498792340637551e-10,3.96399992529418e-12,1.9023082121009984e-15,7.716591544711275e-19,1.5876800147724087e-20,1.017786826775341e-20,2.3593832570664612e-20,7.578418953562479e-20,2.663191771926779e-19,1.008429225271003e-18,4.25041892613617e-18,2.001676229399163e-17,9.176758877784069e-17,2.5415302924654085e-16,2.1907997502051806e-16,1.1035022811493418e-16,1.879263492363445e-16,1.046940258084824e-15,8.59398380930781e-15,7.656800647092354e-14
