jointMR1,jointMR2,jointMR3,footMRx,footMRy,footMRz,force_sign_MR
-6.662396537342691,-5.268473776924301,2.3579508849770434,-0.324095578594573,-0.28566865977536954,-0.5009670799362659,-7.02802531618632
-1.7100940968258103,-7.179617207006882,-2.409994995434603,-3.5632223587674807,-3.2552301382895914,-3.8348343088475914,-8.440977629799821
5.554594936256065,3.7216899732641004,1.4102356830331932,2.5088898434036815,2.412932048107798,2.061623447305259,1.5554887886119027
4.437105690024898,7.9466004346741554,-2.1594612910653734,0.9151394890529247,1.600107133141709,1.6638132861310277,4.067023208998149
-0.6579345123431547,8.848167023829541,-4.266523770034383,-0.920102564456304,0.6144999887391519,1.2514757306774207,2.6915745824438777
-2.7178293364568313,-6.155280433062836,-6.453657952640123,-4.495343116325767,-3.309501229837054,-3.035976721329475,-3.7619379176716183
-1.6440989103333212,-8.257547583886993,-1.7739255042820032,-1.70670101713593,-1.7288223980039206,-1.6049085196980468,-3.098066064856883
-0.3624277233031531,-1.7839003776022864,3.722217669339887,1.9482202166382487,0.7536750592422204,0.9231851561776958,-0.009510749338387043
0.863148365668292,2.5486335738974093,6.822121503254247,3.8231001146169152,1.7896872594965187,1.8640274965468762,2.200073749128966
1.618274953604643,3.0211385994868762,5.6425976864487595,3.0998432271537446,1.2432829544946518,1.1112885780637762,2.8909471407357517
1.2796193592107927,0.08184653087907301,-0.4410061206486738,0.19491102283253303,0.31923708997123346,0.016076680440442546,2.6047197262793804
-0.42734179226146773,0.9711231197750049,-6.782504076113048,-2.666587941250872,0.07010608854818173,-0.03180378538688648,1.6752691273278808
-1.854720734245261,5.195509903859514,-9.140427209836458,-5.632561654257052,-2.752410749264932,-2.5647432855039147,-2.9096249305082753
-2.66930171189582,0.7131813635365689,-6.3242327585021165,-5.529456780769257,-4.5382352546755245,-4.386480158141079,-5.964699062235514
-2.43777802333203,-3.361484603310735,-0.9197526475344512,-1.9972407870856514,-2.604494742747354,-2.4634487527346347,-4.118326023026095
-0.4457062616060834,-6.224374679596453,4.8099029694063224,3.0851859156683985,1.4217944868747072,1.4935146734210687,0.3197785986147541
1.065037492897476,-4.071992337904907,9.961584356218044,7.99770920980535,5.889769393214424,6.158451028921811,5.640059688487151
2.8216720693262047,0.2725747762333099,12.017661767770702,10.293433805474756,8.313318535665237,8.694454436348,8.8455967844476
3.120402716366304,4.235349937650087,4.39065109930006,2.9367348440657657,1.9176140544201727,2.0160740502590087,2.745229840221402
1.4575507281705329,3.179988199467197,-4.547249829455204,-5.527567476113868,-5.37483581305448,-5.571903452037633,-4.5321247958887865
-0.19127944675255132,0.5506836901111901,-8.534141600900618,-8.069228391798982,-6.757762916789206,-7.0277399026250675,-6.23574614055946
-1.0672969637132017,-1.2778813261182074,-5.509028022233667,-3.0342058954519757,-1.2419599137560076,-1.4055669482884072,-1.3021740319400577
-0.5056791226693063,0.5547048127289639,1.6270719438767816,4.519477230418006,5.1764199235500685,5.229111433861797,6.263965865622815
-0.30847089770426567,3.2022065904126444,3.7677573878639663,4.891234006628716,3.8576001867438032,4.274390326237792,8.808803702585323
-0.7888793222208093,4.443450993207699,1.5077707871685533,1.358373981287534,-0.022084352198366086,0.6091424749969702,6.923629433453736
-0.9561533165801446,5.327636914701366,-1.4293092821884898,-1.9118662162636793,-2.5956679975858825,-2.025635970432247,3.0085759782386465
-1.139414067728041,1.032968700808558,-3.1606380188751344,-3.6272566733405003,-3.7430461041876772,-3.493939545739595,-1.6587214555040874
-1.834830971606025,-7.814384722330059,-2.0299202244275194,-2.4122924529032623,-2.525667895872901,-2.726264061758399,-5.581134886344163
0.1841155357655045,-7.760609280384289,-1.1705760249025552,-1.3906719289334144,-0.7968941773592804,-1.2187644076545452,-10.634865987275143
2.9709175623028004,-5.67654026792761,-0.03720909189580683,-0.2428854246931873,1.0036952808199027,0.4480055058544883,-18.451435320956136
5.085093033963866,1.3188822528381612,3.8529921042230004,3.5925771059666323,4.624209711551955,4.2348925209136645,-28.897749959938807
0.752503621584516,4.795718224232188,3.0692977193509385,2.125019434392314,1.9434963164204977,1.8826238504300743,47.53384393666383
-3.654955174676864,3.7816925993367723,-0.06857730793212512,-0.9888696364867876,-2.3128174875529295,-2.15059662328612,15.156925801769594
-0.9776423225399714,1.9953193715932387,-1.0719015441572721,0.20162494786574783,-0.6739136423973033,-0.44410315630997016,-6.011124452096425
3.331006760561231,-0.10296615144591671,-2.733468687192091,0.8275440436488641,1.423703724787793,1.696860194576559,-9.201360473248256
3.6269216050522797,-1.0165361044913945,-4.343733131530644,-1.0179253576500544,0.07313693527484146,0.337077253057434,-7.1274655147100505
1.3174825258687868,-1.072149249763601,-3.900734268727923,-2.380685401751361,-1.685695926210518,-1.5118834317709686,-5.01416077393641
-1.3381745123176012,-0.8239612633935802,-1.4547920453572076,-2.0467427323465635,-2.015460343513138,-1.9401258728873443,-1.4157919133349268
-3.1562436154418427,-0.31025016667067984,2.7852912946828288,0.22564376273598494,-0.4455508378303044,-0.4469679777109263,4.768914879080219
-2.4696482398905566,1.581465640789812,8.847557532290862,4.875479991858289,3.52020958263197,3.454018162420307,14.591575097626402
