jointMR1,jointMR2,jointMR3,force
-0.2566391003465053,0.6579475790123419,-2.749672260004619,0.008457328449842151
-0.044722048611183104,-1.0742287685450524,2.234160045473257,-0.012588423273400224
-0.01222962153972088,0.3937133934070054,-0.890866597923217,0.0011987700491456607
-0.06452425375310203,0.7620432461415377,-0.9725481311779249,0.00800718235804909
-0.0946159091044561,-0.3430797108598153,-0.24502369844657046,-0.006456202400971958
-0.09589023780174297,0.47857794154584044,-0.9190353570604148,0.0027263670857633924
-0.1106070906936079,0.29296675700798863,-0.9288643353822641,-0.0010962697802064337
-0.0838472637155492,0.46038503461517405,-1.0608059544634514,0.0010777599738870428
-0.058415271604517226,-0.07580191834028857,0.10046980093053812,-0.0027093885031705097
-0.049210476578571166,0.796172087957198,-1.6460733117904083,0.004431773052792169
-0.0012552098506910607,-0.27086700764476185,0.38391946240241936,-0.0011974841278092235
0.022427599882100045,-0.16801640704489432,0.5112302802685004,-0.003123264991012082
0.01480473807984195,0.3920106962862411,-0.6878043123913034,0.0015619134677627958
-0.004333968681626732,0.08839511947735891,-0.3527465218082322,0.0018602527834355516
0.012835490432878615,0.0607837329103521,0.012601345988663464,-0.0024479880715890575
0.0540942667896439,0.19592242090109668,-0.3722985163506746,0.0018461178357238109
0.07702539294108268,0.17017202797967504,-0.2519211278382612,-0.00211763625102777
0.12206810901048214,0.1956975170556599,-0.25630441649117675,0.005545856311996825
0.05755327494554143,0.060285108559705675,-0.12885506598673077,-0.021445485837864556
0.059242118700235144,0.16299213554593606,0.018751153305868316,0.03472565297408375
0.058191490215856366,0.04265279082751054,-0.18974910505657858,0.04725238826602687
0.030913345483155275,0.005312008631091504,-0.1715180607339063,-0.027327204798603146
0.03919561696098815,0.135677472736387,-0.17253103124797908,-0.0983242164307801
0.06807181065254816,0.17811955877533855,-0.22423795587161005,-0.06097099840687782
0.08949983848007012,0.10458261095478222,-0.26780602432795836,0.1425583921541618
0.0980892914717904,0.010472399991389414,-0.2120269679935512,0.23713539937006847
0.13606582736782216,0.19446693181833338,-0.42621833667728937,-0.5974361786718463
0.2043648240582897,0.17084982792231737,-0.5971631446457931,0.6856898267183048
0.2809426543845815,0.19781877333354753,-0.7110860083070826,-0.8250964583662374
0.30493884287082773,0.16770128344432378,-0.8637327530398057,1.3929638446446042
0.13015152389064097,0.09149682357743269,-0.23252185670227352,-0.6210314311849804
0.22989450958051377,-0.18010772680098694,-0.020775537218965592,0.9708707311677016
0.14925854191071475,0.17942724973960367,-0.930212084635302,0.3964424874745044
0.01885463851685694,0.12256870617551147,-0.22681174999875217,-0.2061190107464837
-0.0368849665931519,-0.026847914067271883,0.2994426705618014,-0.27824262568958646
-0.029703793591443754,-0.07443284779791969,0.215534677194099,0.05844315093313814
-0.002643800173981062,0.04963138010314872,-0.5582810009330617,0.4988924880775162
0.019130116328933418,0.21225714694761935,-1.5313670620327344,0.5779634041757993
0.04146172360469247,-0.14041991254797065,1.160895184013116,-0.5014505633493077
-0.2945143992790194,0.242938661834288,-1.9749690337209092,1.0652083591142876
