jointHR1,jointHR2,jointHR3,force
5.895460366835527,5.5176810665325196,7.770490661869154,5.58570704614399
5.570985168539451,5.218181052709447,7.3384617324050385,5.314426865775899
5.263763941809742,4.934529270422457,6.92951027138533,5.057290522206461
4.972889689114061,4.665894269197407,6.542421102580842,4.813559963637023
4.697502888691955,4.411488083440235,6.176042696468189,4.582535659177251
4.436789013606387,4.170563960870922,5.829283843463049,4.363554588211018
4.189976180355315,3.942414209563704,5.501110500898875,4.155988334709985
3.956332920279362,3.726368157401914,5.190542804679963,3.9592412810169755
3.735166067354746,3.5217902180790284,4.896652237011446,3.7727488959073345
3.5258187562952243,3.3280780580838467,4.618558942057437,3.5959761120072513
3.3353045068489804,3.144660859398003,4.355429181804041,3.428415787905037
3.1748658588078604,2.9709976729092835,4.106472924807034,3.2695872505347157
3.021793250182698,2.8065758578049196,3.8709415608861875,3.1190349136420257
2.8757540354115254,2.6509096024563465,3.648125735190372,2.9763269683616356
2.736430498008306,2.5035385225411355,3.4373532954008557,2.841054142141656
2.603519182153557,2.364026332369917,3.237987346165561,2.7128285224479893
2.4767302541823986,2.2319595855965746,3.05171774745957,2.591282441867249
2.3557868926332954,2.1069464816894947,2.941244623039954,2.4760674214034823
2.2404247055804936,1.9886157347307196,2.8439971406184767,2.366853168931209
2.13039117403028,1.8853826303771022,2.7511455212088003,2.2633266299258055
2.025445120215669,1.797614320385365,2.6612151848230816,2.1651910877425706
1.9432385129142817,1.7138055153470784,2.574115681775079,2.0721653108581966
1.880775350321413,1.6337801409463324,2.4897593403052323,1.9839827446233924
1.8202636222423192,1.5573699071044411,2.427891280061262,1.9003907452033275
1.761643140170207,1.4844139646558112,2.379930344674954,1.8211498535038464
1.7048555603258215,1.4147585771517208,2.3329283312814653,1.7460331069963384
1.6498443272275218,1.3482568071256444,2.28686452930545,1.674825387463081
1.5965546189898887,1.2847682161831409,2.2417187382303574,1.607322802788139
1.5449332942976783,1.2241585783073452,2.1974712525826905,1.543332101016746
1.4949288410036117,1.1662996057979629,2.154102847450686,1.4826701149988755
1.4464913263000456,1.1114916161666324,2.111594764515216,1.425163236020598
1.3995723484161573,1.0769498787358214,2.0699286985717245,1.3706469149101652
1.3541249897937435,1.0434735565572213,2.029086784522996,1.3189651891847234
1.3101037716962074,1.0110300110396668,1.989051584823465,1.2699702348784263
1.267464610206693,0.9795876010941861,1.9498060773566601,1.2235219417636456
1.226164773572708,0.9491156526224255,1.911333643728213,1.1794875107442517
1.1861628408558809,0.919584428941702,1.8736180579576518,1.1377410722636276
1.154226682103328,0.8909651021177184,1.836643475552969,1.0981633246305338
1.1316392612300095,0.8632297251769384,1.8003944229526596,1.0606411912231597
1.1094985819047183,0.8363512051714487,1.7648557873206208,1.0250674955859798
1.0877951783202264,0.8103032770699959,1.730012806679958,0.9913406534854654
1.0665198100624234,0.7850604784497114,1.6988567844978322,0.9593643810394472
1.0456634557941404,0.7605981249638193,1.6693377800581422,0.9290474180811319
1.0252173071518194,0.7368922865613973,1.6403959810654891,0.9003032659625678
1.0051727628465823,0.7139197644360217,1.6120189447177595,0.8730499390438599
0.9855214229616341,0.6916580686807964,1.58419452270648,0.8472097291537759
0.9662550834382857,0.6700853966280477,1.5569108535930472,0.8227089823446768
0.9473657307432309,0.649180611852551,1.5301563553997803,0.7994778873000369
0.9303328457860922,0.6289232238178816,1.5039197184092319,0.7774502747863208
0.9140294953981789,0.6092933681460867,1.4781898981653945,0.7565634275727351
0.8980467952332123,0.5902717874914859,1.4529561086706668,0.7367579002724535
0.8823777833397066,0.5718398130000079,1.4282078157726372,0.717977348587447
0.8670156637774173,0.553979346336069,1.4039347307349388,0.7001683674660678
0.8519538022961701,0.5366728422595174,1.3801268039866241,0.6832803377081726
0.8371857221366099,0.519903291735735,1.356774219044683,0.6672652805768364
0.8227050999491601,0.5036542055625198,1.3338673866045072,0.6520777199987402
0.8085057618275964,0.487909598497846,1.3113969387932742,0.6376745519571196
0.794581679453763,0.472653973873128,1.2893537235813826,0.624014920701839
0.7809269663500695,0.4624353025574287,1.2677287993472324,0.6110601014207561
0.7675358742365197,0.4539342645659855,1.246513429590794,0.5987733890351155
0.7544027894891259,0.4455990060864031,1.225699077791559,0.5871199927993043
0.741522229696666,0.4374260566898779,1.2052774024065995,0.5760669364020055
0.7288888403128408,0.42941202664103495,1.185240252004609,0.5655829632815812
0.7164973914009809,0.42155360472115977,1.1655796605319269,0.5556384468835203
0.7043427744685458,0.4138475561215863,1.1462878427066667,0.5462053056019849
0.6924199993887481,0.4062907204045646,1.1273571895372083,0.537256922160955
0.6807241914067175,0.3988800095290451,1.1087802639614155,0.5287680672032395
0.6692505882277039,0.3916124059389292,1.0905497966030666,0.5207148268677068
0.6579945371848999,0.384484960711443,1.0726586816420918,0.5130745341465625
0.6469514924845368,0.3774947917633865,1.0550999727953172,0.5058257038253664
0.6361170125259845,0.3706390821131117,1.0378668794045214,0.4989479708187749
0.6254867572946572,0.3639150781961705,1.0209527626287083,0.4924220317247603
0.6150564858255955,0.3573200882326629,1.004351131737594,0.48622958942931255
0.6048220537356626,0.35085148064439653,0.988055640503408,0.48035330060239334
0.5947794108223579,0.3445066825200519,0.9720600836881825,0.4747767259342271
0.5849245987273118,0.33828317812661834,0.9563583936238107,0.4694842829688897
0.5752537486625879,0.3321785074654401,0.940944636882219,0.4644612013996213
0.5657630791979756,0.3261902648712832,0.9258130110330968,0.4596934806973696
0.5564488941075135,0.3203160976528946,0.9109578414866928,0.45516784995077286
0.5473075802735382,0.31455370477359124,0.896373578419271,0.45087172980215096
0.5383356056466052,0.308900835570475,0.8820547937788894,0.4467931963701004
0.52952951725968,0.3033552885109274,0.8679961783692363,0.44292094705499585
0.5208859392950478,0.29791490998509296,0.8541925390093263,0.4392442681291142
0.5124015712024345,0.2925775931331084,0.8406387957669302,0.43575300401823386
0.504073185866883,0.28734127670589116,0.8273299792636675,0.432437528186412
0.4958976278249671,0.2822039439583425,0.8142612280497625,0.4292887155402648
0.48787181152797443,0.2771636215738691,0.8014277860465191,0.4262979162734323
0.47999271965072654,0.27221837861916676,0.7888250000546291,0.42345693107605703
0.4722574014447475,0.26736632552825845,0.7764483173264842,0.42075798763802685
0.46466297113453126,0.2626056131148091,0.7642932832007234,0.41819371837845026
0.45720660635569366,0.25793443161178653,0.7523555387972845,0.4157571393373589
0.4498855466338336,0.2533510097375654,0.7406308187712993,0.4134416301689757
0.4426970919029628,0.2488536137876155,0.7291149491242064,0.4112409151790458
0.4356386010623965,0.2444405467509393,0.7178038450705111,0.40914904535173824
0.42870749057103275,0.24011014745046,0.7066935089586635,0.4071603813144651
0.42190123307797756,0.23586078970659596,0.6957800282445781,0.4052695771916596
0.41521735608850596,0.231690881523274,0.6850595735163498,0.4034715653011196
0.4086534406643786,0.22759886429567733,0.67452839656878,0.40176154164892985
0.4022071201575619,0.22358321203903742,0.6641828285263474,0.4006851112768911
0.39587607897642946,0.21964243063781252,0.6540192780133178,0.40126675829306224
0.3896580513835474,0.21577505711461586,0.6440342293697074,0.40178191246926376
0.38355082032417526,0.21197965891828374,0.6342242409118677,0.4022345077591488
0.3775522162846374,0.20825483323049043,0.6245859432364791,0.4026282656206944
0.37166011617974687,0.2045992062903439,0.6151160375667912,0.40296670622774666
0.36587244226848514,0.20101143273641497,0.6058112941399731,0.40325315909422443
0.36018716109716664,0.19749019496566955,0.5966685506344664,0.4034907731416788
0.3546022824693384,0.19403420250879722,0.5876847106362741,0.40368252623930145
0.3491158584416869,0.1906421914214429,0.5788567421431459,0.4038312342439613
0.3437259823452458,0.18731292369087071,0.5701816761056435,0.4039395595664005
0.33843078783121866,0.1840451866575995,0.5616566050041141,0.4040100192883602
0.3332284479407501,0.1808377924515726,0.5532786814606057,0.4040449928541161
0.32811717419799913,0.17768957744243274,0.5450451168848098,0.40404672935866903
0.32309521572588534,0.17459940170349364,0.5369531801531242,0.40401735445368203
0.3181608583838992,0.17156614848901053,0.5290001963199631,0.40395887689115184
0.31331242392738234,0.16858872372436629,0.5211835453604636,0.4038731947237534
0.3085482691877034,0.16566605550880265,0.5135006609437665,0.4037621011798128
0.30386678527276956,0.16279709363033856,0.5059490292360627,0.4036272902299277
0.29926639678733025,0.15998080909253287,0.4985261877326306,0.4034703618613561
0.2947455610725467,0.1572161936527513,0.4912297241181032,0.40329282707546177
0.2903027674643128,0.15450225937162132,0.48405727515422914,0.40309611262270084
0.28593653656983076,0.15183803817335784,0.47700652559441026,0.402881565488882
0.2816454195619563,0.14922258141665912,0.47007520712432194,0.40265045714570513
0.2774279974908441,0.14665495947588159,0.4632610973279363,0.40240398757791884
0.2732828806124358,0.14413426133220997,0.4565620186782915,0.40214328909878183
0.26920870773334626,0.14165959417454788,0.4499758375523679,0.4018694299649015
0.2652041455717179,0.13923008300986728,0.44350046326944903,0.40158341780095574
0.261267888133621,0.13684487028275694,0.4371338471523585,0.401286202844242
0.25739865610459534,0.13450311550392458,0.4308739816109928,0.4009786810184872
0.2535951962559343,0.13220399488741064,0.42471889924757056,0.40066169684585695
0.24985628086532763,0.12994670099628058,0.41866667198304364,0.40033604620562613
0.24618070715148782,0.1277304423965725,0.4127154102041324,0.4000024789475545
0.24256729672239646,0.12555444331927845,0.4068632619304562,0.3996617013675585
0.2390148950368161,0.1234179433301511,0.4011084120012469,0.3993143785529024
0.23552237087872369,0.12132019700712615,0.3954490812811484,0.3989611366037361
0.23208861584433182,0.11926047362516712,0.38988352588462005,0.39860256473746136
0.2287125438413713,0.11723805684833366,0.3844100364184688,0.3982392172820576
0.22539309060031892,0.1152522444288907,0.3790269372420545,0.3978716155641936
0.22212921319726403,0.11330234791327587,0.373732585744724,0.39750024969763065
0.2189198895881131,0.1113876923547471,0.36852537164003496,0.3971255802771477
0.21576411815384233,0.10950761603254289,0.36340371627635215,0.3967480399829373
0.21266091725651542,0.1076614701773867,0.3583660719634054,0.3963680351001668
0.2096093248057908,0.10584861870317663,0.35341092131440566,0.39598594695815315
0.20660839783565094,0.10406843794470333,0.3485367766033345,0.3956021332933658
0.2036572120910935,0.10232031640124395,0.3437421791370254,0.39521692954025245
0.20075486162453043,0.10060365448588648,0.33902569864167265,0.39483065005367357
0.19790045840165,0.09891786428044058,0.3343859326634038,0.39444358926653433
0.19509313191650007,0.0972623692957959,0.32982150598257,0.39405602278601515
0.19233202881556138,0.09563660423759357,0.32533107004141626,0.3936682084316214
0.1896163125305826,0.0940400147770798,0.320913302384797,0.3932803872181052
0.18694516291995678,0.09247205732701347,0.31656690611361804,0.39289278428616137
0.1843177759184252,0.09093219882250558,0.31229060935068964,0.3925056097836277
0.18173336319489802,0.08941991650666836,0.3080831647186879,0.39211905969980076
0.1791911518181895,0.08793469772095841,0.303943348829925,0.39173331665532507
0.1766903839304701,0.08647603970009998,0.2998699617876419,0.3913485506499885
0.174230316428241,0.08504344937147745,0.2958618266985389,0.39096491977064174
0.17181022065064627,0.08363644315889018,0.2919177891962721,0.39058257086133297
0.16942938207493763,0.08225454679056454,0.2880367169756488,0.39020164015765113
0.1670871000189157,0.08089729511132127,0.2842174993372595,0.38982225388714964
0.16478268735017465,0.07956423189880069,0.28045904674229694,0.38944452883765
0.16251547020198137,0.07825490968364701,0.276760290377313,0.389068572895102
0.16028478769562565,0.07696888957356063,0.27312018172867236,0.38869448555261255
0.15808999166908272,0.0757057410811256,0.2695376921664734,0.3883223583921569
0.15593044641183068,0.074465041955324,0.26601181253770334,0.3879522755404129
0.15380552840567424,0.07324637801665068,0.2625415527684096,0.3875843141000821
0.15171462607142588,0.0720493429957445,0.25912594147466783,0.38721854455798843
0.14965713952130139,0.07087353837545407,0.2557640255821394,0.3868550311711817
0.14763248031689075,0.06971857323625785,0.2524548699540099,0.38649383233220314
0.14564007123256778,0.06858406410496243,0.24919755702711144,0.38613500091461506
0.1436793460242069,0.06746963480660018,0.24599118645603224,0.3857785845998354
0.14174974920307737,0.06637491631945658,0.24283487476502352,0.3854246261862654
