jointHR1,jointHR2,jointHR3,force
-0.8423192730939365,0.40935542364540406,-1.535410212315827,0.0004555083370223671
0.30786569364449,-0.014173063594209041,0.7936755055865117,-0.002071440871262515
-1.0741267264265804,0.2917055190011619,-2.2545822282660457,0.004705648755426797
0.3093487437737399,-0.0850874907199953,0.5931612292197382,-0.0028655887316329054
0.253450365628157,0.041308201175904044,0.4931990901708807,-0.0021916643005339157
-0.3119327486603683,0.19998201336282717,-0.6964292460084692,0.0023793361874509806
-0.3305739333344632,0.21156560922450446,-0.728166028031846,0.0006782086355526974
-0.012754708719032181,0.1715753271293364,-0.08003124698168937,-0.0015223784866073024
-0.3179101129439604,0.34270529816997225,-0.7740256142248658,0.0007245665879818439
-0.29477422067893644,0.43433444107881786,-0.7555512450601618,-6.695080838081731e-05
-0.3677808778388101,0.5382916045841385,-0.9351832900909351,-0.0005650662453846309
-0.11602734243708113,0.21144472277133247,-0.3624417113899454,0.002683457593392283
-0.13633977005599415,0.2025186748325689,-0.18353582431742096,-0.005699044353599965
-0.3448126335754178,0.316171700199502,-0.9974170876993581,-0.0022716559066089334
-0.03502200037209014,0.16107348797958088,-0.2523258384330282,0.0023305198336700584
0.2259622119099213,0.002558582980974997,0.7443356364355195,0.010186141818491689
0.10824044355875671,-0.05613764965981637,0.26375338870626647,0.006970665276975303
-0.29017115888308387,0.13435395421449325,-0.8894948313809219,-0.0172132618058332
-0.12037513853105127,0.23759025119227098,-0.37272290073865233,-0.026110064625104297
0.043170353464167296,0.14406187167601262,0.00857043984703928,0.0717261397311689
-0.16577542334059847,0.22811570394558198,-0.6481490712909315,-0.08824187058393534
-0.10238837140583235,0.28873169617630623,-0.5406122705448817,0.11855972432444782
-0.13753973055210916,0.3286509533019546,-0.792893908878587,-0.2902717335781637
-0.00638654133009646,0.07225750890476987,-0.17073642205378908,1.0458695856700757
-0.1859435552857486,0.20828345270884005,-0.27132049880546355,-1.6101309814119578
0.023750758886387738,0.20761051990539645,-0.71008896316395,-2.801850246294181
0.18711005055914098,0.05132566269794095,-0.1802516670357962,2.1770918058081135
-0.03619233013782572,-0.12830597839115196,0.32574123427350793,7.243729600321173
-0.33217383246692855,-0.06240682811518254,0.05336477792517746,2.132298169571769
-0.026964780122342505,0.21823559107314636,-0.5948596384197836,-24.70937245620037
0.39739394077623463,0.25152004658715976,-0.8772083664133856,25.681660621410035
-0.39875250137563545,0.06863755969102449,-0.039084960741776184,-10.818999707852722
-0.034291304559197586,0.24995882503036265,-0.9690348013667962,3.1369671099230425
-0.224812088399727,0.30113444056883093,-0.8294692104659183,-0.11837521953864134
-0.32686711344486596,0.32137136284617335,-1.2054848337226751,0.8240270680471322
0.048925719308400596,0.1431936937834453,0.05003694952716362,-0.16213674502621453
-0.6498263932245358,0.2822955168585563,-1.7546739872715464,1.0664763570807534
-0.028808125933272123,-0.010682068329040655,-0.20670872363533824,0.13173323826335193
1.1262148992702115,-0.1935277797649645,2.3256851799077256,-1.5278256181688084
-1.5386849505781481,0.4912225096408548,-2.6876196496231817,1.7627231124284786
