jointFR1,jointFR2,jointFR3,footFRx,footFRy,footFRz,jointMR1,jointMR2,jointMR3,footMRx,footMRy,footMRz,jointHR1,jointHR2,jointHR3,footHRx,footHRy,footHRz,
-0.076452828943729,0.4441454410553,-1.9417645931244,0.13575291633606,-0.19575503468513,0.39442300796509,-0.52263778448105,0.21632024645805,-1.6922832727432,-0.0057792630977929,-0.13830778002739,0.39408642053604,-0.90345185995102,0.48552012443542,-1.5974462032318,-0.17448627948761,-0.15445096790791,0.39408883452415,
-0.076740048825741,0.44410833716393,-1.9405108690262,0.13557557761669,-0.19634974002838,0.39445859193802,-0.52264434099197,0.2172549366951,-1.6931259632111,-0.0057718413881957,-0.13828288018703,0.39433842897415,-0.90313857793808,0.48584145307541,-1.5980281829834,-0.17424303293228,-0.15447720885277,0.39412915706635,
-0.077935233712196,0.44395935535431,-1.9360461235046,0.13518296182156,-0.19738899171352,0.39451196789742,-0.52266925573349,0.22117821872234,-1.6966658830643,-0.0057563856244087,-0.13824540376663,0.39492830634117,-0.90182077884674,0.4871908724308,-1.6004709005356,-0.1736705750227,-0.15455967187881,0.39421656727791,
-0.080057062208652,0.44370323419571,-1.9299088716507,0.1346257776022,-0.19863913953304,0.39456936717033,-0.52270895242691,0.22825427353382,-1.7030546665192,-0.0057122074067593,-0.13817179203033,0.39583164453506,-0.89943695068359,0.48962196707726,-1.604875087738,-0.17277181148529,-0.15467803180218,0.39435464143753,
-0.082771226763725,0.44333040714264,-1.9227601289749,0.13400048017502,-0.20003409683704,0.39463818073273,-0.5227302312851,0.23805691301823,-1.711847782135,-0.0056582950055599,-0.13808323442936,0.39700055122375,-0.89601576328278,0.49282172322273,-1.6105854511261,-0.1716835051775,-0.15494661033154,0.39453780651093,
-0.085396155714989,0.44281080365181,-1.9147996902466,0.1334128677845,-0.20157963037491,0.39470613002777,-0.52265483140945,0.25003853440285,-1.7224018573761,-0.005601704120636,-0.13801631331444,0.39837294816971,-0.89147698879242,0.49621802568436,-1.6163673400879,-0.17049437761307,-0.15543381869793,0.39475083351135,
-0.087504513561726,0.44212129712105,-1.9061335325241,0.13292980194092,-0.20323556661606,0.39476078748703,-0.52245926856995,0.26370450854301,-1.7342077493668,-0.0055193682201207,-0.13796290755272,0.39989593625069,-0.88593596220016,0.49957764148712,-1.6217653751373,-0.1692205965519,-0.15612071752548,0.39498978853226,
-0.0886609852314,0.4413104057312,-1.8972179889679,0.13273292779922,-0.20483334362507,0.39481955766678,-0.52212780714035,0.27865219116211,-1.7468520402908,-0.0054224259220064,-0.13792191445827,0.40153968334198,-0.87957566976547,0.50277715921402,-1.6265422105789,-0.16793577373028,-0.15698835253716,0.39525753259659,
-0.088005386292934,0.44051247835159,-1.8889684677124,0.13291664421558,-0.20629523694515,0.39488327503204,-0.52161854505539,0.29455545544624,-1.7599385976791,-0.0053314729593694,-0.13792411983013,0.40327355265617,-0.87257754802704,0.50566244125366,-1.6303606033325,-0.16669516265392,-0.15803600847721,0.3955440223217,
-0.085355766117573,0.43979230523109,-1.8817479610443,0.13348583877087,-0.20760652422905,0.39493548870087,-0.52092742919922,0.31116864085197,-1.7732144594193,-0.0052305711433292,-0.1379756629467,0.40506675839424,-0.86509048938751,0.50820308923721,-1.6331868171692,-0.16548842191696,-0.15924380719662,0.39584293961525,
-0.081094317138195,0.43917691707611,-1.8753855228424,0.13433235883713,-0.20882077515125,0.39499649405479,-0.52004849910736,0.32830452919006,-1.7865052223206,-0.005107109900564,-0.13806240260601,0.40690448880196,-0.85725295543671,0.51042675971985,-1.6350804567337,-0.16432812809944,-0.16057430207729,0.39616683125496,
-0.075947374105453,0.43870651721954,-1.8692854642868,0.13527962565422,-0.21006609499454,0.39510282874107,-0.51894950866699,0.34580647945404,-1.7996208667755,-0.0049837757833302,-0.13819193840027,0.40878000855446,-0.84920954704285,0.51234620809555,-1.6360064744949,-0.16325128078461,-0.16200669109821,0.39651855826378,
-0.070527628064156,0.43838721513748,-1.8629126548767,0.13624556362629,-0.21141321957111,0.39525184035301,-0.51763743162155,0.36356467008591,-1.812451839447,-0.0048658908344805,-0.13838110864162,0.41067859530449,-0.84105598926544,0.51398396492004,-1.6360176801682,-0.16225749254227,-0.16353723406792,0.39688915014267,
-0.065089091658592,0.4381777048111,-1.8561187982559,0.13721957802773,-0.21285356581211,0.39542827010155,-0.51610088348389,0.38147816061974,-1.8249076604843,-0.0047269789502024,-0.13863524794579,0.412583142519,-0.83286291360855,0.51539278030396,-1.635226726532,-0.16132959723473,-0.16514743864536,0.39728888869286,
-0.059852406382561,0.43804088234901,-1.848863363266,0.13813753426075,-0.2143719047308,0.39564424753189,-0.51427662372589,0.39942693710327,-1.8368318080902,-0.004570307675749,-0.13894338905811,0.41449308395386,-0.82472068071365,0.51665258407593,-1.6337095499039,-0.16047783195972,-0.16680443286896,0.39773225784302,
-0.055065058171749,0.43794649839401,-1.8411076068878,0.13895530998707,-0.21598179638386,0.39590084552765,-0.51216346025467,0.41734397411346,-1.8481549024582,-0.0044190674088895,-0.13931708037853,0.41640704870224,-0.81668782234192,0.51780849695206,-1.6315416097641,-0.15971660614014,-0.16850526630878,0.39821237325668,
-0.050743110477924,0.43785381317139,-1.8328894376755,0.13969293236732,-0.21767976880074,0.39617538452148,-0.50974798202515,0.43513545393944,-1.8587846755981,-0.0042567048221827,-0.13979086279869,0.41830077767372,-0.80880844593048,0.51897412538528,-1.6288884878159,-0.15903086960316,-0.17023797333241,0.39875471591949,
-0.046828851103783,0.43772718310356,-1.8242777585983,0.14037930965424,-0.219422519207,0.39646324515343,-0.50691998004913,0.452596783638,-1.8684601783752,-0.0040624649263919,-0.14036265015602,0.420161485672,-0.80117839574814,0.52047598361969,-1.6260778903961,-0.15840373933315,-0.17195746302605,0.39940470457077,
-0.043272018432617,0.43754851818085,-1.8153418302536,0.14100359380245,-0.22119863331318,0.39677509665489,-0.50364655256271,0.469612210989,-1.8770619630814,-0.0038579853717238,-0.14102499186993,0.42199540138245,-0.79386222362518,0.52253019809723,-1.6233441829681,-0.15784740447998,-0.1736474186182,0.40016621351242,
-0.04001958668232,0.43729943037033,-1.8061257600784,0.1415673494339,-0.2230236530304,0.39710012078285,-0.49992105364799,0.48598879575729,-1.8844305276871,-0.0036478887777776,-0.14183035492897,0.42375528812408,-0.78688794374466,0.52518713474274,-1.6207957267761,-0.1573697924614,-0.17529879510403,0.40104407072067,
-0.03701101616025,0.43696004152298,-1.7966632843018,0.14210696518421,-0.22487889230251,0.39742192625999,-0.49558874964714,0.50113582611084,-1.8899765014648,-0.0034020075108856,-0.14281384646893,0.42538276314735,-0.78036457300186,0.5286500453949,-1.6186836957932,-0.15695153176785,-0.17687399685383,0.40206351876259,
-0.034199923276901,0.43652507662773,-1.786997795105,0.14262764155865,-0.22673417627811,0.39775303006172,-0.49057677388191,0.51466357707977,-1.8933619260788,-0.0031234323978424,-0.14394679665565,0.42688122391701,-0.77437365055084,0.5330718755722,-1.6172096729279,-0.15658843517303,-0.17834633588791,0.40322542190552,
-0.031561531126499,0.435995221138,-1.777156829834,0.14310821890831,-0.2286079376936,0.39809891581535,-0.48497834801674,0.52650856971741,-1.8946508169174,-0.0028394900728017,-0.14523334801197,0.42823398113251,-0.76888489723206,0.53836399316788,-1.6163402795792,-0.15629807114601,-0.17972682416439,0.40450817346573,
-0.029067602008581,0.43536165356636,-1.7671473026276,0.14356726408005,-0.23051047325134,0.39844110608101,-0.47886863350868,0.53638333082199,-1.8937344551086,-0.0025393404066563,-0.14668007194996,0.42940044403076,-0.7638795375824,0.5444410443306,-1.6160440444946,-0.15606428682804,-0.18102437257767,0.40589508414269,
-0.026680491864681,0.43463033437729,-1.7569984197617,0.14403299987316,-0.23240795731545,0.3987845480442,-0.47232586145401,0.54412770271301,-1.8906207084656,-0.0022068766411394,-0.14823997020721,0.43039113283157,-0.75933879613876,0.55124247074127,-1.6163110733032,-0.15585926175118,-0.18222984671593,0.40737655758858,
-0.024372793734074,0.43383580446243,-1.7467573881149,0.14448718726635,-0.23429796099663,0.39914694428444,-0.46547842025757,0.55001193284988,-1.8856539726257,-0.0018666883697733,-0.14988116919994,0.43124943971634,-0.75519174337387,0.55863291025162,-1.6170387268066,-0.1556950956583,-0.18335188925266,0.40893569588661,
-0.022135768085718,0.43297877907753,-1.7364273071289,0.14491999149323,-0.23620611429214,0.39952033758163,-0.45844972133636,0.55445474386215,-1.879252910614,-0.0015310383168981,-0.15160137414932,0.43201264739037,-0.75136125087738,0.5664621591568,-1.6180911064148,-0.15557432174683,-0.18442429602146,0.41054767370224,
-0.019950278103352,0.43205741047859,-1.7260125875473,0.14536459743977,-0.23812033236027,0.39989304542542,-0.45132663846016,0.55784261226654,-1.871791601181,-0.0011753828730434,-0.15337778627872,0.43270245194435,-0.74777203798294,0.57460695505142,-1.6193593740463,-0.15546303987503,-0.18546275794506,0.41219893097878,
-0.017788305878639,0.43110337853432,-1.7155548334122,0.14582458138466,-0.24001295864582,0.40028318762779,-0.44417917728424,0.56047677993774,-1.86356985569,-0.00080340314889332,-0.15516729652882,0.43335863947868,-0.7443665266037,0.58297741413116,-1.6207685470581,-0.15535682439804,-0.18645590543747,0.41388821601868,
-0.015645366162062,0.4301333129406,-1.7050720453262,0.14627180993557,-0.24190562963486,0.40069833397865,-0.43708431720734,0.56273245811462,-1.8549230098724,-0.00044348972733131,-0.1569667160511,0.43402582406998,-0.74110621213913,0.59149599075317,-1.6222453117371,-0.15527899563313,-0.18742148578167,0.41560262441635,
-0.013520911335945,0.42913633584976,-1.694549202919,0.14671921730042,-0.24381253123283,0.40112087130547,-0.43009340763092,0.56493985652924,-1.8461332321167,-8.4543091361389e-05,-0.15878340601921,0.43471100926399,-0.73795592784882,0.60009348392487,-1.623721241951,-0.15521456301212,-0.18838267028332,0.4173292517662,
-0.011396929621696,0.42812412977219,-1.6840049028397,0.14719535410404,-0.24570325016975,0.40155413746834,-0.42322024703026,0.56720238924026,-1.8373082876205,0.00029480265220622,-0.1605881601572,0.43542331457138,-0.73488467931747,0.60872954130173,-1.625165104866,-0.15513814985752,-0.18932914733887,0.41907066106796,
