jointFR1,jointFR2,jointFR3,footFRx,footFRy,footFRz,jointMR1,jointMR2,jointMR3,footMRx,footMRy,footMRz,jointHR1,jointHR2,jointHR3,footHRx,footHRy,footHRz,
0.19279910624027,0.44248414039612,-1.9108335971832,0.18546023964882,-0.19879046082497,0.39460906386375,-0.5226377248764,0.21632026135921,-1.6922833919525,-0.0057832184247673,-0.13830964267254,0.394087433815,-0.90345191955566,0.48552000522614,-1.5974460840225,-0.174490198493,-0.15445312857628,0.39408797025681,
0.19241368770599,0.44245859980583,-1.9104326963425,0.18531984090805,-0.19900842010975,0.39462125301361,-0.5226434469223,0.21725435554981,-1.6931266784668,-0.0057744747027755,-0.13828638195992,0.39433845877647,-0.90313851833344,0.48584285378456,-1.5980298519135,-0.17424574494362,-0.15447983145714,0.39412832260132,
0.19079923629761,0.44234517216682,-1.9087781906128,0.18498612940311,-0.19952636957169,0.39463573694229,-0.52266609668732,0.22117714583874,-1.696670293808,-0.0057504838332534,-0.13824826478958,0.39492508769035,-0.90182042121887,0.4871951341629,-1.6004784107208,-0.17366461455822,-0.15456293523312,0.39421564340591,
0.18790002167225,0.44212776422501,-1.9058665037155,0.1844629496336,-0.2002867013216,0.39467391371727,-0.52270704507828,0.22825473546982,-1.7030649185181,-0.0057195383124054,-0.13816963136196,0.39583605527878,-0.89943808317184,0.48962923884392,-1.604887008667,-0.17277891933918,-0.15467742085457,0.39435547590256,
0.18406730890274,0.44179597496986,-1.9017850160599,0.18387521803379,-0.2012909501791,0.39470764994621,-0.52273082733154,0.23805928230286,-1.7118607759476,-0.0056644841097296,-0.13808491826057,0.39700224995613,-0.89601892232895,0.49283003807068,-1.6105989217758,-0.17168985307217,-0.15494602918625,0.39453783631325,
0.17998673021793,0.44130462408066,-1.8964586257935,0.18332788348198,-0.20252580940723,0.3947402536869,-0.52264899015427,0.25003644824028,-1.7224144935608,-0.0055957217700779,-0.13802102208138,0.39836904406548,-0.89147740602493,0.49622845649719,-1.6163864135742,-0.17048844695091,-0.15543806552887,0.39474946260452,
0.17611207067966,0.44063887000084,-1.8899338245392,0.18285451829433,-0.20392981171608,0.39479023218155,-0.52245116233826,0.26370212435722,-1.7342245578766,-0.0055227284319699,-0.13795739412308,0.39990022778511,-0.88593518733978,0.4995903968811,-1.6217892169952,-0.16922360658646,-0.15611720085144,0.39499208331108,
0.17300647497177,0.43983623385429,-1.8826018571854,0.18266142904758,-0.20535364747047,0.39483621716499,-0.52212262153625,0.27865132689476,-1.7468709945679,-0.0054314960725605,-0.13791958987713,0.40154427289963,-0.87957680225372,0.50278979539871,-1.6265659332275,-0.16794486343861,-0.15698440372944,0.39525911211967,
0.17175976932049,0.43898952007294,-1.8751714229584,0.18286396563053,-0.20669239759445,0.39487615227699,-0.52160662412643,0.294548869133,-1.7599519491196,-0.0053284475579858,-0.13793341815472,0.40326929092407,-0.87257498502731,0.50567370653152,-1.6303844451904,-0.16669243574142,-0.15804314613342,0.39554125070572,
0.17265790700912,0.4381577372551,-1.8680129051208,0.18344187736511,-0.20788681507111,0.39493292570114,-0.52090966701508,0.31115910410881,-1.7732288837433,-0.0052271448075771,-0.13797433674335,0.40506708621979,-0.8650843501091,0.50821560621262,-1.6332148313522,-0.16548451781273,-0.15924561023712,0.39584323763847,
