jointFR1,jointFR2,jointFR3,footFRx,footFRy,footFRz,jointMR1,jointMR2,jointMR3,footMRx,footMRy,footMRz,jointHR1,jointHR2,jointHR3,footHRx,footHRy,footHRz,
-0.076452828943729,0.4441451728344,-1.9417642354965,0.13574905693531,-0.19575662910938,0.39442521333694,-0.35721632838249,0.22280526161194,-1.7675659656525,0.019209064543247,-0.13832293450832,0.39408922195435,-0.55585712194443,0.56876647472382,-1.8175305128098,-0.09949117898941,-0.17945384979248,0.39408874511719,
-0.07673903554678,0.44410756230354,-1.9405107498169,0.13557277619839,-0.19635380804539,0.39445886015892,-0.35721090435982,0.22374898195267,-1.7684189081192,0.019219009205699,-0.13829809427261,0.39433997869492,-0.55539107322693,0.56896543502808,-1.8178631067276,-0.099246457219124,-0.17948117852211,0.39412885904312,
-0.077931091189384,0.44395732879639,-1.9360474348068,0.13518908619881,-0.19739139080048,0.39450618624687,-0.357187718153,0.22771261632442,-1.7719970941544,0.019244378432631,-0.13825790584087,0.39492613077164,-0.5534320473671,0.56979823112488,-1.8192561864853,-0.09866526722908,-0.17956553399563,0.39421418309212,
-0.080052308738232,0.44370275735855,-1.9299145936966,0.13461911678314,-0.19863559305668,0.3945769071579,-0.35714665055275,0.23486539721489,-1.7784427404404,0.019276151433587,-0.13817642629147,0.395837277174,-0.54989421367645,0.57129561901093,-1.8217604160309,-0.097779333591461,-0.17967982590199,0.39435383677483,
-0.082768000662327,0.44333153963089,-1.9227683544159,0.13399358093739,-0.20003765821457,0.39464130997658,-0.35706230998039,0.24478109180927,-1.7873018980026,0.019331084564328,-0.13808956742287,0.39700275659561,-0.54495477676392,0.57323569059372,-1.8248488903046,-0.096690729260445,-0.17995071411133,0.39453339576721,
-0.085387676954269,0.44280713796616,-1.9148044586182,0.13341870903969,-0.20158466696739,0.3946992456913,-0.35686635971069,0.2569146156311,-1.7979279756546,0.019398702308536,-0.1380231231451,0.39836901426315,-0.53880143165588,0.57519543170929,-1.8274693489075,-0.095488451421261,-0.1804446130991,0.39474168419838,
-0.087492577731609,0.44211700558662,-1.9061410427094,0.13292726874352,-0.20322847366333,0.39476758241653,-0.35655722022057,0.27078279852867,-1.8098216056824,0.019469818100333,-0.13795614242554,0.39990031719208,-0.53167426586151,0.57702159881592,-1.8293015956879,-0.094220586121082,-0.18112397193909,0.39498400688171,
-0.088650710880756,0.44130846858025,-1.8972283601761,0.13272371888161,-0.20483291149139,0.39482697844505,-0.35612592101097,0.28598275780678,-1.8225628137589,0.019559251144528,-0.13791580498219,0.40154331922531,-0.52383756637573,0.57864886522293,-1.8302339315414,-0.092937178909779,-0.18199340999126,0.39524951577187,
-0.087991394102573,0.44050389528275,-1.8889714479446,0.13291880488396,-0.20630641281605,0.39487594366074,-0.35552877187729,0.30218428373337,-1.8357470035553,0.019659383222461,-0.13792702555656,0.40326780080795,-0.51556968688965,0.57999306917191,-1.8300716876984,-0.091679826378822,-0.1830545514822,0.3955300450325,
-0.085336610674858,0.43978005647659,-1.881750702858,0.13349007070065,-0.20760196447372,0.39493617415428,-0.35477557778358,0.31915411353111,-1.8491382598877,0.01975760050118,-0.13796383142471,0.40506628155708,-0.50705474615097,0.58105224370956,-1.8288604021072,-0.090466126799583,-0.18425586819649,0.39583474397659,
-0.081076189875603,0.43916946649551,-1.8753962516785,0.13432624936104,-0.20881223678589,0.39500612020493,-0.35386964678764,0.33670699596405,-1.8625603914261,0.019869551062584,-0.13804110884666,0.40690839290619,-0.49844509363174,0.58186429738998,-1.8267101049423,-0.089309625327587,-0.18557769060135,0.39616349339485,
-0.075975596904755,0.4386725127697,-1.869260430336,0.13525201380253,-0.21008275449276,0.39509204030037,-0.3527726829052,0.35472810268402,-1.8752589225769,0.019917242228985,-0.1383919864893,0.40880039334297,-0.4899565577507,0.58243107795715,-1.8235934972763,-0.088255278766155,-0.18702812492847,0.39650627970695,
-0.070701509714127,0.43826621770859,-1.8627787828445,0.13619257509708,-0.21143166720867,0.39522683620453,-0.35149589180946,0.3731901049614,-1.8859022855759,0.019855700433254,-0.13907410204411,0.41075530648232,-0.48174202442169,0.58274281024933,-1.8195322751999,-0.087293721735478,-0.18856604397297,0.39687412977219,
-0.065428122878075,0.4379577934742,-1.855872631073,0.13713122904301,-0.21286351978779,0.39539849758148,-0.35004097223282,0.39193648099899,-1.894300699234,0.019719759002328,-0.14004993438721,0.41275554895401,-0.47377008199692,0.58290582895279,-1.8147721290588,-0.08640792965889,-0.19016291201115,0.39727559685707,
-0.060342188924551,0.43771296739578,-1.8485015630722,0.13801489770412,-0.2144046574831,0.39559283852577,-0.34834879636765,0.41081860661507,-1.9007394313812,0.019541865214705,-0.14127777516842,0.41478672623634,-0.46608802676201,0.58301764726639,-1.8094487190247,-0.08559712022543,-0.19182635843754,0.39770784974098,
-0.055668331682682,0.43750143051147,-1.8406331539154,0.13881592452526,-0.21602717041969,0.39582622051239,-0.34641405940056,0.42976462841034,-1.9056032896042,0.019327351823449,-0.14268665015697,0.41686329245567,-0.4587168097496,0.58312398195267,-1.8036552667618,-0.084862843155861,-0.19353643059731,0.39817774295807,
-0.051420420408249,0.43729931116104,-1.8323290348053,0.13954623043537,-0.2177077382803,0.39609023928642,-0.34423488378525,0.44868549704552,-1.9092493057251,0.019120471552014,-0.14419822394848,0.41896185278893,-0.45166438817978,0.58334785699844,-1.7975752353668,-0.084195598959923,-0.19525028765202,0.3987203836441,
-0.047550663352013,0.4370718896389,-1.8236470222473,0.14021946489811,-0.21945804357529,0.39636164903641,-0.34172439575195,0.46732991933823,-1.9119704961777,0.018961027264595,-0.14577962458134,0.42104396224022,-0.44498658180237,0.58402490615845,-1.7915538549423,-0.083590395748615,-0.19696412980556,0.39936128258705,
-0.044014517217875,0.43679609894753,-1.814639210701,0.1408356577158,-0.22125093638897,0.39665457606316,-0.33885413408279,0.48553717136383,-1.9139974117279,0.018843958154321,-0.14738982915878,0.42311406135559,-0.43870738148689,0.58536618947983,-1.7858177423477,-0.083050526678562,-0.19866463541985,0.40010958909988,
-0.04076037928462,0.43646198511124,-1.8053660392761,0.14140790700912,-0.22306218743324,0.39696955680847,-0.33562499284744,0.50307446718216,-1.9155049324036,0.018811997026205,-0.14894141256809,0.42510384321213,-0.43282568454742,0.58742672204971,-1.7804846763611,-0.082571960985661,-0.20030562579632,0.40098589658737,
-0.037735793739557,0.43605214357376,-1.7958627939224,0.14195248484612,-0.22491224110126,0.39728033542633,-0.33192232251167,0.5192312002182,-1.9166254997253,0.01891908608377,-0.15038649737835,0.42690601944923,-0.42741259932518,0.59042996168137,-1.7758454084396,-0.082151897251606,-0.20187145471573,0.40200135111809,
-0.034904476255178,0.43555429577827,-1.7861522436142,0.14246547222137,-0.22678482532501,0.39760163426399,-0.32769554853439,0.53353422880173,-1.9174580574036,0.019149331375957,-0.15170767903328,0.42851147055626,-0.42251643538475,0.59452742338181,-1.7721028327942,-0.081796742975712,-0.20335811376572,0.40315327048302,
-0.032240394502878,0.43497157096863,-1.7762705087662,0.14295284450054,-0.2286574691534,0.39794045686722,-0.32302230596542,0.54593390226364,-1.9180763959885,0.019500495865941,-0.1528622508049,0.42989408969879,-0.41809642314911,0.59962040185928,-1.7692042589188,-0.081499390304089,-0.20474541187286,0.4044346511364,
-0.029713444411755,0.43429589271545,-1.7662338018417,0.14342859387398,-0.23054936528206,0.3982734978199,-0.31796324253082,0.55615657567978,-1.9185358285904,0.019985949620605,-0.15383711457253,0.43099501729012,-0.41412544250488,0.60562425851822,-1.7671191692352,-0.08124715089798,-0.20603902637959,0.40582445263863,
-0.02729557454586,0.43353050947189,-1.7560583353043,0.14389063417912,-0.23245619237423,0.39861384034157,-0.31258451938629,0.56407535076141,-1.9188771247864,0.020572673529386,-0.15465062856674,0.43183472752571,-0.41057986021042,0.61245846748352,-1.7658066749573,-0.081042900681496,-0.20725801587105,0.40730392932892,
-0.024962164461613,0.4327075779438,-1.7457885742188,0.1443412899971,-0.23435208201408,0.3989765048027,-0.30698478221893,0.57004034519196,-1.919130563736,0.021230677142739,-0.15531423687935,0.4324746131897,-0.40739405155182,0.61996173858643,-1.7651199102402,-0.080879673361778,-0.20839367806911,0.40886533260345,
-0.02267038077116,0.43188825249672,-1.7354907989502,0.14480754733086,-0.23624937236309,0.39936205744743,-0.30122622847557,0.57456225156784,-1.9191881418228,0.021941417828202,-0.15593308210373,0.43297612667084,-0.40447992086411,0.62802684307098,-1.7649754285812,-0.080722950398922,-0.20945709943771,0.41049134731293,
-0.020373329520226,0.43114227056503,-1.7252323627472,0.14527788758278,-0.23815467953682,0.39976343512535,-0.29533457756042,0.57810741662979,-1.9183554649353,0.022624893113971,-0.15671367943287,0.43342745304108,-0.40175539255142,0.63656783103943,-1.7653105258942,-0.080584086477756,-0.21048401296139,0.4121572971344,
-0.018106691539288,0.43038254976273,-1.7149444818497,0.14574363827705,-0.24004289507866,0.40019312500954,-0.28938367962837,0.58100372552872,-1.9157280921936,0.023247789591551,-0.15769408643246,0.43389612436295,-0.39920765161514,0.64537054300308,-1.7658723592758,-0.080470956861973,-0.21146766841412,0.41386204957962,
-0.015875164419413,0.42958015203476,-1.7046086788177,0.14621444046497,-0.2419293820858,0.4006265103817,-0.28343823552132,0.5836244225502,-1.9114536046982,0.023826811462641,-0.15886104106903,0.43441113829613,-0.39680680632591,0.65431928634644,-1.7665338516235,-0.080368608236313,-0.2124233096838,0.41558814048767,
-0.013675481081009,0.42871332168579,-1.69420337677,0.14668937027454,-0.24382866919041,0.40105804800987,-0.27754971385002,0.58628356456757,-1.9059499502182,0.024365508928895,-0.16019533574581,0.43498006463051,-0.39451822638512,0.66333103179932,-1.7672064304352,-0.080276533961296,-0.2133773714304,0.41732174158096,
-0.011497177183628,0.4278047978878,-1.6837522983551,0.14716446399689,-0.24571150541306,0.40151730179787,-0.27175861597061,0.58906501531601,-1.8995246887207,0.024859588593245,-0.16163513064384,0.43561932444572,-0.39231890439987,0.67235779762268,-1.7678390741348,-0.080201700329781,-0.21431556344032,0.41907215118408,
-0.0093255490064621,0.42688915133476,-1.6732935905457,0.14764885604382,-0.24758441746235,0.40199169516563,-0.26609945297241,0.59207999706268,-1.8925131559372,0.025330178439617,-0.16314063966274,0.43633162975311,-0.39019054174423,0.68136847019196,-1.7684030532837,-0.080131225287914,-0.21523830294609,0.42083302140236,
-0.0071585401892662,0.42595112323761,-1.6628098487854,0.14814347028732,-0.24946790933609,0.40246620774269,-0.26059028506279,0.59544658660889,-1.8852113485336,0.02578454092145,-0.16470855474472,0.4371050298214,-0.38811105489731,0.69032198190689,-1.7688570022583,-0.080061495304108,-0.21617051959038,0.42259073257446,
-0.0049898475408554,0.42500692605972,-1.6523175239563,0.14864483475685,-0.25133371353149,0.40297400951385,-0.25523626804352,0.59911859035492,-1.8777256011963,0.026212589815259,-0.16630341112614,0.4379460811615,-0.38606986403465,0.69919788837433,-1.7691804170609,-0.080002889037132,-0.21710056066513,0.42435538768768,
-0.0027984380722046,0.42411953210831,-1.6418850421906,0.14916168153286,-0.25317886471748,0.40351086854935,-0.25004029273987,0.60308623313904,-1.8701728582382,0.026630900800228,-0.1678975969553,0.4388515651226,-0.38406121730804,0.70798563957214,-1.7693662643433,-0.079944923520088,-0.21801833808422,0.4261269569397,
-0.0005834773182869,0.42327722907066,-1.6314985752106,0.14969520270824,-0.25502923130989,0.40405640006065,-0.24499663710594,0.60737293958664,-1.8626680374146,0.027046190574765,-0.16950763761997,0.43980365991592,-0.38207229971886,0.71666026115417,-1.7693908214569,-0.07988353818655,-0.21894982457161,0.42789098620415,
0.0016522705554962,0.4224733710289,-1.621150135994,0.15023815631866,-0.2568638920784,0.40463516116142,-0.24009551107883,0.61190384626389,-1.8552021980286,0.027445584535599,-0.17111651599407,0.4408076107502,-0.38009905815125,0.72520744800568,-1.769239783287,-0.079830266535282,-0.21988788247108,0.42965605854988,
0.0039182156324387,0.42174687981606,-1.6108860969543,0.15079809725285,-0.25866976380348,0.40525081753731,-0.23533469438553,0.61666566133499,-1.8478200435638,0.027840057387948,-0.17269662022591,0.44186654686928,-0.37813878059387,0.73361957073212,-1.7689077854156,-0.079777300357819,-0.2208182066679,0.43142491579056,
0.0062208026647568,0.42110535502434,-1.6007149219513,0.15137891471386,-0.26047548651695,0.40588030219078,-0.23070852458477,0.62170052528381,-1.8406081199646,0.028238942846656,-0.17427100241184,0.44296279549599,-0.37617847323418,0.74186038970947,-1.7683572769165,-0.079717494547367,-0.22176697850227,0.4331824183464,
0.0085509195923805,0.42052239179611,-1.5906064510345,0.15197038650513,-0.26226970553398,0.40653714537621,-0.2262054681778,0.62694054841995,-1.8335218429565,0.028628656640649,-0.1758348941803,0.44409969449043,-0.37421408295631,0.74991321563721,-1.7675708532333,-0.079662255942822,-0.22273308038712,0.43493390083313,
0.010903336107731,0.41999772191048,-1.5805643796921,0.15257433056831,-0.2640335559845,0.40723133087158,-0.22182388603687,0.6323709487915,-1.8265721797943,0.029013270512223,-0.17735783755779,0.44528704881668,-0.37224370241165,0.75776338577271,-1.7665350437164,-0.079608388245106,-0.22370058298111,0.43668448925018,
0.01328032463789,0.41953319311142,-1.5705924034119,0.15319706499577,-0.26579666137695,0.40793445706367,-0.21756175160408,0.63804161548615,-1.8198343515396,0.029405692592263,-0.17886428534985,0.44650503993034,-0.37024983763695,0.76534777879715,-1.7651835680008,-0.079544834792614,-0.22469636797905,0.43841615319252,
0.015673607587814,0.41909819841385,-1.5606546401978,0.15382860600948,-0.26755347847939,0.4086562693119,-0.21340708434582,0.64388924837112,-1.8132493495941,0.029792413115501,-0.18035711348057,0.44775605201721,-0.36822578310966,0.77263563871384,-1.7634853124619,-0.079482741653919,-0.22572416067123,0.44013187289238,
0.018071681261063,0.4186744093895,-1.5507323741913,0.15446475148201,-0.26928508281708,0.4094075858593,-0.20935952663422,0.64989870786667,-1.806813120842,0.030171874910593,-0.18180617690086,0.44905319809914,-0.36617511510849,0.77962529659271,-1.7614436149597,-0.079423442482948,-0.22676403820515,0.44184055924416,
