jointHR1,jointHR2,jointHR3,footHRx,footHRy,footHRz,force
-0.90345185995102,0.48552003502846,-1.5974462032318,-0.17448724806309,-0.15445232391357,0.39408826828003,0
-0.90313684940338,0.4858395755291,-1.5980272293091,-0.17424209415913,-0.15447916090488,0.39412775635719,0
-0.90180790424347,0.48717540502548,-1.6004582643509,-0.17366714775562,-0.15456722676754,0.39421233534813,0
-0.89939385652542,0.48957207798958,-1.6048216819763,-0.17276611924171,-0.1546955704689,0.39434656500816,0
-0.8959224820137,0.49271902441978,-1.6104583740234,-0.17167954146862,-0.15497887134552,0.3945260643959,0
-0.8913242816925,0.49606013298035,-1.6161478757858,-0.17049111425877,-0.15548440814018,0.39473679661751,0
-0.88572609424591,0.49936801195145,-1.6214423179626,-0.16922008991241,-0.15618880093098,0.39497551321983,0
-0.87933897972107,0.50254154205322,-1.6261545419693,-0.16793744266033,-0.15705513954163,0.39524495601654,0
-0.87236976623535,0.50545579195023,-1.6300127506256,-0.16669782996178,-0.15809312462807,0.39553356170654,0
-0.86492413282394,0.50803744792938,-1.6329047679901,-0.16548977792263,-0.15928906202316,0.39583483338356,0
-0.85712593793869,0.51030004024506,-1.6348628997803,-0.16432888805866,-0.16060787439346,0.39616119861603,0
-0.8491153717041,0.51225119829178,-1.6358419656754,-0.16325460374355,-0.16203089058399,0.3965145945549,0
-0.84098672866821,0.51391327381134,-1.6358947753906,-0.16226075589657,-0.16355693340302,0.39688554406166,0
-0.83281123638153,0.51534104347229,-1.6351366043091,-0.16132986545563,-0.1651614010334,0.39728656411171,0
-0.82468217611313,0.51661616563797,-1.633645772934,-0.16047857701778,-0.16681319475174,0.39773115515709,0
-0.81665927171707,0.51778191328049,-1.631495475769,-0.1597193479538,-0.16851255297661,0.39821115136147,0
-0.80878603458405,0.51895451545715,-1.6288552284241,-0.15903210639954,-0.17024420201778,0.3987535238266,0
-0.80116033554077,0.52046287059784,-1.6260560750961,-0.15840370953083,-0.17196138203144,0.39940419793129,0
-0.79384750127792,0.52252203226089,-1.6233314275742,-0.15784828364849,-0.17365019023418,0.4001659154892,0
-0.78687566518784,0.5251824259758,-1.6207885742188,-0.15737062692642,-0.17530138790607,0.40104365348816,0
-0.78035378456116,0.5286477804184,-1.6186811923981,-0.15695169568062,-0.17687574028969,0.40206333994865,0
-0.77436399459839,0.53307193517685,-1.6172111034393,-0.15658891201019,-0.178347915411,0.40322521328926,0
