jointFR1,jointFR2,jointFR3,footFRx,footFRy,footFRz,force
-0.24728842079639,0.44695389270782,-2.1443841457367,0.1150616183877,-0.15184776484966,0.39593577384949,0
-0.2472090870142,0.44706955552101,-2.1383519172668,0.11434608697891,-0.15478911995888,0.39560994505882,0
-0.24716372787952,0.44745656847954,-2.1185894012451,0.11322823166847,-0.15905779600143,0.39523085951805,0
-0.24776689708233,0.44791212677956,-2.0962858200073,0.11200774461031,-0.16332031786442,0.3949548304081,0
-0.24889367818832,0.4483462870121,-2.0751917362213,0.1108331233263,-0.16720725595951,0.39479839801788,0
-0.24989345669746,0.44870561361313,-2.0561962127686,0.10981110483408,-0.17070509493351,0.39472129940987,0
-0.25034287571907,0.44895488023758,-2.0392158031464,0.10898777097464,-0.17385026812553,0.39468732476234,1
-0.24981281161308,0.44924327731133,-2.0243580341339,0.10853189229965,-0.17657285928726,0.39474990963936,1
-0.24744461476803,0.44975203275681,-2.0122172832489,0.10852434486151,-0.17887771129608,0.39484786987305,1
-0.24310155212879,0.45015913248062,-2.0025408267975,0.10895415395498,-0.18081510066986,0.39493009448051,1
-0.2371838837862,0.45046970248222,-1.9947739839554,0.10969503968954,-0.18249316513538,0.39501142501831,1
-0.2303848862648,0.45083984732628,-1.9880541563034,0.11055878549814,-0.18408371508121,0.39512941241264,1
-0.2232763916254,0.4513818025589,-1.9816488027573,0.11146331578493,-0.18568816781044,0.39528211951256,1
-0.21610614657402,0.45208960771561,-1.9752625226974,0.11239296942949,-0.18731570243835,0.39546009898186,1
-0.20911023020744,0.4529387652874,-1.9687291383743,0.11327358335257,-0.18897348642349,0.39567750692368,1
-0.2025565803051,0.45390474796295,-1.9619017839432,0.11406167596579,-0.19069035351276,0.39593285322189,1
-0.19647072255611,0.4549360871315,-1.9547551870346,0.11478027701378,-0.192466750741,0.39620500802994,1
-0.1908041536808,0.45598697662354,-1.9473201036453,0.1154520213604,-0.19426633417606,0.39649215340614,1
-0.18551762402058,0.45702669024467,-1.9396331310272,0.11606329679489,-0.19608651101589,0.39680287241936,1
-0.18056181073189,0.45802772045135,-1.9317162036896,0.1166186183691,-0.19794443249702,0.39712592959404,1
-0.17587761580944,0.45896235108376,-1.9235926866531,0.11715234816074,-0.19982342422009,0.3974472284317,1
-0.17142207920551,0.45981824398041,-1.9152941703796,0.11766713112593,-0.2016979008913,0.39777773618698,1
-0.16717268526554,0.46059253811836,-1.9068404436111,0.1181435585022,-0.20358583331108,0.39812213182449,1
-0.16309952735901,0.46127173304558,-1.8982343673706,0.11860085278749,-0.20549744367599,0.39846369624138,1
-0.15916502475739,0.46186155080795,-1.8895027637482,0.11906408518553,-0.20740215480328,0.39880758523941,1
-0.15534242987633,0.46239256858826,-1.8806908130646,0.11951527744532,-0.20929856598377,0.39916947484016,1
-0.15162166953087,0.46286442875862,-1.8717994689941,0.11994681507349,-0.21121111512184,0.39954167604446,1
-0.14798113703728,0.46327647566795,-1.8628351688385,0.12039061635733,-0.21312791109085,0.39991462230682,1
-0.14439350366592,0.46365895867348,-1.8538401126862,0.1208483055234,-0.21502317488194,0.40030512213707,1
-0.14085358381271,0.46402722597122,-1.8448305130005,0.12129373848438,-0.21691825985909,0.40071913599968,1
-0.13735869526863,0.46437215805054,-1.8357927799225,0.12174190580845,-0.21882678568363,0.40114009380341,1
-0.1338897049427,0.46470636129379,-1.8267475366592,0.12221769988537,-0.2207172960043,0.40157386660576,1
-0.13043567538261,0.46505978703499,-1.8177309036255,0.12269835919142,-0.22258910536766,0.40203619003296,1
-0.12700632214546,0.46542051434517,-1.8087229728699,0.12317126244307,-0.2244708687067,0.40251684188843,1
-0.12359146028757,0.46579131484032,-1.7997280359268,0.12367008626461,-0.22634853422642,0.40301018953323,1
-0.12016578018665,0.46622687578201,-1.7908115386963,0.12419567257166,-0.22819522023201,0.40353307127953,1
-0.11673782765865,0.4667287170887,-1.781972527504,0.12471743673086,-0.23003327846527,0.4040898680687,1
-0.1133126616478,0.4672816991806,-1.7731893062592,0.12524923682213,-0.23187662661076,0.40466606616974,1
-0.1098722666502,0.46791183948517,-1.7644968032837,0.1258178204298,-0.23369474709034,0.40526497364044,1
-0.10641312599182,0.46863839030266,-1.7559223175049,0.12639975547791,-0.2354844212532,0.40590178966522,1
-0.1029507368803,0.46943974494934,-1.7474339008331,0.12697917222977,-0.23727665841579,0.40656515955925,1
-0.099485874176025,0.47029709815979,-1.7390120029449,0.1275847107172,-0.23905983567238,0.40724340081215,1
-0.096011772751808,0.4712193608284,-1.7306743860245,0.12821584939957,-0.24081000685692,0.40794822573662,1
-0.092542842030525,0.47218716144562,-1.7223975658417,0.12883974611759,-0.24255281686783,0.40868228673935,1
-0.089090883731842,0.47316458821297,-1.714134812355,0.1294678747654,-0.24430407583714,0.40942433476448,1
-0.085654959082603,0.47412285208702,-1.7058608531952,0.13012340664864,-0.2460370361805,0.41017097234726,1
-0.082242399454117,0.47504839301109,-1.6975643634796,0.13077925145626,-0.24775213003159,0.41093724966049,1
-0.078865438699722,0.47592389583588,-1.6892179250717,0.13142149150372,-0.24947935342789,0.41171273589134,1
-0.07552333176136,0.47672882676125,-1.6807981729507,0.13207842409611,-0.25120908021927,0.41248226165771,1
-0.072212755680084,0.47745791077614,-1.6723071336746,0.13275144994259,-0.25291723012924,0.41325822472572,1
