jointMR1,jointMR2,jointMR3,footMRx,footMRy,footMRz,force
-0.35721632838249,0.22280526161194,-1.7675659656525,0.019209064543247,-0.13832293450832,0.39408922195435,0
-0.35721090435982,0.22374898195267,-1.7684189081192,0.019219009205699,-0.13829809427261,0.39433997869492,0
-0.357187718153,0.22771261632442,-1.7719970941544,0.019244378432631,-0.13825790584087,0.39492613077164,0
-0.35714665055275,0.23486539721489,-1.7784427404404,0.019276151433587,-0.13817642629147,0.395837277174,0
-0.35706230998039,0.24478109180927,-1.7873018980026,0.019331084564328,-0.13808956742287,0.39700275659561,0
-0.35686635971069,0.2569146156311,-1.7979279756546,0.019398702308536,-0.1380231231451,0.39836901426315,0
-0.35655722022057,0.27078279852867,-1.8098216056824,0.019469818100333,-0.13795614242554,0.39990031719208,0
-0.35612592101097,0.28598275780678,-1.8225628137589,0.019559251144528,-0.13791580498219,0.40154331922531,0
-0.35552877187729,0.30218428373337,-1.8357470035553,0.019659383222461,-0.13792702555656,0.40326780080795,0
-0.35477557778358,0.31915411353111,-1.8491382598877,0.01975760050118,-0.13796383142471,0.40506628155708,0
-0.35386964678764,0.33670699596405,-1.8625603914261,0.019869551062584,-0.13804110884666,0.40690839290619,0
-0.3527726829052,0.35472810268402,-1.8752589225769,0.019917242228985,-0.1383919864893,0.40880039334297,0
-0.35149589180946,0.3731901049614,-1.8859022855759,0.019855700433254,-0.13907410204411,0.41075530648232,0
-0.35004097223282,0.39193648099899,-1.894300699234,0.019719759002328,-0.14004993438721,0.41275554895401,0
-0.34834879636765,0.41081860661507,-1.9007394313812,0.019541865214705,-0.14127777516842,0.41478672623634,0
-0.34641405940056,0.42976462841034,-1.9056032896042,0.019327351823449,-0.14268665015697,0.41686329245567,0
-0.34423488378525,0.44868549704552,-1.9092493057251,0.019120471552014,-0.14419822394848,0.41896185278893,0
-0.34172439575195,0.46732991933823,-1.9119704961777,0.018961027264595,-0.14577962458134,0.42104396224022,0
-0.33885413408279,0.48553717136383,-1.9139974117279,0.018843958154321,-0.14738982915878,0.42311406135559,0
-0.33562499284744,0.50307446718216,-1.9155049324036,0.018811997026205,-0.14894141256809,0.42510384321213,0
-0.33192232251167,0.5192312002182,-1.9166254997253,0.01891908608377,-0.15038649737835,0.42690601944923,0
-0.32769554853439,0.53353422880173,-1.9174580574036,0.019149331375957,-0.15170767903328,0.42851147055626,0
-0.32302230596542,0.54593390226364,-1.9180763959885,0.019500495865941,-0.1528622508049,0.42989408969879,0
-0.31796324253082,0.55615657567978,-1.9185358285904,0.019985949620605,-0.15383711457253,0.43099501729012,0
-0.31258451938629,0.56407535076141,-1.9188771247864,0.020572673529386,-0.15465062856674,0.43183472752571,0
-0.30698478221893,0.57004034519196,-1.919130563736,0.021230677142739,-0.15531423687935,0.4324746131897,0
-0.30122622847557,0.57456225156784,-1.9191881418228,0.021941417828202,-0.15593308210373,0.43297612667084,0
-0.29533457756042,0.57810741662979,-1.9183554649353,0.022624893113971,-0.15671367943287,0.43342745304108,0
-0.28938367962837,0.58100372552872,-1.9157280921936,0.023247789591551,-0.15769408643246,0.43389612436295,0
-0.28343823552132,0.5836244225502,-1.9114536046982,0.023826811462641,-0.15886104106903,0.43441113829613,0
-0.27754971385002,0.58628356456757,-1.9059499502182,0.024365508928895,-0.16019533574581,0.43498006463051,0
-0.27175861597061,0.58906501531601,-1.8995246887207,0.024859588593245,-0.16163513064384,0.43561932444572,0
-0.26609945297241,0.59207999706268,-1.8925131559372,0.025330178439617,-0.16314063966274,0.43633162975311,0
-0.26059028506279,0.59544658660889,-1.8852113485336,0.02578454092145,-0.16470855474472,0.4371050298214,0
-0.25523626804352,0.59911859035492,-1.8777256011963,0.026212589815259,-0.16630341112614,0.4379460811615,0
-0.25004029273987,0.60308623313904,-1.8701728582382,0.026630900800228,-0.1678975969553,0.4388515651226,0
-0.24499663710594,0.60737293958664,-1.8626680374146,0.027046190574765,-0.16950763761997,0.43980365991592,0
-0.24009551107883,0.61190384626389,-1.8552021980286,0.027445584535599,-0.17111651599407,0.4408076107502,0
-0.23533469438553,0.61666566133499,-1.8478200435638,0.027840057387948,-0.17269662022591,0.44186654686928,0
-0.23070852458477,0.62170052528381,-1.8406081199646,0.028238942846656,-0.17427100241184,0.44296279549599,0
-0.2262054681778,0.62694054841995,-1.8335218429565,0.028628656640649,-0.1758348941803,0.44409969449043,0
-0.22182388603687,0.6323709487915,-1.8265721797943,0.029013270512223,-0.17735783755779,0.44528704881668,0
-0.21756175160408,0.63804161548615,-1.8198343515396,0.029405692592263,-0.17886428534985,0.44650503993034,0
-0.21340708434582,0.64388924837112,-1.8132493495941,0.029792413115501,-0.18035711348057,0.44775605201721,0
-0.20935952663422,0.64989870786667,-1.806813120842,0.030171874910593,-0.18180617690086,0.44905319809914,0
-0.20541869103909,0.65611588954926,-1.8005892038345,0.030561154708266,-0.18322856724262,0.45037788152695,0
-0.2015730291605,0.66248744726181,-1.7945219278336,0.030946079641581,-0.18463842570782,0.45172938704491,0
-0.19781368970871,0.668969810009,-1.7885687351227,0.031326040625572,-0.18601018190384,0.45311623811722,0
-0.19412024319172,0.67554485797882,-1.7827228307724,0.031717140227556,-0.18735738098621,0.45452293753624,0
-0.1904784142971,0.68215453624725,-1.7769222259521,0.032113902270794,-0.18870209157467,0.45594093203545,0
-0.1868639588356,0.68869978189468,-1.7710648775101,0.032513607293367,-0.19003058969975,0.45737209916115,0
-0.18321679532528,0.69501423835754,-1.7649945020676,0.032936602830887,-0.19135668873787,0.45879429578781,0
-0.17951259016991,0.70100408792496,-1.7586164474487,0.033381059765816,-0.19270639121532,0.4601970911026,0
