jointFR1,jointFR2,jointFR3,footFRx,footFRy,footFRz,force_sign_FR
0.9533527760913166,1.083300613626433,-1.6731822003602808,0.2734929742652113,0.03282532674322652,0.49713082840478284,0.11731022373927136
-2.1708658069923166,-1.9701114249587488,-0.4306682458854271,-0.47687076948925566,-0.5515255145004884,-0.4952154565698227,-0.4289253060400908
1.4640079595343756,1.4582320428401598,0.6300490209503579,0.45159810825241736,0.45310980850603433,0.4033244036884817,0.4180947671020442
0.52109034065441,0.3860898132820313,0.22214734608289605,0.20872073865582072,0.2045527508065538,0.18492437185787336,0.14025282028644925
-0.3271728301647512,-0.3572712665089476,-0.6183501017041219,-0.32278412894830866,-0.35449143440815384,-0.26135254746770725,-0.3100215456746097
-0.5034027015458301,-0.402516062220162,-0.6416972698838974,-0.17945555080261485,-0.2558165596528197,-0.08679651180318665,-0.13980789912399236
0.2747382753201415,0.38780333156718727,0.08841485689581344,0.4534877968377113,0.33412969274963045,0.4765053249484841,0.37748533766111314
0.25850429962344973,0.2584644171095177,-0.31702361643158167,-0.10150193070523844,-0.23562909778994037,-0.11438732118373854,-0.23506838035231917
-0.07664856555719224,0.001497941586465156,-0.6088560608008592,0.05629713175727583,-0.07722424788337272,0.1874732233354957,0.08131905312991557
0.19934010838563107,0.2983504848999039,-0.5290525337390422,0.13405956474453976,-0.10660840269657945,0.19287762767290395,-0.02563820988134125
0.13940389810159423,0.27775831828534764,-0.8119424715172978,0.1105054184365165,-0.16966248382463822,0.24973969252556097,0.01656042083596157
0.20466558542663693,0.30450118772691415,-0.5527215205282466,0.1250594520584949,-0.1260501636573028,0.20466846691004342,-0.03468666934806889
-0.05548940382444292,0.08642160581022895,-0.4561631330564999,0.09870401841769613,-0.007928156177480057,0.18345649604237582,0.10338343305624202
0.29364068258158915,0.2606991135092475,-0.38337750274955196,-0.11692480590077205,-0.2589413148613692,-0.040969009568502045,-0.0807878578051584
-0.04383576659543142,-0.0252920178036508,-0.13542080816069504,-0.09896380808626204,-0.21595148324443822,-0.14568002224822152,-0.38104348070068217
-0.03446224327260564,-0.01938966536550684,0.6845460671954977,0.9833270358056619,0.9194502290200388,1.0080387112878775,0.914391918225749
0.24821567006318382,0.51606531681658,-1.7052062060459223,-1.1675570680566714,-1.229768723792564,-0.9880291620335393,-0.8627136319487324
0.07491717634219143,-0.02879704643560973,0.6240099436264454,0.870198392718664,0.6483978445427553,0.8157239329426447,0.44583473582804944
0.24882093509552225,0.41762409676671997,-0.9085526132647262,-0.18889238865909738,-0.3927470992320936,-0.03844438341628174,-0.15257194711047922
0.290520006192474,0.37686917722629176,-0.5765952275939342,0.25917155198060704,-0.034359332693910456,0.3395758390775357,0.04597571642345075
0.36682600570217766,0.46726433618904767,-0.889108152734126,0.14395835304021237,-0.18123108214370212,0.2725382945454197,-0.019462279123492028
0.19116523428314794,0.17044133625647542,-0.3206858831926909,0.1422753777884025,-0.05629483755545027,0.1701872023460631,0.026191204961175277
0.17371286586929977,0.3020760863267674,-0.5010858275447068,0.07630192028303293,-0.06708176233529678,0.16743005702899783,-0.051809762099493
0.19392499185004322,0.228120009403599,-0.5582088822829478,-0.1381436428817731,-0.24682110722393497,-0.08081346143247684,-0.10626811552424828
0.08348973375528354,-0.0056127977834119405,0.4219211329784912,0.5909991118822462,0.5289023908179905,0.5520340827113359,0.5864441511735092
-0.08730196192273619,-0.0532151466918196,-0.7648395331066525,-0.6239360524568093,-0.6734483830427184,-0.6237160021148455,-0.7838382124130738
0.34219336883388507,0.29760890073132384,0.013731301178504638,0.47413497965024404,0.38639249394153075,0.5265321473951599,0.2782308283146263
0.13187529114908922,0.1291424247075527,-0.6784807039083692,-0.06802337111764188,-0.20551169791121557,-0.026338932244299843,0.3130397569510136
0.2676665956993525,0.16797679815932798,-0.4606394218924572,0.14725680395720897,-0.018665164304790576,0.16548356104462644,-0.49427886411403443
0.37380354431774754,0.2534929996196736,-0.8381794260152071,0.12235765438586171,-0.08938615193539566,0.17605987618366029,0.4876823445219309
0.42512617013992576,0.2461115071431217,-0.9775029317204506,0.18683933955817664,-0.0780519828751558,0.24355728362006018,-0.6853252530234304
0.5298054677785781,0.3253876397373082,-1.0309906411354393,0.1057410565029363,-0.11943243128984254,0.15156259347319456,1.4193214816669568
-0.18796743751956896,-0.26324071566683926,-0.016249283482921994,0.31533153098663785,0.2231420751539801,0.32421404310627594,-1.0164988533367652
0.8246014946341438,0.6815193582477997,-1.04843316608908,-0.6030693710566375,-0.6982066305888656,-0.4920835276567636,1.4059010686870856
0.08642489531066294,0.02487094921449224,-0.1351984106520215,0.20957038938674233,0.1018416064993553,0.12466958926469199,-0.06247018700005893
-0.4369510808834683,-0.38191292035545626,0.44175747782256575,0.8371857463502606,0.7703492883876275,0.7608541036151271,-0.2751571485603939
-0.04987238346210093,0.08505745339022565,-0.5527404205660997,-0.06950037672159626,-0.07209389080276017,0.08454358340896463,0.33573009656779557
0.4021207774762575,0.4453190869472,-1.328198017597038,-1.1782093896185295,-1.1657799377030498,-0.9828662188997912,0.3083772513539
-0.10848796403978048,-0.2940131354076531,1.447826964053771,1.0919184394790267,0.9888471579659407,0.8015793005123913,-0.35391653306711984
0.12239188592174108,0.45659862196865547,-2.2413865616293136,-0.21023364630020988,-0.4815820159052967,0.10153326907162465,1.0283767058507058
