jointHR1,jointHR2,jointHR3,footHRx,footHRy,footHRz,force_sign_HR
-1.1432616710663,0.27777174115181,-1.1545249223709,-0.24945478141308,-0.12944455444813,0.39408886432648,0
-1.1432354450226,0.27791786193848,-1.1547713279724,-0.2493991702795,-0.12944495677948,0.39410030841827,0
-1.1431250572205,0.27854192256927,-1.1558257341385,-0.24926391243935,-0.12942568957806,0.39413398504257,0
-1.1429220438004,0.27968975901604,-1.1577718257904,-0.24904337525368,-0.12939941883087,0.39418703317642,0
-1.1426349878311,0.28128844499588,-1.1604886054993,-0.24876300990582,-0.12937550246716,0.3942494392395,0
-1.142281293869,0.28324353694916,-1.1638163328171,-0.24843703210354,-0.12934112548828,0.39432296156883,0
-1.141877412796,0.28547781705856,-1.1676214933395,-0.24806416034698,-0.12929421663284,0.39441028237343,0
-1.1414324045181,0.28792032599449,-1.1717838048935,-0.24765977263451,-0.12925393879414,0.39450097084045,0
-1.1409549713135,0.29050734639168,-1.1761962175369,-0.24724191427231,-0.12921504676342,0.39459219574928,0
-1.1404317617416,0.29314669966698,-1.1807345151901,-0.24680522084236,-0.1291806101799,0.39467543363571,0
-1.1398158073425,0.29569232463837,-1.1852245330811,-0.24634748697281,-0.1291710883379,0.39474108815193,0
-1.1391036510468,0.29810509085655,-1.18960750103,-0.24588514864445,-0.12919294834137,0.39478319883347,0
-1.138311624527,0.30039128661156,-1.1938778162003,-0.24542111158371,-0.12922754883766,0.39480996131897,0
-1.1374570131302,0.30257812142372,-1.1980603933334,-0.24494376778603,-0.12926709651947,0.39483028650284,0
-1.1365510225296,0.30468547344208,-1.2021714448929,-0.24445979297161,-0.12932755053043,0.39483848214149,0
-1.135604262352,0.30672207474709,-1.2062126398087,-0.243981808424,-0.12940029799938,0.39483538269997,0
-1.1346291303635,0.3087063729763,-1.2102018594742,-0.24350008368492,-0.12946704030037,0.39483177661896,0
-1.1336315870285,0.3106552362442,-1.2141577005386,-0.24300809204578,-0.12954001128674,0.39482620358467,0
-1.1326133012772,0.31256952881813,-1.2180767059326,-0.24252004921436,-0.12962685525417,0.39481240510941,0
-1.1315807104111,0.31445169448853,-1.2219589948654,-0.24203744530678,-0.12971132993698,0.39479622244835,0
-1.1305388212204,0.31631571054459,-1.2258207798004,-0.24154603481293,-0.12978753447533,0.39478448033333,0
-1.1294862031937,0.31816360354424,-1.2296652793884,-0.24105088412762,-0.12987530231476,0.39476883411407,0
-1.1284096240997,0.31996023654938,-1.2334290742874,-0.24057206511498,-0.12998378276825,0.3947457075119,0
-1.1272648572922,0.32161051034927,-1.2369364500046,-0.24011281132698,-0.13011924922466,0.3947212100029,0
-1.1260088682175,0.32303449511528,-1.2400401830673,-0.23966708779335,-0.13029636442661,0.39469417929649,0
-1.1246418952942,0.32423475384712,-1.2427464723587,-0.23924469947815,-0.13052393496037,0.3946567773819,0
-1.1231830120087,0.32524394989014,-1.2451121807098,-0.23884592950344,-0.13077934086323,0.39461427927017,0
-1.1216540336609,0.32610830664635,-1.2472180128098,-0.23845367133617,-0.13104917109013,0.39457389712334,0
-1.1200684309006,0.32686388492584,-1.2491277456284,-0.2380655258894,-0.13134303689003,0.39453074336052,0
-1.1184380054474,0.32752969861031,-1.2508765459061,-0.23769235610962,-0.13165931403637,0.39448046684265,0
-1.1167759895325,0.32812717556953,-1.252503156662,-0.23732671141624,-0.13197559118271,0.39443200826645,0
-1.1150909662247,0.32868003845215,-1.2540473937988,-0.236956179142,-0.13229557871819,0.39438661932945,0
-1.1133848428726,0.32919490337372,-1.2555230855942,-0.23658999800682,-0.13263334333897,0.39433580636978,0
-1.1116634607315,0.32967513799667,-1.2569375038147,-0.23623421788216,-0.13297332823277,0.39428287744522,0
-1.1099327802658,0.33013415336609,-1.2583121061325,-0.23587477207184,-0.13330610096455,0.39423489570618,0
-1.1081929206848,0.3305761218071,-1.2596508264542,-0.23551301658154,-0.13364766538143,0.39418736100197,0
-1.1064420938492,0.33095437288284,-1.260818362236,-0.2351952791214,-0.13401891291142,0.39414721727371,0
-1.104682803154,0.33119368553162,-1.2615714073181,-0.23492811620235,-0.13440611958504,0.39412748813629,0
-1.102917432785,0.33129969239235,-1.2619109153748,-0.23469536006451,-0.13481138646603,0.39412873983383,0
-1.1011446714401,0.33128762245178,-1.2618911266327,-0.23449964821339,-0.13524848222733,0.3941385447979,0
-1.0993671417236,0.33117601275444,-1.2615746259689,-0.23434042930603,-0.13569995760918,0.39415687322617,0
-1.0975904464722,0.33099362254143,-1.2610369920731,-0.23419812321663,-0.13615112006664,0.39418894052505,0
-1.0958133935928,0.33075964450836,-1.2603355646133,-0.23406535387039,-0.13661479949951,0.39422765374184,0
-1.0940343141556,0.3304794728756,-1.2594990730286,-0.233951151371,-0.13709415495396,0.39426577091217,0
-1.0922567844391,0.3301619887352,-1.2585566043854,-0.23385044932365,-0.13757136464119,0.39430865645409,0
-1.0904825925827,0.32982295751572,-1.2575436830521,-0.2337481379509,-0.13804426789284,0.39435946941376,0
-1.0887086391449,0.32946449518204,-1.2564741373062,-0.23364955186844,-0.1385303735733,0.39440861344337,0
-1.0869349241257,0.32908388972282,-1.2553497552872,-0.2335634380579,-0.13902167975903,0.39445552229881,0
-1.0851650238037,0.32868972420692,-1.2541875839233,-0.23347814381123,-0.13950245082378,0.39450860023499,0
-1.083398938179,0.32830640673637,-1.2530200481415,-0.23338586091995,-0.13998505473137,0.39456948637962,0
-1.081637263298,0.32798799872398,-1.2519005537033,-0.23329767584801,-0.14047482609749,0.39464020729065,0
-1.0798852443695,0.32778489589691,-1.2508795261383,-0.23321296274662,-0.14095558226109,0.39472842216492,0
-1.0781446695328,0.32770225405693,-1.2499681711197,-0.23311851918697,-0.14142389595509,0.3948372900486,0
-1.0764108896255,0.32771894335747,-1.2491472959518,-0.2330197840929,-0.14189980924129,0.39495503902435,0
-1.0746819972992,0.327805519104,-1.248385310173,-0.2329285889864,-0.14237786829472,0.39507800340652,0
-1.0729604959488,0.32794833183289,-1.2476717233658,-0.23283514380455,-0.14284229278564,0.39521297812462,0
-1.0712444782257,0.32813838124275,-1.2470016479492,-0.23273253440857,-0.1433062851429,0.39535534381866,0
-1.0695298910141,0.32835656404495,-1.2463536262512,-0.23263411223888,-0.14378063380718,0.39549604058266,0
-1.0678185224533,0.32859155535698,-1.2457144260406,-0.23254097998142,-0.14424900710583,0.39564010500908,0
-1.0661121606827,0.32884433865547,-1.2450897693634,-0.23244041204453,-0.14470806717873,0.39579176902771,0
-1.0644074678421,0.32910934090614,-1.2444740533829,-0.23233650624752,-0.14517623186111,0.39594227075577,0
-1.0627036094666,0.32937508821487,-1.2438524961472,-0.23224197328091,-0.14564910531044,0.39608931541443,0
-1.0610039234161,0.32964372634888,-1.2432290315628,-0.23214586079121,-0.14610978960991,0.39624238014221,0
-1.0593129396439,0.32993414998055,-1.2426174879074,-0.23204463720322,-0.14656800031662,0.39640587568283,0
-1.0576412677765,0.33027258515358,-1.2420197725296,-0.23195417225361,-0.14703378081322,0.39657548069954,0
-1.0559943914413,0.3306633234024,-1.2414329051971,-0.23187580704689,-0.14749072492123,0.39675703644752,0
-1.0543719530106,0.33110839128494,-1.2408667802811,-0.23179502785206,-0.14793530106544,0.39695408940315,0
-1.0527670383453,0.33159583806992,-1.2403157949448,-0.23171444237232,-0.14838525652885,0.39715686440468,0
-1.0511751174927,0.33210724592209,-1.2397627830505,-0.23164558410645,-0.14884050190449,0.39736023545265,0
-1.0495963096619,0.33263853192329,-1.239209651947,-0.23157921433449,-0.14928287267685,0.39757260680199,0
-1.0480281114578,0.33318984508514,-1.2386645078659,-0.23150582611561,-0.14972184598446,0.39779168367386,0
-1.0464651584625,0.33374980092049,-1.2381156682968,-0.23143658041954,-0.15017211437225,0.39800763130188,0
-1.0449078083038,0.33431035280228,-1.2375547885895,-0.23137567937374,-0.15061901509762,0.3982245028019,0
-1.0433574914932,0.33487612009048,-1.2369915246964,-0.23130992054939,-0.1510554254055,0.39844831824303,0
-1.0418109893799,0.33544671535492,-1.2364284992218,-0.2312395721674,-0.15149703621864,0.39867240190506,0
-1.0402661561966,0.33601203560829,-1.2358520030975,-0.23117722570896,-0.15194748342037,0.39889144897461,0
-1.0387277603149,0.33658304810524,-1.2352746725082,-0.2311168462038,-0.15238501131535,0.39911779761314,0
-1.0372087955475,0.33722105622292,-1.2347650527954,-0.23104670643806,-0.15280903875828,0.39936217665672,0
-1.0357222557068,0.33799359202385,-1.2343933582306,-0.23097661137581,-0.15323369204998,0.39961829781532,0
-1.0342696905136,0.33889639377594,-1.2341523170471,-0.2309132963419,-0.15364620089531,0.3998883664608,0
-1.03284907341,0.33991605043411,-1.2340308427811,-0.23084339499474,-0.15403872728348,0.40017718076706,0
-1.0314517021179,0.3410302400589,-1.2340074777603,-0.23076701164246,-0.15442942082882,0.40047535300255,0
-1.0300705432892,0.34220761060715,-1.2340455055237,-0.23069725930691,-0.15482470393181,0.40077498555183,0
-1.0287045240402,0.34343203902245,-1.2341277599335,-0.2306300252676,-0.15520641207695,0.40108343958855,0
-1.0273507833481,0.34469810128212,-1.2342522144318,-0.23055319488049,-0.15558008849621,0.40140071511269,0
-1.0260037183762,0.34599068760872,-1.2344015836716,-0.23047776520252,-0.15596464276314,0.40171530842781,0
-1.0246624946594,0.34729540348053,-1.2345575094223,-0.23041044175625,-0.1563463062048,0.40203052759171,0
-1.0233287811279,0.3486153781414,-1.2347267866135,-0.23033738136292,-0.1567147821188,0.40235388278961,0
-1.0219991207123,0.34994775056839,-1.2349079847336,-0.23025843501091,-0.15708763897419,0.40267798304558,0
-1.0206707715988,0.35127982497215,-1.2350836992264,-0.23018668591976,-0.15746995806694,0.4029968380928,0
-1.0193521976471,0.35261872410774,-1.2352569103241,-0.23012083768845,-0.15783870220184,0.40332338213921,0
-1.0180598497391,0.35399100184441,-1.2354476451874,-0.23005087673664,-0.15819573402405,0.40366193652153,0
-1.0167961120605,0.35539889335632,-1.235652089119,-0.22998698055744,-0.15855842828751,0.40400260686874,0
-1.0155594348907,0.35683208703995,-1.2358574867249,-0.22993615269661,-0.15891717374325,0.40434655547142,0
-1.0143481492996,0.35829102993011,-1.2360713481903,-0.22988498210907,-0.15925939381123,0.40470162034035,0
-1.0131552219391,0.35977286100388,-1.2362954616547,-0.22982981801033,-0.15960241854191,0.40506058931351,0
-1.0119742155075,0.36126312613487,-1.2365144491196,-0.22978293895721,-0.15995299816132,0.40541660785675,0
-1.010804772377,0.36275732517242,-1.2367249727249,-0.22974221408367,-0.16029523313045,0.40577620267868,0
-1.0096457004547,0.36426079273224,-1.2369382381439,-0.2296945899725,-0.1606275588274,0.40614318847656,0
-1.0084917545319,0.36576849222183,-1.237149477005,-0.22964623570442,-0.1609695404768,0.40650734305382,0
-1.0073417425156,0.3672699034214,-1.2373453378677,-0.22960716485977,-0.16131477057934,0.40686836838722,0
-1.0061976909637,0.36877024173737,-1.2375340461731,-0.22956690192223,-0.16164702177048,0.40723571181297,0
-1.0050575733185,0.37027350068092,-1.2377231121063,-0.22951899468899,-0.16198103129864,0.4076047539711,0
-1.0039187669754,0.37177059054375,-1.2378996610641,-0.22947719693184,-0.16232512891293,0.40796852111816,0
-1.0027899742126,0.37325718998909,-1.2380499839783,-0.22944609820843,-0.16266162693501,0.40833523869514,0
-1.0016840696335,0.3747376203537,-1.2381681203842,-0.22941394150257,-0.16298596560955,0.40871077775955,0
-1.000598192215,0.37620940804482,-1.2382507324219,-0.22938565909863,-0.16331906616688,0.40908467769623,0
-0.99952924251556,0.37766435742378,-1.2382889986038,-0.22937147319317,-0.16365471482277,0.40945625305176,0
-0.99847710132599,0.37910997867584,-1.2382973432541,-0.22936011850834,-0.16397716104984,0.40983456373215,0
-0.99743741750717,0.38055300712585,-1.238289475441,-0.229342892766,-0.16429872810841,0.41021633148193,0
-0.99640494585037,0.38198584318161,-1.2382580041885,-0.22933292388916,-0.16463105380535,0.41059273481369,0
-0.99538004398346,0.38340657949448,-1.2382010221481,-0.22933058440685,-0.16495685279369,0.41097071766853,0
-0.99436277151108,0.38482445478439,-1.2381337881088,-0.22932220995426,-0.16527314484119,0.41135492920876,0
-0.99334895610809,0.3862376511097,-1.2380557060242,-0.22931195795536,-0.1655987650156,0.41173622012138,0
-0.99233734607697,0.38763847947121,-1.2379565238953,-0.22931215167046,-0.16592961549759,0.4121128320694,0
-0.99133044481277,0.38903254270554,-1.2378443479538,-0.22931063175201,-0.16624750196934,0.41249564290047,0
-0.99032682180405,0.39042672514915,-1.237730383873,-0.22930121421814,-0.16656585037708,0.41288056969643,0
-0.98933088779449,0.39182716608047,-1.2376192808151,-0.22929787635803,-0.16689018905163,0.41326311230659,0
-0.98836916685104,0.39328053593636,-1.2375621795654,-0.22930224239826,-0.16719472408295,0.41365593671799,0
-0.98746192455292,0.39483240246773,-1.2376140356064,-0.22930081188679,-0.16747410595417,0.41406533122063,0
-0.98660349845886,0.39647626876831,-1.2377675771713,-0.22929905354977,-0.16775019466877,0.41448006033897,0
-0.98578536510468,0.39818894863129,-1.2379935979843,-0.22930772602558,-0.16801959276199,0.41489794850349,0
-0.98500216007233,0.39995914697647,-1.2382806539536,-0.22931627929211,-0.16826747357845,0.41532734036446,0
-0.98424500226974,0.40177831053734,-1.2386213541031,-0.22931756079197,-0.16850858926773,0.41576334834099,0
-0.98350441455841,0.40362536907196,-1.2389899492264,-0.22932359576225,-0.16875743865967,0.41619616746902,0
-0.98277813196182,0.40548831224442,-1.2393714189529,-0.22933687269688,-0.1689984947443,0.4166314303875,0
-0.98206472396851,0.4073697924614,-1.2397713661194,-0.22934412956238,-0.16922691464424,0.41707438230515,0
-0.98135900497437,0.40926498174667,-1.2401847839355,-0.2293471544981,-0.16945998370647,0.41751706600189,0
-0.98065751791,0.41116040945053,-1.2405945062637,-0.22935844957829,-0.16970008611679,0.41795498132706,0
-0.97996228933334,0.41305702924728,-1.2410010099411,-0.22937127947807,-0.16992828249931,0.41839790344238,0
-0.9792754650116,0.41496661305428,-1.2414224147797,-0.22937533259392,-0.17014902830124,0.41884636878967,0
-0.97861242294312,0.41691812872887,-1.2418984174728,-0.22938114404678,-0.17036718130112,0.41929468512535,0
-0.97800159454346,0.41895747184753,-1.2424912452698,-0.2293938845396,-0.17056393623352,0.41974925994873,0
-0.97744584083557,0.42109477519989,-1.2432146072388,-0.22940017282963,-0.17073310911655,0.42021623253822,0
-0.9769344329834,0.4233158826828,-1.2440497875214,-0.22940070927143,-0.17089422047138,0.42068734765053,0
-0.97645670175552,0.4255935549736,-1.2449598312378,-0.22940856218338,-0.17105416953564,0.42115637660027,0
-0.97600722312927,0.42791527509689,-1.2459261417389,-0.22941802442074,-0.17119465768337,0.42163279652596,0
-0.97558009624481,0.43027693033218,-1.2469443082809,-0.22941839694977,-0.17132484912872,0.42211562395096,0
-0.97516620159149,0.43266201019287,-1.2479916810989,-0.22942037880421,-0.17146371304989,0.42259407043457,0
-0.9747633934021,0.43505764007568,-1.2490502595901,-0.22943045198917,-0.17159681022167,0.42307269573212,0
-0.9743714928627,0.43746674060822,-1.2501239776611,-0.22943471372128,-0.17171607911587,0.423558562994,0
-0.97398579120636,0.43988782167435,-1.2512112855911,-0.22943353652954,-0.17183963954449,0.42404395341873,0
-0.97360289096832,0.44230723381042,-1.2522934675217,-0.22944019734859,-0.17197190225124,0.42452350258827,0
-0.97322475910187,0.44472607970238,-1.2533710002899,-0.22944927215576,-0.17209197580814,0.42500758171082,0
-0.97285163402557,0.44715189933777,-1.254455447197,-0.22944921255112,-0.17220565676689,0.4254966378212,0
-0.97248011827469,0.44957867264748,-1.2555394172668,-0.2294504493475,-0.17233203351498,0.42597979307175,0
-0.97211170196533,0.45200103521347,-1.2566139698029,-0.22946010529995,-0.17245610058308,0.42646163702011,0
-0.97174906730652,0.45442694425583,-1.2576907873154,-0.22946460545063,-0.17256654798985,0.42695039510727,0
-0.97138905525208,0.45685744285583,-1.2587713003159,-0.22946287691593,-0.1726815700531,0.42743870615959,0
-0.97102928161621,0.45928078889847,-1.2598403692245,-0.22946897149086,-0.1728068292141,0.42792057991028,0
-0.97067189216614,0.4616990685463,-1.2608989477158,-0.22947789728642,-0.172921448946,0.42840617895126,0
-0.97031760215759,0.46412074565887,-1.2619593143463,-0.22947762906551,-0.17302852869034,0.42889726161957,0
-0.96996259689331,0.46653857827187,-1.2630125284195,-0.22947773337364,-0.17314809560776,0.42938295006752,0
-0.96960711479187,0.46894502639771,-1.2640475034714,-0.22948688268662,-0.17326931655407,0.42986559867859,0
-0.96925437450409,0.47134810686111,-1.2650746107101,-0.22949229180813,-0.1733773201704,0.43035477399826,0
-0.96890199184418,0.4737520813942,-1.266100525856,-0.22949042916298,-0.17348907887936,0.43084418773651,0
-0.96854794025421,0.47614684700966,-1.2671117782593,-0.22949489951134,-0.17361143231392,0.43132752180099,0
-0.96819466352463,0.47853201627731,-1.2681068181992,-0.22950442135334,-0.17372709512711,0.43181237578392,0
-0.96782964468002,0.48089265823364,-1.2690662145615,-0.22950582206249,-0.17384552955627,0.43229901790619,0
-0.96741831302643,0.48316848278046,-1.2699102163315,-0.2295057028532,-0.17399249970913,0.43277528882027,0
-0.96695727109909,0.48534470796585,-1.2706189155579,-0.22951498627663,-0.17415916919708,0.4332420527935,0
-0.96645623445511,0.48743936419487,-1.2712162733078,-0.2295224070549,-0.17432570457459,0.43371039628983,0
-0.96592235565186,0.48947364091873,-1.2717312574387,-0.22952149808407,-0.17450493574142,0.43417623639107,0
-0.96536028385162,0.49145171046257,-1.2721699476242,-0.22952656447887,-0.17470337450504,0.43463310599327,0
-0.96477949619293,0.49338358640671,-1.2725449800491,-0.22953745722771,-0.17490178346634,0.43508890271187,0
-0.9641860127449,0.4952877163887,-1.2728815078735,-0.22953987121582,-0.17509420216084,0.43554973602295,0
-0.96358078718185,0.49716854095459,-1.2731860876083,-0.22954016923904,-0.17530180513859,0.43600490689278,0
-0.96295672655106,0.49896797537804,-1.2734099626541,-0.2295498251915,-0.17552499473095,0.43643462657928,0
-0.96227025985718,0.5004215836525,-1.2733514308929,-0.22955425083637,-0.17577032744884,0.4367847442627,0
-0.96145862340927,0.50118225812912,-1.2727451324463,-0.22954642772675,-0.17606200277805,0.4370302259922,0
-0.96051955223083,0.50124031305313,-1.2715799808502,-0.22954165935516,-0.17640560865402,0.43717327713966,0
-0.95947569608688,0.50070083141327,-1.2699389457703,-0.22954009473324,-0.17677485942841,0.43723955750465,0
-0.9583512544632,0.49969571828842,-1.2679315805435,-0.22952829301357,-0.17715938389301,0.43725124001503,0
-0.95716267824173,0.49833077192307,-1.2656390666962,-0.22951172292233,-0.17757338285446,0.43721297383308,0
-0.95592606067657,0.49668368697166,-1.2631162405014,-0.22950412333012,-0.17800725996494,0.43713495135307,0
-0.9546571969986,0.49482780694962,-1.2604224681854,-0.22949402034283,-0.17843860387802,0.43703696131706,0
-0.95336407423019,0.49282160401344,-1.2576072216034,-0.22947417199612,-0.1788781285286,0.43692183494568,0
-0.95205098390579,0.49069371819496,-1.254687666893,-0.22945940494537,-0.17933623492718,0.4367855489254,0
-0.95072567462921,0.48846992850304,-1.251680970192,-0.22945086658001,-0.17979304492474,0.43663936853409,0
-0.94940674304962,0.48627278208733,-1.2486896514893,-0.22943449020386,-0.18023134768009,0.43652525544167,0
-0.94813883304596,0.484429448843,-1.2459727525711,-0.22941498458385,-0.18065014481544,0.43649065494537,0
-0.94696116447449,0.48320871591568,-1.2437387704849,-0.22940529882908,-0.18104323744774,0.4365465939045,0
-0.94587516784668,0.48260456323624,-1.2419884204865,-0.22939573228359,-0.18139374256134,0.43669378757477,0
-0.94486606121063,0.4825267791748,-1.2406580448151,-0.22937712073326,-0.18171773850918,0.4369136095047,0
-0.94391453266144,0.48285716772079,-1.2396506071091,-0.22936192154884,-0.1820360571146,0.43718054890633,0
-0.9430086016655,0.48349571228027,-1.2388831377029,-0.22935402393341,-0.1823363751173,0.43748798966408,0
-0.94213968515396,0.4843744635582,-1.2383077144623,-0.22933964431286,-0.18261486291885,0.43783241510391,0
-0.94129598140717,0.48543328046799,-1.237876534462,-0.2293200045824,-0.1828914731741,0.43819829821587,0
-0.94047021865845,0.48661601543427,-1.2375392913818,-0.2293084859848,-0.1831718981266,0.43857479095459,0
-0.93966025114059,0.48789185285568,-1.2372714281082,-0.22929838299751,-0.18343611061573,0.43896868824959,0
-0.93886280059814,0.48924326896667,-1.2370645999908,-0.22927890717983,-0.18369267880917,0.43937620520592,0
-0.93807178735733,0.49064415693283,-1.2368937730789,-0.22926169633865,-0.18396036326885,0.43978419899941,0
-0.93728739023209,0.4920746088028,-1.2367391586304,-0.22925266623497,-0.18422321975231,0.44019666314125,0
-0.93651705980301,0.49354565143585,-1.2366186380386,-0.22923858463764,-0.18446819484234,0.4406221807003,0
-0.93577021360397,0.49507287144661,-1.2365524768829,-0.22922033071518,-0.18471153080463,0.44105288386345,0
-0.93504548072815,0.49664157629013,-1.2365239858627,-0.22921146452427,-0.18495835363865,0.4414823949337,0
-0.93434256315231,0.49824523925781,-1.2365270853043,-0.22920569777489,-0.18518747389317,0.44192099571228,0
-0.93365716934204,0.49988406896591,-1.236564874649,-0.22919137775898,-0.18540766835213,0.44236719608307,0
-0.93298226594925,0.50154203176498,-1.2366200685501,-0.22917963564396,-0.18563887476921,0.44280910491943,0
