jointMR1,jointMR2,jointMR3,footMRx,footMRy,footMRz,force_sign_MR
-0.48242057690062795,0.24599186179507193,-1.4926482443561375,-0.11809715316683783,-0.18798564280296398,0.2637951814318651,-0.15337491173181614
-0.023366792706672808,0.38223363176087893,1.3158081149484966,0.46351533415051865,0.41841046560960427,0.20886716164787633,0.3239680606863389
-0.1365247873446383,-4.138148513282431,-1.6844215553888007,-0.661062307189027,-0.6524927430634695,-0.34936214774950514,-0.4953487976839161
-0.3194012033616724,1.1605802072612614,-1.5953880016458197,-0.6622191249628774,-0.649551861465384,-0.3726232837294756,-0.47485040987671023
-0.27975322743229986,8.453348774443313,1.4529793461703853,1.7772389721341237,1.775347141399094,1.9843966122741727,1.9142078706383272
0.12413223001926972,-3.3686246760569816,-0.797648337586762,-1.0111855593832157,-1.036581344105016,-1.2979515314062016,-1.33448283946161
0.33719223727413683,-4.9133550148795635,0.12435471123404675,-0.2187101156128293,-0.2572009270788722,-0.4828544449829843,-0.4992909495061969
-0.06695904834301894,1.2295752606475214,0.8002176186979074,0.841436198307633,0.8129060041418595,1.0029172995457465,0.9748649838247766
-0.3969056525723516,2.4748837722040027,-1.5976286590166149,-0.7709456782229475,-0.7871097699823876,-0.3207682089242573,-0.4077146809124001
0.027600579468925992,-0.9451706395859946,-0.026457181671030866,0.3497638942285772,0.26636122142893864,0.28090611388477493,0.08246514805207686
-0.21148874024097433,0.5936213191907342,-0.9221034434725218,-0.09201584619305876,-0.22185436000560455,0.257051869187395,-0.01161125282705876
-0.1851037188525402,0.3487879087314729,-0.9078338890192339,0.012052953561640937,-0.15434065020150564,0.3476005789655049,0.0010427340982275203
-0.067989593935533,0.1945490824578232,-0.32219308420718457,0.041188607833881855,-0.05671135662309167,0.15884261197276403,0.004794049286290322
-0.048718494396477616,0.2172305930460179,-0.8727016320413035,-0.11173977237286693,-0.1618886186050516,0.15638525997830982,-0.03970320805436188
-0.20174382582147526,0.5841842367351605,0.1388080960095866,0.11283550538965606,0.06501634275372639,0.19035776272863264,0.1305668117704444
0.1187976838991482,-1.0616893110457353,0.18597047479159684,-0.07917414209128201,-0.13250678349679057,-0.19023762941166894,-0.1891915516174252
0.10578961014887604,0.4891531755436033,0.15165276730121477,0.1368705256283192,0.07458190593164454,0.18826082283243936,0.12358252882225454
-0.05577743013155314,0.3499607960654709,-0.6811892421346576,-0.08298060016865878,-0.16890948859612032,0.1858982888334345,-0.03393456819361266
0.05399296749959695,0.08235281891515506,-0.20779613061215113,0.08205434963787442,-0.05836711527372322,0.15275168064007807,0.004914613870633411
0.09149898484710145,0.46457937883571004,-0.8529157800839664,0.05238533202604517,-0.16724685235881875,0.343244503236765,-0.00016724864632220165
0.130491204896777,0.5211395040985433,-1.0058835212915131,0.07244099097480511,-0.1708443957831481,0.364277486444716,-0.002036422790806271
0.037725610058492245,0.028206555739966197,-0.3180536712751528,0.07754162482650974,-0.05595139493320013,0.17856622040261713,0.007143359687789417
0.10429288956449044,0.8726296306217486,-0.7586861402400665,-0.06498585560869125,-0.142472072387926,0.16223588676161002,0.047692896858460516
0.041053096623757133,-0.18775002377509975,-0.2702260596064263,-0.019389870076754596,-0.07192265274027689,-0.03362375899827341,-0.2145594070470499
-0.03273933029475581,-0.7174040182377435,0.31673035687170353,0.3235789345676146,0.28408864747616375,0.26674433157328126,0.2529423300293389
0.0930360127706927,1.0269103479103947,-0.6380684759940431,-0.3415383608151067,-0.38391121536989936,-0.20917245233041495,-0.025852384382390608
0.10248485633779364,-0.2701489147834697,-0.5208093069524511,0.21288825219162333,0.134799396477726,0.28895953076113867,-0.16091905457564307
0.15112446180661918,0.13770508066155668,-0.7122418265800566,0.01993631285849051,-0.1330210594792913,0.15961515615532942,0.1758986497228411
0.2590283570781715,0.10565669913148602,-1.155640163332528,0.09958506176241086,-0.09808590643709104,0.29454367053366154,-0.35887237671851374
0.2712527238849522,0.08781465940503645,-1.0901184292539638,0.02921782636235617,-0.11944979130621698,0.22183118478666045,2.270808656233501
-0.2367040537197695,-0.20070233145009186,0.21770946983282605,0.22046555717530486,0.13256479610295321,0.14381644403016264,-11.148303355799792
0.8353835906891987,0.40704942012817424,-1.0386498593767952,-0.32988583575330643,-0.374285960705704,-0.12804941582207366,17.43227914732723
0.1685135522795456,-0.07883775669528328,-0.29386599246683126,0.15012317633007863,0.12448670939374977,0.2146316067577988,-2.8674976068290197
-0.3333510927947414,-0.28792662496270066,0.08888168089461636,0.1829345585782282,0.1675620292717217,0.14200703200419185,-5.424559835037337
-0.2604478893819542,-0.03793171971640204,0.06288454365504387,-0.006412873176049024,-0.01680984733265349,-0.049405857551584685,-2.263093231461966
-0.04510796528983339,0.23471562219407358,-0.1708640906404994,-0.15954538015335956,-0.17011631611783132,-0.13247834310316095,1.625594637425337
-0.10538834015355189,0.12387518743932432,-0.28971067777994225,0.021971300783878975,0.005152577339853449,0.13720396190620382,2.8769388879720563
-0.04183989095553096,-0.08209126874335258,-0.7833727717716105,0.03494802982212731,-0.00013563105883635583,0.20947352532679664,-0.7835208438913213
-0.2059861278122915,0.11012564766800818,-0.3202313915621016,-0.01551874079994188,-0.06694941892264984,0.05188734489865776,0.16831172836630828
-0.5024608447365045,0.12431938720293767,-1.1806237286514771,-0.01778660245197668,-0.0850402649783922,0.31324428009930144,0.9239118288334562
