0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1.0,0.9117921716314149,0.7726802062145843,0.6154459922650263,0.4467602561522498,0.280967871519473,0.13924096074146386,0.04515632184504473,0.006633853261987245,0.00022434935031854134,7.513028763022707e-07,3.753323031528835e-10,6.056056183020151e-13,2.1887835884104453e-14,5.4791094950817356e-15,2.5230907522964226e-15,1.1189953096455353e-15,3.1792888704366036e-16,3.422424447200895e-17,6.143481600087753e-19,1.0788655205861054e-21,1.4311325495757075e-24,6.588204542165863e-26,1.0228847605006209e-25,7.086927122166997e-25,8.237922111654808e-24,1.340849897273179e-22,3.404317650644869e-21,1.6264198072840851e-19,1.5739047932001405e-17,1.948899015486094e-15,9.448023844343366e-14,1.184017617160537e-12,9.38031809733142e-12,7.202073479490852e-11,5.639555960129401e-10,4.876802350682301e-09,5.279661649540138e-08,8.315720603404174e-07,2.1880312292222166e-05
0.9117921716314149,1.0,0.9520651830601455,0.8312458774300392,0.6583968015942898,0.4546825319611935,0.251401014516643,0.09352247799045096,0.01646734183560833,0.000710011979242634,3.2205034050073674e-06,2.1595287257331487e-09,4.102189773287721e-12,1.4947083311997947e-13,3.4579817695442474e-14,1.4116702653667837e-14,5.368015379127768e-15,1.249632741489853e-15,1.0273746245722076e-16,1.2753874202502993e-18,1.4118176410707054e-21,1.198730191236786e-24,4.0683878878737247e-26,5.276108652851573e-26,3.222701884567828e-25,3.344696227642628e-24,4.8209947573865e-23,1.057853498001412e-21,4.182989983965277e-20,3.1389648440311937e-18,2.8077292847773e-16,9.797512020822643e-15,1.0110322249074288e-13,7.790754338274492e-13,6.344633780430613e-12,5.443029798020405e-11,5.250725525877193e-10,6.478427988667215e-09,1.202534879664091e-07,3.934400955402443e-06
0.7726802062145843,0.9520651830601455,1.0,0.9561997062172087,0.8304299999937116,0.6345123930055043,0.39534307664199053,0.1709903869693959,0.03679228383379085,0.0020831259888051384,1.3395819226211194e-05,1.2862651074354286e-08,3.106062085391705e-11,1.236042838685725e-12,2.870327932611038e-13,1.1369345727889767e-13,4.123153190210608e-14,9.002595931804417e-15,6.779339721104876e-16,7.449334904578424e-18,7.031710222554933e-21,5.0218951140409966e-24,1.463725520028952e-25,1.6720984118530936e-25,9.105073733596604e-25,8.413495358573704e-24,1.0651052363749777e-22,1.9952176683566204e-21,6.414553276816085e-20,3.632362301128901e-18,2.2492966007521986e-16,5.315483499017171e-15,4.205162611152275e-14,2.935111295498924e-13,2.3664438261750136e-12,2.0738696163763467e-11,2.0681731135967247e-10,2.660654324310332e-09,5.207744262295958e-08,1.8283830458575336e-06
0.6154459922650263,0.8312458774300392,0.9561997062172087,1.0,0.9528352829211605,0.8066553176217374,0.5675194045820748,0.28620365639911494,0.07558131266551907,0.0056586916168555185,5.219121195945529e-05,7.306106575667191e-08,2.2959945093547483e-10,1.024460127735811e-11,2.456082089133723e-12,9.737861608267609e-13,3.494423026259714e-13,7.499385774455009e-14,5.50907244220555e-15,5.83704122695301e-17,5.217900956761225e-20,3.447404866376708e-23,9.106232993574395e-25,9.34444772825997e-25,4.559438261407721e-24,3.752499794442363e-23,4.166726186873697e-22,6.647649012076726e-21,1.7311879141719008e-19,7.352772818223927e-18,3.119763782745434e-16,4.911975185663358e-15,2.9161956360317936e-14,1.801468205375531e-13,1.4046842569672256e-12,1.2275549885271663e-11,1.232624079282987e-10,1.6032434793885799e-09,3.183863851636607e-08,1.13980477991666e-06
0.4467602561522498,0.6583968015942898,0.8304299999937116,0.9528352829211605,1.0,0.9423072201486018,0.7527522060120054,0.445791664485427,0.14588673470473426,0.014639732244316833,0.00019724288167511224,4.111420664639114e-07,1.7127086613287521e-09,8.68433455228364e-11,2.1726843557252895e-11,8.713606961818732e-12,3.131307885316251e-12,6.705455486270691e-13,4.903238815572537e-14,5.148088353967513e-16,4.504842039032702e-19,2.8340570278651815e-22,6.881053236451136e-24,6.357363885052557e-24,2.772109426481508e-23,2.022915671797979e-22,1.959013960275798e-21,2.64270409521218e-20,5.521033977838367e-19,1.735105432251475e-17,4.951476530637948e-16,5.082347214422513e-15,2.2224872765268832e-14,1.199811632099852e-13,8.964933317987313e-13,7.748461724154074e-12,7.76714363832908e-11,1.0113183795299228e-09,2.012611901666064e-08,7.227292509013612e-07
0.280967871519473,0.4546825319611935,0.6345123930055043,0.8066553176217374,0.9423072201486018,1.0,0.9197800817924439,0.6510710669518626,0.2703536721657769,0.03756267435235989,0.0007712230211047751,2.5042593665598224e-06,1.4296617068520253e-08,8.379379310752938e-10,2.2054036296102773e-10,8.992404567135929e-11,3.2513287421754996e-11,6.985921302584629e-12,5.122018334892932e-13,5.380381010822585e-15,4.6579911494663885e-18,2.808448589548504e-21,6.252432985181638e-23,5.154793730184728e-23,1.9857724122973273e-22,1.2683567030124598e-21,1.0553794136584133e-20,1.1818795397209533e-19,1.9334001051986655e-18,4.3490626723138486e-17,7.987583911122672e-16,5.0936487406716114e-15,1.5832741646107234e-14,7.340750995885657e-14,5.216813691010826e-13,4.4408954073977714e-12,4.428741641728423e-11,5.751252621827002e-10,1.1417867848922994e-08,4.088348774682524e-07
0.13924096074146386,0.251401014516643,0.39534307664199053,0.5675194045820748,0.7527522060120054,0.9197800817924439,1.0,0.8746815164770515,0.48179901882148235,0.09848808459287083,0.003334199557058908,1.8330035130926674e-05,1.5225165012571116e-07,1.061224951237625e-08,2.970984924603638e-09,1.2376598499653624e-09,4.5172678078327793e-10,9.771557720569579e-11,7.213823167300153e-12,7.620205636934498e-14,6.554145140173824e-17,3.778541918624583e-20,7.614276922333446e-22,5.491062870517218e-22,1.8268733015297715e-21,9.964224006569221e-21,6.925685351796867e-20,6.219066763577018e-19,7.611210444164452e-18,1.1513418754256417e-16,1.2533553300864414e-15,4.541656829492432e-15,9.407042420999856e-15,3.636634298224405e-14,2.43198591898987e-13,2.0304090328589165e-12,2.0094209510790095e-11,2.5966337676268844e-10,5.1286905378656514e-09,1.8246628838227473e-07
0.04515632184504473,0.09352247799045096,0.1709903869693959,0.28620365639911494,0.445791664485427,0.6510710669518626,0.8746815164770515,1.0,0.7876081075108794,0.2624643121191931,0.016734586511073984,0.0001792225149874425,2.394760103559701e-06,2.0810227631377868e-07,6.30815676364141e-08,2.704357782691999e-08,1.0007327209668641e-08,2.1884251498347634e-09,1.6348869475799267e-10,1.7467713886663627e-12,1.4979452146607802e-15,8.199306108615533e-19,1.4605758656516505e-20,8.901339274396796e-21,2.460922199668528e-20,1.0992809422709208e-19,6.085013910781799e-19,4.132188394873072e-18,3.503030570542589e-17,3.2071273016450623e-16,1.8008336332196942e-15,3.1900263642096444e-15,3.950077107749313e-15,1.2120162623695833e-14,7.496587405979485e-14,6.099298211165141e-13,5.970189191995944e-12,7.654966470239908e-11,1.4992652041791808e-09,5.277295095653672e-08
0.006633853261987245,0.01646734183560833,0.03679228383379085,0.07558131266551907,0.14588673470473426,0.2703536721657769,0.48179901882148235,0.7876081075108794,1.0,0.6400671711647172,0.09507344366621326,0.0024827052760555616,6.26814789088991e-05,7.326172436286348e-06,2.4750013482280834e-06,1.1052554569339369e-06,4.1782522455971457e-07,9.306048365087193e-08,7.099373888291233e-09,7.755086428978798e-11,6.68071662738533e-14,3.438729369010092e-17,5.218832636591065e-19,2.544798436378644e-19,5.497640644386154e-19,1.881368189570354e-18,7.685121108927978e-18,3.5938662161000663e-17,1.8659592801855647e-16,8.736806909452216e-16,2.0262130472471654e-15,1.379325803357701e-15,8.581835311589736e-16,1.9309288402010063e-15,1.074116401785087e-14,8.426819579591535e-14,8.110839064908841e-13,1.026640123990027e-11,1.982028748920619e-10,6.8493092247216955e-09
0.00022434935031854134,0.000710011979242634,0.0020831259888051384,0.0056586916168555185,0.014639732244316833,0.03756267435235989,0.09848808459287083,0.2624643121191931,0.6400671711647172,1.0,0.47226194585056747,0.04177577664582061,0.002524898227002283,0.0004443895312234749,0.00017494912133382188,8.306440197056769e-05,3.25441451670568e-05,7.49446848579613e-06,5.94983813252075e-07,6.802092411253901e-09,6.007787414768539e-12,2.892079594995875e-15,3.56102146147867e-17,1.2851231973770917e-17,1.9843430733055302e-17,4.720219586933522e-17,1.2730704065092937e-16,3.575974457919646e-16,9.500511585677573e-16,1.778805531196286e-15,1.2312934233517894e-15,2.264767914162116e-16,5.485334293276552e-17,8.047609167984936e-17,3.85689669222576e-16,2.8668348377770562e-15,2.6840208199632542e-14,3.3196954926297964e-13,6.2413103305989775e-12,2.084174312161797e-10
