jointFR1,jointFR2,jointFR3,footFRx,footFRy,footFRz,force_sign_FR
0.19301378726959,0.44184735417366,-1.9093525409698,0.18547548353672,-0.19892698526382,0.39463979005814,0
0.19291642308235,0.44183564186096,-1.9092580080032,0.18543809652328,-0.1989863961935,0.39463624358177,0
0.19250875711441,0.44178894162178,-1.9088659286499,0.1853503882885,-0.19909644126892,0.39464303851128,0
0.19177602231503,0.44170421361923,-1.9081600904465,0.18522237241268,-0.19928215444088,0.39463955163956,0
0.19076143205166,0.44158282876015,-1.9071743488312,0.18505112826824,-0.19953061640263,0.39463552832603,0
0.18952202796936,0.44143769145012,-1.9059730768204,0.18484614789486,-0.19980549812317,0.39464229345322,0
0.18811416625977,0.44127333164215,-1.9046063423157,0.18462541699409,-0.20010843873024,0.39464589953423,0
0.18658067286015,0.4410874247551,-1.9031010866165,0.18438804149628,-0.20045422017574,0.39463976025581,0
0.18495166301727,0.4408865571022,-1.901491522789,0.1841306835413,-0.20081295073032,0.39464202523232,0
0.18325524032116,0.44067960977554,-1.8998132944107,0.18386639654636,-0.20116871595383,0.39465090632439,0
0.18151345849037,0.44046121835709,-1.8980747461319,0.1836012750864,-0.20154735445976,0.3946485221386,0
0.17973703145981,0.4402302801609,-1.8962813615799,0.18332569301128,-0.20194359123707,0.39464530348778,0
0.17793533205986,0.43999522924423,-1.8944561481476,0.18304236233234,-0.20232890546322,0.3946533203125,0
0.17610417306423,0.43975433707237,-1.8926259279251,0.1827542334795,-0.20270654559135,0.39465600252151,0
0.17421519756317,0.43949273228645,-1.8908179998398,0.18245281279087,-0.20309637486935,0.39464485645294,0
0.17226658761501,0.43921548128128,-1.8890430927277,0.18213108181953,-0.20347407460213,0.39463913440704,0
0.170270845294,0.43893086910248,-1.8873096704483,0.18180146813393,-0.203827470541,0.3946385383606,0
0.16824187338352,0.43863406777382,-1.8856003284454,0.18147034943104,-0.20418885350227,0.39462420344353,0
0.16618610918522,0.43832376599312,-1.88389980793,0.18112772703171,-0.20455768704414,0.39460688829422,0
0.16411013901234,0.43800938129425,-1.8822149038315,0.18077608942986,-0.20490746200085,0.39460018277168,0
0.16202376782894,0.4376922249794,-1.8805443048477,0.18042835593224,-0.20524913072586,0.39459028840065,0
0.15993164479733,0.43736469745636,-1.878870010376,0.18007948994637,-0.20560915768147,0.39456829428673,0
0.15783327817917,0.43703094124794,-1.8771920204163,0.17972083389759,-0.2059655636549,0.39455300569534,0
0.15573294460773,0.43669867515564,-1.8755223751068,0.17936219274998,-0.20630246400833,0.39454612135887,0
0.15384790301323,0.43640011548996,-1.8740167617798,0.17910052835941,-0.20656256377697,0.39453488588333,0
0.15264248847961,0.43621557950974,-1.8730280399323,0.17895914614201,-0.20672163367271,0.39452618360519,0
0.1521520614624,0.43616151809692,-1.8726024627686,0.17892786860466,-0.20675781369209,0.39453637599945,0
0.15227973461151,0.43622377514839,-1.872673869133,0.17899741232395,-0.20669509470463,0.39455264806747,0
0.15290144085884,0.43637236952782,-1.8731333017349,0.17914439737797,-0.2065781056881,0.3945623934269,0
0.15390108525753,0.43658709526062,-1.8738899230957,0.17934073507786,-0.20641069114208,0.3945789039135,0
0.15519762039185,0.43684631586075,-1.8748265504837,0.17958728969097,-0.20620609819889,0.39460706710815,0
0.1567550599575,0.43709319829941,-1.8756999969482,0.17989259958267,-0.20603057742119,0.39462500810623,0
0.15854021906853,0.4372832775116,-1.8763201236725,0.18024143576622,-0.20590996742249,0.39463290572166,0
0.1605059504509,0.43741914629936,-1.8766793012619,0.18062110245228,-0.20581252872944,0.3946498632431,0
0.16261339187622,0.43751305341721,-1.87682056427,0.18103498220444,-0.20573446154594,0.3946661055088,0
0.16482922434807,0.43756487965584,-1.8767734766006,0.1814746260643,-0.20569728314877,0.39466881752014,0
0.16712221503258,0.43758431077003,-1.876576423645,0.18192382156849,-0.20568288862705,0.39467325806618,0
0.16947184503078,0.43758678436279,-1.8762769699097,0.18238389492035,-0.20566344261169,0.3946878015995,0
0.17186592519283,0.43757396936417,-1.8758972883224,0.18286107480526,-0.20565703511238,0.3946940600872,0
0.17429079115391,0.43754264712334,-1.875443816185,0.18334294855595,-0.20567665994167,0.39469200372696,0
0.17671187222004,0.4375077188015,-1.8748978376389,0.1838161945343,-0.20571529865265,0.39470562338829,0
0.17907446622849,0.43748643994331,-1.8741856813431,0.18428830802441,-0.20577827095985,0.3947294652462,0
0.18136847019196,0.43747299909592,-1.8732923269272,0.18475867807865,-0.20589236915112,0.39474800229073,0
0.18359607458115,0.43746560811996,-1.8722381591797,0.18521742522717,-0.20604234933853,0.39477321505547,0
0.18576753139496,0.43746969103813,-1.8710671663284,0.1856689453125,-0.20619747042656,0.39481389522552,0
0.18789677321911,0.43748158216476,-1.8698065280914,0.1861242800951,-0.20636814832687,0.39485317468643,0
0.18999136984348,0.43749052286148,-1.8684630393982,0.18657687306404,-0.20657071471214,0.39488509297371,0
0.1920548081398,0.43750023841858,-1.8670597076416,0.18702010810375,-0.20677733421326,0.39492756128311,0
0.19409507513046,0.43751558661461,-1.8656213283539,0.18746446073055,-0.20697464048862,0.39497804641724,0
0.19611859321594,0.43752816319466,-1.8641476631165,0.18791392445564,-0.20719011127949,0.39501789212227,0
0.19808641076088,0.43752512335777,-1.8626117706299,0.18834029138088,-0.2074332088232,0.39505544304848,0
0.1998615115881,0.43748271465302,-1.8609421253204,0.18871642649174,-0.2076993137598,0.3950996696949,0
0.20132683217525,0.43737351894379,-1.8590650558472,0.18904645740986,-0.20800536870956,0.39513495564461,0
0.20249257981777,0.43718910217285,-1.8569753170013,0.18933054804802,-0.20837032794952,0.39515364170074,0
0.2034042775631,0.43694376945496,-1.8547103404999,0.18956907093525,-0.20876242220402,0.39517629146576,0
0.20411756634712,0.43665623664856,-1.8523197174072,0.18978027999401,-0.20916053652763,0.39520359039307,0
0.2046812325716,0.43632856011391,-1.8498237133026,0.18997576832771,-0.20958858728409,0.39521700143814,0
0.20512948930264,0.43596363067627,-1.8472368717194,0.19014932215214,-0.21004393696785,0.39522561430931,0
0.20548997819424,0.43557649850845,-1.8445916175842,0.1903064250946,-0.21049275994301,0.39524480700493,0
0.2057885825634,0.43517282605171,-1.8419064283371,0.19046069681644,-0.21094435453415,0.3952604830265,0
0.20604074001312,0.43474739789963,-1.8391774892807,0.19060955941677,-0.21142131090164,0.39526391029358,0
0.20625568926334,0.43430605530739,-1.8364156484604,0.19074518978596,-0.21189858019352,0.39527517557144,0
0.20644456148148,0.43385836482048,-1.8336405754089,0.1908795684576,-0.21236045658588,0.39529412984848,0
0.20662543177605,0.43341982364655,-1.8308627605438,0.19102215766907,-0.21283449232578,0.39530956745148,0
0.20681861042976,0.43303352594376,-1.8281108140945,0.19116315245628,-0.21332062780857,0.39533346891403,0
0.20702815055847,0.43271294236183,-1.8254029750824,0.19130344688892,-0.21378865838051,0.39538073539734,0
0.20725616812706,0.43245011568069,-1.8227382898331,0.19145362079144,-0.21424984931946,0.39543452858925,0
0.20749884843826,0.43222254514694,-1.8200931549072,0.19160830974579,-0.21472853422165,0.39548379182816,0
0.20774947106838,0.43202242255211,-1.8174620866776,0.19175730645657,-0.21520674228668,0.39554408192635,0
0.20800694823265,0.4318490922451,-1.8148531913757,0.19190873205662,-0.21566517651081,0.39561802148819,0
0.20827203989029,0.43168959021568,-1.8122553825378,0.19206836819649,-0.21613065898418,0.3956852555275,0
0.20854009687901,0.43153217434883,-1.8096523284912,0.19222523272038,-0.21661214530468,0.39574858546257,0
0.20880822837353,0.43138113617897,-1.8070528507233,0.19237706065178,-0.21707953512669,0.39582565426826,0
0.20907892286777,0.43123641610146,-1.8044625520706,0.19253484904766,-0.2175367474556,0.39590492844582,0
0.20935192704201,0.43108674883842,-1.8018658161163,0.19269618391991,-0.21801093220711,0.39597317576408,0
0.20962111651897,0.4309453368187,-1.7992713451385,0.19284969568253,-0.21848796308041,0.39605095982552,0
0.20988135039806,0.43086120486259,-1.7967268228531,0.19300024211407,-0.21894273161888,0.39615240693092,0
0.21013168990612,0.43085417151451,-1.7942481040955,0.19315508008003,-0.21940079331398,0.39625805616379,0
0.21037037670612,0.43090987205505,-1.7918158769608,0.19330514967442,-0.2198743224144,0.39636716246605,0
0.21059709787369,0.43102279305458,-1.7894300222397,0.19344690442085,-0.22033396363258,0.39649718999863,0
0.21081702411175,0.43118351697922,-1.787088394165,0.19359263777733,-0.22078041732311,0.39663648605347,0
0.2110326141119,0.43137159943581,-1.7847679853439,0.19374078512192,-0.2212430536747,0.39676848053932,0
0.21124142408371,0.431576192379,-1.7824568748474,0.1938816010952,-0.22170956432819,0.39690697193146,0
0.21144545078278,0.43180039525032,-1.7801649570465,0.19402027130127,-0.22215653955936,0.39706021547318,0
0.21164879202843,0.43203443288803,-1.7778843641281,0.1941661387682,-0.22260671854019,0.39720743894577,0
0.21184965968132,0.43226623535156,-1.7755973339081,0.19430908560753,-0.22307497262955,0.39734816551208,0
0.21204623579979,0.43250063061714,-1.7733113765717,0.19444520771503,-0.22353123128414,0.39750194549561,0
0.21224203705788,0.43274155259132,-1.7710363864899,0.19458670914173,-0.22397334873676,0.39766037464142,0
0.21243532001972,0.43299105763435,-1.768768787384,0.19473019242287,-0.2244316637516,0.39781111478806,0
0.21261817216873,0.43326610326767,-1.7665205001831,0.19486506283283,-0.22489422559738,0.39796978235245,0
0.21279145777225,0.43357616662979,-1.764307141304,0.1949966698885,-0.22533519566059,0.39814639091492,0
0.21295957267284,0.43391346931458,-1.7621213197708,0.19513443112373,-0.22577756643295,0.39831987023354,0
0.21312183141708,0.43426141142845,-1.75994181633,0.19526894390583,-0.22623790800571,0.39848789572716,0
0.21327690780163,0.43462118506432,-1.757771730423,0.19539581239223,-0.22668805718422,0.39866915345192,0
0.21342897415161,0.43499401211739,-1.7556185722351,0.19552640616894,-0.22712224721909,0.39885768294334,0
0.21358028054237,0.43536779284477,-1.7534664869308,0.19566117227077,-0.2275718152523,0.39903488755226,0
0.2137276828289,0.43573611974716,-1.7513053417206,0.19578970968723,-0.22802941501141,0.39921322464943,0
0.21387213468552,0.43610766530037,-1.7491490840912,0.19591526687145,-0.22846931219101,0.3994043469429,0
0.21401689946651,0.43647906184196,-1.7469968795776,0.19604766368866,-0.22890605032444,0.3995923101902,0
0.21416115760803,0.43684035539627,-1.744832277298,0.1961799710989,-0.22936211526394,0.39976954460144,0
0.21429920196533,0.43718931078911,-1.7426542043686,0.19630382955074,-0.22981449961662,0.39995339512825,0
0.21442703902721,0.43752086162567,-1.7404636144638,0.19642800092697,-0.23025105893612,0.40014225244522,0
0.21454422175884,0.4378228187561,-1.738246679306,0.1965559720993,-0.2307021766901,0.40031579136848,0
0.21464917063713,0.43809172511101,-1.7359943389893,0.19667664170265,-0.23116593062878,0.40048462152481,0
0.21474319696426,0.4383407831192,-1.7337244749069,0.19679239392281,-0.23161382973194,0.40066373348236,0
0.21483153104782,0.43857336044312,-1.7314434051514,0.19691382348537,-0.23205786943436,0.4008387029171,0
0.2149150967598,0.43878337740898,-1.7291382551193,0.19703494012356,-0.23252335190773,0.40099996328354,0
0.21499195694923,0.43897598981857,-1.7268145084381,0.19714802503586,-0.23298487067223,0.4011687040329,0
0.21506580710411,0.43916273117065,-1.724489569664,0.1972628235817,-0.23342877626419,0.40134528279305,0
0.2151396125555,0.43933641910553,-1.7221540212631,0.19738394021988,-0.23388485610485,0.40150928497314,0
0.21521048247814,0.43949383497238,-1.7197992801666,0.19749969244003,-0.2343538403511,0.4016695022583,0
0.2152783870697,0.43964487314224,-1.7174396514893,0.19761146605015,-0.23480534553528,0.40184274315834,0
0.21534658968449,0.43979060649872,-1.7150790691376,0.19772978127003,-0.23525127768517,0.40201339125633,0
0.2154149711132,0.43991479277611,-1.7126965522766,0.19784909486771,-0.23571822047234,0.40216982364655,0
0.21548093855381,0.4400152862072,-1.7102893590927,0.19796063005924,-0.23618231713772,0.40233239531517,0
0.21554705500603,0.44010183215141,-1.7078734636307,0.1980756521225,-0.23662824928761,0.4025014936924,0
0.2156153023243,0.44016873836517,-1.7054405212402,0.19819693267345,-0.23708657920361,0.40265738964081,0
0.21568244695663,0.44021257758141,-1.7029819488525,0.19831296801567,-0.2375593483448,0.40280824899673,0
0.21574768424034,0.44024556875229,-1.7005140781403,0.19842560589314,-0.23801496624947,0.40297111868858,0
0.21581453084946,0.44027116894722,-1.6980439424515,0.19854533672333,-0.23846562206745,0.40313079953194,0
0.21588197350502,0.44028088450432,-1.69555747509,0.19866538047791,-0.23893703520298,0.40327775478363,0
0.21594694256783,0.44027888774872,-1.693058013916,0.19877821207047,-0.23940441012382,0.40343248844147,0
0.21601197123528,0.44027504324913,-1.6905620098114,0.1988936662674,-0.23985168337822,0.4035966694355,0
0.21607883274555,0.44026213884354,-1.6880588531494,0.19901517033577,-0.24030928313732,0.4037498831749,0
0.21614445745945,0.44023266434669,-1.6855357885361,0.19913209974766,-0.24078252911568,0.40389728546143,0
0.21621009707451,0.44020435214043,-1.6830133199692,0.19924558699131,-0.24123927950859,0.40406015515327,0
0.21628460288048,0.44019845128059,-1.6805157661438,0.19936662912369,-0.24168568849564,0.40422749519348,0
0.21636851131916,0.44020739197731,-1.6780306100845,0.19949159026146,-0.24214750528336,0.40438684821129,0
0.21645773947239,0.44022938609123,-1.6755537986755,0.19961094856262,-0.24261073768139,0.40455305576324,0
0.21655195951462,0.44026842713356,-1.6730962991714,0.19973158836365,-0.24305349588394,0.40473321080208,0
0.21665273606777,0.44031748175621,-1.6706504821777,0.1998597830534,-0.2435007840395,0.40490680932999,0
0.21675655245781,0.4403637945652,-1.6681983470917,0.19998539984226,-0.24396431446075,0.40507429838181,0
0.21686069667339,0.44041246175766,-1.6657478809357,0.20010602474213,-0.24441377818584,0.40525537729263,0
0.21696761250496,0.44046577811241,-1.6633059978485,0.20023255050182,-0.24485236406326,0.40543910861015,0
0.21707688271999,0.4405120909214,-1.6608566045761,0.20036207139492,-0.24530793726444,0.40561091899872,0
0.21718510985374,0.44055011868477,-1.6583961248398,0.20048521459103,-0.24576750397682,0.40578576922417,0
0.21729323267937,0.44058924913406,-1.6559393405914,0.2006084471941,-0.24620635807514,0.40597340464592,0
0.21740882098675,0.44063755869865,-1.6534949541092,0.20074099302292,-0.24664737284183,0.40615728497505,0
0.21754610538483,0.44072413444519,-1.6510889530182,0.20087675750256,-0.24709898233414,0.4063433110714,0
0.21771544218063,0.44088670611382,-1.6487628221512,0.20101344585419,-0.24752855300903,0.40655422210693,0
0.21791797876358,0.44112706184387,-1.6465228796005,0.20116151869297,-0.24793955683708,0.40677800774574,0
0.21814814209938,0.44142070412636,-1.6443390846252,0.20131699740887,-0.24836288392544,0.40699705481529,0
0.21839714050293,0.44175285100937,-1.6421942710876,0.20146948099136,-0.24878621101379,0.40722501277924,0
0.21866112947464,0.44212365150452,-1.6400926113129,0.20162431895733,-0.24918533861637,0.40747085213661,0
0.21893841028214,0.44251936674118,-1.6380206346512,0.20178812742233,-0.24958570301533,0.40771251916885,0
0.21922343969345,0.44292175769806,-1.6359539031982,0.20195089280605,-0.25000375509262,0.4079470038414,0
0.21951249241829,0.44333425164223,-1.6338970661163,0.20210883021355,-0.25040850043297,0.40819561481476,0
0.21980677545071,0.44375908374786,-1.6318578720093,0.20227292180061,-0.25079789757729,0.40845012664795,0
0.22010530531406,0.4441831111908,-1.6298185586929,0.20244105160236,-0.25120401382446,0.40869241952896,0
0.22040587663651,0.44460424780846,-1.627774477005,0.20260386168957,-0.25161442160606,0.40893805027008,0
0.22072157263756,0.44505617022514,-1.6257709264755,0.20277184247971,-0.2519967854023,0.40920382738113,0
0.22107571363449,0.44557252526283,-1.6238527297974,0.20295432209969,-0.25236991047859,0.40947252511978,0
0.22146618366241,0.44614323973656,-1.6220035552979,0.20314162969589,-0.25275310873985,0.40973901748657,0
0.22188521921635,0.4467645585537,-1.6202187538147,0.20332786440849,-0.25311985611916,0.41002264618874,0
0.22232884168625,0.44743251800537,-1.6184965372086,0.20352266728878,-0.25346434116364,0.41031813621521,0
0.2227921038866,0.44812753796577,-1.616810798645,0.20372518897057,-0.2538195848465,0.41060450673103,0
0.22326721251011,0.44883567094803,-1.6151416301727,0.20392428338528,-0.2541806101799,0.41089290380478,0
0.22375051677227,0.44956189393997,-1.6134964227676,0.20412264764309,-0.25452160835266,0.41119611263275,0
0.22424215078354,0.45030093193054,-1.6118710041046,0.20432920753956,-0.2548568546772,0.41149803996086,0
0.22473898530006,0.45103830099106,-1.6102441549301,0.20453652739525,-0.25521102547646,0.4117888212204,0
0.22523656487465,0.45177471637726,-1.6086157560349,0.20473773777485,-0.25555872917175,0.41208916902542,0
0.2257364243269,0.45251834392548,-1.60699903965,0.20494250953197,-0.25588789582253,0.41239881515503,0
0.22624683380127,0.4532268345356,-1.6053496599197,0.20515936613083,-0.25623387098312,0.41268435120583,0
0.22678211331367,0.45381915569305,-1.603581905365,0.20537964999676,-0.25659716129303,0.4129501581192,0
0.22734440863132,0.45429116487503,-1.601695895195,0.20560559630394,-0.25694912672043,0.41321212053299,0
0.22793307900429,0.45465806126595,-1.5997087955475,0.20584572851658,-0.25730153918266,0.41345751285553,0
0.22854140400887,0.45492789149284,-1.5976234674454,0.20609158277512,-0.25767880678177,0.41367882490158,0
0.22916193306446,0.45512309670448,-1.5954616069794,0.20633424818516,-0.25805473327637,0.41390010714531,0
0.22979305684566,0.45526996254921,-1.5932548046112,0.20658375322819,-0.25841346383095,0.41412451863289,0
0.23043352365494,0.45537206530571,-1.5910049676895,0.20684157311916,-0.25878778100014,0.41433081030846,0
0.23107734322548,0.45543164014816,-1.5887086391449,0.20709513127804,-0.25917586684227,0.41453051567078,0
0.23172281682491,0.45546784996986,-1.586389541626,0.20734706521034,-0.25954648852348,0.41474142670631,0
0.23237159848213,0.45548757910728,-1.584056854248,0.20760673284531,-0.25991302728653,0.41494798660278,0
0.23302158713341,0.45548221468925,-1.5816968679428,0.20786787569523,-0.26030081510544,0.41513976454735,0
0.23366950452328,0.455476552248,-1.5793349742889,0.20812104642391,-0.26068150997162,0.4153451025486,0
0.23431766033173,0.45553773641586,-1.5770480632782,0.20837593078613,-0.26103466749191,0.41557335853577,0
0.23496761918068,0.45569357275963,-1.5748643875122,0.20863544940948,-0.26139113306999,0.41580379009247,0
0.23561596870422,0.4559320807457,-1.5727665424347,0.20888797938824,-0.26175370812416,0.41604271531105,0
0.23626199364662,0.45624825358391,-1.5707523822784,0.20913575589657,-0.26209229230881,0.41630589962006,0
0.23690855503082,0.4566271007061,-1.568808555603,0.2093893289566,-0.2624200284481,0.41657546162605,0
0.23755446076393,0.45704180002213,-1.5669016838074,0.20964328944683,-0.2627634704113,0.41683819890022,0
0.23819677531719,0.45748236775398,-1.5650200843811,0.20988933742046,-0.2631042599678,0.41711109876633,0
0.23883762955666,0.45795145630836,-1.5631712675095,0.21013680100441,-0.26342278718948,0.4173986017704,0
0.23947893083096,0.45843544602394,-1.5613399744034,0.21039056777954,-0.26374784111977,0.41767844557762,0
0.24011784791946,0.45892012119293,-1.559506893158,0.21063986420631,-0.26408872008324,0.4179527759552,0
0.2407533377409,0.45941096544266,-1.5576792955399,0.21088415384293,-0.26441392302513,0.41824170947075,0
0.24138861894608,0.45991218090057,-1.5558664798737,0.21113428473473,-0.26472789049149,0.4185337126255,0
0.24202586710453,0.46042123436928,-1.5540637969971,0.21138727664948,-0.26505568623543,0.41881665587425,0
0.24266612529755,0.46095445752144,-1.5522906780243,0.21163405478001,-0.26538282632828,0.41910693049431,0
0.24331100285053,0.46152311563492,-1.5505639314651,0.21188186109066,-0.26568505167961,0.41941401362419,0
0.24396178126335,0.46211844682693,-1.5488735437393,0.21213698387146,-0.26598930358887,0.41971549391747,0
0.2446147352457,0.46272322535515,-1.5471949577332,0.21238918602467,-0.26630887389183,0.42001083493233,0
0.24526777863503,0.46334072947502,-1.5455329418182,0.21263627707958,-0.26661214232445,0.42032143473625,0
0.2459229528904,0.46397346258163,-1.5438921451569,0.21288937330246,-0.26690250635147,0.42063599824905,0
0.24657940864563,0.46460577845573,-1.5422519445419,0.21314525604248,-0.26720994710922,0.4209381043911,0
