x_column,y_column,z_column,qx_column,qy_column,qz_column,qw_column
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
0.004549512639573,0.065466613032985,0.128530397319292,0,0,0,1
