jointMR1,jointMR2,jointMR3,force
6.366179092972093,5.535687470033488,7.934430021928277,6.1429826591110475
6.010261806496544,5.230588753964832,7.483776510954916,5.8012370389482815
5.673575133542169,4.9419216876797005,7.057587189155758,5.477947589314414
5.355091250854328,4.668809099537136,6.654552382249381,5.172127802934992
5.05383706066419,4.410420500350601,6.27343218847105,4.882843704839215
4.76889128100014,4.165969601794105,5.91305276807619,4.6092110590262045
4.499381690616797,3.9347119666680315,5.572302830030754,4.350392723574291
4.244482520327414,3.715942784019537,5.2501303054123705,4.105596146306796
4.003411982961761,3.5089947624847357,4.945539197602738,3.874070993546862
3.775429934584805,3.313236135572065,4.657586599878651,3.6551069048904608
3.5598356600027214,3.1280687729399204,4.385379871508016,3.4480313673023795
3.355965775953101,2.952926392037523,4.128073963929587,3.2522077021956237
3.1631922457271022,2.7872728647771288,3.8896997987685835,3.0670331594914715
2.9809204993033593,2.6306006141888685,3.6661393969027065,2.8919371129762337
2.8085876533879635,2.498133632048406,3.454808123285183,2.7263793515728016
2.6456608260525916,2.3828378641635,3.255048655844055,2.6041761923262925
2.4916355409448605,2.272788417313694,3.089274428864327,2.498381267818394
2.346034216311936,2.1677491189721465,2.9426692215610113,2.397342965726575
2.2084047343312396,2.067494383618387,2.802666690093811,2.30084989770374
2.0783190864814816,1.971808738898828,2.6689723766732687,2.208700019024703
1.95537209091392,1.8804863729830938,2.5413049064005433,2.12070021653188
1.8659245169200218,1.7933307021681564,2.419395406867525,2.036665914734977
1.7807483995031579,1.7101539578247043,2.302986953489542,1.9564206992652087
1.6993716113539727,1.6307767918206475,2.208621752435148,1.8797959569197504
1.6216253142802124,1.555027899595366,2.1711370745857534,1.8066305315658053
1.5473481615052649,1.4827436600952584,2.134667018980249,1.736770395205826
1.4769147700696743,1.4137677918164697,2.099170304068066,1.6700683335361821
1.4132556923033501,1.3479510242344013,2.0646076823414847,1.606383645360966
