tr,cr,fr,z
-0.411,0.703,-1.496,0.054
-0.408,0.708,-1.501,0.055
-0.405,0.713,-1.506,0.055
-0.401,0.718,-1.511,0.055
-0.398,0.724,-1.516,0.056
-0.394,0.729,-1.520,0.056
-0.391,0.734,-1.525,0.056
-0.388,0.739,-1.530,0.056
-0.384,0.744,-1.534,0.057
-0.381,0.749,-1.539,0.057
-0.378,0.754,-1.543,0.057
-0.374,0.759,-1.548,0.058
-0.371,0.764,-1.552,0.058
-0.367,0.769,-1.556,0.058
-0.363,0.773,-1.561,0.058
-0.360,0.778,-1.565,0.059
-0.356,0.783,-1.569,0.059
-0.353,0.787,-1.573,0.059
-0.349,0.791,-1.577,0.059
-0.345,0.795,-1.581,0.059
-0.342,0.799,-1.585,0.060
-0.338,0.803,-1.589,0.060
-0.334,0.807,-1.593,0.060
-0.330,0.811,-1.596,0.060
-0.326,0.814,-1.600,0.060
-0.322,0.818,-1.604,0.060
-0.318,0.821,-1.607,0.061
-0.315,0.824,-1.611,0.061
-0.311,0.828,-1.614,0.061
-0.307,0.831,-1.618,0.061
-0.303,0.835,-1.621,0.061
-0.299,0.839,-1.624,0.061
-0.296,0.843,-1.628,0.062
-0.292,0.847,-1.631,0.062
-0.289,0.851,-1.634,0.062
-0.286,0.856,-1.637,0.062
-0.283,0.861,-1.640,0.063
-0.280,0.866,-1.643,0.063
-0.276,0.870,-1.646,0.063
-0.273,0.875,-1.649,0.064
-0.270,0.879,-1.652,0.064
-0.266,0.883,-1.655,0.064
-0.263,0.887,-1.658,0.064
-0.259,0.891,-1.661,0.065
-0.255,0.895,-1.664,0.065
-0.252,0.899,-1.667,0.065
-0.248,0.902,-1.669,0.065
-0.244,0.906,-1.672,0.066
-0.240,0.909,-1.675,0.066
-0.236,0.913,-1.677,0.066
-0.232,0.916,-1.680,0.066
-0.228,0.919,-1.683,0.066
-0.224,0.923,-1.685,0.067
-0.220,0.926,-1.687,0.067
-0.216,0.929,-1.690,0.067
-0.212,0.931,-1.692,0.067
-0.208,0.934,-1.695,0.067
-0.204,0.937,-1.697,0.067
-0.200,0.939,-1.699,0.067
-0.196,0.942,-1.701,0.068
-0.192,0.944,-1.703,0.068
-0.187,0.947,-1.705,0.068
-0.183,0.949,-1.707,0.068
-0.179,0.952,-1.709,0.068
-0.175,0.954,-1.711,0.068
-0.170,0.956,-1.713,0.068
-0.166,0.959,-1.715,0.068
-0.162,0.961,-1.717,0.068
-0.158,0.964,-1.719,0.069
-0.153,0.966,-1.720,0.069
-0.149,0.969,-1.722,0.069
-0.145,0.971,-1.724,0.069
-0.141,0.974,-1.726,0.069
-0.136,0.976,-1.727,0.069
-0.132,0.979,-1.729,0.070
-0.128,0.981,-1.730,0.070
-0.124,0.983,-1.732,0.070
-0.119,0.985,-1.733,0.070
-0.115,0.987,-1.734,0.070
-0.111,0.989,-1.736,0.070
-0.106,0.990,-1.737,0.070
-0.102,0.992,-1.738,0.070
-0.097,0.993,-1.739,0.070
-0.093,0.994,-1.740,0.070
-0.089,0.995,-1.741,0.070
-0.084,0.997,-1.742,0.071
-0.080,0.998,-1.743,0.071
-0.075,0.999,-1.744,0.071
-0.071,0.999,-1.744,0.071
-0.066,1.000,-1.745,0.071
-0.062,1.001,-1.746,0.071
-0.057,1.001,-1.746,0.071
-0.053,1.001,-1.747,0.071
-0.048,1.001,-1.747,0.071
-0.044,1.001,-1.748,0.071
-0.040,1.001,-1.748,0.071
-0.035,1.001,-1.748,0.071
-0.031,1.001,-1.749,0.071
-0.026,1.000,-1.749,0.070
-0.022,1.000,-1.749,0.070
-0.017,1.000,-1.749,0.070
-0.013,1.000,-1.749,0.070
-0.008,1.000,-1.749,0.070
-0.004,1.001,-1.749,0.070
0.001,1.001,-1.749,0.070
0.005,1.002,-1.750,0.071
0.009,1.002,-1.750,0.071
0.014,1.003,-1.750,0.071
0.018,1.003,-1.750,0.071
0.023,1.004,-1.749,0.071
0.027,1.005,-1.749,0.071
0.032,1.006,-1.749,0.071
0.036,1.006,-1.749,0.071
0.040,1.007,-1.749,0.071
0.045,1.008,-1.749,0.071
0.049,1.008,-1.748,0.071
0.054,1.008,-1.748,0.071
0.058,1.008,-1.747,0.071
0.062,1.008,-1.747,0.071
0.067,1.007,-1.746,0.071
0.071,1.007,-1.745,0.071
0.076,1.006,-1.745,0.071
0.080,1.006,-1.744,0.071
0.085,1.005,-1.743,0.071
0.089,1.004,-1.742,0.071
0.093,1.003,-1.741,0.071
0.098,1.002,-1.740,0.071
0.102,1.000,-1.739,0.071
0.107,0.999,-1.738,0.071
0.111,0.997,-1.737,0.071
0.115,0.995,-1.736,0.071
0.119,0.993,-1.734,0.071
0.124,0.990,-1.733,0.071
0.128,0.988,-1.731,0.070
0.132,0.986,-1.730,0.070
0.136,0.983,-1.728,0.070
0.140,0.981,-1.727,0.070
0.145,0.978,-1.725,0.070
0.149,0.975,-1.723,0.070
0.153,0.972,-1.722,0.069
0.157,0.970,-1.720,0.069
0.161,0.967,-1.718,0.069
0.165,0.965,-1.716,0.069
0.170,0.962,-1.714,0.069
0.174,0.960,-1.712,0.069
0.178,0.957,-1.710,0.068
0.182,0.955,-1.708,0.068
0.187,0.952,-1.706,0.068
0.191,0.950,-1.704,0.068
0.195,0.947,-1.702,0.068
0.199,0.944,-1.700,0.068
0.203,0.941,-1.698,0.068
0.208,0.939,-1.695,0.068
0.212,0.935,-1.693,0.067
0.216,0.932,-1.691,0.067
0.220,0.929,-1.688,0.067
0.224,0.926,-1.686,0.067
0.228,0.923,-1.683,0.067
0.232,0.919,-1.681,0.066
0.236,0.916,-1.678,0.066
0.240,0.912,-1.675,0.066
0.244,0.909,-1.673,0.066
0.248,0.905,-1.670,0.066
0.252,0.901,-1.667,0.065
0.256,0.898,-1.664,0.065
0.260,0.894,-1.661,0.065
0.264,0.890,-1.658,0.065
0.268,0.887,-1.655,0.065
0.272,0.883,-1.652,0.064
0.276,0.879,-1.649,0.064
0.279,0.875,-1.646,0.064
0.283,0.872,-1.643,0.064
0.287,0.868,-1.639,0.064
0.291,0.864,-1.636,0.063
0.295,0.860,-1.633,0.063
0.299,0.856,-1.629,0.063
0.303,0.852,-1.626,0.063
0.306,0.848,-1.622,0.063
0.310,0.844,-1.619,0.062
0.313,0.839,-1.615,0.062
0.317,0.834,-1.612,0.062
0.320,0.829,-1.608,0.061
0.323,0.824,-1.605,0.061
0.326,0.819,-1.601,0.061
0.329,0.814,-1.598,0.060
0.332,0.808,-1.594,0.060
0.335,0.803,-1.590,0.060
0.338,0.797,-1.587,0.059
0.340,0.791,-1.583,0.059
0.343,0.786,-1.579,0.058
0.345,0.780,-1.576,0.058
0.348,0.774,-1.572,0.058
0.350,0.767,-1.568,0.057
0.352,0.761,-1.564,0.057
0.355,0.755,-1.560,0.056
0.357,0.749,-1.556,0.056
0.359,0.743,-1.552,0.055
0.362,0.737,-1.548,0.055
0.365,0.731,-1.544,0.054
0.367,0.725,-1.540,0.054
0.370,0.718,-1.535,0.054
0.372,0.712,-1.531,0.053
0.374,0.706,-1.527,0.053
0.377,0.700,-1.522,0.052
0.379,0.693,-1.518,0.052
0.381,0.687,-1.514,0.051
0.384,0.680,-1.509,0.051
0.386,0.674,-1.504,0.050
0.388,0.667,-1.500,0.050
0.390,0.660,-1.495,0.049
0.392,0.654,-1.491,0.049
0.395,0.647,-1.486,0.049
0.397,0.641,-1.481,0.048
0.399,0.634,-1.476,0.048
0.402,0.628,-1.471,0.047
0.404,0.621,-1.466,0.047
0.407,0.615,-1.461,0.046
0.409,0.608,-1.456,0.046
0.411,0.601,-1.450,0.045
0.414,0.595,-1.445,0.045
0.416,0.588,-1.440,0.045
0.419,0.582,-1.435,0.044
0.421,0.575,-1.429,0.044
0.423,0.568,-1.424,0.043
0.425,0.561,-1.419,0.043
0.427,0.554,-1.414,0.042
0.428,0.548,-1.408,0.042
0.430,0.541,-1.403,0.041
0.432,0.534,-1.398,0.041
0.433,0.527,-1.392,0.040
0.435,0.519,-1.387,0.040
0.436,0.512,-1.382,0.039
0.438,0.505,-1.376,0.039
0.439,0.498,-1.371,0.038
0.440,0.491,-1.366,0.038
0.442,0.484,-1.360,0.037
0.443,0.476,-1.355,0.036
0.444,0.469,-1.350,0.036
0.445,0.462,-1.344,0.035
0.446,0.454,-1.339,0.035
0.447,0.447,-1.333,0.034
0.448,0.440,-1.328,0.034
0.449,0.432,-1.322,0.033
0.450,0.425,-1.317,0.033
0.451,0.418,-1.311,0.032
0.452,0.410,-1.305,0.031
0.453,0.403,-1.300,0.031
0.454,0.395,-1.294,0.030
0.454,0.388,-1.288,0.030
0.455,0.380,-1.282,0.029
0.455,0.373,-1.277,0.029
0.456,0.366,-1.272,0.028
0.456,0.358,-1.266,0.028
0.456,0.351,-1.261,0.027
0.456,0.344,-1.256,0.026
0.456,0.337,-1.251,0.026
0.456,0.330,-1.246,0.025
0.456,0.323,-1.241,0.025
0.456,0.315,-1.235,0.024
0.456,0.308,-1.230,0.024
0.456,0.301,-1.225,0.023
0.456,0.293,-1.219,0.022
0.456,0.286,-1.214,0.022
0.456,0.279,-1.208,0.021
0.456,0.271,-1.202,0.021
0.456,0.264,-1.196,0.020
0.456,0.256,-1.190,0.020
0.455,0.249,-1.185,0.019
0.455,0.241,-1.178,0.018
0.455,0.233,-1.172,0.018
0.455,0.226,-1.166,0.017
0.455,0.218,-1.160,0.017
0.455,0.210,-1.153,0.016
0.455,0.202,-1.147,0.015
0.455,0.195,-1.141,0.015
0.455,0.187,-1.134,0.014
0.455,0.179,-1.127,0.014
0.455,0.171,-1.120,0.013
0.455,0.163,-1.114,0.013
0.455,0.155,-1.107,0.012
0.455,0.147,-1.100,0.011
0.455,0.139,-1.093,0.011
0.455,0.131,-1.085,0.010
0.455,0.123,-1.078,0.010
0.455,0.114,-1.071,0.009
0.455,0.106,-1.063,0.009
0.455,0.098,-1.056,0.008
0.455,0.090,-1.048,0.007
0.455,0.081,-1.040,0.007
0.455,0.073,-1.032,0.006
0.455,0.064,-1.024,0.006
0.455,0.056,-1.017,0.005
0.456,0.048,-1.009,0.005
0.457,0.041,-1.001,0.004
0.458,0.034,-0.993,0.004
0.458,0.028,-0.987,0.003
0.459,0.023,-0.982,0.003
0.458,0.019,-0.978,0.003
0.458,0.015,-0.975,0.002
0.457,0.012,-0.972,0.002
0.456,0.010,-0.971,0.002
0.455,0.008,-0.970,0.002
0.453,0.006,-0.970,0.002
0.451,0.005,-0.970,0.001
0.449,0.005,-0.971,0.001
0.447,0.004,-0.973,0.001
