9.44389, 8.39747, 68.59, 9.2672, 
6.70588, 5.27993, 42.3905, 5.52544, 
5.0647, 3.46285, 26.7144, 3.337, 
4.11767, 2.47021, 17.241, 2.04786, 
3.47128, 2.03476, 11.6896, 1.29582, 
3.02546, 1.78619, 8.78967, 0.884826, 
2.66173, 1.63841, 7.08217, 0.677886, 
2.35111, 1.52657, 6.24549, 0.573151, 
2.08788, 1.4256, 5.62136, 0.5042, 
1.86612, 1.33416, 5.10441, 0.453597, 
1.67471, 1.25798, 4.649, 0.413934, 
1.51009, 1.19267, 4.23383, 0.381702, 
1.3912, 1.13243, 3.86711, 0.354426, 
1.28601, 1.0783, 3.54467, 0.329991, 
1.20265, 1.03187, 3.25485, 0.307816, 
1.13278, 0.992496, 3.00513, 0.288217, 
1.06901, 0.955709, 2.77731, 0.270862, 
1.01373, 0.921625, 2.56799, 0.254937, 
0.961644, 0.895647, 2.37662, 0.240214, 
0.915759, 0.871318, 2.2017, 0.226611, 
0.874097, 0.849647, 2.042, 0.214048, 
0.837226, 0.828938, 1.90849, 0.202615, 
0.803307, 0.810868, 1.7883, 0.192118, 
0.772487, 0.793936, 1.67738, 0.182429, 
0.747782, 0.777805, 1.58131, 0.17348, 
0.724921, 0.763775, 1.49398, 0.165739, 
0.703278, 0.751866, 1.41474, 0.159794, 
0.684856, 0.741211, 1.34221, 0.154952, 
0.669528, 0.73091, 1.27439, 0.150442, 
0.654687, 0.720629, 1.2126, 0.146239, 
0.641171, 0.712788, 1.16612, 0.142317, 
0.629083, 0.704596, 1.12736, 0.13868, 
0.617651, 0.698932, 1.0919, 0.135383, 
0.606818, 0.693887, 1.05856, 0.1323, 
0.596575, 0.687179, 1.02867, 0.129416, 
0.586856, 0.682977, 1.00193, 0.126857, 
0.577613, 0.678619, 0.975724, 0.124835, 
0.569743, 0.67311, 0.951401, 0.122998, 
0.562132, 0.669274, 0.929251, 0.121256, 
0.555425, 0.664294, 0.910749, 0.119603, 
0.548122, 0.660785, 0.896031, 0.118032, 
0.541224, 0.655961, 0.882546, 0.116538, 
0.534965, 0.651628, 0.869774, 0.115221, 
0.530283, 0.647626, 0.858797, 0.113965, 
0.526422, 0.644029, 0.849935, 0.112763, 
0.522628, 0.64014, 0.841692, 0.11161, 
0.519, 0.637482, 0.832331, 0.110504, 
0.514867, 0.633647, 0.82443, 0.109442, 
0.510349, 0.62994, 0.81659, 0.10842, 
0.507813, 0.6256, 0.808678, 0.107437, 
0.504212, 0.622048, 0.801376, 0.10649, 
0.500305, 0.618967, 0.796062, 0.105576, 
0.497469, 0.617243, 0.790156, 0.104693, 
0.494045, 0.615998, 0.785766, 0.10384, 
0.490555, 0.614928, 0.780065, 0.103015, 
0.487294, 0.613475, 0.774944, 0.102216, 
0.484057, 0.611615, 0.768983, 0.101473, 
0.481005, 0.610761, 0.764433, 0.100756, 
0.477892, 0.608576, 0.75863, 0.100059, 
0.474862, 0.606698, 0.754216, 0.0993796, 
0.471786, 0.605184, 0.748912, 0.0987461, 
0.4688, 0.603517, 0.744291, 0.098129, 
0.46626, 0.602151, 0.739431, 0.0975264, 
0.463066, 0.600125, 0.735147, 0.0969375, 
0.460469, 0.598712, 0.730228, 0.0963619, 
0.457491, 0.596952, 0.726038, 0.0957987, 
0.454972, 0.594197, 0.721225, 0.0952693, 
0.452967, 0.592119, 0.717144, 0.0947671, 
0.450153, 0.591222, 0.712616, 0.094274, 
0.448353, 0.588861, 0.709652, 0.0937895, 
0.446242, 0.586637, 0.706208, 0.0933133, 
0.443686, 0.584896, 0.70214, 0.0928452, 
0.441512, 0.583442, 0.699222, 0.0923848, 
0.439434, 0.581479, 0.695098, 0.0919319, 
0.437066, 0.580628, 0.691692, 0.0914861, 
0.435214, 0.578577, 0.688254, 0.0910474, 
0.433353, 0.577538, 0.685222, 0.0906153, 
0.431702, 0.576349, 0.681836, 0.0901897, 
0.430371, 0.574881, 0.679295, 0.0897704, 
0.428668, 0.573113, 0.676403, 0.0893572, 
0.427155, 0.572396, 0.674183, 0.0889499, 
