tr,cr,fr,z
0.555,0.412,-1.744,0.000
0.552,0.413,-1.747,0.000
0.548,0.413,-1.749,0.000
0.545,0.414,-1.752,0.000
0.542,0.415,-1.754,0.000
0.539,0.415,-1.757,0.000
0.536,0.416,-1.759,0.000
0.533,0.416,-1.762,0.000
0.529,0.417,-1.764,0.000
0.526,0.417,-1.767,0.000
0.523,0.418,-1.769,0.000
0.520,0.418,-1.772,0.000
0.516,0.419,-1.774,0.000
0.513,0.419,-1.776,0.000
0.510,0.420,-1.778,0.000
0.506,0.420,-1.781,0.000
0.503,0.421,-1.783,0.000
0.500,0.421,-1.785,0.000
0.496,0.422,-1.787,0.000
0.493,0.422,-1.790,0.000
0.489,0.423,-1.792,0.000
0.486,0.423,-1.794,0.000
0.483,0.424,-1.796,0.000
0.479,0.424,-1.798,0.000
0.476,0.424,-1.800,0.000
0.472,0.425,-1.802,0.000
0.469,0.425,-1.805,0.000
0.465,0.426,-1.807,0.000
0.462,0.426,-1.809,0.000
0.458,0.426,-1.811,0.000
0.455,0.427,-1.813,0.000
0.451,0.427,-1.815,0.000
0.448,0.428,-1.817,0.000
0.444,0.428,-1.819,0.000
0.441,0.428,-1.821,0.000
0.437,0.429,-1.823,0.000
0.434,0.429,-1.825,0.000
0.430,0.429,-1.827,0.000
0.427,0.430,-1.828,0.000
0.423,0.430,-1.830,0.000
0.419,0.430,-1.832,0.000
0.416,0.431,-1.834,0.000
0.412,0.431,-1.836,0.000
0.408,0.431,-1.838,0.000
0.405,0.432,-1.840,0.000
0.401,0.432,-1.841,0.000
0.397,0.432,-1.843,0.000
0.394,0.433,-1.845,0.000
0.390,0.433,-1.847,0.000
0.386,0.433,-1.848,0.000
0.383,0.434,-1.850,0.000
0.379,0.434,-1.852,0.000
0.375,0.434,-1.853,0.000
0.371,0.434,-1.855,0.000
0.368,0.435,-1.857,0.000
0.364,0.435,-1.858,0.000
0.360,0.435,-1.860,0.000
0.356,0.435,-1.861,0.000
0.352,0.436,-1.863,0.000
0.349,0.436,-1.864,0.000
0.345,0.436,-1.866,0.000
0.341,0.436,-1.867,0.000
0.337,0.437,-1.869,0.000
0.333,0.437,-1.870,0.000
0.329,0.437,-1.872,0.000
0.325,0.437,-1.873,0.000
0.322,0.437,-1.875,0.000
0.318,0.438,-1.876,0.000
0.314,0.438,-1.877,0.000
0.310,0.438,-1.879,0.000
0.306,0.438,-1.880,0.000
0.302,0.438,-1.881,0.000
0.298,0.439,-1.883,0.000
0.294,0.439,-1.884,0.000
0.290,0.439,-1.885,0.000
0.286,0.439,-1.887,0.000
0.282,0.439,-1.888,0.000
0.278,0.439,-1.889,0.000
0.274,0.440,-1.890,0.000
0.270,0.440,-1.891,0.000
0.266,0.440,-1.892,0.000
0.262,0.440,-1.894,0.000
0.258,0.440,-1.895,0.000
0.254,0.440,-1.896,0.000
0.250,0.440,-1.897,0.000
0.246,0.441,-1.898,0.000
0.242,0.441,-1.899,0.000
0.238,0.441,-1.900,0.000
0.233,0.441,-1.901,0.000
0.229,0.441,-1.902,0.000
0.225,0.441,-1.903,0.000
0.221,0.441,-1.904,0.000
0.217,0.441,-1.905,0.000
0.213,0.442,-1.906,0.000
0.209,0.442,-1.907,0.000
0.205,0.442,-1.908,0.000
0.200,0.442,-1.909,0.000
0.196,0.442,-1.909,0.000
0.192,0.442,-1.910,0.000
0.188,0.442,-1.911,0.000
0.184,0.442,-1.912,0.000
0.180,0.442,-1.913,0.000
0.175,0.442,-1.913,0.000
0.171,0.442,-1.914,0.000
0.167,0.443,-1.915,0.000
0.163,0.443,-1.916,0.000
0.158,0.443,-1.916,0.000
0.154,0.443,-1.917,0.000
0.150,0.443,-1.918,0.000
0.146,0.443,-1.918,0.000
0.142,0.443,-1.919,0.000
0.137,0.443,-1.919,0.000
0.133,0.443,-1.920,0.000
0.129,0.443,-1.921,0.000
0.125,0.443,-1.921,0.000
0.120,0.443,-1.922,0.000
0.116,0.443,-1.922,0.000
0.112,0.443,-1.923,0.000
0.109,0.443,-1.923,0.000
0.106,0.443,-1.923,0.000
0.104,0.444,-1.924,0.000
0.102,0.445,-1.924,0.000
0.100,0.446,-1.925,0.000
0.098,0.447,-1.927,0.001
0.096,0.449,-1.928,0.001
0.094,0.451,-1.930,0.001
0.092,0.454,-1.931,0.002
0.090,0.457,-1.933,0.002
0.088,0.460,-1.935,0.002
0.087,0.463,-1.937,0.003
0.085,0.466,-1.940,0.003
0.083,0.469,-1.942,0.004
0.082,0.473,-1.944,0.005
0.081,0.476,-1.946,0.005
0.081,0.480,-1.949,0.006
0.081,0.483,-1.951,0.006
0.081,0.487,-1.953,0.007
0.082,0.490,-1.955,0.007
0.083,0.493,-1.957,0.008
0.084,0.497,-1.959,0.008
0.085,0.500,-1.960,0.009
0.087,0.503,-1.962,0.009
0.089,0.506,-1.964,0.010
0.091,0.510,-1.966,0.010
0.093,0.513,-1.968,0.011
0.095,0.516,-1.970,0.011
0.097,0.519,-1.971,0.012
0.100,0.523,-1.973,0.012
0.102,0.526,-1.975,0.013
0.105,0.529,-1.976,0.013
0.107,0.532,-1.978,0.014
0.110,0.536,-1.980,0.014
0.113,0.539,-1.981,0.015
0.116,0.542,-1.983,0.015
0.119,0.545,-1.984,0.016
0.122,0.548,-1.986,0.016
0.125,0.552,-1.987,0.017
0.128,0.555,-1.988,0.017
0.131,0.558,-1.990,0.018
0.134,0.561,-1.991,0.018
0.137,0.564,-1.992,0.019
0.140,0.568,-1.994,0.019
0.143,0.571,-1.995,0.020
0.146,0.574,-1.996,0.020
0.149,0.577,-1.998,0.021
0.153,0.580,-1.999,0.021
0.156,0.583,-2.000,0.022
0.159,0.587,-2.001,0.022
0.162,0.590,-2.002,0.023
0.165,0.593,-2.004,0.023
0.169,0.596,-2.005,0.024
0.172,0.599,-2.006,0.024
0.175,0.603,-2.007,0.025
0.178,0.606,-2.008,0.025
0.181,0.609,-2.010,0.026
0.184,0.613,-2.011,0.026
0.187,0.616,-2.012,0.027
0.190,0.620,-2.013,0.027
0.192,0.624,-2.015,0.028
0.195,0.627,-2.016,0.029
0.198,0.631,-2.017,0.029
0.201,0.635,-2.019,0.030
0.204,0.638,-2.020,0.030
0.207,0.642,-2.021,0.031
0.209,0.646,-2.023,0.032
0.212,0.649,-2.024,0.032
0.215,0.653,-2.025,0.033
0.217,0.657,-2.026,0.033
0.220,0.661,-2.028,0.034
0.223,0.665,-2.029,0.035
0.226,0.668,-2.030,0.035
0.228,0.672,-2.031,0.036
0.231,0.676,-2.032,0.036
0.234,0.680,-2.034,0.037
0.236,0.684,-2.035,0.038
0.239,0.687,-2.036,0.038
0.241,0.691,-2.037,0.039
0.244,0.695,-2.038,0.039
0.247,0.699,-2.039,0.040
0.249,0.703,-2.040,0.041
0.252,0.706,-2.041,0.041
0.255,0.710,-2.043,0.042
0.257,0.714,-2.044,0.042
0.260,0.718,-2.045,0.043
0.262,0.722,-2.046,0.044
0.265,0.726,-2.047,0.044
0.267,0.729,-2.048,0.045
0.270,0.733,-2.048,0.045
0.273,0.737,-2.049,0.046
0.275,0.741,-2.050,0.047
0.278,0.744,-2.051,0.047
0.281,0.748,-2.052,0.048
0.283,0.752,-2.053,0.048
0.286,0.755,-2.053,0.049
0.289,0.759,-2.054,0.050
0.291,0.762,-2.055,0.050
0.294,0.766,-2.055,0.051
0.297,0.769,-2.056,0.051
0.299,0.773,-2.056,0.052
0.302,0.776,-2.057,0.053
0.305,0.780,-2.057,0.053
0.308,0.783,-2.058,0.054
0.310,0.787,-2.058,0.054
0.313,0.790,-2.059,0.055
0.316,0.793,-2.059,0.055
0.318,0.797,-2.060,0.056
0.321,0.800,-2.060,0.057
0.324,0.803,-2.060,0.057
0.327,0.807,-2.060,0.058
0.329,0.810,-2.061,0.058
0.332,0.813,-2.061,0.059
0.335,0.817,-2.061,0.059
0.337,0.820,-2.061,0.060
0.340,0.823,-2.062,0.060
0.343,0.826,-2.062,0.061
0.346,0.830,-2.062,0.062
0.348,0.833,-2.062,0.062
0.351,0.836,-2.062,0.063
0.354,0.839,-2.062,0.063
0.356,0.842,-2.062,0.064
0.359,0.846,-2.062,0.064
0.362,0.849,-2.062,0.065
0.364,0.852,-2.062,0.066
0.367,0.855,-2.063,0.066
0.370,0.858,-2.063,0.067
0.372,0.862,-2.063,0.067
0.375,0.865,-2.063,0.068
0.377,0.868,-2.063,0.068
0.380,0.871,-2.063,0.069
0.382,0.874,-2.063,0.070
0.385,0.878,-2.063,0.070
0.388,0.881,-2.063,0.071
0.390,0.884,-2.062,0.071
0.393,0.887,-2.062,0.072
0.395,0.890,-2.062,0.073
0.398,0.894,-2.062,0.073
0.400,0.897,-2.062,0.074
0.403,0.900,-2.062,0.074
0.405,0.903,-2.062,0.075
0.408,0.906,-2.061,0.075
0.410,0.909,-2.061,0.076
0.413,0.912,-2.061,0.077
0.415,0.915,-2.060,0.077
0.417,0.918,-2.060,0.078
0.420,0.921,-2.059,0.078
0.422,0.924,-2.059,0.079
0.425,0.927,-2.058,0.080
0.427,0.930,-2.058,0.080
0.430,0.933,-2.058,0.081
0.432,0.936,-2.057,0.081
0.434,0.939,-2.056,0.082
0.437,0.942,-2.056,0.082
0.439,0.945,-2.055,0.083
0.442,0.948,-2.055,0.084
0.444,0.950,-2.054,0.084
0.446,0.953,-2.054,0.085
0.449,0.956,-2.053,0.085
0.451,0.959,-2.052,0.086
0.453,0.962,-2.052,0.087
0.456,0.964,-2.051,0.087
0.458,0.967,-2.050,0.088
0.461,0.970,-2.049,0.088
0.463,0.972,-2.048,0.089
0.466,0.974,-2.047,0.089
0.468,0.977,-2.046,0.090
0.471,0.979,-2.045,0.090
0.473,0.981,-2.044,0.091
0.476,0.983,-2.043,0.091
0.479,0.985,-2.042,0.092
0.481,0.987,-2.041,0.092
0.484,0.989,-2.040,0.093
0.486,0.991,-2.038,0.093
0.489,0.993,-2.037,0.094
0.492,0.995,-2.036,0.094
0.494,0.997,-2.034,0.095
0.497,0.999,-2.033,0.095
0.500,1.000,-2.031,0.096
0.502,1.002,-2.030,0.096
0.505,1.004,-2.029,0.097
0.508,1.005,-2.027,0.097
0.510,1.007,-2.026,0.098
0.513,1.009,-2.024,0.098
0.516,1.010,-2.022,0.099
0.518,1.012,-2.021,0.099
0.521,1.013,-2.019,0.100
0.523,1.015,-2.018,0.100
0.526,1.016,-2.016,0.101
0.529,1.018,-2.014,0.101
0.531,1.019,-2.013,0.102
0.534,1.021,-2.011,0.102
0.536,1.022,-2.009,0.103
0.539,1.023,-2.007,0.103
0.542,1.025,-2.005,0.103
0.544,1.026,-2.004,0.104
0.547,1.027,-2.002,0.104
0.550,1.028,-2.000,0.105
0.552,1.028,-1.997,0.105
0.555,1.029,-1.995,0.105
0.558,1.030,-1.993,0.106
0.561,1.030,-1.991,0.106
0.563,1.031,-1.989,0.106
0.566,1.031,-1.986,0.107
0.569,1.031,-1.984,0.107
0.572,1.032,-1.982,0.107
0.574,1.032,-1.979,0.108
0.577,1.032,-1.977,0.108
0.580,1.032,-1.975,0.108
0.583,1.032,-1.972,0.109
0.586,1.032,-1.970,0.109
0.588,1.033,-1.967,0.109
0.591,1.033,-1.965,0.110
0.594,1.033,-1.962,0.110
0.597,1.033,-1.960,0.110
0.599,1.032,-1.957,0.111
0.602,1.032,-1.954,0.111
0.605,1.032,-1.952,0.111
0.607,1.032,-1.949,0.111
0.610,1.032,-1.946,0.112
0.613,1.032,-1.944,0.112
0.616,1.032,-1.941,0.112
0.618,1.031,-1.938,0.113
0.621,1.031,-1.935,0.113
0.624,1.031,-1.933,0.113
0.626,1.030,-1.930,0.113
0.629,1.030,-1.927,0.114
0.632,1.030,-1.924,0.114
0.634,1.029,-1.921,0.114
0.637,1.029,-1.918,0.115
0.639,1.028,-1.915,0.115
0.642,1.027,-1.912,0.115
0.645,1.027,-1.909,0.115
0.647,1.026,-1.906,0.115
0.650,1.025,-1.903,0.116
0.653,1.025,-1.900,0.116
0.655,1.024,-1.897,0.116
0.658,1.023,-1.894,0.116
0.660,1.022,-1.891,0.117
0.663,1.021,-1.888,0.117
0.666,1.020,-1.885,0.117
0.668,1.019,-1.881,0.117
0.671,1.018,-1.878,0.117
0.673,1.017,-1.875,0.118
0.676,1.016,-1.872,0.118
0.678,1.015,-1.869,0.118
0.681,1.014,-1.865,0.118
0.684,1.013,-1.862,0.118
0.686,1.012,-1.859,0.119
0.689,1.011,-1.855,0.119
0.691,1.010,-1.852,0.119
0.694,1.009,-1.849,0.119
0.696,1.007,-1.845,0.119
0.698,1.006,-1.842,0.120
0.701,1.004,-1.838,0.120
0.703,1.003,-1.835,0.120
0.706,1.001,-1.831,0.120
0.708,0.999,-1.828,0.120
0.711,0.997,-1.824,0.120
0.713,0.995,-1.821,0.120
0.716,0.993,-1.817,0.120
0.718,0.990,-1.813,0.120
0.720,0.988,-1.810,0.120
0.723,0.986,-1.806,0.120
0.725,0.983,-1.802,0.120
0.728,0.981,-1.799,0.120
0.730,0.979,-1.795,0.120
0.732,0.976,-1.791,0.120
0.735,0.974,-1.787,0.120
0.737,0.971,-1.784,0.119
0.739,0.968,-1.780,0.119
0.742,0.966,-1.776,0.119
0.744,0.963,-1.772,0.119
0.747,0.961,-1.769,0.119
0.749,0.958,-1.765,0.119
0.751,0.955,-1.761,0.119
0.754,0.953,-1.757,0.119
0.756,0.950,-1.753,0.119
0.758,0.947,-1.749,0.119
0.760,0.945,-1.745,0.119
0.763,0.942,-1.741,0.118
0.765,0.939,-1.738,0.118
0.767,0.936,-1.734,0.118
0.769,0.934,-1.730,0.118
0.772,0.931,-1.726,0.118
0.774,0.928,-1.721,0.118
0.776,0.925,-1.717,0.118
0.778,0.923,-1.713,0.118
0.780,0.920,-1.709,0.118
0.782,0.917,-1.705,0.118
0.785,0.914,-1.701,0.118
0.787,0.911,-1.696,0.118
0.789,0.909,-1.692,0.117
0.791,0.906,-1.688,0.117
0.793,0.903,-1.684,0.117
0.795,0.900,-1.680,0.117
0.797,0.897,-1.675,0.117
0.799,0.895,-1.671,0.117
0.801,0.892,-1.667,0.117
0.804,0.889,-1.662,0.117
0.806,0.886,-1.658,0.117
0.808,0.883,-1.654,0.117
0.809,0.880,-1.650,0.116
0.811,0.877,-1.646,0.116
0.813,0.873,-1.642,0.116
0.815,0.870,-1.638,0.116
0.817,0.867,-1.634,0.115
0.818,0.863,-1.630,0.115
0.820,0.859,-1.626,0.115
0.822,0.856,-1.623,0.114
0.823,0.852,-1.619,0.114
0.825,0.848,-1.615,0.113
0.826,0.844,-1.612,0.113
0.828,0.841,-1.608,0.113
0.829,0.837,-1.604,0.112
0.831,0.833,-1.601,0.112
0.832,0.829,-1.597,0.111
0.834,0.825,-1.594,0.111
0.835,0.821,-1.590,0.110
0.837,0.817,-1.586,0.110
0.838,0.813,-1.583,0.109
0.839,0.809,-1.579,0.108
0.841,0.805,-1.576,0.108
0.842,0.801,-1.572,0.107
0.843,0.797,-1.569,0.107
0.844,0.793,-1.566,0.106
0.845,0.789,-1.564,0.106
0.846,0.785,-1.561,0.105
0.847,0.781,-1.559,0.104
0.847,0.777,-1.557,0.104
0.848,0.774,-1.554,0.103
0.849,0.770,-1.552,0.102
0.849,0.766,-1.551,0.102
0.850,0.762,-1.549,0.101
0.850,0.759,-1.547,0.100
0.851,0.755,-1.545,0.099
0.851,0.751,-1.544,0.099
0.851,0.748,-1.542,0.098
0.852,0.744,-1.541,0.097
0.852,0.740,-1.539,0.096
0.852,0.737,-1.538,0.096
0.852,0.733,-1.536,0.095
0.853,0.729,-1.535,0.094
0.853,0.726,-1.534,0.093
0.853,0.722,-1.532,0.093
0.853,0.718,-1.531,0.092
0.854,0.715,-1.530,0.091
0.854,0.711,-1.528,0.090
0.854,0.707,-1.527,0.089
0.854,0.704,-1.525,0.089
0.854,0.700,-1.524,0.088
0.855,0.696,-1.522,0.087
0.855,0.692,-1.519,0.086
0.856,0.688,-1.517,0.086
0.857,0.684,-1.514,0.085
0.857,0.680,-1.512,0.084
0.858,0.676,-1.509,0.084
0.859,0.672,-1.505,0.083
0.860,0.668,-1.502,0.082
0.861,0.664,-1.499,0.082
0.862,0.660,-1.496,0.081
0.863,0.656,-1.492,0.081
0.864,0.652,-1.488,0.080
0.865,0.648,-1.485,0.079
0.866,0.644,-1.481,0.079
0.867,0.640,-1.478,0.078
0.867,0.636,-1.475,0.077
0.868,0.632,-1.472,0.077
0.869,0.628,-1.470,0.076
0.869,0.624,-1.467,0.075
0.870,0.620,-1.465,0.075
0.870,0.617,-1.462,0.074
0.871,0.615,-1.459,0.074
0.872,0.612,-1.457,0.074
0.873,0.610,-1.454,0.073
0.874,0.608,-1.451,0.073
0.875,0.607,-1.448,0.073
0.876,0.605,-1.445,0.073
0.877,0.603,-1.443,0.073
0.877,0.602,-1.441,0.073
0.878,0.600,-1.439,0.073
0.878,0.598,-1.438,0.072
0.878,0.597,-1.436,0.072
0.879,0.595,-1.435,0.072
0.879,0.593,-1.434,0.071
0.879,0.590,-1.432,0.071
0.879,0.588,-1.431,0.071
0.880,0.585,-1.429,0.070
0.880,0.582,-1.427,0.070
0.880,0.580,-1.425,0.069
0.881,0.576,-1.423,0.068
0.881,0.573,-1.421,0.068
0.881,0.570,-1.419,0.067
0.882,0.567,-1.417,0.067
0.882,0.563,-1.415,0.066
0.882,0.560,-1.412,0.065
0.883,0.556,-1.410,0.065
0.883,0.552,-1.407,0.064
0.884,0.549,-1.405,0.063
0.884,0.545,-1.402,0.063
0.884,0.541,-1.400,0.062
0.884,0.538,-1.398,0.061
0.885,0.534,-1.396,0.060
0.885,0.530,-1.394,0.060
0.885,0.527,-1.392,0.059
0.885,0.523,-1.390,0.058
0.885,0.519,-1.388,0.057
0.885,0.516,-1.386,0.057
0.885,0.512,-1.384,0.056
0.885,0.508,-1.382,0.055
0.885,0.505,-1.380,0.054
0.886,0.501,-1.378,0.054
0.886,0.497,-1.377,0.053
0.886,0.494,-1.375,0.052
0.885,0.490,-1.373,0.051
0.885,0.486,-1.371,0.051
0.885,0.483,-1.369,0.050
0.885,0.479,-1.368,0.049
0.885,0.475,-1.366,0.048
0.885,0.472,-1.364,0.047
0.885,0.468,-1.362,0.047
0.885,0.464,-1.361,0.046
0.885,0.461,-1.359,0.045
0.885,0.457,-1.358,0.044
0.884,0.454,-1.357,0.044
0.884,0.450,-1.355,0.043
0.884,0.447,-1.354,0.042
0.884,0.444,-1.353,0.041
0.883,0.440,-1.352,0.040
0.883,0.437,-1.350,0.040
0.883,0.433,-1.349,0.039
0.882,0.430,-1.348,0.038
0.882,0.427,-1.347,0.037
0.882,0.423,-1.346,0.037
0.881,0.420,-1.344,0.036
0.881,0.416,-1.343,0.035
0.881,0.413,-1.342,0.034
0.880,0.410,-1.341,0.033
0.880,0.406,-1.340,0.033
0.879,0.403,-1.339,0.032
0.879,0.400,-1.337,0.031
0.879,0.396,-1.336,0.030
0.878,0.393,-1.335,0.030
0.878,0.390,-1.334,0.029
0.877,0.386,-1.333,0.028
0.877,0.383,-1.332,0.027
0.877,0.380,-1.331,0.026
0.876,0.376,-1.329,0.026
0.876,0.373,-1.328,0.025
0.875,0.370,-1.327,0.024
0.875,0.366,-1.326,0.023
0.874,0.363,-1.325,0.023
0.874,0.359,-1.323,0.022
0.873,0.356,-1.322,0.021
0.873,0.353,-1.321,0.020
0.872,0.349,-1.320,0.020
0.872,0.346,-1.319,0.019
0.871,0.343,-1.317,0.018
0.871,0.339,-1.316,0.017
0.870,0.336,-1.316,0.017
0.869,0.334,-1.315,0.016
0.869,0.331,-1.315,0.015
0.868,0.329,-1.316,0.015
0.867,0.327,-1.316,0.014
0.866,0.324,-1.316,0.013
0.865,0.322,-1.316,0.013
0.864,0.320,-1.316,0.012
0.863,0.317,-1.317,0.011
0.862,0.315,-1.317,0.011
0.861,0.312,-1.317,0.010
0.860,0.310,-1.317,0.009
0.859,0.308,-1.317,0.009
0.858,0.305,-1.318,0.008
0.857,0.303,-1.318,0.007
0.856,0.300,-1.318,0.007
0.855,0.298,-1.318,0.006
0.855,0.295,-1.318,0.005
0.854,0.293,-1.317,0.005
0.854,0.291,-1.316,0.004
0.853,0.289,-1.316,0.004
0.853,0.288,-1.316,0.004
0.852,0.287,-1.317,0.003
0.851,0.286,-1.318,0.003
0.850,0.285,-1.319,0.003
0.849,0.285,-1.321,0.002
0.848,0.285,-1.323,0.002
0.846,0.285,-1.325,0.002
0.845,0.285,-1.328,0.002
0.844,0.286,-1.331,0.002
0.842,0.286,-1.334,0.001
0.841,0.287,-1.337,0.001
0.839,0.287,-1.340,0.001
0.838,0.288,-1.344,0.001
0.836,0.289,-1.347,0.001
0.834,0.290,-1.351,0.001
