-0.276752, 0.547, -1.78062, 0
-0.278889, 0.547, -1.77956, 0
-0.280769, 0.547, -1.77874, 0
-0.282372, 0.547, -1.77821, 0
-0.284299, 0.546675, -1.77768, 0
-0.286436, 0.546141, -1.77714, 0
-0.288573, 0.546, -1.77621, 0
-0.290709, 0.546, -1.77515, 0
-0.292385, 0.545538, -1.77454, 0
-0.293987, 0.545004, -1.774, 0
-0.29612, 0.545, -1.77294, 0
-0.298256, 0.544936, -1.77194, 0
-0.300393, 0.544402, -1.7714, 0
-0.302397, 0.544, -1.77074, 0
-0.304, 0.544, -1.76967, 0
-0.305803, 0.543799, -1.7688, 0
-0.30794, 0.543265, -1.76826, 0
-0.309808, 0.543, -1.76746, 0
-0.31141, 0.543, -1.76639, 0
-0.31335, 0.542662, -1.76566, 0
-0.315487, 0.542128, -1.76513, 0
-0.317218, 0.542, -1.76419, 0
-0.318821, 0.542, -1.76312, 0
-0.320897, 0.541526, -1.76253, 0
-0.323026, 0.541, -1.76198, 0
-0.324628, 0.541, -1.76091, 0
-0.326231, 0.540923, -1.75992, 0
-0.327833, 0.540389, -1.75939, 0
-0.329581, 0.54, -1.75871, 0
-0.331718, 0.54, -1.75764, 0
-0.333641, 0.539786, -1.75679, 0
-0.335244, 0.539252, -1.75625, 0
-0.337128, 0.538718, -1.75544, 0
-0.339265, 0.538184, -1.75437, 0
-0.341051, 0.538, -1.7533, 0
-0.342654, 0.538, -1.75223, 0
-0.344256, 0.537581, -1.75158, 0
-0.345859, 0.537047, -1.75105, 0
-0.347949, 0.537, -1.75003, 0
-0.350064, 0.536979, -1.74896, 0
-0.351667, 0.536444, -1.74789, 0
-0.353359, 0.53591, -1.74691, 0
-0.355496, 0.535376, -1.74638, 0
-0.357474, 0.535, -1.74568, 0
-0.359077, 0.535, -1.74462, 0
-0.360906, 0.534774, -1.74355, 0
-0.363043, 0.534239, -1.74248, 0
-0.364885, 0.533705, -1.74141, 0
-0.366487, 0.533171, -1.74034, 0
-0.36809, 0.533, -1.73927, 0
-0.369692, 0.533, -1.73821, 0
-0.371726, 0.532568, -1.73757, 0
-0.373863, 0.532034, -1.73703, 0
-0.3755, 0.532, -1.736, 0
-0.377137, 0.531966, -1.73493, 0
-0.379274, 0.531432, -1.73386, 0
-0.381308, 0.530897, -1.73279, 0
-0.38291, 0.530363, -1.73173, 0
-0.384684, 0.53, -1.73066, 0
-0.386821, 0.53, -1.72959, 0
-0.388718, 0.529761, -1.72852, 0
-0.390321, 0.529226, -1.72745, 0
-0.392231, 0.528692, -1.72669, 0
-0.394368, 0.528158, -1.72616, 0
-0.396128, 0.527624, -1.72525, 0
-0.397731, 0.52709, -1.72418, 0
-0.399333, 0.527, -1.72311, 0
-0.400936, 0.527, -1.72204, 0
-0.403051, 0.526487, -1.72097, 0
-0.405141, 0.525953, -1.71991, 0
-0.406744, 0.525419, -1.71884, 0
-0.408462, 0.525, -1.71777, 0
-0.410598, 0.525, -1.7167, 0
-0.412551, 0.524816, -1.71545, 0
-0.414154, 0.524282, -1.71385, 0
-0.415756, 0.523748, -1.7125, 0
-0.417359, 0.523214, -1.71143, 0
-0.419282, 0.522679, -1.71036, 0
-0.421419, 0.522145, -1.70929, 0
-0.423167, 0.521611, -1.70822, 0
-0.424769, 0.521077, -1.70715, 0
-0.426372, 0.521, -1.70609, 0
-0.427974, 0.521, -1.70502, 0
-0.429577, 0.520474, -1.70395, 0
-0.431239, 0.51994, -1.70282, 0
-0.433376, 0.519406, -1.70122, 0
-0.435385, 0.518872, -1.69974, 0
-0.436987, 0.518338, -1.69868, 0
-0.43859, 0.517803, -1.69761, 0
-0.440192, 0.517269, -1.69654, 0
-0.441795, 0.516735, -1.69521, 0
-0.443397, 0.516201, -1.6936, 0
-0.445333, 0.515667, -1.69233, 0
-0.44747, 0.515132, -1.69126, 0
-0.449205, 0.514598, -1.6902, 0
-0.450808, 0.514064, -1.68913, 0
-0.45241, 0.51353, -1.68759, 0
-0.454013, 0.513, -1.68599, 0
-0.455615, 0.513, -1.68492, 0
-0.457291, 0.512927, -1.68385, 0
-0.459427, 0.512393, -1.68279, 0
-0.461423, 0.511859, -1.68158, 0
-0.463026, 0.511325, -1.67997, 0
-0.464628, 0.510791, -1.67858, 0
-0.466231, 0.510256, -1.67751, 0
-0.467833, 0.509722, -1.67617, 0
-0.469436, 0.509188, -1.67456, 0
-0.471038, 0.508654, -1.67331, 0
-0.472641, 0.50812, -1.67224, 0
-0.474244, 0.507585, -1.67076, 0
-0.475846, 0.507051, -1.66915, 0
-0.477932, 0.506517, -1.66803, 0
-0.480051, 0.505983, -1.66695, 0
-0.481654, 0.505449, -1.66535, 0
-0.483256, 0.504915, -1.66383, 0
-0.484859, 0.50438, -1.66276, 0
-0.486462, 0.503846, -1.66154, 0
-0.488064, 0.503312, -1.65994, 0
-0.489667, 0.502778, -1.65856, 0
-0.491269, 0.502244, -1.65749, 0
-0.492872, 0.501709, -1.65613, 0
-0.494474, 0.501175, -1.65453, 0
-0.496077, 0.500641, -1.65292, 0
-0.497679, 0.500107, -1.65132, 0
-0.499282, 0.499573, -1.65015, 0
-0.500885, 0.499038, -1.64908, 0
-0.502487, 0.498504, -1.64751, 0
-0.50412, 0.49797, -1.64594, 0
-0.506256, 0.497436, -1.64487, 0
-0.508295, 0.496902, -1.64371, 0
-0.509897, 0.496368, -1.6421, 0
-0.5115, 0.495667, -1.6405, 0
-0.513103, 0.494598, -1.6389, 0
-0.514705, 0.493765, -1.63729, 0
-0.516308, 0.493231, -1.63569, 0
-0.51791, 0.492697, -1.63439, 0
-0.519513, 0.492162, -1.63332, 0
-0.521115, 0.491628, -1.63188, 0
-0.522718, 0.491094, -1.63028, 0
-0.524321, 0.49056, -1.62868, 0
-0.525923, 0.490026, -1.62708, 0
-0.527526, 0.489491, -1.62547, 0
-0.529128, 0.488957, -1.62391, 0
-0.530731, 0.488423, -1.62285, 0
-0.532333, 0.487889, -1.62167, 0
-0.533936, 0.487355, -1.62006, 0
-0.535538, 0.486641, -1.61846, 0
-0.537141, 0.485573, -1.61686, 0
-0.538744, 0.484752, -1.61526, 0
-0.540346, 0.484218, -1.61365, 0
-0.541632, 0.483684, -1.61205, 0
-0.542701, 0.48315, -1.61045, 0
-0.544154, 0.482615, -1.60885, 0
-0.545756, 0.482081, -1.60724, 0
-0.547359, 0.481547, -1.60564, 0
-0.548962, 0.481013, -1.60404, 0
-0.550564, 0.479957, -1.60244, 0
-0.552167, 0.478944, -1.60083, 0
-0.553769, 0.47841, -1.59923, 0
-0.555372, 0.477876, -1.59763, 0
-0.556974, 0.477342, -1.59603, 0
-0.558577, 0.476808, -1.59442, 0
-0.560179, 0.476274, -1.59282, 0
-0.561782, 0.475479, -1.59122, 0
-0.563385, 0.47441, -1.58962, 0
-0.564987, 0.473671, -1.58801, 0
-0.56659, 0.473137, -1.58641, 0
-0.567795, 0.472603, -1.58481, 0
-0.568863, 0.472068, -1.58321, 0
-0.570397, 0.471068, -1.5816, 0
-0.572, 0.47, -1.58, 0
-0.573603, 0.469466, -1.5784, 0
-0.575205, 0.468932, -1.57679, 0
-0.576808, 0.468397, -1.57519, 0
-0.57841, 0.467726, -1.57359, 0
-0.580013, 0.466658, -1.57199, 0
-0.58141, 0.465795, -1.57018, 0
-0.582479, 0.465261, -1.56804, 0
-0.583821, 0.464726, -1.56618, 0
-0.585423, 0.464192, -1.56458, 0
-0.587026, 0.463316, -1.56297, 0
-0.588628, 0.462248, -1.56137, 0
-0.590231, 0.46159, -1.55977, 0
-0.591833, 0.461056, -1.55817, 0
-0.593436, 0.460521, -1.55609, 0
-0.595026, 0.459974, -1.55396, 0
-0.596094, 0.458906, -1.55236, 0
-0.597244, 0.457919, -1.55076, 0
-0.598846, 0.457385, -1.54915, 0
-0.600449, 0.456701, -1.54755, 0
-0.602051, 0.455632, -1.54595, 0
-0.603436, 0.454782, -1.54413, 0
-0.604504, 0.454248, -1.54199, 0
-0.605859, 0.453427, -1.54014, 0
-0.607462, 0.452359, -1.53854, 0
-0.609064, 0.451645, -1.53694, 0
-0.610667, 0.451111, -1.53533, 0
-0.612269, 0.450154, -1.53331, 0
-0.613872, 0.449085, -1.53117, 0
-0.614983, 0.448509, -1.52953, 0
-0.616077, 0.447974, -1.5279, 0
-0.617679, 0.44744, -1.52576, 0
-0.619188, 0.446812, -1.52372, 0
-0.620256, 0.445744, -1.52212, 0
-0.621487, 0.444838, -1.52051, 0
-0.62309, 0.444303, -1.51891, 0
-0.624462, 0.443769, -1.51754, 0
-0.62553, 0.443235, -1.51647, 0
-0.626299, 0.442701, -1.5154, 0
-0.626833, 0.442167, -1.51433, 0
-0.627735, 0.441632, -1.51326, 0
-0.628803, 0.441098, -1.5122, 0
-0.629436, 0.440564, -1.51069, 0
-0.62997, 0.44003, -1.50909, 0
-0.631009, 0.439496, -1.50799, 0
-0.632077, 0.438962, -1.50692, 0
-0.633145, 0.438427, -1.50585, 0
-0.634214, 0.437893, -1.50468, 0
-0.635282, 0.437359, -1.50308, 0
-0.63635, 0.436825, -1.50147, 0
-0.637419, 0.436291, -1.49987, 0
-0.638487, 0.435513, -1.49827, 0
-0.639556, 0.434444, -1.49667, 0
-0.640624, 0.433688, -1.49506, 0
-0.641692, 0.433154, -1.49346, 0
-0.642761, 0.43262, -1.49186, 0
-0.643829, 0.432085, -1.49026, 0
-0.644897, 0.431103, -1.48865, 0
-0.645966, 0.430034, -1.48705, 0
-0.647034, 0.429483, -1.48545, 0
-0.648154, 0.428897, -1.48385, 0
-0.649756, 0.427829, -1.48224, 0
-0.651239, 0.42688, -1.48064, 0
-0.652308, 0.426346, -1.47904, 0
-0.653376, 0.425624, -1.47725, 0
-0.654444, 0.424556, -1.47511, 0
-0.655513, 0.423744, -1.47323, 0
-0.656581, 0.423209, -1.47163, 0
-0.657974, 0.42235, -1.4697, 0
-0.659577, 0.421282, -1.46756, 0
-0.660786, 0.420607, -1.46582, 0
-0.661855, 0.420073, -1.46422, 0
-0.662923, 0.419077, -1.46215, 0
-0.663991, 0.418009, -1.46002, 0
-0.66506, 0.41694, -1.45841, 0
-0.666192, 0.415936, -1.45674, 0
-0.667795, 0.415402, -1.45461, 0
-0.669265, 0.414735, -1.4526, 0
-0.670333, 0.413667, -1.451, 0
-0.671603, 0.412799, -1.4492, 0
-0.673205, 0.412265, -1.44706, 0
-0.674538, 0.411462, -1.44492, 0
-0.675607, 0.410393, -1.44279, 0
-0.676675, 0.409325, -1.44065, 0
-0.677744, 0.408256, -1.43851, 0
-0.679218, 0.407188, -1.43678, 0
-0.680821, 0.40612, -1.43518, 0
-0.681949, 0.405526, -1.4331, 0
-0.683017, 0.404983, -1.43097, 0
-0.684085, 0.403915, -1.42883, 0
-0.685231, 0.402846, -1.42669, 0
-0.686833, 0.401778, -1.42456, 0
-0.688291, 0.400709, -1.42242, 0
-0.689359, 0.399641, -1.42028, 0
-0.690427, 0.398786, -1.41815, 0
-0.691496, 0.398252, -1.41601, 0
-0.692846, 0.397436, -1.41387, 0
-0.694449, 0.396368, -1.41174, 0
-0.695701, 0.395299, -1.4096, 0
-0.696769, 0.394231, -1.40746, 0
-0.697838, 0.393162, -1.40532, 0
-0.698906, 0.392094, -1.40319, 0
-0.700462, 0.391026, -1.40105, 0
-0.702043, 0.389957, -1.39891, 0
-0.703111, 0.388889, -1.39678, 0
-0.704179, 0.387821, -1.39464, 0
-0.705248, 0.386752, -1.3925, 0
-0.706474, 0.385684, -1.39021, 0
-0.708077, 0.384615, -1.38754, 0
-0.709453, 0.383547, -1.38509, 0
-0.710521, 0.382479, -1.38296, 0
-0.71159, 0.38141, -1.38082, 0
-0.712658, 0.380342, -1.37868, 0
-0.713726, 0.379274, -1.37618, 0
-0.714795, 0.378205, -1.37351, 0
-0.716295, 0.377137, -1.37127, 0
-0.717897, 0.376068, -1.36914, 0
-0.719, 0.375, -1.367, 0
-0.720068, 0.373932, -1.36483, 0
-0.721137, 0.372863, -1.36216, 0
-0.722205, 0.371795, -1.35959, 0
-0.723274, 0.370726, -1.35745, 0
-0.724342, 0.369658, -1.35515, 0
-0.72541, 0.36859, -1.35247, 0
-0.726718, 0.367521, -1.35004, 0
-0.728321, 0.366453, -1.34791, 0
-0.729615, 0.365077, -1.34546, 0
-0.730684, 0.363474, -1.34279, 0
-0.731752, 0.362248, -1.3405, 0
-0.732821, 0.361179, -1.33836, 0
-0.733889, 0.360111, -1.33578, 0
-0.734957, 0.359043, -1.33311, 0
-0.736026, 0.357974, -1.33095, 0
-0.737141, 0.356906, -1.32876, 0
-0.738744, 0.355838, -1.32609, 0
-0.740231, 0.354769, -1.32342, 0
-0.741299, 0.353701, -1.32075, 0
-0.742368, 0.352449, -1.31826, 0
-0.743436, 0.350846, -1.31613, 0
-0.744504, 0.349496, -1.31374, 0
-0.745573, 0.348427, -1.31107, 0
-0.746641, 0.347359, -1.3084, 0
-0.747709, 0.346291, -1.30573, 0
-0.748778, 0.345222, -1.30344, 0
-0.749846, 0.344154, -1.30131, 0
-0.750915, 0.342628, -1.29871, 0
-0.751983, 0.341026, -1.29604, 0
-0.753577, 0.339949, -1.29337, 0
-0.75512, 0.33888, -1.2907, 0
-0.756188, 0.337812, -1.28803, 0
-0.757256, 0.336615, -1.28536, 0
-0.758325, 0.335013, -1.28269, 0
-0.759393, 0.333607, -1.28021, 0
-0.760462, 0.332538, -1.27808, 0
-0.76153, 0.33147, -1.27568, 0
-0.762598, 0.330402, -1.273, 0
-0.763667, 0.329, -1.27033, 0
-0.764735, 0.327397, -1.26766, 0
-0.765803, 0.326197, -1.26499, 0
-0.766872, 0.325128, -1.26232, 0
-0.76794, 0.32359, -1.25965, 0
-0.769009, 0.321991, -1.25698, 0
-0.770077, 0.320923, -1.25431, 0
-0.771145, 0.319782, -1.25164, 0
-0.772214, 0.318179, -1.24897, 0
-0.773282, 0.316718, -1.24629, 0
-0.77435, 0.31565, -1.24362, 0
-0.775419, 0.314372, -1.24095, 0
-0.776487, 0.312769, -1.23828, 0
-0.777556, 0.311444, -1.23533, 0
-0.778624, 0.310376, -1.23213, 0
-0.779692, 0.308962, -1.22927, 0
-0.780761, 0.307359, -1.2266, 0
-0.781829, 0.306171, -1.22393, 0
-0.782897, 0.305103, -1.22126, 0
-0.783966, 0.303551, -1.21859, 0
-0.785034, 0.301966, -1.21591, 0
-0.786103, 0.300897, -1.21324, 0
-0.787171, 0.299744, -1.21049, 0
-0.788239, 0.298141, -1.20728, 0
-0.789308, 0.296538, -1.20423, 0
-0.790376, 0.294936, -1.20156, 0
-0.791444, 0.293556, -1.19889, 0
-0.792513, 0.292487, -1.19622, 0
-0.793581, 0.291128, -1.19326, 0
-0.79465, 0.289526, -1.19005, 0
-0.795718, 0.287923, -1.18721, 0
-0.796786, 0.286321, -1.18453, 0
-0.797855, 0.285145, -1.18144, 0
-0.798923, 0.284077, -1.17823, 0
-0.799991, 0.282513, -1.17552, 0
-0.80106, 0.28091, -1.17282, 0
-0.802128, 0.279308, -1.16962, 0
-0.803197, 0.277705, -1.16651, 0
-0.804265, 0.276103, -1.16384, 0
-0.805333, 0.2745, -1.161, 0
-0.806402, 0.272897, -1.15779, 0
-0.80747, 0.27153, -1.15459, 0
-0.808538, 0.270462, -1.15138, 0
-0.809607, 0.26909, -1.14848, 0
-0.810675, 0.267487, -1.14581, 0
-0.811744, 0.265885, -1.14277, 0
-0.812812, 0.264282, -1.13956, 0
-0.81344, 0.262679, -1.13636, 0
-0.813974, 0.261077, -1.13315, 0
-0.815017, 0.259474, -1.13046, 0
-0.816085, 0.257872, -1.12774, 0
-0.817154, 0.256269, -1.12454, 0
-0.818222, 0.254667, -1.12133, 0
-0.819291, 0.253064, -1.11813, 0
-0.820359, 0.251462, -1.11492, 0
-0.821427, 0.249859, -1.11172, 0
-0.822496, 0.248256, -1.10851, 0
-0.823564, 0.246654, -1.10531, 0
-0.824632, 0.245051, -1.1021, 0
-0.825701, 0.243449, -1.0989, 0
-0.826385, 0.241846, -1.09569, 0
-0.826919, 0.240244, -1.09249, 0
-0.827906, 0.238641, -1.08928, 0
-0.828974, 0.237038, -1.08608, 0
-0.830043, 0.235436, -1.08287, 0
-0.831111, 0.233833, -1.07967, 0
-0.832179, 0.232231, -1.07646, 0
-0.833248, 0.230504, -1.07313, 0
-0.834316, 0.228368, -1.06939, 0
-0.835192, 0.226423, -1.06585, 0
-0.835726, 0.224821, -1.06264, 0
-0.836521, 0.223218, -1.05944, 0
-0.83759, 0.221615, -1.05623, 0
-0.838658, 0.220013, -1.0527, 0
-0.839726, 0.21841, -1.04896, 0
-0.840795, 0.21641, -1.04562, 0
-0.841863, 0.214274, -1.04241, 0
-0.842932, 0.212603, -1.03921, 0
-0.844, 0.211, -1.036, 0
-0.844534, 0.209397, -1.03226, 0
-0.845137, 0.207726, -1.02859, 0
-0.846205, 0.20559, -1.02538, 0
-0.847274, 0.20359, -1.02204, 0
-0.848342, 0.201987, -1.0183, 0
-0.84941, 0.200385, -1.01456, 0
-0.850479, 0.198782, -1.01082, 0
-0.851274, 0.196906, -1.00736, 0
-0.851808, 0.194769, -1.00415, 0
-0.852684, 0.192974, -1.00061, 0
-0.853752, 0.191372, -0.996868, 0
-0.854821, 0.189359, -0.993128, 0
-0.855889, 0.187222, -0.989389, 0
-0.856479, 0.185085, -0.98565, 0
-0.857026, 0.182962, -0.98191, 0
-0.858094, 0.181359, -0.978171, 0
-0.859162, 0.179675, -0.974432, 0
-0.860231, 0.177538, -0.970692, 0
-0.861299, 0.175402, -0.966953, 0
-0.862368, 0.173265, -0.963214, 0
-0.863218, 0.171346, -0.959474, 0
-0.863752, 0.169744, -0.955735, 0
-0.864573, 0.167855, -0.951996, 0
-0.865641, 0.165718, -0.948256, 0
-0.866709, 0.163581, -0.944517, 0
-0.867778, 0.161444, -0.940778, 0
-0.868423, 0.159308, -0.937038, 0
-0.868957, 0.157171, -0.933299, 0
-0.869983, 0.155034, -0.929068, 0
-0.871051, 0.152897, -0.924821, 0
-0.87212, 0.150761, -0.921081, 0
-0.873094, 0.148624, -0.917248, 0
-0.873628, 0.146487, -0.912974, 0
-0.874325, 0.14435, -0.908863, 0
-0.875393, 0.142214, -0.905124, 0
-0.876231, 0.140077, -0.901154, 0
-0.876765, 0.13794, -0.89688, 0
-0.877598, 0.135803, -0.892607, 0
-0.878667, 0.133667, -0.888333, 0
-0.879735, 0.13153, -0.884427, 0
-0.880803, 0.129393, -0.880688, 0
-0.881436, 0.127256, -0.876513, 0
-0.88197, 0.12512, -0.872239, 0
-0.883009, 0.122983, -0.867966, 0
-0.884077, 0.120808, -0.863692, 0
-0.885145, 0.118137, -0.859419, 0
-0.886107, 0.115573, -0.855145, 0
-0.886641, 0.113436, -0.850872, 0
-0.88735, 0.111299, -0.846423, 0
-0.888419, 0.109162, -0.841615, 0
-0.889244, 0.106782, -0.837051, 0
-0.889778, 0.104111, -0.832778, 0
-0.890624, 0.101752, -0.828504, 0
-0.891692, 0.0996154, -0.824231, 0
-0.89413, 0.0911758, -0.809481, 0
-0.897763, 0.0811868, -0.790136, 0
-0.90096, 0.0701978, -0.770356, 0
-0.904316, 0.0592088, -0.750576, 0
-0.907712, 0.0482198, -0.72944, 0
-0.911108, 0.0362308, -0.708462, 0
-0.914503, 0.0259934, -0.687987, 0
-0.916949, 0.0181516, -0.672354, 0
-0.919147, 0.0138527, -0.660264, 0.001
-0.921345, 0.0116549, -0.650965, 0.002
-0.923543, 0.011, -0.644371, 0.003
-0.925741, 0.0117407, -0.638519, 0.004
-0.926938, 0.0129385, -0.634123, 0.005
-0.929, 0.0161363, -0.631864, 0.00613626
-0.93, 0.0196681, -0.63, 0.008
-0.931, 0.0245956, -0.633064, 0.009
-0.931, 0.030189, -0.638919, 0.00972967
-0.930073, 0.0377099, -0.64771, 0.01
-0.929, 0.0442505, -0.657376, 0.011
-0.929, 0.0486462, -0.661323, 0.0113231
-0.93, 0.0515209, -0.663, 0.012
-0.930719, 0.053, -0.660563, 0.0127187
-0.931916, 0.0510835, -0.654251, 0.013
-0.933114, 0.0491143, -0.647886, 0.014
-0.934, 0.0516242, -0.647312, 0.0143121
-0.934, 0.0575297, -0.65153, 0.0155099
-0.934, 0.0648308, -0.659831, 0.0167077
-0.933095, 0.0745275, -0.669527, 0.0179055
-0.932897, 0.0855165, -0.68262, 0.019
-0.932, 0.0965055, -0.694807, 0.0203011
-0.931501, 0.107495, -0.706495, 0.0214989
-0.931, 0.117787, -0.716787, 0.0226967
-0.931, 0.128473, -0.726578, 0.024
-0.931, 0.138369, -0.735369, 0.026
-0.931, 0.14816, -0.74387, 0.0272901
-0.931, 0.157952, -0.751464, 0.029
-0.931, 0.166743, -0.758743, 0.0306857
-0.931, 0.176534, -0.765651, 0.032
-0.931, 0.185325, -0.772163, 0.034
-0.931, 0.194116, -0.777558, 0.0352791
-0.932, 0.201908, -0.782954, 0.037
-0.932, 0.210699, -0.788024, 0.0386747
-0.932, 0.21849, -0.792745, 0.04
-0.933, 0.226281, -0.797141, 0.0420703
-0.933, 0.234073, -0.800536, 0.0432681
-0.933, 0.241864, -0.804932, 0.0454659
-0.933, 0.250655, -0.810991, 0.0466637
-0.933, 0.260308, -0.818446, 0.0488615
-0.933, 0.270297, -0.827237, 0.0500593
-0.932, 0.281286, -0.837029, 0.0512571
-0.931545, 0.292275, -0.84682, 0.0534549
-0.930347, 0.303916, -0.857264, 0.0546527
-0.929149, 0.315253, -0.868253, 0.056
-0.928, 0.32729, -0.88029, 0.0580484
-0.926754, 0.339477, -0.893477, 0.0592462
-0.925556, 0.351664, -0.906664, 0.060444
-0.923358, 0.364851, -0.920492, 0.062
-0.922, 0.377037, -0.934037, 0.0638396
-0.919963, 0.390187, -0.949262, 0.065
-0.917765, 0.402411, -0.963646, 0.066
-0.915134, 0.415165, -0.979031, 0.067
-0.912369, 0.427154, -0.995415, 0.068
-0.910171, 0.439143, -1.01163, 0.0688286
-0.906974, 0.451132, -1.02718, 0.069
-0.903776, 0.462121, -1.04357, 0.07
-0.901156, 0.472688, -1.05895, 0.07
-0.89776, 0.481479, -1.07334, 0.07
-0.895182, 0.48927, -1.08691, 0.07
-0.891985, 0.496046, -1.10009, 0.07
-0.888787, 0.502426, -1.11228, 0.069
-0.885589, 0.507233, -1.12405, 0.069
-0.882782, 0.512218, -1.13604, 0.0683912
-0.879387, 0.516613, -1.14703, 0.068
-0.876991, 0.521009, -1.15802, 0.067
-0.873596, 0.525404, -1.16901, 0.0667978
-0.8702, 0.5298, -1.18, 0.066
-0.866804, 0.534196, -1.19199, 0.065
-0.863409, 0.538591, -1.20298, 0.065
-0.860013, 0.542987, -1.21397, 0.064
-0.856618, 0.547191, -1.22496, 0.0638088
-0.853222, 0.550778, -1.23495, 0.063
-0.849826, 0.555174, -1.24593, 0.062
-0.846215, 0.558569, -1.25614, 0.062
-0.843018, 0.561982, -1.26691, 0.061
-0.83882, 0.56518, -1.27672, 0.06
-0.835622, 0.568378, -1.28589, 0.059622
-0.831848, 0.570576, -1.2953, 0.059
-0.828453, 0.573774, -1.30409, 0.058
-0.825057, 0.575971, -1.31386, 0.0570286
-0.821662, 0.578169, -1.32268, 0.0568308
-0.818266, 0.580367, -1.3311, 0.056
-0.814435, 0.582565, -1.33926, 0.055
-0.810475, 0.583763, -1.34805, 0.0542374
-0.807079, 0.58596, -1.35684, 0.054
-0.802842, 0.588158, -1.36463, 0.053
-0.799288, 0.590356, -1.37342, 0.052
-0.795446, 0.592554, -1.38222, 0.0514462
-0.791497, 0.594752, -1.39001, 0.051
-0.788051, 0.596949, -1.3988, 0.0500505
-0.783705, 0.599, -1.40659, 0.0498527
-0.77931, 0.600345, -1.41504, 0.049
-0.775914, 0.602543, -1.42317, 0.048
-0.771519, 0.604741, -1.43096, 0.048
-0.767123, 0.606, -1.43882, 0.047
-0.762727, 0.608136, -1.44655, 0.046
-0.758666, 0.61, -1.45434, 0.046
-0.754936, 0.611532, -1.46213, 0.045
-0.750541, 0.613, -1.46992, 0.0442703
-0.746145, 0.614927, -1.47771, 0.044
-0.741749, 0.617125, -1.48538, 0.043
-0.737354, 0.618323, -1.49297, 0.043
-0.732437, 0.620521, -1.50008, 0.042
-0.727563, 0.622719, -1.50787, 0.042
-0.723167, 0.623916, -1.51475, 0.041
-0.718771, 0.626, -1.52234, 0.0408857
-0.714064, 0.627312, -1.52994, 0.04
-0.70898, 0.629, -1.53704, 0.04
-0.704585, 0.630708, -1.54412, 0.039
-0.699189, 0.632, -1.55072, 0.039
-0.694793, 0.634, -1.55831, 0.038
-0.689398, 0.635, -1.5649, 0.0376989
-0.685002, 0.636499, -1.5715, 0.037
-0.679607, 0.637, -1.57809, 0.0363033
-0.674316, 0.638, -1.58468, 0.036
-0.669815, 0.639, -1.59028, 0.035
-0.66442, 0.63929, -1.59658, 0.035
-0.659536, 0.64, -1.60246, 0.034
-0.654629, 0.64, -1.60806, 0.034
-0.649349, 0.64, -1.61365, 0.033
-0.644756, 0.641, -1.61924, 0.0329187
-0.639442, 0.641, -1.62484, 0.032
-0.634046, 0.641, -1.62995, 0.031
-0.628651, 0.641, -1.63535, 0.031
