tr,cr,fr,z
0.156,0.062,-1.154,0.000
0.152,0.063,-1.155,0.000
0.148,0.064,-1.157,0.000
0.145,0.064,-1.158,0.000
0.142,0.064,-1.159,0.000
0.140,0.065,-1.160,0.000
0.137,0.065,-1.161,0.000
0.135,0.065,-1.162,0.000
0.132,0.066,-1.162,0.000
0.129,0.066,-1.163,0.000
0.127,0.066,-1.164,0.000
0.124,0.067,-1.165,0.000
0.120,0.067,-1.166,0.000
0.117,0.067,-1.167,0.000
0.114,0.068,-1.168,0.000
0.111,0.068,-1.169,0.000
0.108,0.068,-1.169,0.000
0.105,0.069,-1.170,0.000
0.103,0.069,-1.171,0.000
0.100,0.069,-1.171,0.000
0.097,0.069,-1.172,0.000
0.094,0.070,-1.173,0.000
0.091,0.070,-1.173,0.000
0.088,0.070,-1.174,0.000
0.084,0.070,-1.174,0.000
0.081,0.071,-1.175,0.000
0.077,0.071,-1.176,0.000
0.074,0.071,-1.176,0.000
0.070,0.071,-1.177,0.000
0.067,0.071,-1.177,0.000
0.063,0.072,-1.178,0.000
0.059,0.072,-1.178,0.000
0.056,0.072,-1.179,0.000
0.052,0.072,-1.179,0.000
0.048,0.072,-1.180,0.000
0.044,0.072,-1.180,0.000
0.040,0.073,-1.180,0.000
0.037,0.073,-1.181,0.000
0.033,0.073,-1.181,0.000
0.029,0.073,-1.181,0.000
0.025,0.073,-1.181,0.000
0.021,0.073,-1.181,0.000
0.017,0.073,-1.182,0.000
0.013,0.073,-1.182,0.000
0.009,0.073,-1.182,0.000
0.005,0.073,-1.182,0.000
0.001,0.073,-1.182,0.000
-0.003,0.073,-1.182,0.000
-0.007,0.073,-1.182,0.000
-0.011,0.073,-1.182,0.000
-0.015,0.073,-1.182,0.000
-0.019,0.073,-1.181,0.000
-0.023,0.073,-1.181,0.000
-0.027,0.073,-1.181,0.000
-0.031,0.073,-1.181,0.000
-0.035,0.072,-1.180,0.000
-0.039,0.072,-1.180,0.000
-0.043,0.072,-1.180,0.000
-0.047,0.072,-1.179,0.000
-0.051,0.072,-1.179,0.000
-0.055,0.072,-1.178,0.000
-0.059,0.071,-1.178,0.000
-0.063,0.071,-1.177,0.000
-0.067,0.071,-1.176,0.000
-0.071,0.071,-1.176,0.000
-0.074,0.070,-1.175,0.000
-0.076,0.070,-1.175,0.000
-0.078,0.070,-1.175,0.000
-0.079,0.070,-1.175,0.000
-0.081,0.070,-1.174,0.000
-0.083,0.070,-1.174,0.000
-0.085,0.070,-1.174,0.000
-0.088,0.070,-1.173,0.000
-0.090,0.069,-1.173,0.000
-0.093,0.069,-1.172,0.000
-0.096,0.069,-1.172,0.000
-0.099,0.069,-1.171,0.000
-0.101,0.068,-1.171,0.000
-0.103,0.068,-1.170,0.000
-0.106,0.068,-1.170,0.000
-0.108,0.068,-1.169,0.000
-0.111,0.068,-1.168,0.000
-0.114,0.067,-1.168,0.000
-0.117,0.067,-1.167,0.000
-0.120,0.067,-1.166,0.000
-0.123,0.066,-1.165,0.000
-0.126,0.066,-1.164,0.000
-0.129,0.066,-1.163,0.000
-0.133,0.065,-1.162,0.000
-0.136,0.065,-1.161,0.000
-0.139,0.064,-1.160,0.000
-0.143,0.064,-1.159,0.000
-0.147,0.063,-1.158,0.000
-0.150,0.063,-1.156,0.000
-0.154,0.062,-1.155,0.000
-0.157,0.062,-1.153,0.000
-0.161,0.061,-1.152,0.000
-0.165,0.060,-1.150,0.000
-0.168,0.060,-1.149,0.000
-0.172,0.059,-1.147,0.000
-0.176,0.058,-1.146,0.000
-0.180,0.058,-1.144,0.000
-0.183,0.057,-1.142,0.000
-0.187,0.056,-1.140,0.000
-0.191,0.056,-1.139,0.000
-0.195,0.055,-1.137,0.000
-0.198,0.054,-1.135,0.000
-0.202,0.053,-1.133,0.000
-0.206,0.053,-1.131,0.000
-0.210,0.052,-1.129,0.000
-0.214,0.051,-1.127,0.000
-0.217,0.050,-1.125,0.000
-0.221,0.049,-1.123,0.000
-0.225,0.048,-1.120,0.000
-0.229,0.047,-1.118,0.000
-0.233,0.046,-1.116,0.000
-0.236,0.046,-1.114,0.000
-0.240,0.045,-1.111,0.000
-0.244,0.044,-1.109,0.000
-0.248,0.043,-1.107,0.000
-0.252,0.042,-1.104,0.000
-0.255,0.041,-1.102,0.000
-0.259,0.040,-1.099,0.000
-0.263,0.038,-1.097,0.000
-0.267,0.037,-1.094,0.000
-0.270,0.036,-1.091,0.000
-0.274,0.035,-1.089,0.000
-0.278,0.034,-1.086,0.000
-0.282,0.033,-1.083,0.000
-0.285,0.032,-1.080,0.000
-0.289,0.030,-1.077,0.000
-0.293,0.029,-1.074,0.000
-0.296,0.028,-1.072,0.000
-0.299,0.027,-1.070,0.000
-0.302,0.026,-1.067,0.000
-0.305,0.025,-1.065,0.000
-0.308,0.024,-1.062,0.000
-0.311,0.023,-1.060,0.000
-0.314,0.022,-1.057,0.000
-0.317,0.021,-1.054,0.000
-0.320,0.019,-1.051,0.000
-0.324,0.018,-1.048,0.000
-0.327,0.017,-1.045,0.000
-0.330,0.016,-1.042,0.000
-0.334,0.014,-1.039,0.000
-0.337,0.013,-1.036,0.000
-0.340,0.011,-1.032,0.000
-0.344,0.010,-1.029,0.000
-0.347,0.008,-1.025,0.000
-0.350,0.007,-1.022,0.000
-0.354,0.005,-1.018,0.000
-0.357,0.004,-1.015,0.000
-0.361,0.002,-1.011,0.000
-0.364,0.001,-1.007,0.000
-0.368,-0.001,-1.003,0.000
-0.371,-0.003,-0.999,0.000
-0.374,-0.005,-0.995,0.000
-0.378,-0.006,-0.991,0.000
-0.381,-0.008,-0.987,0.000
-0.385,-0.010,-0.983,0.000
-0.388,-0.012,-0.979,0.000
-0.392,-0.014,-0.975,0.000
-0.395,-0.015,-0.970,0.000
-0.398,-0.017,-0.966,0.000
-0.402,-0.019,-0.962,0.000
-0.405,-0.021,-0.957,0.000
-0.409,-0.023,-0.953,0.000
-0.412,-0.025,-0.948,0.000
-0.415,-0.028,-0.943,0.000
-0.419,-0.030,-0.939,0.000
-0.422,-0.032,-0.934,0.000
-0.425,-0.034,-0.929,0.000
-0.429,-0.036,-0.924,0.000
-0.432,-0.038,-0.919,0.000
-0.435,-0.041,-0.914,0.000
-0.439,-0.043,-0.909,0.000
-0.442,-0.045,-0.904,0.000
-0.445,-0.048,-0.898,0.000
-0.449,-0.050,-0.893,0.000
-0.452,-0.053,-0.888,0.000
-0.455,-0.055,-0.882,0.000
-0.458,-0.058,-0.877,0.000
-0.462,-0.060,-0.871,0.000
-0.465,-0.063,-0.865,0.000
-0.468,-0.066,-0.860,0.000
-0.471,-0.068,-0.854,0.000
-0.474,-0.071,-0.848,0.000
-0.478,-0.074,-0.842,0.000
-0.480,-0.076,-0.837,0.000
-0.483,-0.078,-0.832,0.000
-0.485,-0.081,-0.827,0.000
-0.488,-0.083,-0.822,0.000
-0.491,-0.085,-0.817,0.000
-0.493,-0.088,-0.812,0.000
-0.496,-0.090,-0.806,0.000
-0.499,-0.093,-0.801,0.000
-0.501,-0.096,-0.795,0.000
-0.504,-0.099,-0.789,0.000
-0.507,-0.102,-0.782,0.000
-0.510,-0.104,-0.777,0.000
-0.512,-0.107,-0.772,0.000
-0.513,-0.108,-0.769,0.000
-0.514,-0.109,-0.767,0.000
-0.516,-0.108,-0.767,0.000
-0.517,-0.107,-0.767,0.000
-0.518,-0.105,-0.768,0.001
-0.519,-0.103,-0.770,0.001
-0.519,-0.100,-0.772,0.001
-0.520,-0.096,-0.775,0.002
-0.521,-0.092,-0.779,0.002
-0.521,-0.088,-0.783,0.003
-0.522,-0.083,-0.787,0.003
-0.522,-0.078,-0.792,0.004
-0.523,-0.073,-0.797,0.004
-0.523,-0.068,-0.802,0.005
-0.523,-0.062,-0.808,0.006
-0.524,-0.056,-0.814,0.006
-0.524,-0.050,-0.820,0.007
-0.524,-0.044,-0.826,0.008
-0.524,-0.038,-0.832,0.008
-0.525,-0.032,-0.838,0.009
-0.525,-0.025,-0.844,0.010
-0.525,-0.018,-0.851,0.010
-0.525,-0.012,-0.858,0.011
-0.525,-0.005,-0.865,0.012
-0.525,0.002,-0.872,0.013
-0.525,0.009,-0.879,0.013
-0.525,0.016,-0.886,0.014
-0.525,0.023,-0.893,0.015
-0.525,0.030,-0.900,0.016
-0.525,0.037,-0.907,0.016
-0.525,0.044,-0.914,0.017
-0.524,0.051,-0.921,0.018
-0.524,0.058,-0.928,0.019
-0.524,0.065,-0.936,0.019
-0.523,0.072,-0.943,0.020
-0.522,0.079,-0.950,0.021
-0.521,0.086,-0.957,0.021
-0.520,0.092,-0.964,0.022
-0.518,0.099,-0.972,0.023
-0.517,0.105,-0.979,0.023
-0.516,0.112,-0.987,0.024
-0.514,0.119,-0.994,0.025
-0.512,0.125,-1.001,0.025
-0.511,0.131,-1.009,0.026
-0.509,0.138,-1.016,0.026
-0.507,0.144,-1.024,0.027
-0.505,0.150,-1.031,0.027
-0.503,0.156,-1.039,0.028
-0.501,0.162,-1.046,0.028
-0.498,0.168,-1.053,0.029
-0.496,0.174,-1.061,0.029
-0.494,0.180,-1.068,0.030
-0.492,0.186,-1.075,0.030
-0.489,0.192,-1.082,0.031
-0.487,0.198,-1.090,0.031
-0.485,0.204,-1.097,0.032
-0.482,0.210,-1.104,0.032
-0.480,0.216,-1.111,0.033
-0.477,0.221,-1.118,0.033
-0.475,0.227,-1.125,0.034
-0.472,0.233,-1.132,0.034
-0.470,0.238,-1.139,0.035
-0.467,0.244,-1.145,0.035
-0.465,0.250,-1.152,0.036
-0.462,0.255,-1.159,0.036
-0.460,0.261,-1.165,0.037
-0.457,0.266,-1.172,0.037
-0.454,0.271,-1.178,0.038
-0.452,0.277,-1.185,0.038
-0.449,0.282,-1.191,0.039
-0.446,0.287,-1.197,0.039
-0.443,0.292,-1.203,0.039
-0.441,0.297,-1.209,0.040
-0.438,0.302,-1.215,0.040
-0.435,0.307,-1.222,0.041
-0.432,0.312,-1.228,0.041
-0.430,0.317,-1.234,0.042
-0.427,0.322,-1.239,0.042
-0.424,0.327,-1.245,0.042
-0.421,0.332,-1.251,0.043
-0.418,0.337,-1.257,0.043
-0.416,0.342,-1.263,0.044
-0.413,0.347,-1.268,0.044
-0.410,0.352,-1.274,0.045
-0.407,0.357,-1.280,0.045
-0.404,0.362,-1.285,0.046
-0.402,0.367,-1.291,0.046
-0.399,0.372,-1.296,0.046
-0.396,0.377,-1.302,0.047
-0.393,0.382,-1.307,0.047
-0.390,0.387,-1.313,0.048
-0.387,0.392,-1.318,0.048
-0.384,0.397,-1.323,0.049
-0.382,0.402,-1.328,0.049
-0.379,0.406,-1.334,0.050
-0.376,0.411,-1.339,0.050
-0.373,0.416,-1.344,0.050
-0.370,0.421,-1.349,0.051
-0.367,0.426,-1.354,0.051
-0.364,0.430,-1.359,0.052
-0.361,0.435,-1.364,0.052
-0.358,0.440,-1.368,0.053
-0.355,0.444,-1.373,0.053
-0.352,0.449,-1.378,0.053
-0.349,0.453,-1.383,0.054
-0.346,0.458,-1.387,0.054
-0.343,0.462,-1.392,0.055
-0.340,0.466,-1.396,0.055
-0.337,0.471,-1.401,0.056
-0.334,0.475,-1.405,0.056
-0.331,0.479,-1.410,0.056
-0.327,0.483,-1.414,0.057
-0.324,0.487,-1.418,0.057
-0.321,0.491,-1.422,0.057
-0.318,0.495,-1.427,0.058
-0.314,0.499,-1.431,0.058
-0.311,0.503,-1.435,0.059
-0.308,0.507,-1.439,0.059
-0.305,0.511,-1.443,0.059
-0.301,0.515,-1.447,0.060
-0.298,0.519,-1.451,0.060
-0.295,0.523,-1.454,0.060
-0.291,0.526,-1.458,0.061
-0.288,0.530,-1.462,0.061
-0.285,0.534,-1.466,0.061
-0.281,0.538,-1.470,0.062
-0.278,0.541,-1.474,0.062
-0.275,0.545,-1.477,0.062
-0.271,0.549,-1.481,0.063
-0.268,0.552,-1.484,0.063
-0.265,0.556,-1.488,0.063
-0.261,0.560,-1.492,0.064
-0.258,0.563,-1.495,0.064
-0.254,0.567,-1.499,0.064
-0.251,0.570,-1.502,0.065
-0.247,0.573,-1.505,0.065
-0.244,0.576,-1.508,0.065
-0.240,0.579,-1.511,0.065
-0.237,0.582,-1.514,0.066
-0.233,0.585,-1.517,0.066
-0.230,0.587,-1.520,0.066
-0.226,0.590,-1.522,0.066
-0.222,0.592,-1.525,0.067
-0.218,0.595,-1.527,0.067
-0.215,0.597,-1.530,0.067
-0.211,0.599,-1.532,0.067
-0.207,0.601,-1.535,0.067
-0.204,0.604,-1.537,0.068
-0.200,0.606,-1.539,0.068
-0.196,0.609,-1.542,0.068
-0.193,0.612,-1.544,0.068
-0.190,0.615,-1.547,0.069
-0.186,0.619,-1.550,0.069
-0.183,0.622,-1.552,0.069
-0.180,0.626,-1.555,0.070
-0.177,0.630,-1.558,0.070
-0.174,0.634,-1.560,0.071
-0.171,0.637,-1.563,0.071
-0.168,0.641,-1.566,0.072
-0.165,0.645,-1.568,0.072
-0.162,0.648,-1.571,0.072
-0.158,0.652,-1.573,0.073
-0.155,0.655,-1.576,0.073
-0.152,0.658,-1.578,0.074
-0.148,0.661,-1.580,0.074
-0.145,0.664,-1.582,0.074
-0.141,0.667,-1.585,0.075
-0.138,0.670,-1.587,0.075
-0.134,0.673,-1.589,0.075
-0.131,0.676,-1.591,0.075
-0.127,0.679,-1.593,0.076
-0.124,0.681,-1.595,0.076
-0.120,0.684,-1.597,0.076
-0.116,0.687,-1.598,0.077
-0.113,0.689,-1.600,0.077
-0.109,0.691,-1.602,0.077
-0.105,0.693,-1.603,0.077
-0.101,0.695,-1.605,0.078
-0.098,0.697,-1.606,0.078
-0.094,0.699,-1.607,0.078
-0.090,0.701,-1.609,0.078
-0.086,0.702,-1.610,0.078
-0.082,0.704,-1.611,0.078
-0.078,0.705,-1.612,0.079
-0.074,0.706,-1.613,0.079
-0.071,0.708,-1.614,0.079
-0.067,0.709,-1.615,0.079
-0.063,0.710,-1.616,0.079
-0.059,0.712,-1.617,0.079
-0.055,0.713,-1.618,0.079
-0.051,0.715,-1.619,0.080
-0.047,0.716,-1.620,0.080
-0.043,0.717,-1.621,0.080
-0.039,0.719,-1.622,0.080
-0.035,0.720,-1.622,0.080
-0.031,0.721,-1.623,0.080
-0.027,0.723,-1.624,0.081
-0.023,0.724,-1.625,0.081
-0.019,0.725,-1.625,0.081
-0.015,0.726,-1.626,0.081
-0.012,0.727,-1.626,0.081
-0.008,0.727,-1.626,0.081
-0.004,0.728,-1.627,0.081
0.000,0.729,-1.627,0.081
0.004,0.729,-1.627,0.081
0.008,0.730,-1.627,0.081
0.012,0.730,-1.627,0.082
0.016,0.730,-1.627,0.082
0.020,0.731,-1.627,0.082
0.024,0.731,-1.627,0.082
0.028,0.731,-1.627,0.082
0.032,0.731,-1.627,0.082
0.036,0.731,-1.627,0.082
0.040,0.731,-1.627,0.082
0.045,0.731,-1.626,0.082
0.049,0.731,-1.626,0.082
0.053,0.731,-1.626,0.082
0.057,0.731,-1.625,0.082
0.061,0.731,-1.625,0.082
0.065,0.731,-1.624,0.082
0.069,0.730,-1.624,0.082
0.073,0.730,-1.623,0.082
0.077,0.730,-1.622,0.082
0.081,0.730,-1.622,0.082
0.085,0.729,-1.621,0.082
0.089,0.729,-1.620,0.082
0.093,0.729,-1.620,0.082
0.097,0.729,-1.619,0.082
0.101,0.729,-1.618,0.082
0.105,0.729,-1.618,0.082
0.109,0.729,-1.617,0.082
0.112,0.729,-1.616,0.082
0.116,0.729,-1.616,0.082
0.120,0.729,-1.615,0.082
0.124,0.729,-1.614,0.083
0.128,0.729,-1.613,0.083
0.132,0.729,-1.612,0.083
0.136,0.729,-1.611,0.083
0.140,0.729,-1.611,0.083
0.144,0.730,-1.610,0.083
0.148,0.729,-1.609,0.083
0.152,0.729,-1.608,0.083
0.156,0.729,-1.606,0.083
0.160,0.729,-1.605,0.083
0.163,0.728,-1.604,0.083
0.167,0.727,-1.603,0.083
0.171,0.727,-1.601,0.083
0.175,0.726,-1.600,0.083
0.179,0.725,-1.598,0.083
0.183,0.724,-1.596,0.083
0.187,0.723,-1.595,0.083
0.191,0.722,-1.593,0.083
0.195,0.721,-1.591,0.083
0.198,0.719,-1.589,0.083
0.202,0.718,-1.588,0.083
0.206,0.716,-1.586,0.083
0.210,0.714,-1.583,0.083
0.213,0.712,-1.581,0.083
0.217,0.710,-1.579,0.083
0.221,0.708,-1.577,0.082
0.225,0.706,-1.574,0.082
0.228,0.704,-1.572,0.082
0.232,0.701,-1.569,0.082
0.236,0.699,-1.567,0.082
0.239,0.696,-1.564,0.082
0.243,0.694,-1.562,0.081
0.246,0.691,-1.559,0.081
0.250,0.688,-1.556,0.081
0.254,0.686,-1.554,0.081
0.257,0.683,-1.551,0.080
0.261,0.681,-1.548,0.080
0.265,0.678,-1.546,0.080
0.268,0.676,-1.543,0.080
0.272,0.673,-1.540,0.080
0.276,0.671,-1.538,0.079
0.279,0.668,-1.535,0.079
0.283,0.666,-1.532,0.079
0.287,0.663,-1.529,0.079
0.290,0.661,-1.526,0.079
0.294,0.658,-1.523,0.079
0.297,0.655,-1.520,0.078
0.301,0.653,-1.517,0.078
0.305,0.650,-1.514,0.078
0.308,0.647,-1.510,0.078
0.311,0.644,-1.507,0.078
0.315,0.641,-1.503,0.077
0.318,0.637,-1.500,0.077
0.322,0.634,-1.496,0.077
0.325,0.631,-1.493,0.077
0.329,0.628,-1.489,0.076
0.332,0.624,-1.485,0.076
0.335,0.621,-1.482,0.076
0.339,0.618,-1.478,0.076
0.342,0.614,-1.474,0.075
0.346,0.611,-1.470,0.075
0.349,0.607,-1.466,0.075
0.352,0.603,-1.462,0.074
0.355,0.600,-1.458,0.074
0.359,0.596,-1.454,0.074
0.362,0.592,-1.450,0.073
0.365,0.588,-1.446,0.073
0.368,0.584,-1.442,0.073
0.372,0.580,-1.438,0.073
0.375,0.576,-1.433,0.072
0.378,0.572,-1.429,0.072
0.381,0.568,-1.425,0.072
0.384,0.564,-1.420,0.071
0.387,0.560,-1.416,0.071
0.390,0.556,-1.411,0.071
0.394,0.552,-1.407,0.070
0.397,0.548,-1.402,0.070
0.400,0.543,-1.398,0.069
0.403,0.539,-1.393,0.069
0.405,0.534,-1.388,0.069
0.408,0.530,-1.384,0.068
0.411,0.525,-1.379,0.068
0.414,0.520,-1.374,0.067
0.416,0.515,-1.369,0.067
0.419,0.510,-1.364,0.066
0.422,0.505,-1.359,0.066
0.424,0.500,-1.354,0.065
0.426,0.494,-1.349,0.065
0.429,0.489,-1.344,0.064
0.431,0.484,-1.339,0.064
0.433,0.478,-1.334,0.063
0.435,0.472,-1.329,0.062
0.437,0.467,-1.324,0.062
0.439,0.461,-1.319,0.061
0.441,0.455,-1.314,0.061
0.443,0.450,-1.309,0.060
0.445,0.444,-1.303,0.059
0.447,0.438,-1.298,0.059
0.450,0.432,-1.293,0.058
0.452,0.426,-1.287,0.058
0.454,0.421,-1.282,0.057
0.456,0.415,-1.276,0.056
0.458,0.409,-1.270,0.056
0.460,0.403,-1.265,0.055
0.462,0.397,-1.259,0.055
0.464,0.391,-1.253,0.054
0.466,0.385,-1.248,0.053
0.468,0.379,-1.242,0.053
0.469,0.373,-1.236,0.052
0.471,0.367,-1.230,0.051
0.473,0.360,-1.224,0.051
0.475,0.354,-1.218,0.050
0.477,0.348,-1.212,0.049
0.478,0.342,-1.206,0.049
0.480,0.335,-1.200,0.048
0.482,0.329,-1.194,0.047
0.483,0.322,-1.188,0.047
0.485,0.316,-1.181,0.046
0.487,0.310,-1.175,0.045
0.489,0.303,-1.169,0.045
0.491,0.297,-1.162,0.044
0.493,0.291,-1.155,0.043
0.494,0.284,-1.149,0.043
0.496,0.278,-1.142,0.042
0.498,0.271,-1.135,0.042
0.500,0.265,-1.128,0.041
0.502,0.258,-1.121,0.040
0.503,0.251,-1.115,0.040
0.505,0.245,-1.108,0.039
0.507,0.238,-1.101,0.038
0.508,0.231,-1.094,0.038
0.510,0.225,-1.087,0.037
0.511,0.218,-1.080,0.036
0.513,0.211,-1.072,0.035
0.514,0.204,-1.065,0.035
0.516,0.197,-1.058,0.034
0.517,0.190,-1.051,0.033
0.518,0.183,-1.043,0.033
0.519,0.176,-1.036,0.032
0.521,0.169,-1.029,0.031
0.522,0.162,-1.023,0.030
0.523,0.155,-1.016,0.030
0.524,0.148,-1.009,0.029
0.525,0.141,-1.002,0.028
0.525,0.134,-0.995,0.027
0.526,0.127,-0.988,0.027
0.527,0.120,-0.981,0.026
0.528,0.113,-0.973,0.025
0.529,0.106,-0.966,0.024
0.530,0.098,-0.958,0.024
0.531,0.091,-0.951,0.023
0.532,0.084,-0.943,0.022
0.532,0.076,-0.935,0.021
0.533,0.069,-0.927,0.021
0.534,0.061,-0.919,0.020
0.535,0.053,-0.910,0.019
0.536,0.045,-0.901,0.018
0.537,0.038,-0.893,0.018
0.537,0.030,-0.885,0.017
0.538,0.023,-0.877,0.016
0.538,0.015,-0.869,0.015
0.538,0.008,-0.862,0.015
0.538,0.001,-0.854,0.014
0.538,-0.006,-0.847,0.013
0.538,-0.013,-0.840,0.012
0.538,-0.020,-0.833,0.012
0.538,-0.027,-0.826,0.011
0.538,-0.035,-0.818,0.010
0.538,-0.042,-0.811,0.009
0.538,-0.050,-0.803,0.008
0.538,-0.057,-0.795,0.008
0.538,-0.065,-0.787,0.007
0.538,-0.072,-0.779,0.006
0.539,-0.079,-0.771,0.006
0.539,-0.085,-0.764,0.005
0.539,-0.090,-0.759,0.005
0.539,-0.094,-0.755,0.004
0.538,-0.097,-0.752,0.004
0.537,-0.100,-0.750,0.003
0.536,-0.102,-0.750,0.003
0.535,-0.103,-0.750,0.003
0.534,-0.104,-0.750,0.002
0.532,-0.104,-0.752,0.002
0.530,-0.105,-0.754,0.002
0.529,-0.104,-0.756,0.002
0.527,-0.104,-0.759,0.002
0.525,-0.103,-0.762,0.001
0.522,-0.102,-0.766,0.001
0.520,-0.101,-0.770,0.001
0.518,-0.099,-0.774,0.001
0.515,-0.098,-0.778,0.001
0.513,-0.096,-0.783,0.001
0.510,-0.094,-0.788,0.001
0.508,-0.092,-0.792,0.001
