12.8577, 7.60071, 47.509, 8.98283, 
9.26839, 5.39437, 31.5796, 5.82796, 
6.93441, 3.95326, 21.3949, 3.82292, 
5.30263, 2.99402, 14.8331, 2.54005, 
4.18766, 2.36013, 10.8521, 1.71305, 
3.37608, 1.91998, 8.28094, 1.17541, 
2.7674, 1.62279, 6.65249, 0.834895, 
2.3069, 1.42465, 5.61847, 0.616596, 
1.96386, 1.29798, 4.9293, 0.467359, 
1.70435, 1.19241, 4.38479, 0.371495, 
1.4869, 1.10079, 3.91992, 0.311223, 
1.31319, 1.01638, 3.52526, 0.269806, 
1.18197, 0.944199, 3.19942, 0.237839, 
1.07112, 0.881388, 2.92236, 0.215193, 
0.985214, 0.833322, 2.67186, 0.196592, 
0.915843, 0.799152, 2.4499, 0.180759, 
0.861506, 0.768567, 2.25375, 0.166562, 
0.813947, 0.741161, 2.08034, 0.153852, 
0.771821, 0.719661, 1.9274, 0.142478, 
0.734725, 0.702982, 1.7902, 0.132551, 
0.702769, 0.686357, 1.66496, 0.124555, 
0.676951, 0.672356, 1.55176, 0.117704, 
0.655568, 0.658941, 1.44974, 0.111499, 
0.635842, 0.64726, 1.36008, 0.106026, 
0.616891, 0.636909, 1.27761, 0.101077, 
0.599474, 0.626955, 1.20872, 0.0966831, 
0.583515, 0.618805, 1.14712, 0.0926839, 
0.568611, 0.61333, 1.09284, 0.0890926, 
0.555966, 0.607486, 1.04787, 0.0858613, 
0.543679, 0.602493, 1.00991, 0.082941, 
0.533917, 0.597046, 0.976797, 0.0802346, 
0.524156, 0.591478, 0.945754, 0.0777202, 
0.514991, 0.586981, 0.916433, 0.0753927, 
0.507279, 0.581657, 0.892322, 0.0734253, 
0.499179, 0.57665, 0.870547, 0.0717219, 
0.491201, 0.572402, 0.849634, 0.0700949, 
0.485111, 0.568238, 0.82897, 0.0685386, 
0.478532, 0.563966, 0.810808, 0.0670481, 
0.473294, 0.559704, 0.794365, 0.0656374, 
0.467486, 0.556004, 0.781419, 0.0643216, 
0.462483, 0.551847, 0.770257, 0.0630538, 
0.458462, 0.547444, 0.759644, 0.061831, 
0.453046, 0.542124, 0.749666, 0.0606505, 
0.448596, 0.537904, 0.741621, 0.0595098, 
0.445114, 0.534254, 0.731725, 0.0584065, 
0.441248, 0.530162, 0.724352, 0.0574793, 
0.436388, 0.525977, 0.716896, 0.0565753, 
0.432739, 0.521823, 0.708654, 0.055711, 
0.427921, 0.51824, 0.702455, 0.0548829, 
0.425912, 0.514229, 0.695573, 0.054071, 
0.422237, 0.510181, 0.68948, 0.0532752, 
0.418938, 0.506504, 0.682459, 0.0524987, 
0.415307, 0.503229, 0.677381, 0.0517556, 
0.411812, 0.500116, 0.671802, 0.0510271, 
0.408706, 0.496672, 0.666458, 0.0503131, 
0.405243, 0.493584, 0.661223, 0.049613, 
0.401223, 0.489551, 0.656404, 0.0489266, 
0.398088, 0.48659, 0.652031, 0.0482535, 
0.394648, 0.483754, 0.647933, 0.0475933, 
0.392625, 0.480693, 0.643161, 0.0469458, 
0.389163, 0.478237, 0.639602, 0.0463107, 
0.38605, 0.475784, 0.635389, 0.0456875, 
0.384684, 0.473337, 0.630739, 0.0450761, 
0.381714, 0.470895, 0.626037, 0.0444762, 
0.379216, 0.468459, 0.62326, 0.0438874, 
0.378051, 0.466031, 0.617367, 0.0433095, 
0.37432, 0.463611, 0.615093, 0.0427424, 
0.373347, 0.461198, 0.610543, 0.0421856, 
0.370082, 0.458794, 0.60667, 0.041639, 
0.367795, 0.456202, 0.602843, 0.0411023, 
0.366644, 0.453334, 0.59953, 0.0405754, 
0.365319, 0.45188, 0.596485, 0.0400682, 
0.363182, 0.450188, 0.592457, 0.0395717, 
0.361272, 0.44828, 0.589229, 0.0390897, 
0.360039, 0.446909, 0.585829, 0.0386345, 
0.358582, 0.445565, 0.581761, 0.038189, 
0.357561, 0.44423, 0.579384, 0.0377509, 
0.355773, 0.442558, 0.574708, 0.0373202, 
0.354928, 0.441287, 0.571727, 0.0369034, 
0.35422, 0.439926, 0.568441, 0.0364998, 
0.353676, 0.438457, 0.565305, 0.0361025, 
0.351913, 0.435866, 0.562322, 0.0357115, 
0.350078, 0.434403, 0.558085, 0.0353266, 
0.349487, 0.43181, 0.555974, 0.0349477, 
0.34863, 0.430367, 0.55242, 0.0345747, 
0.346105, 0.427931, 0.549156, 0.0342075, 
0.344633, 0.425383, 0.547371, 0.0338459, 
0.343931, 0.423965, 0.544642, 0.03349, 
0.342429, 0.421421, 0.542891, 0.0331395, 
0.341543, 0.420024, 0.540566, 0.0327944, 
