tr2,cr2,fr2
-0.9617,0.3872,-1.0588
-0.9615,0.3913,-1.0618
-0.9613,0.3954,-1.0649
-0.9611,0.3995,-1.0680
-0.9609,0.4037,-1.0711
-0.9607,0.4078,-1.0743
-0.9605,0.4120,-1.0775
-0.9602,0.4162,-1.0808
-0.9600,0.4204,-1.0840
-0.9597,0.4247,-1.0873
-0.9594,0.4289,-1.0906
-0.9592,0.4331,-1.0939
-0.9589,0.4374,-1.0972
-0.9586,0.4416,-1.1005
-0.9583,0.4459,-1.1038
-0.9580,0.4502,-1.1071
-0.9577,0.4544,-1.1104
-0.9574,0.4587,-1.1137
-0.9571,0.4629,-1.1170
-0.9568,0.4672,-1.1203
-0.9565,0.4714,-1.1235
-0.9561,0.4757,-1.1270
-0.9557,0.4801,-1.1305
-0.9553,0.4845,-1.1342
-0.9549,0.4889,-1.1380
-0.9544,0.4934,-1.1419
-0.9538,0.4980,-1.1459
-0.9533,0.5025,-1.1499
-0.9527,0.5071,-1.1540
-0.9521,0.5117,-1.1582
-0.9515,0.5163,-1.1624
-0.9509,0.5210,-1.1666
-0.9503,0.5256,-1.1709
-0.9496,0.5303,-1.1752
-0.9490,0.5349,-1.1796
-0.9483,0.5396,-1.1839
-0.9476,0.5442,-1.1884
-0.9468,0.5488,-1.1930
-0.9460,0.5532,-1.1977
-0.9451,0.5576,-1.2025
-0.9441,0.5619,-1.2075
-0.9431,0.5662,-1.2125
-0.9421,0.5704,-1.2177
-0.9410,0.5745,-1.2229
-0.9399,0.5786,-1.2281
-0.9388,0.5827,-1.2334
-0.9377,0.5867,-1.2387
-0.9365,0.5906,-1.2441
-0.9353,0.5946,-1.2495
-0.9340,0.5985,-1.2549
-0.9328,0.6023,-1.2604
-0.9315,0.6061,-1.2658
-0.9302,0.6099,-1.2713
-0.9289,0.6137,-1.2768
-0.9276,0.6175,-1.2823
-0.9263,0.6212,-1.2877
-0.9249,0.6249,-1.2932
-0.9236,0.6285,-1.2987
-0.9222,0.6322,-1.3041
-0.9208,0.6358,-1.3096
-0.9194,0.6394,-1.3150
-0.9180,0.6429,-1.3204
-0.9166,0.6463,-1.3258
-0.9152,0.6497,-1.3311
-0.9137,0.6530,-1.3364
-0.9123,0.6563,-1.3417
-0.9108,0.6595,-1.3470
-0.9094,0.6627,-1.3522
-0.9079,0.6658,-1.3574
-0.9065,0.6689,-1.3626
-0.9050,0.6720,-1.3678
-0.9035,0.6750,-1.3729
-0.9020,0.6781,-1.3780
-0.9005,0.6810,-1.3831
-0.8990,0.6840,-1.3882
-0.8975,0.6869,-1.3932
-0.8960,0.6899,-1.3982
-0.8944,0.6927,-1.4032
-0.8929,0.6956,-1.4082
-0.8914,0.6985,-1.4131
-0.8898,0.7013,-1.4181
-0.8883,0.7041,-1.4230
-0.8867,0.7069,-1.4279
-0.8851,0.7096,-1.4327
-0.8836,0.7122,-1.4374
-0.8820,0.7146,-1.4420
-0.8805,0.7168,-1.4466
-0.8790,0.7190,-1.4510
-0.8774,0.7210,-1.4554
-0.8759,0.7230,-1.4597
-0.8744,0.7248,-1.4639
-0.8729,0.7265,-1.4681
-0.8714,0.7282,-1.4722
-0.8698,0.7298,-1.4762
-0.8683,0.7313,-1.4802
-0.8668,0.7328,-1.4842
-0.8653,0.7342,-1.4881
-0.8638,0.7356,-1.4919
-0.8622,0.7369,-1.4958
-0.8607,0.7382,-1.4995
-0.8592,0.7394,-1.5033
-0.8577,0.7406,-1.5070
-0.8561,0.7417,-1.5107
-0.8546,0.7428,-1.5144
-0.8530,0.7439,-1.5180
-0.8515,0.7449,-1.5216
-0.8500,0.7460,-1.5252
-0.8484,0.7470,-1.5287
-0.8468,0.7479,-1.5323
-0.8453,0.7489,-1.5358
-0.8437,0.7498,-1.5392
-0.8422,0.7507,-1.5427
-0.8406,0.7515,-1.5461
-0.8390,0.7523,-1.5495
-0.8375,0.7532,-1.5529
-0.8359,0.7540,-1.5563
-0.8344,0.7547,-1.5597
-0.8328,0.7555,-1.5630
-0.8312,0.7562,-1.5663
-0.8297,0.7568,-1.5696
-0.8281,0.7575,-1.5728
-0.8265,0.7581,-1.5760
-0.8249,0.7586,-1.5792
-0.8233,0.7592,-1.5823
-0.8217,0.7597,-1.5854
-0.8201,0.7602,-1.5885
-0.8185,0.7607,-1.5916
-0.8169,0.7612,-1.5947
-0.8152,0.7616,-1.5976
-0.8136,0.7619,-1.6006
-0.8119,0.7623,-1.6035
-0.8103,0.7626,-1.6064
-0.8086,0.7629,-1.6093
-0.8069,0.7632,-1.6122
-0.8053,0.7635,-1.6151
-0.8036,0.7638,-1.6179
-0.8019,0.7641,-1.6208
-0.8002,0.7643,-1.6236
-0.7985,0.7646,-1.6264
-0.7968,0.7648,-1.6292
-0.7951,0.7650,-1.6320
-0.7934,0.7652,-1.6348
-0.7917,0.7654,-1.6375
-0.7900,0.7656,-1.6403
-0.7883,0.7658,-1.6430
-0.7865,0.7659,-1.6457
-0.7848,0.7660,-1.6484
-0.7831,0.7662,-1.6511
-0.7813,0.7663,-1.6537
-0.7796,0.7663,-1.6564
-0.7778,0.7664,-1.6590
-0.7760,0.7665,-1.6616
-0.7743,0.7665,-1.6642
-0.7725,0.7666,-1.6668
-0.7707,0.7666,-1.6694
-0.7689,0.7666,-1.6719
-0.7671,0.7666,-1.6745
-0.7653,0.7666,-1.6770
-0.7635,0.7665,-1.6795
-0.7617,0.7665,-1.6820
-0.7599,0.7664,-1.6845
-0.7581,0.7664,-1.6869
-0.7563,0.7663,-1.6894
-0.7544,0.7662,-1.6918
-0.7526,0.7661,-1.6942
-0.7507,0.7659,-1.6966
-0.7489,0.7658,-1.6990
-0.7470,0.7656,-1.7013
-0.7452,0.7655,-1.7037
-0.7433,0.7653,-1.7060
-0.7414,0.7651,-1.7083
-0.7395,0.7649,-1.7106
-0.7376,0.7646,-1.7129
-0.7357,0.7644,-1.7152
-0.7338,0.7642,-1.7175
-0.7319,0.7639,-1.7197
-0.7300,0.7636,-1.7219
-0.7280,0.7633,-1.7241
-0.7261,0.7630,-1.7263
-0.7242,0.7627,-1.7285
-0.7222,0.7623,-1.7306
-0.7203,0.7620,-1.7328
-0.7183,0.7616,-1.7349
-0.7163,0.7613,-1.7370
-0.7144,0.7609,-1.7391
-0.7124,0.7605,-1.7412
-0.7104,0.7600,-1.7433
-0.7084,0.7596,-1.7453
-0.7064,0.7592,-1.7473
-0.7044,0.7587,-1.7494
-0.7024,0.7582,-1.7514
-0.7003,0.7578,-1.7533
-0.6983,0.7573,-1.7553
-0.6963,0.7567,-1.7573
-0.6942,0.7562,-1.7592
-0.6922,0.7557,-1.7611
-0.6901,0.7551,-1.7630
-0.6881,0.7545,-1.7649
-0.6860,0.7540,-1.7668
-0.6839,0.7534,-1.7686
-0.6818,0.7528,-1.7705
-0.6797,0.7522,-1.7723
-0.6776,0.7516,-1.7742
-0.6755,0.7510,-1.7760
-0.6733,0.7504,-1.7778
-0.6712,0.7498,-1.7797
-0.6690,0.7492,-1.7815
-0.6669,0.7487,-1.7833
-0.6647,0.7481,-1.7851
-0.6625,0.7475,-1.7869
-0.6603,0.7469,-1.7887
-0.6581,0.7462,-1.7904
-0.6559,0.7456,-1.7922
-0.6537,0.7450,-1.7939
-0.6515,0.7444,-1.7957
-0.6492,0.7437,-1.7974
-0.6470,0.7431,-1.7991
-0.6447,0.7425,-1.8009
-0.6425,0.7419,-1.8026
-0.6403,0.7412,-1.8044
-0.6380,0.7406,-1.8061
-0.6357,0.7399,-1.8077
-0.6334,0.7392,-1.8094
-0.6312,0.7385,-1.8110
-0.6289,0.7378,-1.8127
-0.6266,0.7371,-1.8143
-0.6243,0.7364,-1.8159
-0.6219,0.7357,-1.8175
-0.6196,0.7349,-1.8190
-0.6173,0.7341,-1.8206
-0.6149,0.7333,-1.8221
-0.6125,0.7325,-1.8236
-0.6102,0.7317,-1.8251
-0.6078,0.7309,-1.8266
-0.6054,0.7300,-1.8279
-0.6029,0.7291,-1.8293
-0.6005,0.7282,-1.8307
-0.5980,0.7272,-1.8320
-0.5956,0.7263,-1.8333
-0.5931,0.7254,-1.8347
-0.5907,0.7244,-1.8360
-0.5882,0.7235,-1.8373
-0.5857,0.7225,-1.8386
-0.5832,0.7215,-1.8398
-0.5807,0.7205,-1.8411
-0.5783,0.7195,-1.8423
-0.5758,0.7184,-1.8435
-0.5733,0.7174,-1.8447
-0.5708,0.7163,-1.8458
-0.5683,0.7151,-1.8470
-0.5657,0.7140,-1.8481
-0.5632,0.7128,-1.8491
-0.5607,0.7116,-1.8502
-0.5582,0.7104,-1.8512
-0.5557,0.7092,-1.8522
-0.5531,0.7079,-1.8532
-0.5506,0.7066,-1.8542
-0.5480,0.7053,-1.8551
-0.5455,0.7040,-1.8561
-0.5429,0.7027,-1.8570
-0.5404,0.7014,-1.8579
-0.5378,0.7000,-1.8588
-0.5352,0.6987,-1.8596
-0.5326,0.6973,-1.8604
-0.5300,0.6959,-1.8613
-0.5274,0.6945,-1.8621
-0.5248,0.6930,-1.8628
-0.5222,0.6916,-1.8636
-0.5196,0.6901,-1.8643
-0.5170,0.6887,-1.8651
-0.5143,0.6872,-1.8658
-0.5117,0.6857,-1.8665
-0.5090,0.6842,-1.8671
-0.5064,0.6827,-1.8678
-0.5037,0.6812,-1.8684
-0.5010,0.6796,-1.8691
-0.4983,0.6781,-1.8697
-0.4956,0.6765,-1.8702
-0.4929,0.6749,-1.8708
-0.4902,0.6733,-1.8714
-0.4875,0.6717,-1.8719
-0.4848,0.6701,-1.8724
-0.4821,0.6685,-1.8729
-0.4793,0.6669,-1.8734
-0.4766,0.6652,-1.8739
-0.4738,0.6636,-1.8743
-0.4711,0.6620,-1.8748
-0.4682,0.6606,-1.8754
-0.4654,0.6594,-1.8761
-0.4625,0.6583,-1.8769
-0.4596,0.6574,-1.8778
-0.4566,0.6566,-1.8788
-0.4536,0.6559,-1.8799
-0.4506,0.6554,-1.8810
-0.4475,0.6549,-1.8821
-0.4444,0.6544,-1.8833
-0.4413,0.6541,-1.8845
-0.4382,0.6538,-1.8858
-0.4350,0.6536,-1.8871
-0.4319,0.6534,-1.8884
-0.4287,0.6533,-1.8897
-0.4255,0.6532,-1.8911
-0.4222,0.6532,-1.8925
-0.4190,0.6531,-1.8938
-0.4158,0.6531,-1.8952
-0.4125,0.6532,-1.8966
-0.4092,0.6532,-1.8980
-0.4059,0.6533,-1.8994
-0.4026,0.6533,-1.9008
-0.3993,0.6534,-1.9022
-0.3959,0.6535,-1.9036
-0.3926,0.6536,-1.9049
-0.3892,0.6538,-1.9063
-0.3858,0.6539,-1.9077
-0.3825,0.6540,-1.9090
-0.3791,0.6541,-1.9104
-0.3757,0.6542,-1.9117
-0.3722,0.6543,-1.9130
-0.3689,0.6542,-1.9142
-0.3655,0.6539,-1.9152
-0.3621,0.6535,-1.9162
-0.3588,0.6530,-1.9171
-0.3554,0.6524,-1.9179
-0.3521,0.6517,-1.9186
-0.3487,0.6509,-1.9192
-0.3454,0.6500,-1.9198
-0.3421,0.6490,-1.9204
-0.3387,0.6480,-1.9208
-0.3354,0.6469,-1.9213
-0.3321,0.6458,-1.9216
-0.3287,0.6446,-1.9220
-0.3254,0.6434,-1.9223
-0.3220,0.6421,-1.9225
-0.3187,0.6408,-1.9227
-0.3154,0.6394,-1.9229
-0.3120,0.6380,-1.9231
-0.3087,0.6366,-1.9232
-0.3053,0.6352,-1.9233
-0.3019,0.6337,-1.9233
-0.2986,0.6322,-1.9234
-0.2953,0.6307,-1.9234
-0.2926,0.6293,-1.9232
-0.2907,0.6280,-1.9230
-0.2892,0.6180,-1.9227
-0.2883,0.6178,-1.9224
-0.2879,0.6203,-1.9224
-0.2878,0.6198,-1.9219
-0.2882,0.6193,-1.9212
-0.2888,0.6189,-1.9205
-0.2898,0.6184,-1.9198
-0.2910,0.6180,-1.9190
-0.2925,0.6175,-1.9181
-0.2942,0.6171,-1.9172
-0.2960,0.6167,-1.9163
-0.2981,0.6162,-1.9153
-0.3003,0.6158,-1.9143
-0.3026,0.6154,-1.9133
-0.3051,0.6150,-1.9123
-0.3077,0.6146,-1.9112
-0.3103,0.6142,-1.9100
-0.3131,0.6138,-1.9089
-0.3159,0.6133,-1.9077
-0.3188,0.6129,-1.9065
-0.3218,0.6125,-1.9053
-0.3249,0.6121,-1.9041
-0.3280,0.6117,-1.9029
-0.3311,0.6113,-1.9017
-0.3343,0.6109,-1.9004
-0.3375,0.6105,-1.8991
-0.3407,0.6101,-1.8978
-0.3440,0.6096,-1.8964
-0.3472,0.6092,-1.8951
-0.3505,0.6088,-1.8937
-0.3538,0.6083,-1.8923
-0.3572,0.6079,-1.8909
-0.3605,0.6074,-1.8894
-0.3638,0.6070,-1.8880
-0.3671,0.6065,-1.8864
-0.3704,0.6059,-1.8848
-0.3737,0.6054,-1.8833
-0.3771,0.6049,-1.8817
-0.3804,0.6044,-1.8801
-0.3837,0.6039,-1.8785
-0.3870,0.6034,-1.8768
-0.3903,0.6028,-1.8752
-0.3937,0.6023,-1.8735
-0.3970,0.6017,-1.8719
-0.4003,0.6012,-1.8702
-0.4036,0.6006,-1.8685
-0.4069,0.6001,-1.8668
-0.4102,0.5995,-1.8650
-0.4135,0.5989,-1.8633
-0.4168,0.5984,-1.8615
-0.4201,0.5978,-1.8598
-0.4234,0.5972,-1.8580
-0.4267,0.5966,-1.8562
-0.4299,0.5960,-1.8543
-0.4332,0.5954,-1.8525
-0.4364,0.5947,-1.8507
-0.4397,0.5941,-1.8488
-0.4429,0.5935,-1.8469
-0.4461,0.5928,-1.8450
-0.4493,0.5922,-1.8431
-0.4526,0.5915,-1.8412
-0.4558,0.5909,-1.8393
-0.4589,0.5902,-1.8373
-0.4621,0.5895,-1.8353
-0.4653,0.5888,-1.8334
-0.4685,0.5881,-1.8314
-0.4716,0.5874,-1.8293
-0.4748,0.5867,-1.8273
-0.4779,0.5860,-1.8253
-0.4810,0.5853,-1.8232
-0.4841,0.5846,-1.8211
-0.4872,0.5838,-1.8190
-0.4903,0.5831,-1.8169
-0.4934,0.5823,-1.8148
-0.4965,0.5816,-1.8127
-0.4995,0.5808,-1.8105
-0.5026,0.5800,-1.8084
-0.5056,0.5792,-1.8062
-0.5087,0.5785,-1.8040
-0.5117,0.5777,-1.8018
-0.5147,0.5768,-1.7996
-0.5177,0.5760,-1.7973
-0.5207,0.5752,-1.7951
-0.5237,0.5744,-1.7928
-0.5267,0.5735,-1.7905
-0.5296,0.5727,-1.7882
-0.5326,0.5718,-1.7859
-0.5355,0.5710,-1.7835
-0.5384,0.5701,-1.7812
-0.5414,0.5692,-1.7788
-0.5443,0.5683,-1.7764
-0.5472,0.5675,-1.7741
-0.5501,0.5665,-1.7716
-0.5529,0.5656,-1.7692
-0.5558,0.5647,-1.7668
-0.5587,0.5638,-1.7643
-0.5615,0.5629,-1.7619
-0.5644,0.5619,-1.7594
-0.5672,0.5610,-1.7569
-0.5700,0.5600,-1.7544
-0.5728,0.5590,-1.7518
-0.5756,0.5581,-1.7493
-0.5784,0.5571,-1.7467
-0.5812,0.5561,-1.7442
-0.5840,0.5551,-1.7416
-0.5867,0.5541,-1.7390
-0.5895,0.5530,-1.7363
-0.5922,0.5520,-1.7337
-0.5949,0.5510,-1.7310
-0.5976,0.5499,-1.7284
-0.6003,0.5489,-1.7257
-0.6030,0.5478,-1.7230
-0.6057,0.5468,-1.7203
-0.6084,0.5457,-1.7176
-0.6111,0.5446,-1.7148
-0.6137,0.5435,-1.7121
-0.6164,0.5424,-1.7093
-0.6190,0.5413,-1.7065
-0.6216,0.5401,-1.7037
-0.6243,0.5390,-1.7009
-0.6269,0.5379,-1.6981
-0.6295,0.5367,-1.6952
-0.6321,0.5356,-1.6923
-0.6347,0.5345,-1.6895
-0.6373,0.5333,-1.6867
-0.6399,0.5322,-1.6839
-0.6425,0.5310,-1.6810
-0.6450,0.5298,-1.6780
-0.6476,0.5286,-1.6751
-0.6501,0.5274,-1.6722
-0.6526,0.5262,-1.6693
-0.6552,0.5250,-1.6663
-0.6577,0.5238,-1.6633
-0.6602,0.5225,-1.6603
-0.6627,0.5213,-1.6573
-0.6651,0.5200,-1.6543
-0.6676,0.5188,-1.6512
-0.6701,0.5175,-1.6481
-0.6725,0.5162,-1.6450
-0.6749,0.5149,-1.6419
-0.6773,0.5135,-1.6387
-0.6797,0.5122,-1.6355
-0.6820,0.5108,-1.6323
-0.6844,0.5094,-1.6291
-0.6868,0.5080,-1.6258
-0.6891,0.5066,-1.6226
-0.6914,0.5052,-1.6193
-0.6938,0.5038,-1.6160
-0.6961,0.5024,-1.6127
-0.6984,0.5010,-1.6094
-0.7007,0.4996,-1.6061
-0.7030,0.4981,-1.6028
-0.7053,0.4967,-1.5994
-0.7076,0.4952,-1.5960
-0.7099,0.4938,-1.5927
-0.7121,0.4923,-1.5893
-0.7144,0.4908,-1.5859
-0.7166,0.4893,-1.5825
-0.7189,0.4878,-1.5790
-0.7211,0.4863,-1.5756
-0.7234,0.4848,-1.5721
-0.7256,0.4833,-1.5686
-0.7278,0.4817,-1.5651
-0.7300,0.4802,-1.5616
-0.7322,0.4786,-1.5581
-0.7344,0.4771,-1.5545
-0.7365,0.4755,-1.5510
-0.7387,0.4739,-1.5474
-0.7409,0.4723,-1.5438
-0.7430,0.4707,-1.5402
-0.7452,0.4691,-1.5366
-0.7473,0.4675,-1.5329
-0.7494,0.4658,-1.5293
-0.7515,0.4642,-1.5256
-0.7536,0.4625,-1.5219
-0.7558,0.4608,-1.5182
-0.7578,0.4592,-1.5145
-0.7599,0.4575,-1.5107
-0.7620,0.4558,-1.5069
-0.7641,0.4540,-1.5032
-0.7661,0.4523,-1.4994
-0.7682,0.4506,-1.4956
-0.7702,0.4488,-1.4917
-0.7723,0.4471,-1.4879
-0.7743,0.4453,-1.4840
-0.7763,0.4435,-1.4801
-0.7783,0.4418,-1.4762
-0.7803,0.4400,-1.4723
-0.7823,0.4381,-1.4684
-0.7843,0.4363,-1.4644
-0.7863,0.4345,-1.4604
-0.7883,0.4326,-1.4564
-0.7902,0.4308,-1.4524
-0.7922,0.4289,-1.4484
-0.7941,0.4270,-1.4443
-0.7961,0.4251,-1.4403
-0.7980,0.4232,-1.4362
-0.7999,0.4213,-1.4321
-0.8019,0.4194,-1.4280
-0.8038,0.4174,-1.4238
-0.8057,0.4155,-1.4197
-0.8076,0.4135,-1.4155
-0.8095,0.4115,-1.4113
-0.8113,0.4096,-1.4071
-0.8132,0.4076,-1.4028
-0.8151,0.4055,-1.3986
-0.8169,0.4035,-1.3943
-0.8188,0.4015,-1.3900
-0.8206,0.3994,-1.3857
-0.8225,0.3974,-1.3813
-0.8243,0.3953,-1.3770
-0.8261,0.3932,-1.3726
-0.8279,0.3911,-1.3682
-0.8297,0.3890,-1.3638
-0.8315,0.3868,-1.3593
-0.8333,0.3847,-1.3548
-0.8351,0.3825,-1.3504
-0.8369,0.3804,-1.3459
-0.8387,0.3782,-1.3413
-0.8404,0.3760,-1.3368
-0.8422,0.3738,-1.3322
-0.8439,0.3715,-1.3276
-0.8457,0.3693,-1.3230
-0.8474,0.3671,-1.3184
-0.8491,0.3648,-1.3137
-0.8509,0.3625,-1.3090
-0.8526,0.3602,-1.3043
-0.8543,0.3579,-1.2996
-0.8560,0.3556,-1.2948
-0.8577,0.3532,-1.2900
-0.8594,0.3509,-1.2852
-0.8611,0.3485,-1.2804
-0.8627,0.3461,-1.2756
-0.8644,0.3437,-1.2707
-0.8661,0.3413,-1.2658
-0.8677,0.3389,-1.2609
-0.8694,0.3364,-1.2559
-0.8710,0.3340,-1.2509
-0.8727,0.3315,-1.2459
-0.8743,0.3290,-1.2409
-0.8759,0.3265,-1.2358
-0.8775,0.3239,-1.2308
-0.8791,0.3214,-1.2257
-0.8807,0.3188,-1.2205
-0.8823,0.3162,-1.2154
-0.8839,0.3136,-1.2102
-0.8855,0.3110,-1.2049
-0.8871,0.3084,-1.1997
-0.8887,0.3057,-1.1944
-0.8902,0.3031,-1.1891
-0.8918,0.3004,-1.1838
-0.8934,0.2977,-1.1784
-0.8949,0.2949,-1.1730
-0.8965,0.2922,-1.1676
-0.8980,0.2894,-1.1622
-0.8995,0.2867,-1.1567
-0.9010,0.2839,-1.1512
-0.9026,0.2810,-1.1456
-0.9041,0.2782,-1.1400
-0.9056,0.2753,-1.1344
-0.9071,0.2724,-1.1288
-0.9086,0.2695,-1.1231
-0.9101,0.2666,-1.1174
-0.9116,0.2637,-1.1116
-0.9130,0.2607,-1.1058
-0.9145,0.2577,-1.1000
-0.9160,0.2547,-1.0942
-0.9174,0.2516,-1.0883
-0.9189,0.2487,-1.0825
-0.9204,0.2457,-1.0767
-0.9219,0.2427,-1.0709
-0.9233,0.2397,-1.0650
-0.9248,0.2366,-1.0590
-0.9262,0.2335,-1.0530
-0.9277,0.2303,-1.0469
-0.9291,0.2272,-1.0408
-0.9305,0.2240,-1.0347
-0.9319,0.2208,-1.0285
-0.9334,0.2175,-1.0222
-0.9348,0.2142,-1.0159
-0.9362,0.2109,-1.0096
-0.9376,0.2075,-1.0032
-0.9389,0.2040,-0.9965
-0.9403,0.2004,-0.9898
-0.9416,0.1969,-0.9830
-0.9430,0.1933,-0.9762
-0.9443,0.1897,-0.9694
-0.9457,0.1860,-0.9625
-0.9470,0.1823,-0.9556
-0.9483,0.1787,-0.9486
-0.9497,0.1749,-0.9416
-0.9510,0.1712,-0.9346
-0.9523,0.1674,-0.9275
-0.9536,0.1636,-0.9203
-0.9549,0.1597,-0.9131
-0.9563,0.1558,-0.9058
-0.9576,0.1519,-0.8985
-0.9587,0.1490,-0.8927
-0.9596,0.1470,-0.8883
-0.9603,0.1458,-0.8851
-0.9608,0.1453,-0.8831
-0.9613,0.1455,-0.8821
-0.9616,0.1463,-0.8820
-0.9617,0.1477,-0.8826
-0.9618,0.1495,-0.8840
-0.9618,0.1517,-0.8860
-0.9617,0.1542,-0.8886
-0.9615,0.1572,-0.8916
-0.9614,0.1596,-0.8940
-0.9615,0.1615,-0.8954
-0.9617,0.1628,-0.8961
-0.9620,0.1637,-0.8959
-0.9623,0.1641,-0.8951
-0.9628,0.1641,-0.8936
-0.9634,0.1638,-0.8916
-0.9640,0.1631,-0.8890
-0.9647,0.1621,-0.8860
-0.9654,0.1608,-0.8825
-0.9662,0.1593,-0.8787
-0.9668,0.1583,-0.8757
