TR1,CR1,FR1
-0.2497,0.5992,-1.5217
-0.2462,0.6024,-1.5248
-0.2427,0.6054,-1.5278
-0.2391,0.6083,-1.5308
-0.2355,0.6111,-1.5337
-0.2319,0.6138,-1.5365
-0.2282,0.6165,-1.5392
-0.2245,0.6189,-1.5417
-0.2208,0.6214,-1.5442
-0.2171,0.6237,-1.5466
-0.2133,0.6260,-1.5490
-0.2096,0.6282,-1.5513
-0.2058,0.6304,-1.5536
-0.2021,0.6327,-1.5559
-0.1985,0.6352,-1.5582
-0.1950,0.6380,-1.5607
-0.1915,0.6409,-1.5631
-0.1882,0.6441,-1.5657
-0.1850,0.6475,-1.5682
-0.1818,0.6510,-1.5708
-0.1787,0.6547,-1.5734
-0.1757,0.6585,-1.5760
-0.1727,0.6624,-1.5786
-0.1696,0.6663,-1.5812
-0.1665,0.6700,-1.5837
-0.1634,0.6736,-1.5862
-0.1602,0.6771,-1.5886
-0.1569,0.6805,-1.5909
-0.1535,0.6838,-1.5932
-0.1502,0.6870,-1.5955
-0.1467,0.6901,-1.5976
-0.1433,0.6931,-1.5998
-0.1398,0.6961,-1.6018
-0.1363,0.6990,-1.6039
-0.1327,0.7018,-1.6058
-0.1291,0.7046,-1.6078
-0.1255,0.7073,-1.6097
-0.1219,0.7100,-1.6115
-0.1183,0.7127,-1.6133
-0.1146,0.7152,-1.6151
-0.1109,0.7175,-1.6167
-0.1072,0.7197,-1.6183
-0.1034,0.7218,-1.6198
-0.0996,0.7237,-1.6212
-0.0958,0.7256,-1.6226
-0.0919,0.7273,-1.6239
-0.0881,0.7290,-1.6251
-0.0842,0.7306,-1.6263
-0.0803,0.7321,-1.6274
-0.0764,0.7335,-1.6285
-0.0725,0.7349,-1.6295
-0.0686,0.7362,-1.6305
-0.0647,0.7375,-1.6315
-0.0607,0.7388,-1.6324
-0.0568,0.7402,-1.6333
-0.0529,0.7415,-1.6342
-0.0489,0.7429,-1.6350
-0.0450,0.7442,-1.6358
-0.0411,0.7455,-1.6366
-0.0371,0.7468,-1.6374
-0.0332,0.7482,-1.6381
-0.0292,0.7495,-1.6388
-0.0253,0.7508,-1.6395
-0.0213,0.7520,-1.6401
-0.0174,0.7530,-1.6406
-0.0134,0.7540,-1.6411
-0.0094,0.7549,-1.6415
-0.0054,0.7556,-1.6418
-0.0014,0.7563,-1.6421
0.0026,0.7569,-1.6423
0.0066,0.7574,-1.6425
0.0106,0.7578,-1.6426
0.0146,0.7582,-1.6426
0.0186,0.7585,-1.6426
0.0227,0.7587,-1.6426
0.0267,0.7589,-1.6425
0.0307,0.7591,-1.6423
0.0347,0.7592,-1.6421
0.0388,0.7592,-1.6419
0.0428,0.7593,-1.6416
0.0468,0.7592,-1.6413
0.0508,0.7592,-1.6410
0.0549,0.7591,-1.6406
0.0589,0.7589,-1.6401
0.0629,0.7588,-1.6397
0.0669,0.7586,-1.6392
0.0710,0.7584,-1.6386
0.0750,0.7581,-1.6380
0.0790,0.7578,-1.6374
0.0830,0.7575,-1.6367
0.0871,0.7572,-1.6360
0.0911,0.7570,-1.6353
0.0951,0.7568,-1.6346
0.0991,0.7567,-1.6339
0.1030,0.7566,-1.6332
0.1070,0.7565,-1.6325
0.1110,0.7565,-1.6317
0.1150,0.7565,-1.6310
0.1189,0.7565,-1.6302
0.1229,0.7566,-1.6294
0.1268,0.7566,-1.6285
0.1308,0.7567,-1.6277
0.1347,0.7568,-1.6268
0.1387,0.7568,-1.6259
0.1426,0.7569,-1.6250
0.1465,0.7570,-1.6241
0.1504,0.7569,-1.6230
0.1544,0.7567,-1.6219
0.1583,0.7564,-1.6207
0.1622,0.7559,-1.6195
0.1661,0.7553,-1.6181
0.1700,0.7547,-1.6168
0.1739,0.7539,-1.6153
0.1778,0.7531,-1.6138
0.1817,0.7522,-1.6122
0.1856,0.7512,-1.6106
0.1895,0.7502,-1.6090
0.1934,0.7491,-1.6073
0.1972,0.7479,-1.6055
0.2011,0.7465,-1.6036
0.2049,0.7449,-1.6017
0.2087,0.7432,-1.5997
0.2124,0.7414,-1.5976
0.2162,0.7394,-1.5954
0.2199,0.7374,-1.5932
0.2237,0.7352,-1.5909
0.2274,0.7330,-1.5886
0.2311,0.7306,-1.5862
0.2347,0.7282,-1.5837
0.2384,0.7257,-1.5812
0.2420,0.7232,-1.5787
0.2457,0.7206,-1.5761
0.2493,0.7179,-1.5734
0.2529,0.7152,-1.5707
0.2566,0.7126,-1.5680
0.2602,0.7101,-1.5655
0.2639,0.7075,-1.5629
0.2676,0.7050,-1.5602
0.2712,0.7025,-1.5576
0.2749,0.7000,-1.5549
0.2785,0.6975,-1.5521
0.2822,0.6949,-1.5493
0.2858,0.6924,-1.5464
0.2895,0.6898,-1.5436
0.2931,0.6873,-1.5406
0.2967,0.6847,-1.5377
0.3003,0.6821,-1.5347
0.3039,0.6793,-1.5316
0.3075,0.6765,-1.5284
0.3109,0.6735,-1.5250
0.3144,0.6704,-1.5216
0.3179,0.6673,-1.5182
0.3213,0.6641,-1.5147
0.3248,0.6609,-1.5111
0.3282,0.6576,-1.5076
0.3316,0.6543,-1.5039
0.3350,0.6510,-1.5003
0.3384,0.6476,-1.4966
0.3418,0.6442,-1.4929
0.3451,0.6407,-1.4891
0.3485,0.6371,-1.4853
0.3518,0.6335,-1.4815
0.3551,0.6299,-1.4776
0.3584,0.6262,-1.4736
0.3616,0.6224,-1.4696
0.3649,0.6186,-1.4656
0.3681,0.6147,-1.4615
0.3713,0.6109,-1.4574
0.3745,0.6069,-1.4533
0.3777,0.6030,-1.4491
0.3809,0.5990,-1.4448
0.3841,0.5950,-1.4406
0.3872,0.5909,-1.4362
0.3904,0.5868,-1.4319
0.3935,0.5827,-1.4275
0.3966,0.5786,-1.4230
0.3997,0.5743,-1.4186
0.4027,0.5699,-1.4140
0.4056,0.5655,-1.4095
0.4084,0.5609,-1.4049
0.4113,0.5562,-1.4002
0.4140,0.5514,-1.3955
0.4168,0.5466,-1.3908
0.4194,0.5417,-1.3860
0.4221,0.5367,-1.3812
0.4246,0.5316,-1.3764
0.4271,0.5264,-1.3715
0.4295,0.5211,-1.3667
0.4318,0.5157,-1.3618
0.4340,0.5103,-1.3569
0.4362,0.5048,-1.3520
0.4383,0.4992,-1.3471
0.4403,0.4936,-1.3422
0.4424,0.4879,-1.3372
0.4444,0.4822,-1.3322
0.4464,0.4765,-1.3271
0.4484,0.4707,-1.3219
0.4505,0.4650,-1.3167
0.4526,0.4592,-1.3114
0.4547,0.4535,-1.3061
0.4568,0.4477,-1.3007
0.4590,0.4420,-1.2952
0.4610,0.4362,-1.2897
0.4631,0.4303,-1.2842
0.4650,0.4244,-1.2787
0.4670,0.4184,-1.2731
0.4689,0.4124,-1.2675
0.4707,0.4063,-1.2619
0.4726,0.4002,-1.2563
0.4744,0.3941,-1.2506
0.4761,0.3879,-1.2448
0.4779,0.3817,-1.2391
0.4796,0.3755,-1.2333
0.4813,0.3693,-1.2274
0.4830,0.3630,-1.2215
0.4848,0.3567,-1.2155
0.4865,0.3504,-1.2095
0.4883,0.3441,-1.2033
0.4901,0.3378,-1.1971
0.4919,0.3314,-1.1908
0.4937,0.3251,-1.1845
0.4956,0.3188,-1.1781
0.4975,0.3124,-1.1716
0.4993,0.3060,-1.1650
0.5012,0.2996,-1.1584
0.5030,0.2932,-1.1518
0.5047,0.2867,-1.1452
0.5064,0.2801,-1.1385
0.5080,0.2735,-1.1318
0.5097,0.2669,-1.1251
0.5112,0.2603,-1.1183
0.5128,0.2536,-1.1115
0.5143,0.2468,-1.1047
0.5157,0.2401,-1.0978
0.5172,0.2333,-1.0908
0.5186,0.2264,-1.0838
0.5200,0.2195,-1.0768
0.5213,0.2127,-1.0698
0.5225,0.2058,-1.0629
0.5237,0.1990,-1.0563
0.5247,0.1922,-1.0498
0.5258,0.1854,-1.0432
0.5267,0.1785,-1.0366
0.5276,0.1715,-1.0296
0.5284,0.1646,-1.0230
0.5293,0.1577,-1.0163
0.5301,0.1507,-1.0094
0.5310,0.1437,-1.0025
0.5319,0.1366,-0.9954
0.5328,0.1294,-0.9882
0.5337,0.1222,-0.9808
0.5346,0.1150,-0.9734
0.5356,0.1077,-0.9658
0.5365,0.1003,-0.9581
0.5375,0.0929,-0.9503
0.5384,0.0852,-0.9419
0.5393,0.0776,-0.9336
0.5400,0.0701,-0.9257
0.5405,0.0628,-0.9180
0.5409,0.0556,-0.9106
0.5412,0.0484,-0.9034
0.5414,0.0414,-0.8963
0.5415,0.0344,-0.8894
0.5415,0.0275,-0.8826
0.5414,0.0206,-0.8760
0.5412,0.0137,-0.8693
0.5411,0.0067,-0.8625
0.5410,-0.0004,-0.8555
0.5409,-0.0075,-0.8483
0.5409,-0.0148,-0.8411
0.5408,-0.0221,-0.8337
0.5408,-0.0294,-0.8262
0.5411,-0.0363,-0.8187
0.5417,-0.0429,-0.8111
0.5420,-0.0486,-0.8048
0.5421,-0.0534,-0.7998
0.5418,-0.0573,-0.7961
0.5412,-0.0605,-0.7935
0.5404,-0.0630,-0.7919
0.5394,-0.0650,-0.7912
0.5382,-0.0664,-0.7913
0.5368,-0.0673,-0.7920
0.5352,-0.0678,-0.7934
0.5335,-0.0679,-0.7953
0.5317,-0.0677,-0.7977
0.5297,-0.0672,-0.8005
0.5276,-0.0664,-0.8037
0.5254,-0.0655,-0.8072
0.5231,-0.0643,-0.8110
0.5208,-0.0629,-0.8150
0.5183,-0.0614,-0.8193
0.5158,-0.0598,-0.8237
0.5132,-0.0580,-0.8284
0.5106,-0.0561,-0.8331
0.5079,-0.0542,-0.8380
0.5052,-0.0522,-0.8429
0.5024,-0.0501,-0.8479
0.4996,-0.0479,-0.8530
0.4967,-0.0457,-0.8582
0.4938,-0.0435,-0.8634
0.4909,-0.0413,-0.8686
0.4879,-0.0390,-0.8738
0.4849,-0.0367,-0.8791
0.4819,-0.0344,-0.8843
0.4789,-0.0321,-0.8896
0.4758,-0.0298,-0.8948
0.4727,-0.0275,-0.9000
0.4696,-0.0252,-0.9052
0.4664,-0.0229,-0.9104
0.4633,-0.0206,-0.9156
0.4601,-0.0184,-0.9207
0.4569,-0.0161,-0.9258
0.4537,-0.0139,-0.9308
0.4505,-0.0117,-0.9358
0.4472,-0.0095,-0.9408
0.4440,-0.0073,-0.9457
0.4407,-0.0051,-0.9506
0.4374,-0.0030,-0.9554
0.4341,-0.0008,-0.9602
0.4308,0.0013,-0.9649
0.4275,0.0033,-0.9696
0.4242,0.0054,-0.9743
0.4208,0.0074,-0.9789
0.4175,0.0094,-0.9834
0.4141,0.0114,-0.9879
0.4107,0.0133,-0.9924
0.4073,0.0153,-0.9968
0.4039,0.0172,-1.0012
0.4005,0.0191,-1.0055
0.3970,0.0209,-1.0097
0.3936,0.0227,-1.0139
0.3901,0.0246,-1.0181
0.3867,0.0263,-1.0222
0.3832,0.0281,-1.0262
0.3797,0.0298,-1.0302
0.3762,0.0315,-1.0342
0.3727,0.0332,-1.0381
0.3692,0.0349,-1.0420
0.3657,0.0365,-1.0458
0.3621,0.0381,-1.0496
0.3586,0.0397,-1.0533
0.3550,0.0413,-1.0569
0.3515,0.0428,-1.0606
0.3479,0.0444,-1.0641
0.3443,0.0459,-1.0677
0.3407,0.0473,-1.0712
0.3371,0.0488,-1.0746
0.3335,0.0502,-1.0780
0.3299,0.0516,-1.0813
0.3263,0.0530,-1.0846
0.3226,0.0544,-1.0879
0.3190,0.0557,-1.0911
0.3153,0.0571,-1.0943
0.3117,0.0584,-1.0974
0.3080,0.0597,-1.1004
0.3043,0.0609,-1.1035
0.3006,0.0622,-1.1065
0.2969,0.0634,-1.1094
0.2932,0.0646,-1.1123
0.2895,0.0658,-1.1152
0.2858,0.0669,-1.1180
0.2820,0.0681,-1.1207
0.2783,0.0692,-1.1235
0.2745,0.0703,-1.1262
0.2708,0.0714,-1.1288
0.2670,0.0725,-1.1314
0.2632,0.0735,-1.1340
0.2595,0.0745,-1.1365
0.2557,0.0755,-1.1389
0.2519,0.0765,-1.1414
0.2481,0.0775,-1.1438
0.2443,0.0784,-1.1461
0.2404,0.0794,-1.1484
0.2366,0.0803,-1.1507
0.2328,0.0812,-1.1529
0.2289,0.0821,-1.1551
0.2251,0.0829,-1.1573
0.2212,0.0838,-1.1594
0.2174,0.0846,-1.1614
0.2135,0.0854,-1.1635
0.2096,0.0862,-1.1654
0.2058,0.0870,-1.1674
0.2019,0.0878,-1.1693
0.1980,0.0885,-1.1712
0.1941,0.0893,-1.1732
0.1902,0.0901,-1.1752
0.1864,0.0909,-1.1771
0.1825,0.0916,-1.1789
0.1786,0.0923,-1.1807
0.1746,0.0930,-1.1825
0.1707,0.0937,-1.1842
0.1668,0.0943,-1.1858
0.1629,0.0950,-1.1874
0.1589,0.0956,-1.1890
0.1550,0.0962,-1.1905
0.1510,0.0967,-1.1920
0.1474,0.0973,-1.1933
0.1445,0.0976,-1.1943
0.1423,0.0979,-1.1950
0.1400,0.0982,-1.1957
0.1375,0.0985,-1.1964
0.1349,0.0988,-1.1972
0.1321,0.0991,-1.1980
0.1292,0.0994,-1.1988
0.1262,0.0997,-1.1996
0.1231,0.1000,-1.2005
0.1199,0.1004,-1.2013
0.1166,0.1007,-1.2021
0.1133,0.1010,-1.2029
0.1106,0.1012,-1.2036
0.1080,0.1015,-1.2042
0.1053,0.1017,-1.2049
0.1025,0.1020,-1.2055
0.0995,0.1022,-1.2062
0.0965,0.1025,-1.2068
0.0933,0.1027,-1.2074
0.0901,0.1029,-1.2081
0.0867,0.1032,-1.2087
0.0833,0.1034,-1.2093
0.0799,0.1036,-1.2099
0.0764,0.1039,-1.2105
0.0728,0.1041,-1.2110
0.0692,0.1043,-1.2115
0.0655,0.1044,-1.2120
0.0618,0.1046,-1.2125
0.0580,0.1048,-1.2130
0.0543,0.1050,-1.2134
0.0505,0.1051,-1.2138
0.0467,0.1052,-1.2142
0.0428,0.1054,-1.2145
0.0389,0.1055,-1.2149
0.0350,0.1056,-1.2151
0.0311,0.1057,-1.2154
0.0272,0.1058,-1.2156
0.0233,0.1058,-1.2158
0.0193,0.1059,-1.2160
0.0154,0.1059,-1.2161
0.0114,0.1060,-1.2162
0.0074,0.1060,-1.2162
0.0035,0.1060,-1.2162
-0.0005,0.1060,-1.2162
-0.0045,0.1059,-1.2162
-0.0085,0.1059,-1.2161
-0.0125,0.1058,-1.2160
-0.0166,0.1058,-1.2158
-0.0206,0.1057,-1.2156
-0.0246,0.1056,-1.2154
-0.0286,0.1055,-1.2152
-0.0326,0.1054,-1.2149
-0.0366,0.1052,-1.2145
-0.0407,0.1051,-1.2142
-0.0447,0.1049,-1.2138
-0.0487,0.1047,-1.2133
-0.0527,0.1045,-1.2129
-0.0568,0.1043,-1.2123
-0.0608,0.1041,-1.2118
-0.0648,0.1039,-1.2112
-0.0686,0.1037,-1.2106
-0.0717,0.1035,-1.2102
-0.0740,0.1034,-1.2099
-0.0757,0.1033,-1.2098
-0.0772,0.1032,-1.2096
-0.0790,0.1031,-1.2094
-0.0810,0.1030,-1.2091
-0.0832,0.1029,-1.2087
-0.0856,0.1027,-1.2083
-0.0882,0.1025,-1.2078
-0.0909,0.1023,-1.2072
-0.0937,0.1020,-1.2066
-0.0966,0.1018,-1.2060
-0.0991,0.1016,-1.2055
-0.1013,0.1014,-1.2050
-0.1037,0.1012,-1.2044
-0.1062,0.1009,-1.2038
-0.1089,0.1006,-1.2031
-0.1117,0.1004,-1.2024
-0.1146,0.1000,-1.2016
-0.1177,0.0997,-1.2008
-0.1208,0.0994,-1.1999
-0.1240,0.0990,-1.1990
-0.1273,0.0986,-1.1980
-0.1307,0.0982,-1.1969
-0.1341,0.0977,-1.1958
-0.1376,0.0973,-1.1947
-0.1411,0.0968,-1.1935
-0.1446,0.0963,-1.1923
-0.1482,0.0958,-1.1910
-0.1519,0.0953,-1.1898
-0.1556,0.0948,-1.1886
-0.1593,0.0943,-1.1874
-0.1630,0.0938,-1.1860
-0.1667,0.0933,-1.1847
-0.1705,0.0926,-1.1831
-0.1742,0.0920,-1.1816
-0.1780,0.0914,-1.1801
-0.1818,0.0908,-1.1785
-0.1856,0.0902,-1.1769
-0.1894,0.0895,-1.1753
-0.1932,0.0888,-1.1736
-0.1971,0.0881,-1.1718
-0.2009,0.0874,-1.1700
-0.2047,0.0866,-1.1682
-0.2085,0.0859,-1.1663
-0.2124,0.0851,-1.1644
-0.2162,0.0842,-1.1622
-0.2199,0.0833,-1.1600
-0.2237,0.0824,-1.1578
-0.2275,0.0815,-1.1556
-0.2313,0.0806,-1.1533
-0.2351,0.0796,-1.1510
-0.2389,0.0786,-1.1486
-0.2427,0.0777,-1.1463
-0.2465,0.0767,-1.1438
-0.2503,0.0757,-1.1414
-0.2540,0.0747,-1.1389
-0.2578,0.0736,-1.1364
-0.2616,0.0726,-1.1339
-0.2653,0.0715,-1.1313
-0.2691,0.0704,-1.1286
-0.2728,0.0693,-1.1260
-0.2766,0.0682,-1.1233
-0.2803,0.0670,-1.1205
-0.2840,0.0659,-1.1177
-0.2878,0.0647,-1.1149
-0.2915,0.0635,-1.1120
-0.2946,0.0625,-1.1097
-0.2974,0.0616,-1.1075
-0.3003,0.0606,-1.1052
-0.3034,0.0596,-1.1028
-0.3064,0.0586,-1.1003
-0.3095,0.0575,-1.0977
-0.3127,0.0564,-1.0950
-0.3159,0.0552,-1.0923
-0.3192,0.0540,-1.0895
-0.3224,0.0528,-1.0866
-0.3258,0.0515,-1.0836
-0.3291,0.0502,-1.0805
-0.3325,0.0489,-1.0774
-0.3358,0.0476,-1.0742
-0.3392,0.0462,-1.0710
-0.3426,0.0448,-1.0677
-0.3461,0.0433,-1.0643
-0.3495,0.0419,-1.0609
-0.3529,0.0404,-1.0574
-0.3563,0.0388,-1.0538
-0.3598,0.0373,-1.0502
-0.3632,0.0357,-1.0465
-0.3667,0.0341,-1.0428
-0.3701,0.0324,-1.0390
-0.3736,0.0308,-1.0352
-0.3770,0.0291,-1.0313
-0.3805,0.0274,-1.0273
-0.3839,0.0256,-1.0233
-0.3873,0.0238,-1.0193
-0.3908,0.0220,-1.0151
-0.3942,0.0202,-1.0110
-0.3976,0.0183,-1.0067
-0.4010,0.0164,-1.0025
-0.4044,0.0145,-0.9981
-0.4078,0.0126,-0.9937
-0.4112,0.0106,-0.9892
-0.4146,0.0086,-0.9847
-0.4180,0.0066,-0.9801
-0.4213,0.0045,-0.9755
-0.4247,0.0024,-0.9708
-0.4280,0.0003,-0.9661
-0.4314,-0.0019,-0.9612
-0.4347,-0.0041,-0.9564
-0.4380,-0.0063,-0.9514
-0.4413,-0.0086,-0.9464
-0.4446,-0.0109,-0.9414
-0.4479,-0.0132,-0.9362
-0.4512,-0.0156,-0.9310
-0.4545,-0.0180,-0.9258
-0.4577,-0.0204,-0.9205
-0.4610,-0.0229,-0.9151
-0.4642,-0.0254,-0.9096
-0.4675,-0.0279,-0.9041
-0.4707,-0.0305,-0.8985
-0.4739,-0.0331,-0.8928
-0.4771,-0.0358,-0.8870
-0.4799,-0.0381,-0.8821
-0.4824,-0.0401,-0.8777
-0.4849,-0.0422,-0.8731
-0.4874,-0.0444,-0.8684
-0.4901,-0.0467,-0.8634
-0.4927,-0.0491,-0.8583
-0.4955,-0.0516,-0.8530
-0.4982,-0.0541,-0.8475
-0.5010,-0.0568,-0.8419
-0.5038,-0.0595,-0.8361
-0.5066,-0.0623,-0.8302
