0.494, -0.081, -0.819, 0
0.492308, -0.079872, -0.82182, 0
0.490616, -0.0787439, -0.82464, 0
0.488924, -0.0776159, -0.82746, 0
0.487232, -0.0762318, -0.830536, 0
0.48554, -0.0745398, -0.83392, 0
0.483848, -0.0732318, -0.83692, 0
0.482156, -0.0721038, -0.839741, 0
0.480464, -0.0709757, -0.842561, 0
0.478772, -0.0697716, -0.845457, 0
0.47708, -0.0680795, -0.848841, 0
0.475387, -0.0665917, -0.852021, 0
0.473695, -0.0654636, -0.854841, 0
0.471671, -0.0640034, -0.857993, 0
0.469415, -0.0623113, -0.861377, 0
0.467619, -0.0610795, -0.864301, 0
0.465927, -0.0599515, -0.867121, 0
0.464235, -0.0588235, -0.869941, 0
0.462543, -0.0575431, -0.872914, 0
0.460851, -0.0558511, -0.876298, 0
0.459159, -0.0544394, -0.879402, 0
0.457467, -0.0533113, -0.882222, 0
0.455775, -0.0521833, -0.885042, 0
0.454083, -0.0510553, -0.887862, 0
0.452391, -0.0493909, -0.890682, 0
0.450598, -0.0477992, -0.893502, 0
0.448342, -0.0466712, -0.896322, 0
0.446315, -0.0455431, -0.899142, 0
0.444623, -0.0444151, -0.901962, 0
0.442931, -0.0432871, -0.904782, 0
0.441239, -0.0421591, -0.907602, 0
0.439547, -0.0405465, -0.910422, 0
0.437806, -0.038903, -0.913243, 0
0.43555, -0.037775, -0.916063, 0
0.43347, -0.0366469, -0.918883, 0
0.431778, -0.0355189, -0.921703, 0
0.430086, -0.0343909, -0.924523, 0
0.428394, -0.0332628, -0.927343, 0
0.42627, -0.0321348, -0.930163, 0
0.424014, -0.0310068, -0.932983, 0
0.422318, -0.0298787, -0.935803, 0
0.420626, -0.0287507, -0.938499, 0
0.418934, -0.0276227, -0.940755, 0
0.416989, -0.026242, -0.943263, 0
0.414733, -0.0245499, -0.946083, 0
0.412858, -0.0232386, -0.948904, 0
0.411166, -0.0221105, -0.951724, 0
0.409474, -0.0209825, -0.954035, 0
0.407709, -0.0198545, -0.956364, 0
0.405453, -0.0187265, -0.959184, 0
0.403398, -0.0177992, -0.961803, 0
0.401706, -0.0172352, -0.964059, 0
0.399685, -0.0163424, -0.966315, 0
0.397429, -0.0152143, -0.968571, 0
0.395629, -0.0140863, -0.971284, 0
0.393917, -0.0129583, -0.974083, 0
0.39166, -0.0118302, -0.97634, 0
0.389553, -0.0107022, -0.978596, 0
0.387861, -0.00957417, -0.980852, 0
0.386169, -0.00844614, -0.983108, 0
0.384477, -0.0073181, -0.985364, 0
0.38238, -0.00619007, -0.988025, 0
0.380124, -0.00506204, -0.990845, 0
0.378401, -0.00446701, -0.993132, 0
0.376612, -0.00380598, -0.995388, 0
0.374356, -0.00267795, -0.997644, 0
0.372325, -0.00154992, -0.9999, 0
0.370633, -0.000421884, -1.00216, 0
0.368588, 0.000706148, -1.00441, 0
0.366332, 0.00183418, -1.00667, 0
0.364557, 0.00248111, -1.00844, 0
0.36282, 0.00309024, -1.01018, 0
0.360563, 0.00421827, -1.01244, 0
0.358307, 0.00517315, -1.01469, 0
0.356051, 0.00573717, -1.01695, 0
0.354096, 0.00660237, -1.0192, 0
0.352404, 0.0077304, -1.02146, 0
0.350283, 0.00885843, -1.02329, 0
