tr,cr,fr,z
0.562,0.411,-1.739,0.000
0.558,0.412,-1.742,0.000
0.555,0.412,-1.745,0.000
0.552,0.413,-1.747,0.000
0.548,0.414,-1.750,0.000
0.545,0.414,-1.753,0.000
0.542,0.415,-1.756,0.000
0.538,0.415,-1.758,0.000
0.535,0.416,-1.761,0.000
0.531,0.417,-1.763,0.000
0.528,0.417,-1.766,0.000
0.524,0.418,-1.768,0.000
0.521,0.418,-1.771,0.000
0.517,0.419,-1.774,0.000
0.514,0.419,-1.776,0.000
0.510,0.420,-1.778,0.000
0.507,0.421,-1.781,0.000
0.503,0.421,-1.783,0.000
0.500,0.422,-1.786,0.000
0.496,0.422,-1.788,0.000
0.493,0.423,-1.791,0.000
0.489,0.423,-1.793,0.000
0.486,0.424,-1.795,0.000
0.482,0.424,-1.798,0.000
0.478,0.424,-1.800,0.000
0.475,0.425,-1.802,0.000
0.471,0.425,-1.804,0.000
0.467,0.426,-1.807,0.000
0.464,0.426,-1.809,0.000
0.460,0.427,-1.811,0.000
0.456,0.427,-1.813,0.000
0.452,0.428,-1.815,0.000
0.449,0.428,-1.818,0.000
0.445,0.428,-1.820,0.000
0.441,0.429,-1.822,0.000
0.437,0.429,-1.824,0.000
0.434,0.429,-1.826,0.000
0.430,0.430,-1.828,0.000
0.426,0.430,-1.830,0.000
0.422,0.431,-1.832,0.000
0.418,0.431,-1.834,0.000
0.414,0.431,-1.836,0.000
0.411,0.432,-1.838,0.000
0.407,0.432,-1.840,0.000
0.403,0.432,-1.842,0.000
0.399,0.433,-1.844,0.000
0.395,0.433,-1.846,0.000
0.391,0.433,-1.847,0.000
0.387,0.434,-1.849,0.000
0.383,0.434,-1.851,0.000
0.379,0.434,-1.853,0.000
0.375,0.434,-1.855,0.000
0.371,0.435,-1.856,0.000
0.367,0.435,-1.858,0.000
0.363,0.435,-1.860,0.000
0.359,0.436,-1.861,0.000
0.355,0.436,-1.863,0.000
0.351,0.436,-1.865,0.000
0.347,0.436,-1.866,0.000
0.343,0.437,-1.868,0.000
0.339,0.437,-1.870,0.000
0.334,0.437,-1.871,0.000
0.330,0.437,-1.873,0.000
0.326,0.437,-1.874,0.000
0.322,0.438,-1.876,0.000
0.318,0.438,-1.877,0.000
0.314,0.438,-1.879,0.000
0.309,0.438,-1.880,0.000
0.305,0.439,-1.881,0.000
0.301,0.439,-1.883,0.000
0.297,0.439,-1.884,0.000
0.293,0.439,-1.886,0.000
0.288,0.439,-1.887,0.000
0.284,0.439,-1.888,0.000
0.280,0.440,-1.890,0.000
0.276,0.440,-1.891,0.000
0.271,0.440,-1.892,0.000
0.267,0.440,-1.893,0.000
0.263,0.440,-1.895,0.000
0.258,0.440,-1.896,0.000
0.254,0.441,-1.897,0.000
0.250,0.441,-1.898,0.000
0.245,0.441,-1.899,0.000
0.241,0.441,-1.900,0.000
0.237,0.441,-1.901,0.000
0.232,0.441,-1.902,0.000
0.228,0.441,-1.904,0.000
0.224,0.441,-1.905,0.000
0.219,0.442,-1.906,0.000
0.215,0.442,-1.907,0.000
0.210,0.442,-1.908,0.000
0.206,0.442,-1.908,0.000
0.201,0.442,-1.909,0.000
0.197,0.442,-1.910,0.000
0.193,0.442,-1.911,0.000
0.188,0.442,-1.912,0.000
0.184,0.442,-1.913,0.000
0.179,0.443,-1.914,0.000
0.175,0.443,-1.915,0.000
0.170,0.443,-1.915,0.000
0.166,0.443,-1.916,0.000
0.161,0.443,-1.917,0.000
0.157,0.443,-1.918,0.000
0.152,0.443,-1.918,0.000
0.148,0.443,-1.919,0.000
0.145,0.443,-1.919,0.000
0.142,0.443,-1.920,0.000
0.138,0.443,-1.920,0.000
0.135,0.443,-1.921,0.000
0.131,0.443,-1.921,0.000
0.127,0.443,-1.922,0.000
0.124,0.443,-1.922,0.000
0.121,0.443,-1.923,0.000
0.117,0.443,-1.923,0.000
0.114,0.443,-1.923,0.000
0.111,0.444,-1.924,0.000
0.108,0.444,-1.924,0.000
0.105,0.445,-1.925,0.000
0.103,0.447,-1.927,0.001
0.101,0.448,-1.928,0.001
0.099,0.451,-1.929,0.001
0.098,0.453,-1.931,0.001
0.097,0.456,-1.933,0.002
0.096,0.458,-1.935,0.002
0.095,0.461,-1.936,0.003
0.095,0.465,-1.939,0.003
0.094,0.468,-1.941,0.004
0.094,0.472,-1.943,0.004
0.093,0.476,-1.946,0.005
0.093,0.480,-1.948,0.006
0.093,0.484,-1.951,0.006
0.092,0.489,-1.954,0.007
0.092,0.493,-1.956,0.008
0.092,0.498,-1.959,0.008
0.092,0.502,-1.962,0.009
0.092,0.507,-1.965,0.010
0.092,0.511,-1.967,0.011
0.093,0.516,-1.970,0.011
0.094,0.521,-1.973,0.012
0.095,0.525,-1.975,0.013
0.096,0.530,-1.978,0.013
0.097,0.535,-1.980,0.014
0.098,0.539,-1.983,0.015
0.100,0.544,-1.986,0.016
0.101,0.549,-1.988,0.016
0.103,0.553,-1.991,0.017
0.104,0.558,-1.993,0.018
0.106,0.563,-1.996,0.018
0.108,0.568,-1.998,0.019
0.110,0.572,-2.000,0.020
0.112,0.577,-2.003,0.021
0.114,0.581,-2.005,0.021
0.116,0.586,-2.007,0.022
0.119,0.590,-2.009,0.023
0.121,0.594,-2.011,0.023
0.124,0.599,-2.013,0.024
0.126,0.603,-2.015,0.025
0.129,0.607,-2.017,0.025
0.132,0.611,-2.018,0.026
0.135,0.615,-2.020,0.026
0.138,0.619,-2.022,0.027
0.141,0.623,-2.023,0.028
0.144,0.627,-2.025,0.028
0.147,0.631,-2.027,0.029
0.150,0.634,-2.028,0.029
0.153,0.638,-2.030,0.030
0.156,0.642,-2.031,0.031
0.159,0.646,-2.032,0.031
0.162,0.650,-2.034,0.032
0.165,0.653,-2.035,0.032
0.169,0.657,-2.036,0.033
0.172,0.661,-2.038,0.034
0.175,0.664,-2.039,0.034
0.178,0.668,-2.040,0.035
0.181,0.672,-2.041,0.035
0.185,0.675,-2.043,0.036
0.188,0.679,-2.044,0.036
0.191,0.683,-2.045,0.037
0.194,0.686,-2.046,0.038
0.198,0.690,-2.047,0.038
0.201,0.694,-2.048,0.039
0.204,0.697,-2.049,0.039
0.208,0.701,-2.050,0.040
0.211,0.704,-2.051,0.040
0.214,0.708,-2.052,0.041
0.217,0.711,-2.053,0.042
0.221,0.715,-2.054,0.042
0.224,0.718,-2.054,0.043
0.227,0.722,-2.055,0.043
0.230,0.725,-2.056,0.044
0.234,0.729,-2.057,0.044
0.237,0.732,-2.058,0.045
0.240,0.736,-2.058,0.045
0.244,0.739,-2.059,0.046
0.247,0.742,-2.059,0.046
0.250,0.745,-2.060,0.047
0.254,0.748,-2.060,0.048
0.257,0.751,-2.061,0.048
0.261,0.754,-2.061,0.049
0.264,0.757,-2.061,0.049
0.268,0.760,-2.061,0.049
0.271,0.763,-2.062,0.050
0.275,0.766,-2.062,0.050
0.278,0.769,-2.062,0.051
0.282,0.772,-2.062,0.051
0.285,0.774,-2.062,0.052
0.289,0.777,-2.062,0.052
0.292,0.780,-2.062,0.053
0.296,0.782,-2.062,0.053
0.300,0.785,-2.062,0.054
0.303,0.788,-2.062,0.054
0.307,0.790,-2.062,0.055
0.310,0.793,-2.062,0.055
0.314,0.795,-2.062,0.056
0.317,0.798,-2.061,0.056
0.321,0.800,-2.061,0.056
0.324,0.803,-2.061,0.057
0.328,0.805,-2.061,0.057
0.331,0.808,-2.060,0.058
0.335,0.810,-2.060,0.058
0.338,0.813,-2.060,0.059
0.342,0.815,-2.059,0.059
0.345,0.818,-2.059,0.060
0.348,0.820,-2.059,0.060
0.352,0.822,-2.058,0.061
0.355,0.825,-2.058,0.061
0.359,0.827,-2.057,0.061
0.362,0.829,-2.057,0.062
0.366,0.832,-2.056,0.062
0.369,0.834,-2.056,0.063
0.372,0.837,-2.055,0.063
0.375,0.840,-2.055,0.064
0.378,0.842,-2.055,0.064
0.381,0.845,-2.054,0.065
0.385,0.848,-2.054,0.065
0.388,0.851,-2.053,0.066
0.391,0.854,-2.053,0.067
0.394,0.857,-2.053,0.067
0.397,0.859,-2.052,0.068
0.399,0.862,-2.052,0.068
0.402,0.865,-2.052,0.069
0.405,0.868,-2.051,0.069
0.408,0.871,-2.051,0.070
0.411,0.874,-2.050,0.070
0.414,0.877,-2.050,0.071
0.417,0.880,-2.049,0.072
0.420,0.882,-2.049,0.072
0.423,0.885,-2.048,0.073
0.426,0.887,-2.047,0.073
0.429,0.890,-2.047,0.074
0.432,0.892,-2.046,0.074
0.435,0.894,-2.045,0.075
0.438,0.896,-2.044,0.075
0.441,0.898,-2.043,0.076
0.444,0.900,-2.041,0.076
0.448,0.902,-2.040,0.076
0.451,0.904,-2.039,0.077
0.454,0.906,-2.038,0.077
0.457,0.907,-2.037,0.078
0.460,0.909,-2.035,0.078
0.463,0.911,-2.034,0.079
0.467,0.912,-2.033,0.079
0.470,0.914,-2.031,0.079
0.473,0.915,-2.030,0.080
0.476,0.917,-2.028,0.080
0.479,0.918,-2.027,0.081
0.483,0.920,-2.025,0.081
0.486,0.921,-2.024,0.081
0.489,0.923,-2.022,0.082
0.492,0.924,-2.021,0.082
0.495,0.926,-2.019,0.083
0.497,0.928,-2.018,0.083
0.500,0.930,-2.017,0.084
0.503,0.932,-2.016,0.084
0.505,0.935,-2.015,0.085
0.508,0.937,-2.013,0.085
0.511,0.939,-2.012,0.086
0.513,0.942,-2.011,0.087
0.515,0.944,-2.010,0.087
0.518,0.947,-2.009,0.088
0.520,0.950,-2.008,0.088
0.522,0.952,-2.007,0.089
0.525,0.955,-2.006,0.090
0.527,0.958,-2.005,0.090
0.529,0.960,-2.004,0.091
0.531,0.963,-2.003,0.092
0.533,0.966,-2.002,0.092
0.536,0.969,-2.001,0.093
0.538,0.972,-2.000,0.093
0.540,0.974,-1.999,0.094
0.542,0.977,-1.998,0.095
0.544,0.980,-1.997,0.095
0.546,0.983,-1.996,0.096
0.548,0.986,-1.995,0.097
0.550,0.988,-1.994,0.097
0.552,0.991,-1.993,0.098
0.554,0.994,-1.992,0.099
0.556,0.996,-1.991,0.099
0.558,0.999,-1.989,0.100
0.561,1.002,-1.988,0.101
0.563,1.004,-1.987,0.101
0.565,1.007,-1.985,0.102
0.567,1.009,-1.984,0.103
0.569,1.012,-1.983,0.103
0.571,1.014,-1.981,0.104
0.573,1.017,-1.980,0.105
0.575,1.019,-1.978,0.105
0.577,1.021,-1.977,0.106
0.579,1.024,-1.975,0.107
0.581,1.026,-1.974,0.107
0.583,1.028,-1.972,0.108
0.585,1.031,-1.971,0.109
0.587,1.033,-1.969,0.109
0.590,1.035,-1.968,0.110
0.592,1.037,-1.966,0.111
0.594,1.040,-1.964,0.111
0.596,1.042,-1.963,0.112
0.598,1.044,-1.961,0.112
0.600,1.046,-1.959,0.113
0.602,1.048,-1.957,0.114
0.604,1.050,-1.956,0.114
0.606,1.052,-1.954,0.115
0.608,1.054,-1.952,0.116
0.610,1.056,-1.950,0.116
0.612,1.058,-1.948,0.117
0.614,1.060,-1.946,0.118
0.616,1.062,-1.944,0.118
0.618,1.064,-1.942,0.119
0.620,1.065,-1.940,0.119
0.622,1.067,-1.938,0.120
0.624,1.069,-1.936,0.121
0.626,1.070,-1.934,0.121
0.628,1.072,-1.932,0.122
0.631,1.073,-1.929,0.123
0.633,1.075,-1.927,0.123
0.635,1.076,-1.925,0.124
0.637,1.078,-1.923,0.124
0.639,1.079,-1.920,0.125
0.641,1.081,-1.918,0.126
0.643,1.082,-1.915,0.126
0.645,1.083,-1.913,0.127
0.647,1.085,-1.911,0.127
0.649,1.086,-1.908,0.128
0.651,1.087,-1.906,0.129
0.653,1.088,-1.903,0.129
0.655,1.089,-1.901,0.130
0.658,1.091,-1.898,0.130
0.660,1.092,-1.896,0.131
0.662,1.093,-1.893,0.132
0.664,1.094,-1.890,0.132
0.666,1.095,-1.888,0.133
0.668,1.096,-1.885,0.133
0.670,1.097,-1.883,0.134
0.672,1.098,-1.880,0.135
0.674,1.099,-1.877,0.135
0.675,1.101,-1.875,0.136
0.677,1.102,-1.872,0.136
0.679,1.103,-1.869,0.137
0.681,1.104,-1.867,0.138
0.683,1.105,-1.864,0.138
0.685,1.106,-1.861,0.139
0.687,1.106,-1.858,0.140
0.689,1.107,-1.855,0.140
0.691,1.108,-1.853,0.141
0.693,1.109,-1.850,0.141
0.695,1.110,-1.847,0.142
0.696,1.111,-1.844,0.143
0.698,1.111,-1.841,0.143
0.700,1.112,-1.838,0.144
0.702,1.112,-1.835,0.144
0.704,1.113,-1.832,0.145
0.707,1.113,-1.828,0.145
0.709,1.113,-1.825,0.146
0.711,1.113,-1.822,0.146
0.713,1.113,-1.818,0.147
0.715,1.113,-1.815,0.147
0.717,1.112,-1.811,0.148
0.719,1.112,-1.808,0.148
0.721,1.112,-1.804,0.149
0.723,1.112,-1.801,0.149
0.726,1.111,-1.797,0.150
0.728,1.111,-1.794,0.150
0.730,1.110,-1.790,0.151
0.732,1.110,-1.786,0.151
0.734,1.109,-1.783,0.152
0.736,1.109,-1.779,0.152
0.738,1.108,-1.775,0.152
0.741,1.106,-1.771,0.153
0.743,1.105,-1.768,0.153
0.745,1.103,-1.764,0.153
0.747,1.101,-1.760,0.153
0.750,1.099,-1.756,0.153
0.752,1.097,-1.752,0.154
0.754,1.095,-1.748,0.154
0.757,1.093,-1.744,0.154
0.759,1.090,-1.740,0.154
0.761,1.087,-1.736,0.154
0.763,1.084,-1.733,0.154
0.765,1.081,-1.729,0.154
0.767,1.078,-1.726,0.153
0.769,1.075,-1.723,0.153
0.771,1.072,-1.719,0.153
0.773,1.068,-1.716,0.152
0.775,1.065,-1.713,0.152
0.776,1.061,-1.710,0.152
0.778,1.057,-1.707,0.151
0.780,1.054,-1.704,0.151
0.782,1.050,-1.701,0.150
0.783,1.046,-1.698,0.150
0.785,1.042,-1.695,0.150
0.787,1.038,-1.692,0.149
0.788,1.034,-1.690,0.148
0.790,1.030,-1.687,0.148
0.792,1.026,-1.684,0.147
0.793,1.022,-1.681,0.147
0.795,1.018,-1.678,0.146
0.796,1.014,-1.675,0.146
0.798,1.010,-1.673,0.145
0.800,1.006,-1.670,0.145
0.801,1.002,-1.667,0.144
0.803,0.997,-1.664,0.143
0.804,0.993,-1.661,0.143
0.806,0.989,-1.658,0.142
0.807,0.985,-1.655,0.142
0.808,0.981,-1.653,0.141
0.810,0.976,-1.650,0.140
0.811,0.972,-1.648,0.140
0.812,0.968,-1.645,0.139
0.813,0.964,-1.643,0.138
0.815,0.960,-1.641,0.138
0.816,0.956,-1.639,0.137
0.817,0.951,-1.637,0.136
0.818,0.947,-1.634,0.136
0.819,0.943,-1.632,0.135
0.820,0.939,-1.630,0.134
0.821,0.935,-1.628,0.133
0.822,0.930,-1.625,0.133
0.823,0.926,-1.623,0.132
0.824,0.922,-1.621,0.131
0.826,0.918,-1.618,0.131
0.827,0.913,-1.616,0.130
0.828,0.909,-1.613,0.129
0.829,0.905,-1.611,0.128
0.830,0.900,-1.608,0.128
0.831,0.896,-1.605,0.127
0.832,0.892,-1.603,0.126
0.833,0.887,-1.600,0.126
0.835,0.883,-1.597,0.125
0.836,0.879,-1.595,0.124
0.837,0.874,-1.592,0.123
0.838,0.870,-1.589,0.123
0.839,0.865,-1.587,0.122
0.840,0.861,-1.584,0.121
0.841,0.857,-1.582,0.121
0.842,0.853,-1.580,0.120
0.843,0.848,-1.577,0.119
0.843,0.844,-1.575,0.118
0.844,0.840,-1.573,0.118
0.845,0.836,-1.571,0.117
0.846,0.832,-1.569,0.116
0.846,0.828,-1.567,0.115
0.847,0.823,-1.565,0.114
0.848,0.819,-1.563,0.114
0.848,0.815,-1.561,0.113
0.849,0.811,-1.559,0.112
0.849,0.807,-1.557,0.111
0.850,0.803,-1.556,0.110
0.851,0.799,-1.554,0.110
0.851,0.795,-1.552,0.109
0.851,0.791,-1.551,0.108
0.852,0.787,-1.549,0.107
0.852,0.783,-1.548,0.106
0.853,0.779,-1.546,0.105
0.853,0.775,-1.545,0.105
0.853,0.771,-1.543,0.104
0.853,0.767,-1.542,0.103
0.854,0.763,-1.541,0.102
0.854,0.759,-1.540,0.101
0.854,0.755,-1.538,0.100
0.854,0.752,-1.537,0.100
0.855,0.748,-1.536,0.099
0.855,0.744,-1.535,0.098
0.855,0.740,-1.533,0.097
0.855,0.736,-1.532,0.096
0.855,0.732,-1.531,0.095
0.856,0.728,-1.529,0.095
0.856,0.724,-1.527,0.094
0.856,0.720,-1.526,0.093
0.857,0.716,-1.524,0.092
0.857,0.712,-1.522,0.091
0.857,0.708,-1.520,0.090
0.858,0.704,-1.518,0.090
0.858,0.699,-1.516,0.089
0.858,0.695,-1.514,0.088
0.859,0.691,-1.512,0.087
0.859,0.687,-1.510,0.086
0.860,0.683,-1.508,0.086
0.860,0.678,-1.506,0.085
0.861,0.674,-1.503,0.084
0.861,0.670,-1.501,0.083
0.861,0.666,-1.499,0.082
0.862,0.661,-1.497,0.081
0.862,0.657,-1.495,0.081
0.862,0.653,-1.493,0.080
0.863,0.649,-1.491,0.079
0.863,0.645,-1.489,0.078
0.863,0.640,-1.487,0.077
0.864,0.636,-1.485,0.076
0.864,0.632,-1.482,0.076
0.864,0.628,-1.480,0.075
0.864,0.624,-1.478,0.074
0.865,0.620,-1.476,0.073
0.865,0.616,-1.475,0.072
0.865,0.612,-1.473,0.071
0.865,0.608,-1.471,0.070
0.865,0.604,-1.470,0.070
0.865,0.600,-1.468,0.069
0.865,0.596,-1.466,0.068
0.865,0.592,-1.465,0.067
0.865,0.588,-1.463,0.066
0.865,0.584,-1.462,0.065
0.865,0.580,-1.461,0.065
0.865,0.576,-1.459,0.064
0.865,0.573,-1.458,0.063
0.865,0.569,-1.456,0.062
0.865,0.565,-1.455,0.061
0.865,0.561,-1.453,0.060
0.864,0.557,-1.452,0.060
0.864,0.553,-1.450,0.059
0.864,0.549,-1.448,0.058
0.864,0.545,-1.446,0.057
0.864,0.541,-1.444,0.056
0.864,0.537,-1.442,0.055
0.865,0.533,-1.440,0.054
0.865,0.529,-1.438,0.054
0.865,0.525,-1.436,0.053
0.865,0.520,-1.434,0.052
0.865,0.516,-1.432,0.051
0.865,0.512,-1.430,0.050
0.865,0.508,-1.429,0.049
0.864,0.504,-1.427,0.049
0.864,0.500,-1.425,0.048
0.864,0.497,-1.424,0.047
0.864,0.493,-1.422,0.046
0.864,0.489,-1.420,0.045
0.864,0.485,-1.419,0.044
0.863,0.481,-1.417,0.044
0.863,0.477,-1.416,0.043
0.863,0.474,-1.414,0.042
0.862,0.470,-1.413,0.041
0.862,0.466,-1.412,0.040
0.862,0.462,-1.410,0.039
0.862,0.458,-1.409,0.039
0.861,0.455,-1.407,0.038
0.861,0.451,-1.406,0.037
0.861,0.447,-1.404,0.036
0.860,0.443,-1.403,0.035
0.860,0.440,-1.402,0.034
0.859,0.436,-1.400,0.034
0.859,0.432,-1.399,0.033
0.859,0.428,-1.398,0.032
0.858,0.425,-1.396,0.031
0.858,0.421,-1.395,0.030
0.857,0.418,-1.394,0.029
0.857,0.414,-1.393,0.029
0.856,0.410,-1.392,0.028
0.856,0.407,-1.390,0.027
0.855,0.403,-1.389,0.026
0.855,0.399,-1.387,0.025
0.855,0.395,-1.385,0.025
0.855,0.391,-1.382,0.024
0.855,0.387,-1.380,0.023
0.855,0.383,-1.377,0.022
0.855,0.378,-1.375,0.021
0.855,0.374,-1.372,0.020
0.855,0.370,-1.369,0.020
0.855,0.365,-1.365,0.019
0.855,0.361,-1.362,0.018
0.855,0.356,-1.359,0.017
0.855,0.352,-1.356,0.016
0.855,0.349,-1.354,0.016
0.855,0.346,-1.353,0.015
0.854,0.344,-1.352,0.015
0.854,0.341,-1.351,0.014
0.854,0.338,-1.350,0.013
0.853,0.335,-1.348,0.013
0.853,0.332,-1.347,0.012
0.853,0.330,-1.347,0.012
0.852,0.328,-1.346,0.011
0.851,0.326,-1.346,0.010
0.851,0.323,-1.345,0.010
0.850,0.321,-1.345,0.009
0.849,0.319,-1.345,0.009
0.848,0.317,-1.345,0.008
0.848,0.314,-1.345,0.008
0.847,0.312,-1.345,0.007
0.846,0.310,-1.345,0.006
0.845,0.307,-1.345,0.006
0.844,0.305,-1.345,0.005
0.843,0.304,-1.346,0.005
0.841,0.302,-1.347,0.004
0.840,0.301,-1.349,0.004
0.839,0.301,-1.351,0.003
0.837,0.300,-1.353,0.003
0.836,0.300,-1.356,0.003
0.834,0.300,-1.359,0.002
0.833,0.300,-1.361,0.002
0.831,0.300,-1.365,0.002
0.829,0.301,-1.368,0.002
0.827,0.301,-1.371,0.002
0.825,0.302,-1.375,0.001
0.824,0.303,-1.379,0.001
0.822,0.304,-1.382,0.001
0.820,0.305,-1.386,0.001
0.818,0.306,-1.390,0.001
0.816,0.307,-1.394,0.001
0.814,0.308,-1.398,0.001
0.812,0.309,-1.402,0.001
0.810,0.310,-1.405,0.001
0.809,0.311,-1.409,0.001
0.807,0.312,-1.412,0.001
0.805,0.313,-1.416,0.000
