tr,cr,fr,z
-0.490,0.630,-1.738,0.018
-0.487,0.629,-1.739,0.018
-0.484,0.629,-1.741,0.018
-0.481,0.628,-1.742,0.018
-0.478,0.628,-1.744,0.018
-0.475,0.627,-1.745,0.017
-0.472,0.627,-1.747,0.017
-0.469,0.626,-1.748,0.017
-0.466,0.626,-1.750,0.017
-0.463,0.625,-1.751,0.016
-0.460,0.625,-1.753,0.016
-0.457,0.624,-1.754,0.016
-0.454,0.623,-1.755,0.016
-0.451,0.623,-1.757,0.016
-0.447,0.622,-1.758,0.015
-0.444,0.622,-1.759,0.015
-0.441,0.621,-1.761,0.015
-0.438,0.620,-1.762,0.015
-0.435,0.620,-1.763,0.014
-0.432,0.619,-1.764,0.014
-0.429,0.619,-1.766,0.014
-0.425,0.618,-1.767,0.014
-0.422,0.618,-1.768,0.014
-0.419,0.617,-1.770,0.013
-0.416,0.617,-1.771,0.013
-0.413,0.616,-1.772,0.013
-0.409,0.616,-1.774,0.013
-0.406,0.616,-1.775,0.013
-0.403,0.615,-1.776,0.013
-0.400,0.615,-1.777,0.012
-0.396,0.614,-1.778,0.012
-0.393,0.614,-1.780,0.012
-0.390,0.613,-1.781,0.012
-0.386,0.613,-1.782,0.012
-0.383,0.612,-1.783,0.011
-0.380,0.612,-1.784,0.011
-0.376,0.611,-1.786,0.011
-0.373,0.611,-1.787,0.011
-0.369,0.610,-1.788,0.011
-0.366,0.610,-1.789,0.011
-0.363,0.609,-1.790,0.010
-0.359,0.609,-1.791,0.010
-0.356,0.609,-1.792,0.010
-0.352,0.608,-1.794,0.010
-0.349,0.608,-1.795,0.010
-0.346,0.608,-1.796,0.010
-0.342,0.608,-1.797,0.010
-0.339,0.607,-1.798,0.010
-0.335,0.607,-1.799,0.009
-0.332,0.607,-1.801,0.009
-0.328,0.606,-1.802,0.009
-0.325,0.606,-1.803,0.009
-0.321,0.606,-1.804,0.009
-0.318,0.606,-1.805,0.009
-0.314,0.605,-1.806,0.009
-0.310,0.605,-1.807,0.009
-0.307,0.605,-1.808,0.008
-0.303,0.604,-1.809,0.008
-0.300,0.604,-1.810,0.008
-0.296,0.604,-1.811,0.008
-0.292,0.603,-1.812,0.008
-0.289,0.603,-1.812,0.008
-0.285,0.603,-1.813,0.008
-0.281,0.602,-1.814,0.008
-0.278,0.602,-1.815,0.007
-0.274,0.601,-1.816,0.007
-0.271,0.601,-1.816,0.007
-0.267,0.600,-1.817,0.007
-0.263,0.599,-1.817,0.007
-0.260,0.598,-1.818,0.007
-0.256,0.598,-1.818,0.007
-0.252,0.597,-1.819,0.006
-0.249,0.596,-1.819,0.006
-0.245,0.595,-1.820,0.006
-0.241,0.594,-1.820,0.006
-0.238,0.593,-1.820,0.006
-0.234,0.592,-1.820,0.005
-0.230,0.591,-1.821,0.005
-0.227,0.590,-1.821,0.005
-0.223,0.589,-1.821,0.005
-0.219,0.588,-1.821,0.005
-0.216,0.587,-1.821,0.005
-0.212,0.586,-1.821,0.004
-0.208,0.585,-1.822,0.004
-0.205,0.584,-1.822,0.004
-0.201,0.582,-1.822,0.004
-0.197,0.581,-1.822,0.004
-0.193,0.580,-1.822,0.003
-0.190,0.579,-1.822,0.003
-0.186,0.578,-1.821,0.003
-0.182,0.576,-1.821,0.003
-0.179,0.575,-1.821,0.003
-0.175,0.574,-1.821,0.002
-0.171,0.573,-1.821,0.002
-0.167,0.571,-1.821,0.002
-0.164,0.570,-1.820,0.002
-0.161,0.569,-1.820,0.002
-0.159,0.568,-1.820,0.001
-0.157,0.567,-1.820,0.001
-0.156,0.566,-1.819,0.001
-0.156,0.565,-1.819,0.001
-0.156,0.564,-1.818,0.001
