x,y
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1211,848.5
1210.98828125,848.4921875
1210.5,848.484375
1210.8125,848.73046875
1210.75,848.7734375
1210.6953125,848.69140625
1210.71484375,848.6875
1210.6640625,848.609375
1210.66015625,848.58203125
1210.56640625,848.5546875
1210.59765625,848.45703125
1210.61328125,848.5390625
1210.64453125,848.50390625
1210.69140625,848.37890625
1210.69140625,848.37890625
1210.71875,848.17578125
1210.70703125,848.109375
1210.5703125,848.3359375
1210.6640625,848.3359375
1210.796875,848.421875
1210.75,848.40234375
1210.7421875,848.421875
1211.375,848.37890625
1210.66796875,848.4296875
1210.765625,848.35546875
1210.4140625,848.50390625
1210.78125,848.671875
1210.79296875,848.734375
1210.7109375,848.70703125
1210.734375,848.64453125
1210.73828125,848.671875
1210.76953125,848.83984375
1210.76953125,848.83984375
1210.58984375,848.8046875
1210.484375,848.859375
1210.30859375,848.8125
1210.3515625,848.734375
1211.0625,848.7890625
1210.33984375,848.703125
1210.1328125,848.5703125
1210.14453125,848.53515625
1210.1484375,848.42578125
1210.12109375,848.1875
