x,y
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108,282.5
1108.16015625,282.453125
1108.16015625,282.44921875
1108.41015625,282.578125
1108.359375,282.35546875
1108.58203125,282.265625
1107.78125,282.23828125
1107.25390625,282.02734375
1107.27734375,281.9921875
1107.0625,281.9765625
1107.390625,281.8984375
1107.3828125,281.9140625
1107.1328125,281.78125
1107.02734375,281.8125
1105.9765625,281.8359375
1105.84375,282.0625
1105.60546875,281.984375
1105.56640625,281.90234375
1105.609375,281.86328125
1105.76171875,281.87109375
1104.8359375,281.625
1104.75390625,281.44140625
1105.75390625,281.59765625
1105.1171875,281.40234375
1104.75390625,281.26953125
1103.80859375,280.9453125
1102.953125,280.85546875
1102.75390625,280.671875
1103.75390625,280.8515625
1102.75390625,280.63671875
1101.6640625,280.4609375
1101.75390625,280.21875
1100.75390625,279.859375
1103.515625,280.02734375
1099.58203125,278.30859375
1099.75390625,277.828125
1100.75390625,278.2265625
1100.4375,277.16015625
1098.75390625,276.23046875
1099.75390625,276.18359375
1098.8046875,274.94921875
1098.85546875,274.53515625
1098.3515625,273.9921875
1097.35546875,272.9453125
1097.35546875,272.8984375
1097.21875,272.828125
1097.29296875,272.8046875
1097.1875,272.78515625
1097.23828125,272.83203125
1097.35546875,272.9453125
1097.35546875,272.60546875
1097.3046875,272.65234375
1097.35546875,272.734375
1095.93359375,272.74609375
1095.3203125,272.72265625
1096.1015625,272.66796875
1093.79296875,272.33984375
1093.6484375,272.734375
1094.2734375,272.66015625
1093.35546875,272.1640625
1092.35546875,272.4609375
1090.35546875,271.0859375
1091.75390625,272.125
1091.7734375,272.18359375
1091.5625,272.16796875
1092.35546875,272.34375
1091.35546875,271.99609375
1091.234375,271.88671875
1091.35546875,271.92578125
1090.35546875,271.328125
1091.0234375,271.30859375
1090.35546875,271.31640625
1090.35546875,271.34765625
1089.35546875,270.9296875
1089.35546875,270.95703125
1089.35546875,270.8671875
1089.35546875,270.875
1090.35546875,271.23828125
1089.35546875,270.89453125
1091.07421875,271.796875
1090.35546875,271.72265625
1089.484375,271.6015625
1089.7265625,271.73046875
1090.35546875,271.9765625
1090.1875,271.96484375
1089.59375,272.31640625
1089.4609375,272.31640625
1089.35546875,272.3984375
1089.35546875,272.44140625
1089.3671875,272.4375
1089.375,272.4453125
1089.35546875,272.6953125
1089.09765625,272.7578125
1089.35546875,272.68359375
1088.7109375,272.28515625
1090.1328125,272.76171875
1089.9296875,272.7265625
1089.3671875,272.3515625
1089.35546875,271.875
1088.77734375,271.8203125
1088.35546875,271.30078125
1088.92578125,271.3359375
1089.35546875,271.32421875
1088.35546875,270.953125
1089.359375,271.15625
1089.35546875,271.41015625
1088.5703125,271.11328125
1088.7265625,271.171875
1089.2578125,271.71875
1089.35546875,271.6953125
1089.265625,271.8125
1088.2734375,271.625
1089.35546875,272.13671875
1089.48046875,272.078125
1089.35546875,272.33984375
1089.390625,272.4921875
1089.140625,272.44140625
1089.35546875,272.6015625
1089.35546875,272.70703125
1089.234375,272.6328125
1089.2421875,272.60546875
1089.52734375,272.6328125
1089.3359375,272.62109375
1089.52734375,272.671875
1089.35546875,272.68359375
1089.03515625,272.5234375
1089.31640625,272.6796875
1089.296875,272.671875
1090.2734375,272.80859375
1090.11328125,272.74609375
1090.19921875,272.609375
1090.35546875,272.56640625
1089.59375,272.5
1090.09375,272.49609375
1090.1328125,272.56640625
1090.16796875,272.71875
1090.35546875,272.82421875
1090.44921875,273.328125
1091.35546875,273.38671875
1090.99609375,273.9296875
1092.35546875,274.73828125
1092,274.7734375
1091.35546875,274.62890625
1092.35546875,275.20703125
1093.33203125,275.7265625
1092.1484375,275.328125
1092.4296875,275.29296875
1093.35546875,276.171875
1093.35546875,276.15625
1093.4296875,276.2109375
1093.109375,275.9296875
1093.69140625,276.140625
1094.62890625,276.1875
1095.35546875,276.22265625
1094.5625,276.1328125
1094.31640625,275.62890625
1093.35546875,274.80078125
1094.35546875,275.2890625
1094.35546875,274.92578125
1094.55859375,275.03515625
1095.35546875,275.15625
1094.54296875,274.625
1095.11328125,274.78125
1095.11328125,274.66796875
1095.1484375,274.33984375
1095.35546875,274.39453125
1096.171875,274.6015625
