jointHR1,jointHR2,jointHR3,footHRx,footHRy,footHRz,force
-0.90345191955566,0.48552000522614,-1.5974460840225,-0.174490198493,-0.15445312857628,0.39408797025681,0.0
-0.873652187677527,0.505230027895703,-1.6297969818114924,-0.1668851169256031,-0.15788026268665384,0.39549784476940464,0.0
-0.8112267989378731,0.5186351446005,-1.6297464737525,-0.15924143676574615,-0.1697059182020323,0.3985878458389854,0.0
-0.761420607566833,0.5481415482667739,-1.6162595473802848,-0.15595201460214692,-0.1816702909194477,0.40669370156068463,0.0
-0.7337041955727815,0.6121049064856331,-1.6257893947454385,-0.1551165683911369,-0.18968635339003,0.41974555299832306,0.0
-0.7108718477762654,0.6777557730674738,-1.6326449467585462,-0.15467071189329923,-0.1970186256445323,0.43356669407624765,0.0
-0.6869525955273531,0.7324882057996922,-1.6251690479425154,-0.15417299820826616,-0.20517803728580614,0.4469479505832377,0.0
-0.6607534243510355,0.7727246972230755,-1.601265045312723,-0.1534118457482369,-0.2143476628340223,0.4596568758671108,0.0
-0.6353137447283823,0.8096548593961261,-1.5739575257668077,-0.1521849357164823,-0.22308676861799384,0.4726169797090369,0.0
-0.6112193832030669,0.84691348901162,-1.5472311423375,-0.15044109064799077,-0.2310193490523577,0.4860266790940223,0.0
-0.5869176937983608,0.8783316428844745,-1.5143539171952232,-0.14824960208856464,-0.2389529553743469,0.49937685636373846,0.0
-0.5595025236789977,0.9003172012475823,-1.4731727013220692,-0.14505624197996922,-0.24741136569243077,0.5121836937390839,0.0
-0.5290990059192369,0.9116749488390445,-1.4229589608999154,-0.14084852544160695,-0.25650389148638464,0.52420704181378,0.0
-0.4916153550148,0.90603113174438,-1.3625445365906,-0.13458332419395,-0.26692759990692,0.53389173746109,0.0
-0.44810489737070464,0.87918107326214,-1.2915213291461307,-0.1264565220245977,-0.27863826201512537,0.5400112821505592,0.0
-0.4025532236466062,0.8310452837210415,-1.2159927624922615,-0.11709944330728693,-0.29057000692074153,0.5408755907645585,0.0
-0.36417146829458463,0.7716187330392662,-1.1679626336464461,-0.10814372278176693,-0.2990324909870423,0.5328653225531946,0.0
-0.33840601719342844,0.7201466010167061,-1.1579537483361924,-0.1010105065428323,-0.30258424923970156,0.5198789101380547,0.0
-0.3161736130714423,0.6765701403984654,-1.165343898993277,-0.09398205864887986,-0.3037337316916508,0.5059999915269754,0.0
-0.2936703608586215,0.6373148147876454,-1.1796957988005154,-0.08649387038671008,-0.3035099254204654,0.49223086925652926,0.0
-0.27099840916120316,0.6013361307290909,-1.1990513343077769,-0.07870660951504364,-0.3020240022585985,0.47873094677924927,0.0
-0.24656762985082767,0.5761816455767745,-1.2325381865868,-0.07005672615307992,-0.2986100568221146,0.4662010738482869,0.0
-0.22280765038270617,0.5650590199690562,-1.2855317042424,-0.061394437574423234,-0.29256738149202843,0.4547475324227223,0.0
-0.20522273045319542,0.5599019802533661,-1.3499047847894692,-0.05442878947808201,-0.28413472496546305,0.4436389345389154,0.0
-0.19471396849706002,0.553105707351977,-1.4153887308560538,-0.04939598848040247,-0.2742152512073531,0.43265825051528,0.0
-0.18937837160550847,0.543817488046797,-1.4794077873229614,-0.04569437469427424,-0.26327815422645157,0.42208970280793695,0.0
-0.18689489364624,0.53541815280914,-1.5450090169907,-0.042600907385349,-0.25132465362549,0.41246891021729,0.0
-0.18516829839119847,0.5275984864968485,-1.6116172258670463,-0.03958320417083231,-0.23861801853546694,0.4038388087199308,0.0
-0.1809153098326423,0.5351370206246014,-1.6921892991432768,-0.03583170072390493,-0.22466131930168,0.3983217936295738,0.0
-0.17285766051366078,0.5625526446562584,-1.7884519283588383,-0.031408146453591315,-0.20987370151739929,0.3962130019297977,0.0
-0.18362901760981462,0.5897728938322777,-1.8793845268396463,-0.031383349345281,-0.19520019338681077,0.3951039910316446,1.0
-0.2528600784448484,0.5997163149026715,-1.9144486280587922,-0.04283823158878515,-0.18724837555334847,0.39460322031608003,1.0
-0.33972816742383294,0.60039530809109,-1.9137603319608,-0.05773452526101683,-0.18296950023907999,0.39448269513937234,1.0
-0.42641475108953597,0.5975568386224592,-1.9011010940258,-0.07294446229934703,-0.17916840544113308,0.3944183817276585,1.0
-0.5103588883693416,0.5915976992020245,-1.8795814422460693,-0.08817788614676554,-0.17540706464877232,0.39437167690350616,1.0
-0.5905206891206612,0.5823446879020115,-1.8496548395890078,-0.10340756407150686,-0.17166998523932386,0.39432084560394076,1.0
-0.6662108623064469,0.5695580748411316,-1.8115149553005616,-0.11863637658266075,-0.1679261131928546,0.3942763805389377,1.0
-0.7369906352116501,0.5529548021463231,-1.765284593288723,-0.13386157842783003,-0.16419782202977692,0.39422784860317384,1.0
-0.802693110245929,0.5322667314456031,-1.7110602672283386,-0.14908924698829304,-0.16046050993295924,0.3941853321515608,1.0
-0.86333674192429,0.50720947980881,-1.6488443613052,-0.16431298851967,-0.15673761069775,0.39413744211197,1.0
