jointMR1,jointMR2,jointMR3,footMRx,footMRy,footMRz,force
-0.5226377248764,0.21632026135921,-1.6922833919525,-0.0057832184247673,-0.13830964267254,0.394087433815,0
-0.5226434469223,0.21725435554981,-1.6931266784668,-0.0057744747027755,-0.13828638195992,0.39433845877647,0
-0.52266609668732,0.22117714583874,-1.696670293808,-0.0057504838332534,-0.13824826478958,0.39492508769035,0
-0.52270704507828,0.22825473546982,-1.7030649185181,-0.0057195383124054,-0.13816963136196,0.39583605527878,0
-0.52273082733154,0.23805928230286,-1.7118607759476,-0.0056644841097296,-0.13808491826057,0.39700224995613,0
-0.52264899015427,0.25003644824028,-1.7224144935608,-0.0055957217700779,-0.13802102208138,0.39836904406548,0
-0.52245116233826,0.26370212435722,-1.7342245578766,-0.0055227284319699,-0.13795739412308,0.39990022778511,0
-0.52212262153625,0.27865132689476,-1.7468709945679,-0.0054314960725605,-0.13791958987713,0.40154427289963,0
-0.52160662412643,0.294548869133,-1.7599519491196,-0.0053284475579858,-0.13793341815472,0.40326929092407,0
-0.52090966701508,0.31115910410881,-1.7732288837433,-0.0052271448075771,-0.13797433674335,0.40506708621979,0
-0.52003532648087,0.3282987177372,-1.7865270376205,-0.0051127821207047,-0.13805431127548,0.4069097340107,0
-0.51893603801727,0.34579855203629,-1.7996394634247,-0.0049861785955727,-0.13820022344589,0.40877756476402,0
-0.51761800050735,0.36355239152908,-1.8124666213989,-0.0048628388904035,-0.13838876783848,0.41067570447922,0
-0.51608353853226,0.38147002458572,-1.8249331712723,-0.0047272928059102,-0.13862571120262,0.41258695721626,0
-0.5142627954483,0.39942181110382,-1.8368624448776,-0.0045749279670418,-0.13894495368004,0.41449338197708,0
-0.51214557886124,0.41733545064926,-1.8481795787811,-0.0044216797687113,-0.13932910561562,0.41640436649323,0
-0.50972789525986,0.4351290166378,-1.8588161468506,-0.0042556179687381,-0.13978464901447,0.4183030128479,0
-0.50690108537674,0.45259365439415,-1.8685020208359,-0.0040647177956998,-0.14035673439503,0.42016336321831,0
-0.50362455844879,0.46960625052452,-1.8770987987518,-0.0038645511958748,-0.14103591442108,0.421993881464,0
-0.49989438056946,0.48598203063011,-1.8844673633575,-0.0036482822615653,-0.14183080196381,0.42375609278679,0
-0.49556028842926,0.50113302469254,-1.890025138855,-0.0033981944434345,-0.14280454814434,0.4253838956356,0
-0.49054738879204,0.51466029882431,-1.8934102058411,-0.0031292869243771,-0.14395332336426,0.42688044905663,0
-0.48494696617126,0.52650415897369,-1.8946942090988,-0.0028457643929868,-0.14524121582508,0.42823421955109,0
-0.47883439064026,0.53638291358948,-1.8937883377075,-0.00253343465738,-0.14667348563671,0.42940026521683,0
-0.47229021787643,0.54413026571274,-1.8906828165054,-0.0022081423085183,-0.14824005961418,0.43039089441299,0
-0.46544349193573,0.55001443624496,-1.885712146759,-0.0018775201169774,-0.14988766610622,0.43125104904175,0
-0.45841181278229,0.55445921421051,-1.8793152570724,-0.0015287989517673,-0.15159937739372,0.43201231956482,0
-0.45128333568573,0.55784946680069,-1.8718626499176,-0.0011699049500748,-0.15337419509888,0.43270087242126,0
-0.44413638114929,0.56048476696014,-1.863639831543,-0.0008144213352351,-0.15516947209835,0.43336194753647,0
