jointFR1,jointFR2,jointFR3,footFRx,footFRy,footFRz,jointMR1,jointMR2,jointMR3,footMRx,footMRy,footMRz,jointHR1,jointHR2,jointHR3,footHRx,footHRy,footHRz
0.78302586078644,0.63593965768814,-1.7469129562378,0.31832650303841,-0.18452562391758,0.4414147734642,0.26347696781158,0.55547654628754,-1.6156647205353,0.11446722596884,-0.19718280434608,0.44627231359482,-0.53717219829559,0.50593143701553,-1.5773457288742,-0.11626801639795,-0.214017406106,0.40148717164993
0.7833993434906,0.63429749011993,-1.7475589513779,0.31821125745773,-0.18426927924156,0.44100388884544,0.26404279470444,0.55351543426514,-1.616641163826,0.11449240893126,-0.19687375426292,0.44587963819504,-0.53772443532944,0.50528162717819,-1.5789616107941,-0.11618101596832,-0.21362599730492,0.40118604898453
0.78381276130676,0.63267081975937,-1.7482171058655,0.31811073422432,-0.1840136051178,0.44058379530907,0.2646113038063,0.55158227682114,-1.6176555156708,0.11452356725931,-0.19656154513359,0.44548660516739,-0.53827452659607,0.50461077690125,-1.5805579423904,-0.11608693748713,-0.2132346779108,0.40088397264481
0.78426492214203,0.63105010986328,-1.7488726377487,0.31801408529282,-0.18377058207989,0.44016054272652,0.26517677307129,0.54972863197327,-1.6187688112259,0.11454906314611,-0.19625779986382,0.44509488344193,-0.53882104158401,0.50391525030136,-1.582127571106,-0.11599513888359,-0.21285784244537,0.40057331323624
0.78475272655487,0.62944382429123,-1.7495354413986,0.31791478395462,-0.18350403010845,0.43975505232811,0.26573705673218,0.54796880483627,-1.6199992895126,0.11456389725208,-0.19593349099159,0.44471997022629,-0.53936767578125,0.50319814682007,-1.5836730003357,-0.11590902507305,-0.21247635781765,0.40026459097862
0.78527510166168,0.62785077095032,-1.7502082586288,0.3178254365921,-0.18322178721428,0.43934994935989,0.26629656553268,0.54629641771317,-1.6213426589966,0.1145821288228,-0.19559107720852,0.44435274600983,-0.53991621732712,0.50247073173523,-1.5852091312408,-0.11581751704216,-0.21208544075489,0.39996054768562
0.78582108020782,0.62625622749329,-1.7508739233017,0.31774413585663,-0.1829574406147,0.4389323592186,0.26685726642609,0.54467791318893,-1.6227562427521,0.11460307985544,-0.19525919854641,0.44398063421249,-0.54046243429184,0.50172352790833,-1.5867248773575,-0.11572290211916,-0.21170514822006,0.39964959025383
0.78638219833374,0.62465989589691,-1.7515318393707,0.31765705347061,-0.1826927959919,0.4385230243206,0.26741528511047,0.54309511184692,-1.624214887619,0.11461444199085,-0.1949283182621,0.44361400604248,-0.54100567102432,0.50093764066696,-1.5881975889206,-0.1156352981925,-0.21133433282375,0.39933186769485
0.78695929050446,0.62307077646255,-1.7521954774857,0.31757026910782,-0.18240284919739,0.43812569975853,0.26797246932983,0.54154896736145,-1.6257222890854,0.11462338268757,-0.1945752799511,0.44325914978981,-0.54154908657074,0.50012075901031,-1.5896363258362,-0.11554832011461,-0.21095278859138,0.39901849627495
0.78755068778992,0.62148070335388,-1.7528561353683,0.3174937069416,-0.18211954832077,0.43771648406982,0.26853317022324,0.54002445936203,-1.6272616386414,0.11464025080204,-0.19422343373299,0.44289997220039,-0.54209095239639,0.49927976727486,-1.591050863266,-0.11545446515083,-0.21057152748108,0.39870396256447
