x_column,y_column,z_column,qx_column,qy_column,qz_column,qw_column
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,1.2047923196211099e-06,0.0,0.0,0.0,1.0
-0.0012122415355597389,-0.0007107070583752307,0.00011084089340513887,0.0,0.0,0.0,1.0
-0.00462875999340331,-0.010822137564140978,0.00034788378229058507,0.0,0.0,0.0,1.0
-0.005384402592416954,-0.0133932105821985,0.0003695152807565102,0.0,0.0,0.0,1.0
-0.007191997088514946,-0.01381770334279186,0.00047055354574291567,0.0,0.0,0.0,1.0
-0.00845840698154227,-0.01449269430971909,0.00028537148988842743,0.0,0.0,0.0,1.0
-0.00943982425250632,-0.014743084612453427,0.0004435826267695785,0.0,0.0,0.0,1.0
-0.009432339678427342,-0.013392509208801478,0.00012981637243917097,0.0,0.0,0.0,1.0
-0.009459244227383243,-0.013436911540012501,0.00031757230279466436,0.0,0.0,0.0,1.0
-0.008955921589720112,-0.01327683655009378,0.0005952221691800654,0.0,0.0,0.0,1.0
-0.007721984768763451,-0.009536843838211198,0.0003885181414341678,0.0,0.0,0.0,1.0
-0.006436913337699197,-0.010212428274935922,1.35539135957371e-05,0.0,0.0,0.0,1.0
-0.005762682945800621,-0.011456610729440663,0.00015443247006051975,0.0,0.0,0.0,1.0
-0.004943770747239346,-0.012413014283970208,0.00022532354541276797,0.0,0.0,0.0,1.0
