jointHR1,jointHR2,jointHR3,force
-0.7185587809322462,0.3144296282120872,-1.251902055690993,-0.2505372225194115
-0.018662794417036405,0.11382555469811155,-0.054861158202799826,0.2292661479779248
-0.47796626930123026,0.2415471289355629,-0.9727955732196159,-0.09991827625573758
-0.39430576701589004,0.3160393320753043,-0.8162242195090684,0.04036930801571907
-0.2734903724761062,0.19994612319797228,-0.7219898533211804,-0.030056182883483315
-0.10492836891971585,0.1269517224761018,0.22059401703755965,0.03184328127703459
-0.35118930080973054,0.1487154803297511,-1.393433369036301,-0.010986434808777501
-0.034491038903190045,0.09727608002154396,-0.05619117706021235,-0.009829318933353572
0.1131959420712439,0.06936422472851658,0.5886731371953334,1.2909914687260495e-05
-0.016695104241191052,0.0959012811621697,-0.09180217118646834,0.005824039366979871
-0.18872959780399687,0.1449302045326059,-0.6507076833265938,0.0028445717967016484
-0.1546003007894143,0.1924252515570384,-0.41088574749131823,-0.003422153393298227
-0.08234485129698722,0.24098147437406015,-0.09708184382951927,-0.0004830618261489605
-0.17867591749371342,0.3098186078215171,-0.5801753470507633,0.0008857056620002622
-0.2067482175412627,0.41431807956645345,-0.5731126355806058,-4.5286693981798067e-05
-0.22504134610052956,0.4602461422281591,-0.670024909498337,-0.0006330133458127968
-0.12914576778146733,0.29848695391362695,-0.48989256713066237,0.0008917511609686561
-0.08514135344263131,0.20147771945074736,-0.0008046217735645752,0.008113797724110562
-0.13554736403269207,0.15370377244992786,-0.7045937535833565,-0.026537070629537234
0.016543664593444214,0.06733190479215767,-0.046577441504236185,-0.009140696924788578
0.005091305959087937,0.0334098601533605,0.17611826316315932,0.053024492632582826
-0.06656611208809306,0.0770514447649709,-0.29390343296322885,0.02649760708785156
-0.062022070233090164,0.1513686930431937,-0.5100657921734859,-0.15191706728897317
-0.049328299205589225,0.1906127828084061,-0.28576018810344256,0.18803036859714828
-0.08978765705575033,0.23223714289042313,-0.6797868859373583,-0.1740606436548555
-0.09920747124400786,0.306552038448925,-0.7847507542830849,0.2289740323871741
-0.11889368595874385,0.2876645159915987,-0.9007974326892271,-0.5652252370290821
0.06639386674981211,0.12392326679835497,-0.14538074876097395,0.621773105333548
-0.33126079055460794,0.10122553965825934,-0.717341557202635,8.01582161906008
-0.04011912465952543,0.0870704329086862,0.09410140399071418,-26.626115307630442
0.4576936607420802,0.09245384050759936,-0.5239568522505372,26.65710069861004
-0.1944936529002901,0.10229950092609426,-0.32711388864421886,-5.020960020185098
-0.29477997592271943,0.13221369915899112,-0.3107333172127793,-6.314719659565307
0.02245326001303488,0.17629216461803787,-0.6227661028329257,4.864971412327063
-0.2522427698395937,0.22936086594578878,-0.7202537872119575,-1.0304127584078389
-0.2996623551449748,0.3090121316126589,-0.9712003432890318,0.8945055736721123
-0.3973201842032107,0.34287764863510545,-1.0706429517985416,0.4175421479572782
-0.2838671261680611,0.13300637786761918,-0.539526059749912,0.6513378133693408
0.41096384670023284,0.1397224851237667,-0.10268647985053501,-0.9075237263096722
-0.9776418545476969,0.23949778046655895,-1.0389677018727608,1.4455882391527768
