jointFR1,jointFR2,jointFR3,force
5.8981789789321075,5.6097590992313116,7.816224411333493,6.04543834344811
5.576582593756319,5.30650793711365,7.373102752952466,5.737211871131309
5.272033143549942,5.01928859693294,6.9540806276660225,5.445474027536215
4.983635698768878,4.747260248391025,6.5578662910453325,5.169346831089334
4.710542149886735,4.489626035223128,6.183236866990212,4.9079989810140345
4.451948761052383,4.245630777871732,5.829034683502338,4.660643376515745
4.207093851505336,4.014558796129576,5.494163803263192,4.426534767790139
3.975255598078265,3.7957318454878717,5.177586738663549,4.20496753184994
3.755749952464252,3.5885071612528936,4.8783213414814846,3.9952735665381174
3.547928667256422,3.3922756048040434,4.595437857926833,3.796820296447768
3.351177425080486,3.206459906660282,4.365033075127537,3.609008784802427
3.1649140654372574,3.030513001300243,4.148415625783725,3.4312719456667238
2.9885869041531925,2.8639164489452393,3.941858251733187,3.2630728511562794
2.821673140603465,2.7061789397645257,3.744904559363919,3.1039031285990952
2.6636773481244447,2.5568348761991793,3.5571186759759943,2.953281442868842
2.5141300432718237,2.4154430293257545,3.3780843302578765,2.810752059364438
2.372586329807343,2.281585265393704,3.207403973911635,2.6758834833507654
2.2386246135121195,2.1548653388725025,3.04469794258652,2.54826717160305
2.1118453841281823,2.0349077485356375,2.889603654362655,2.4275163125130343
1.9918700609230242,1.9213566532899908,2.7699217139732655,2.3132646710192004
1.8783398985549324,1.8138748446309716,2.675282914279916,2.205165494916573
1.8106801185194314,1.7121427727666139,2.5837982532051993,2.1028904792846874
1.7485162650801025,1.6182966240406282,2.517945758473819,2.0061287859455548
1.6884118809321909,1.540169232509027,2.463621270412289,1.914586115027586
1.6302993843206417,1.4656400228382565,2.410684909776103,1.8279838258667744
1.5741134034419706,1.4032696228837362,2.3590924437996805,1.7460581046235537
1.519790704227703,1.3565186031040706,2.3088013674946564,1.6685591761330623
1.4672701204907237,1.3113118421702694,2.2597708264125043,1.5952505576384157
1.4164924863569561,1.2675986917330555,2.211961543118549,1.5259083521814836
1.3674005709073769,1.2253301594549715,2.1653357471925148,1.460320579543934
1.3199390149578232,1.1844588548963222,2.1198571085801285,1.3982865427432452
1.2740542699064825,1.1449389371717817,2.075490674129197,1.3396162281944346
1.229694538581219,1.106726064319542,2.0322028071520184,1.2841297377486138
1.1868097180211699,1.0697773443267775,1.9899611298640023,1.2316567509145557
1.1453513441291796,1.0340512877570918,1.9487344685559655,1.182036015659428
1.1052725381337403,0.9995077619273742,1.9084928013647853,1.1351148662701116
1.0665279548011237,0.9661079465832372,1.8692072085139342,1.0907487668371594
1.029073732340352,0.9338142910238945,1.8308498249019054,1.0488008789999035
0.9928674439455344,0.9025904726289418,1.7970887849716417,1.0091416526635313
0.9578680509219214,0.8724013567410793,1.766916464133631,0.9716484384674643
0.9240358573438008,0.8432129578603309,1.7374318950255514,0.9362051208492314
0.8913324661940665,0.8149924021067656,1.7086144033681328,0.9027017706094391
0.8597207369369335,0.7877078909101645,1.6804440735620596,0.8710343159416003
0.829164744476876,0.76132866588642,1.6529017176465715,0.8411042309456297
0.7996297394584032,0.7358249748618002,1.625968845593481,0.8128182406959709
0.7710821098627845,0.7111680390074775,1.5996276368779019,0.7860880419846604
0.744854799686221,0.6873300210479527,1.5738609132695789,0.7608300389063991
0.7200632363252165,0.6642839945082226,1.54865211279121,0.7369650924969411
0.7055257549408473,0.6420039139656708,1.523985264792516,0.7157295259636752
0.6913281091315656,0.6204645862737947,1.4998449660911004,0.7012347177485574
0.6774610837107808,0.5996416427259594,1.4762163581333005,0.6870786835277923
0.663915749542397,0.579511512128416,1.4530851051303113,0.6732516703471747
0.6506834535739197,0.5600513947528213,1.4304373731268458,0.6597442795903232
0.6377558092518336,0.5412392371394924,1.408259809961489,0.6465474515483612
0.6251246873033771,0.5230537077235592,1.3865395260797062,0.6336524507343461
0.6127822068695538,0.5054741732570939,1.3652640761622072,0.6210508519047135
0.6007207269748762,0.4884806760011926,1.3444214415330067,0.6087345267519605
0.5889328383199942,0.4720539116628154,1.3240000133131096,0.5966956312346474
0.5774113553839464,0.45617520805204226,1.3039885762872514,0.5849265935125412
0.5661493088233769,0.44082650443618643,1.284376293452571,0.5734201024563901
0.5551399381565962,0.4291891837645283,1.2651526912194628,0.5621690967033984
0.5443766847209057,0.42064478298725994,1.2463076452361752,0.5511667542309535
0.533853184892096,0.4122967096272291,1.2278313668099834,0.5404064824225855
0.5247053698764346,0.4041397804773069,1.2097143898989549,0.5298819086014679
0.5160339701557022,0.3961689684640475,1.1919475586494843,0.5195868710080475
0.5075486773867206,0.38837939736483107,1.1745220154558647,0.5095154101995967
0.4992443688015028,0.3807663367221893,1.1574291895192133,0.49966176085062197
0.4911160945950388,0.3733251969473119,1.1406607858840694,0.4900203439341406
0.4831590712474466,0.36605152460510604,1.1242087749319416,0.48058575926487557
0.47536867512375547,0.35894099787348277,1.1080653823119908,0.47135277838638223
0.4677404363393413,0.3519894221698877,1.0922230792899152,0.46231633778504616
0.4602700328795603,0.3451927259383666,1.076674573496933,0.4534715324147658
0.45295328496262927,0.3385469565907713,1.0614128000615606,0.4448136095169635
0.44578614963528235,0.3320482765959595,1.046430913107645,0.4363379627213542
0.4387647155911936,0.32569295971112877,1.0317222776028345,0.4280401264136439
0.43188519820259336,0.3194773873496529,1.0172804615423725,0.4200129414246979
0.4251439347559268,0.31339804508004276,1.0030992284537632,0.4121853319141344
0.4185373798828039,0.30745151925087544,0.9891725302084905,0.4065766632137946
0.4120621011778724,0.3016344937367559,0.9754945001275854,0.4027340872306901
0.40571477499561426,0.29594374680057756,0.9620594463684091,0.4049016071121728
0.39949218241841317,0.29037614806755874,0.9488618455805811,0.4073331425748187
0.39339120538857747,0.2849286556067061,0.9358963368195108,0.4095691620513733
0.38740882299732265,0.27959831311554995,0.9231577157064921,0.41162108135304865
0.38154210792402166,0.2743822472041689,0.9106409288248103,0.41349969216944493
0.3757882230193256,0.2692776647746753,0.8983410683417745,0.41521519554131714
0.37014441802603515,0.2642818504925073,0.8862533668470236,0.416777233549133
0.3646080264318712,0.25939216434601065,0.8743731923978841,0.4181949193123371
0.3591764624485466,0.25460603929095194,0.8626960437629587,0.4194768653891766
0.35384721811178743,0.24992097897672882,0.8512175458555093,0.42063121066218834
0.3486178604971824,0.24533455555118133,0.8399334453485701,0.4216656457899005
0.3434860290469647,0.24084440754104652,0.8288396064640773,0.4225874373010384
0.338449433003041,0.2364482378051912,0.8179320069286391,0.42340345040345995
0.3335058489417882,0.23214381155790864,0.8072067340888911,0.42412017057620155
0.3286531184063313,0.22792895445964423,0.7966599811796906,0.424743724009396
0.32388914563220306,0.22380155077264186,0.7862880437386994,0.42527989695336244
0.3192118953624638,0.21975954157909583,0.7760873161611841,0.4257341540349242
0.31461939074852896,0.21580092305948595,0.766054288389127,0.426111655595914
