jointMR1,jointMR2,jointMR3,footMRx,footMRy,footMRz,force_sign_MR
6.054433739258596,1.369148219659869,12.234041869734774,10.44594556449367,10.30217381725223,9.305592933367844,9.585209387675869
-8.13336535068756,-17.04468318598005,-9.516200220464262,-10.463877609607257,-10.394481886862598,-11.637863971899725,-11.674443126878657
-1.9534102248485872,-2.5842374657308564,-3.068979122906703,-2.9754903475324905,-2.9216231467353753,-2.900206951534692,-3.1698632325950786
0.254446285338085,9.190183686528151,-1.0336860015058735,0.08551602679716673,0.18592648822625785,1.474422241608557,1.1224373636255491
3.465634472541464,18.151770495064536,3.32138012993477,5.161749747225983,5.257696319050014,7.262193472017561,7.011917059619403
-0.12528487546833397,-2.254739844441919,-3.8600439585033124,-2.1570562538985403,-2.1710494418515154,-2.086218796328273,-2.1000917676760666
0.14534355874031657,-7.811058148545512,-1.4307610204762249,-1.0911271715160507,-1.2312922522684642,-2.0470967967448703,-1.8436254698117103
0.248797129454053,-1.6102305716775764,2.870309894672761,1.4085798223986896,1.2627873879483453,0.8082321507298786,1.013905843811293
-0.9235895506700502,1.9650279973365232,0.978816616649752,-0.04569393492907966,-0.05620883171410952,0.1798090147920261,0.12693512561546635
-0.2620238568848337,1.6521272087489507,-2.5690541466006156,-0.8792221480559744,-0.7704692278684646,-0.25168980730854656,-0.5455469285629901
0.7527546370436207,-0.3389602039807313,-0.6196622668126264,0.6777269418481175,0.6317070244423846,0.7141269063373109,0.5751665072572467
-0.5686002253613769,-1.0733172848456392,1.467216655111727,-0.4075047012645588,-0.6438872027258904,-0.5537717299186301,-0.49283828839007104
0.2908335927128345,0.9702802555977529,-0.4663990724609404,0.5039382589285718,0.6218671102931019,0.44465977334127293,0.33080022586020247
-0.05435754229981014,1.383573444604539,-2.4690787948407382,-0.12141273631506294,0.08344960453210311,0.36627399892677437,0.4171649408839714
-0.5867535173986923,1.1061196203005776,-1.968785553694055,-1.448563974162947,-1.4676812258810445,-0.8891485089910889,-0.9274680533971791
-0.6515579749932289,-2.8110926296201555,-0.5550985104588343,-1.4070060622804827,-1.597187068276473,-1.722564072700823,-1.9510962274774357
-0.545989506448315,-2.7066912658517848,2.542259125013114,1.064152643499896,0.8298115259741317,0.7050392067027962,0.4423854351281252
1.6887150540170885,0.9660201258085765,5.970086278852688,4.806167293242545,4.632047565240017,4.760885324149489,4.652567972010075
0.7335581446935611,2.448194788730821,-0.2842266788987408,-0.6766575507142227,-0.6663918554066572,-0.7479333255324183,-0.5903329061049811
-0.14465167655319516,1.139420858628239,-4.045562123009107,-3.4125823975069505,-3.265400033916989,-3.291371543293966,-2.964411126179241
-0.7579255204611973,-0.9570480752731064,-2.35477623676688,-0.7460167094707404,-0.6348313295702614,-0.3601206511678143,-0.3494302337606084
-0.3170455307180996,-1.1095430198557925,1.3976976682255176,2.346423945414272,2.1864278200965406,2.215492559206188,1.4882201156394164
1.0937315052528942,2.095499169421614,0.16811274902638085,-0.5157684720816281,-0.7224963519271455,-0.5281226148840709,-0.1822919361263009
-0.712934439107194,-0.6368743576300333,-1.0763304638976845,-0.8025042672771342,-0.7084283674370567,-0.2552377992724888,0.12273075047598732
-0.17471146801070522,-2.190913466190555,0.4973154468285963,1.1128648228342883,0.9987746151746255,0.2306270261173235,-2.600584966353846
2.2091071508837565,5.280346855435009,-0.39955070215292215,0.4927018277917311,0.3950793133909759,1.0442614916823436,2.7101293102122077
0.5999850778755622,4.468391906771471,-1.330393242421453,-0.6931540170025209,-0.7233105547648951,0.3085903557339011,6.805315232811618
-3.6000164130315615,-4.846067338238952,-1.1422159606982945,-1.1184743653288638,-1.208528834052387,-1.0176335057412427,5.268714104322583
-3.3424299556507147,-5.418057798515322,-1.0565830166859334,-1.4629395932839664,-1.4858059398033263,-1.8723116504782218,-1.7984800743786462
9.3047742975804,5.73730864609135,8.936799647149565,8.348581481812277,8.413942147658318,7.614847641636455,-5.101101012839669
-13.566249110722927,-15.052095098609628,-14.894631144611958,-15.178376464651546,-15.114143269222293,-15.581046723651559,-48.722714892274404
16.5792270098574,18.645909690442814,15.544973225450095,15.546998727148205,15.52778981967373,15.807085399153486,54.18904045002532
-7.498168231061746,-5.140969793677602,-7.98649145884476,-7.260799901342058,-7.318531081429738,-6.62354688055411,-0.9333138352341476
-1.8011550433253933,-2.1000523165813325,-1.4649519887939184,-0.21298954173263998,-0.2597064491962357,-0.028177696792734196,-12.030363227350307
3.254380280870731,2.06075838762247,2.4970299309795543,2.36226679061483,2.27191433065227,1.9220043012107355,2.3135899912867033
-2.2880441244078775,-1.3684389166945272,-2.1697459891032285,-2.2484805000099413,-2.219223742628233,-1.779113742913043,2.158489333446198
0.9819888826517807,0.36367324004170276,0.9273220773825966,1.6463905155529097,1.5896500284823314,1.4447272063902028,-1.0842184558769083
2.344047984328548,1.494089780118235,0.04983934633450792,0.6096591785162611,0.4917308187592706,0.3374914868223258,-0.15526840933778488
-2.025488171984797,-1.574803579607153,-2.3059697530714325,-2.0485679951661546,-2.072736433145667,-1.9753561470570016,-1.4626213493885492
-0.9528419844414815,0.3550153610045806,0.7641258968079678,0.8495201463863793,0.9270821214643018,1.4120870425855316,2.4102757208087264
