jointHR1,jointHR2,jointHR3,force
-0.48346425190370124,0.4907572222518783,-1.7356120537258144,0.0004555083370223671
0.02590752088059488,-0.05589642862057447,0.8455040906914619,-0.002071440871262515
-0.36017586768755233,0.44753131493549464,-2.530033169039306,0.004705648755426797
0.07153459563168134,-0.2062251728331642,0.772217020230911,-0.0028655887316329054
0.06126124224066247,0.03412039699121722,0.5098332981739722,-0.0021916643005339157
-0.10496715608804488,0.2682176585798676,-0.7993416961433365,0.0023793361874509806
-0.1400142491278545,0.23741418862143585,-0.7668788474065947,0.0006782086355526974
-0.056819851556213004,0.155150993081544,-0.07717764008720228,-0.0015223784866073024
-0.1372975638531001,0.3867233225462074,-0.8335481299133348,0.0007245665879818439
-0.1556688720206739,0.4561937842460793,-0.8002528328350785,-6.695080838081731e-05
-0.18039229270488122,0.5736563645864258,-0.9864953029283725,-0.0005650662453846309
-0.0450914376643123,0.22211221534423073,-0.3921958750233013,0.002683457593392283
-0.10641247533300646,0.17195753008484982,-0.1395526460484289,-0.005699044353599965
-0.13410876649336098,0.4091629362259061,-1.0756398165879235,-0.0022716559066089334
-0.014089577309275682,0.2161997515354584,-0.3895807264076772,0.0023305198336700584
0.09665169863419637,-0.06187508574913625,0.8049616617113374,0.010186141818491689
0.07191041784634127,-0.18565074494049405,0.4989522430385423,0.006970665276975303
-0.09374822088598077,0.17771127034412773,-0.9649751445415774,-0.0172132618058332
-0.06273676913597193,0.2881741873765497,-0.43416397739060764,-0.026110064625104297
0.04645384017066602,0.05461399941834986,0.12291601795368157,0.0717261397311689
-0.022280401826986918,0.20783376333336626,-0.6009244306097603,-0.08824187058393534
0.006211862298637175,0.22379953540889624,-0.44695618295381195,0.11855972432444782
0.03252962864602994,0.2631501907898653,-0.6725653600184874,-0.2902717335781637
-0.009689820102474059,0.04860220573163275,-0.14579074531254116,1.0458695856700757
-0.002124745508226449,0.1491863277134334,-0.23256214998143246,-1.6101309814119578
0.0908790037615713,0.18855291063628463,-0.5665025272453607,-2.801850246294181
0.06260159411209507,0.06881995193901196,-0.13989388613251547,2.1770918058081135
-0.061820791079713736,-0.14378621614918577,0.2546995215964478,7.243729600321173
-0.12721753811927342,-0.07916427029114245,-0.060668153980333435,2.132298169571769
0.07046988563609947,0.21644629912557453,-0.4863427540812372,-24.70937245620037
0.30799632856943304,0.22670535428100164,-0.6504670496086706,25.681660621410035
-0.1498753410193624,0.043543102756723295,-0.18163261441206188,-10.818999707852722
0.08246816433452196,0.24907183122712423,-0.861486444880192,3.1369671099230425
-0.012542480327170013,0.27522731585681665,-0.8174493672008448,-0.11837521953864134
-0.03879047717700705,0.32942307451385744,-1.1987552469967593,0.8240270680471322
-0.027997958241212595,0.09423289469898413,0.08218468302433243,-0.16213674502621453
-0.1398633892181756,0.3848717409611386,-1.8438612487416073,1.0664763570807534
0.11544703852939187,-0.03548855681436224,-0.22059291798189157,0.13173323826335193
0.30348114276500776,-0.38109844116718844,2.6375715919866694,-1.5278256181688084
-0.7787749729475963,0.7112363929344914,-3.117469312166682,1.7627231124284786
