Time (s),fs1 (User unit),fs2 (User unit),fs3 (User unit),fs4 (User unit),fs5 (User unit),fs6 (User unit)
16.52,0,1.1,3.2,3.3,5.4,5.5
16.53,0,1.1,3.2,4.3,5.4,5.5
16.54,0,1.1,3.2,3.3,5.4,5.5
16.55,0,1.1,3.2,4.3,5.4,5.5
16.56,0,1.1,3.2,3.3,5.4,5.5
16.57,0,2.1,3.2,4.3,5.4,6.5
16.58,0,1.1,3.2,3.3,5.4,5.5
16.59,0,1.1,3.2,3.3,5.4,5.5
16.6,0,1.1,3.2,3.3,5.4,5.5
16.61,0,1.1,3.2,3.3,5.4,6.5
16.62,0,1.1,3.2,3.3,5.4,5.5
16.63,0,1.1,3.2,3.3,5.4,5.5
16.64,0,1.1,3.2,3.3,5.4,5.5
16.65,0,1.1,3.2,3.3,5.4,5.5
16.66,0,1.1,3.2,3.3,5.4,5.5
16.67,0,1.1,3.2,4.3,5.4,5.5
16.68,0,2.1,3.2,4.3,5.4,5.5
16.69,0,2.1,3.2,3.3,5.4,5.5
16.7,0,2.1,3.2,3.3,4.4,6.5
16.71,0,2.1,3.2,3.3,4.4,6.5
16.72,1,1.1,3.2,3.3,4.4,6.5
16.73,1,1.1,3.2,3.3,4.4,6.5
16.74,0,1.1,3.2,3.3,4.4,6.5
16.75,0,1.1,3.2,3.3,4.4,6.5
16.76,0,1.1,3.2,3.3,4.4,6.5
16.77,0,1.1,3.2,3.3,5.4,6.5
16.78,0,1.1,3.2,4.3,5.4,6.5
16.79,1,1.1,3.2,3.3,5.4,6.5
16.8,0,1.1,3.2,3.3,4.4,6.5
16.81,1,1.1,3.2,3.3,4.4,6.5
16.82,0,1.1,3.2,3.3,4.4,6.5
16.83,0,1.1,3.2,3.3,5.4,6.5
16.84,0,1.1,3.2,3.3,5.4,6.5
16.85,1,1.1,3.2,3.3,5.4,6.5
16.86,1,1.1,3.2,3.3,5.4,6.5
16.87,0,1.1,3.2,3.3,5.4,6.5
16.88,0,1.1,3.2,3.3,5.4,6.5
16.89,0,1.1,3.2,3.3,5.4,6.5
16.9,0,1.1,3.2,3.3,5.4,6.5
16.91,0,1.1,3.2,3.3,5.4,5.5
16.92,0,1.1,3.2,3.3,5.4,5.5
16.93,0,1.1,3.2,3.3,5.4,5.5
16.94,0,1.1,3.2,4.3,5.4,5.5
16.95,1,1.1,3.2,4.3,4.4,5.5
16.96,0,1.1,3.2,4.3,5.4,6.5
16.97,0,1.1,3.2,3.3,5.4,5.5
16.98,0,1.1,3.2,4.3,5.4,5.5
16.99,0,1.1,3.2,3.3,5.4,5.5
17,1,1.1,3.2,3.3,5.4,5.5
17.01,1,1.1,2.2,3.3,4.4,5.5
17.02,1,1.1,2.2,3.3,5.4,5.5
17.03,1,1.1,2.2,3.3,5.4,5.5
17.04,1,2.1,2.2,3.3,5.4,5.5
17.05,0,1.1,2.2,4.3,5.4,6.5
17.06,1,1.1,2.2,3.3,5.4,5.5
17.07,1,1.1,2.2,4.3,5.4,5.5
17.08,1,1.1,2.2,4.3,5.4,5.5
17.09,1,1.1,2.2,4.3,4.4,5.5
17.1,1,1.1,3.2,4.3,4.4,5.5
17.11,0,1.1,3.2,4.3,4.4,5.5
17.12,0,1.1,3.2,4.3,5.4,5.5
17.13,0,1.1,3.2,3.3,5.4,5.5
17.14,1,1.1,3.2,3.3,5.4,5.5
17.15,0,1.1,3.2,3.3,5.4,5.5
17.16,0,1.1,3.2,3.3,5.4,5.5
17.17,0,1.1,3.2,3.3,5.4,5.5
17.18,0,2.1,3.2,4.3,4.4,5.5
17.19,0,2.1,3.2,3.3,4.4,5.5
17.2,0,2.1,2.2,3.3,5.4,6.5
17.21,0,2.1,2.2,3.3,5.4,5.5
17.22,1,2.1,2.2,3.3,5.4,5.5
17.23,1,1.1,2.2,3.3,5.4,5.5
17.24,1,1.1,3.2,3.3,5.4,5.5
17.25,1,1.1,2.2,3.3,5.4,5.5
17.26,1,2.1,3.2,3.3,5.4,5.5
17.27,0,2.1,2.2,3.3,5.4,5.5
17.28,0,1.1,3.2,3.3,5.4,5.5
17.29,0,2.1,3.2,4.3,5.4,5.5
17.3,0,1.1,3.2,3.3,5.4,5.5
17.31,0,1.1,3.2,3.3,5.4,5.5
17.32,0,1.1,3.2,3.3,5.4,5.5
17.33,1,1.1,3.2,3.3,5.4,5.5
17.34,0,1.1,3.2,4.3,5.4,5.5
17.35,0,1.1,3.2,3.3,5.4,5.5
17.36,0,1.1,3.2,4.3,5.4,5.5
17.37,0,1.1,3.2,4.3,5.4,6.5
17.38,0,1.1,3.2,4.3,5.4,5.5
17.39,0,1.1,3.2,4.3,4.4,6.5
17.4,0,1.1,3.2,4.3,4.4,5.5
17.41,0,1.1,3.2,4.3,4.4,6.5
17.42,0,1.1,3.2,4.3,5.4,6.5
17.43,0,1.1,3.2,4.3,5.4,5.5
17.44,0,1.1,3.2,4.3,5.4,5.5
17.45,0,1.1,3.2,3.3,5.4,5.5
17.46,0,1.1,3.2,3.3,5.4,5.5
17.47,0,1.1,3.2,3.3,5.4,5.5
17.48,0,1.1,3.2,3.3,5.4,5.5
17.49,0,2.1,3.2,4.3,4.4,5.5
17.5,0,2.1,3.2,3.3,4.4,5.5
17.51,0,2.1,3.2,3.3,4.4,6.5
17.52,0,2.1,3.2,3.3,4.4,6.5
17.53,0,2.1,3.2,3.3,4.4,6.5
17.54,0,2.1,3.2,3.3,4.4,6.5
17.55,0,1.1,3.2,3.3,4.4,6.5
17.56,0,1.1,3.2,3.3,4.4,6.5
17.57,0,1.1,3.2,3.3,4.4,6.5
17.58,0,1.1,3.2,3.3,4.4,6.5
17.59,0,1.1,3.2,3.3,4.4,6.5
17.6,0,1.1,3.2,4.3,4.4,6.5
17.61,0,1.1,3.2,3.3,4.4,6.5
17.62,0,1.1,3.2,4.3,4.4,6.5
17.63,0,1.1,3.2,4.3,4.4,6.5
17.64,1,1.1,3.2,4.3,4.4,6.5
17.65,0,1.1,3.2,4.3,4.4,6.5
17.66,0,1.1,3.2,4.3,4.4,6.5
17.67,0,1.1,3.2,3.3,4.4,6.5
17.68,0,1.1,3.2,3.3,4.4,6.5
17.69,0,1.1,3.2,4.3,4.4,6.5
17.7,0,1.1,3.2,4.3,4.4,6.5
17.71,0,1.1,3.2,3.3,4.4,6.5
17.72,0,1.1,3.2,3.3,4.4,6.5
17.73,0,1.1,3.2,3.3,4.4,6.5
17.74,0,1.1,3.2,3.3,4.4,6.5
17.75,0,1.1,3.2,3.3,4.4,6.5
17.76,0,1.1,3.2,3.3,4.4,6.5
17.77,0,1.1,3.2,3.3,4.4,6.5
17.78,0,1.1,3.2,3.3,4.4,6.5
17.79,0,1.1,3.2,3.3,4.4,6.5
17.8,1,2.1,3.2,3.3,4.4,6.5
17.81,0,1.1,2.2,3.3,4.4,6.5
17.82,0,2.1,2.2,3.3,4.4,6.5
17.83,1,1.1,2.2,3.3,4.4,6.5
17.84,0,2.1,2.2,3.3,4.4,6.5
17.85,0,2.1,3.2,3.3,4.4,6.5
17.86,1,1.1,3.2,3.3,4.4,6.5
17.87,1,1.1,3.2,3.3,4.4,6.5
17.88,1,1.1,3.2,3.3,4.4,6.5
17.89,1,1.1,3.2,3.3,4.4,6.5
17.9,1,1.1,3.2,3.3,4.4,6.5
17.91,0,1.1,3.2,3.3,4.4,6.5
17.92,0,2.1,3.2,3.3,5.4,6.5
17.93,0,2.1,2.2,4.3,4.4,6.5
17.94,0,2.1,2.2,4.3,4.4,5.5
17.95,0,2.1,2.2,4.3,5.4,5.5
17.96,0,2.1,2.2,4.3,5.4,5.5
17.97,0,1.1,2.2,4.3,4.4,5.5
17.98,1,1.1,2.2,4.3,4.4,5.5
17.99,1,1.1,2.2,4.3,4.4,5.5
18,1,1.1,2.2,4.3,4.4,5.5
18.01,1,2.1,2.2,4.3,4.4,5.5
18.02,0,1.1,3.2,4.3,4.4,5.5
18.03,0,2.1,2.2,4.3,4.4,5.5
18.04,0,1.1,2.2,4.3,4.4,5.5
18.05,0,2.1,2.2,3.3,5.4,6.5
18.06,1,1.1,3.2,3.3,5.4,5.5
18.07,1,1.1,2.2,4.3,4.4,5.5
18.08,1,1.1,3.2,4.3,5.4,5.5
18.09,0,1.1,3.2,4.3,5.4,5.5
18.1,1,1.1,2.2,3.3,4.4,5.5
18.11,1,2.1,2.2,4.3,4.4,5.5
18.12,0,2.1,3.2,4.3,4.4,5.5
18.13,0,2.1,3.2,4.3,5.4,5.5
18.14,0,2.1,2.2,3.3,5.4,5.5
18.15,0,2.1,2.2,3.3,5.4,5.5
18.16,0,2.1,2.2,3.3,5.4,5.5
18.17,0,2.1,2.2,3.3,4.4,5.5
18.18,1,2.1,2.2,4.3,4.4,5.5
18.19,0,2.1,2.2,3.3,4.4,6.5
18.2,1,1.1,3.2,4.3,4.4,6.5
18.21,1,1.1,2.2,3.3,5.4,5.5
18.22,0,2.1,2.2,3.3,5.4,6.5
18.23,1,2.1,2.2,3.3,5.4,5.5
18.24,0,2.1,2.2,3.3,5.4,5.5
18.25,0,2.1,2.2,3.3,5.4,6.5
18.26,1,1.1,2.2,3.3,5.4,6.5
18.27,0,2.1,3.2,4.3,4.4,6.5
18.28,0,2.1,3.2,4.3,4.4,5.5
18.29,1,2.1,2.2,3.3,4.4,5.5
18.3,0,2.1,2.2,3.3,5.4,6.5
18.31,1,1.1,3.2,3.3,5.4,5.5
18.32,0,1.1,3.2,4.3,5.4,5.5
18.33,0,1.1,3.2,4.3,5.4,5.5
18.34,0,1.1,3.2,4.3,5.4,5.5
18.35,0,1.1,3.2,3.3,5.4,5.5
18.36,0,1.1,3.2,3.3,5.4,5.5
18.37,0,1.1,3.2,3.3,5.4,6.5
18.38,0,1.1,3.2,3.3,5.4,6.5
18.39,0,1.1,3.2,4.3,5.4,5.5
18.4,0,1.1,3.2,4.3,4.4,5.5
18.41,0,1.1,3.2,4.3,4.4,5.5
18.42,0,1.1,3.2,4.3,4.4,5.5
18.43,0,1.1,3.2,4.3,4.4,6.5
18.44,1,1.1,3.2,3.3,4.4,6.5
18.45,0,1.1,3.2,3.3,4.4,6.5
18.46,0,1.1,3.2,3.3,4.4,6.5
18.47,0,1.1,3.2,3.3,4.4,6.5
18.48,0,1.1,3.2,3.3,4.4,6.5
18.49,0,1.1,3.2,3.3,4.4,6.5
18.5,0,1.1,3.2,3.3,4.4,6.5
18.51,0,1.1,3.2,3.3,4.4,6.5
18.52,0,1.1,3.2,3.3,4.4,6.5
18.53,0,1.1,3.2,3.3,4.4,6.5
18.54,0,1.1,3.2,3.3,4.4,6.5
18.55,0,1.1,3.2,3.3,4.4,6.5
18.56,0,1.1,3.2,3.3,4.4,6.5
18.57,0,1.1,3.2,3.3,4.4,6.5
18.58,1,1.1,3.2,4.3,4.4,6.5
18.59,0,1.1,3.2,3.3,4.4,6.5
18.6,1,1.1,3.2,4.3,4.4,6.5
18.61,0,1.1,3.2,3.3,4.4,6.5
18.62,0,1.1,3.2,3.3,4.4,6.5
18.63,1,2.1,3.2,4.3,4.4,6.5
18.64,0,1.1,3.2,3.3,4.4,6.5
18.65,1,1.1,3.2,4.3,4.4,6.5
18.66,1,1.1,3.2,4.3,4.4,6.5
18.67,1,1.1,3.2,4.3,4.4,6.5
18.68,0,1.1,3.2,3.3,4.4,6.5
18.69,0,1.1,3.2,3.3,4.4,6.5
18.7,1,1.1,3.2,4.3,4.4,6.5
18.71,0,1.1,3.2,3.3,4.4,6.5
18.72,1,1.1,3.2,4.3,4.4,6.5
18.73,0,1.1,3.2,3.3,4.4,6.5
18.74,0,1.1,3.2,3.3,4.4,6.5
18.75,0,1.1,3.2,3.3,5.4,6.5
18.76,0,1.1,3.2,3.3,4.4,6.5
18.77,0,1.1,3.2,3.3,4.4,6.5
18.78,0,1.1,3.2,3.3,4.4,6.5
18.79,0,1.1,3.2,3.3,4.4,6.5
18.8,0,1.1,3.2,3.3,4.4,6.5
18.81,1,1.1,3.2,4.3,4.4,6.5
18.82,0,1.1,3.2,3.3,4.4,6.5
18.83,0,1.1,3.2,3.3,5.4,6.5
18.84,0,1.1,3.2,3.3,4.4,6.5
18.85,0,1.1,3.2,3.3,5.4,6.5
18.86,0,2.1,3.2,3.3,4.4,6.5
18.87,0,1.1,3.2,3.3,5.4,6.5
18.88,0,2.1,3.2,3.3,4.4,6.5
18.89,0,1.1,3.2,3.3,5.4,6.5
18.9,0,1.1,3.2,3.3,4.4,6.5
18.91,0,1.1,3.2,3.3,4.4,6.5
18.92,0,1.1,3.2,3.3,4.4,6.5
18.93,1,1.1,3.2,4.3,4.4,6.5
18.94,1,1.1,2.2,4.3,4.4,5.5
18.95,1,1.1,2.2,4.3,4.4,5.5
18.96,1,1.1,2.2,4.3,4.4,5.5
18.97,1,1.1,2.2,4.3,4.4,5.5
18.98,1,1.1,2.2,4.3,4.4,5.5
18.99,0,2.1,2.2,4.3,4.4,5.5
19,0,2.1,2.2,4.3,4.4,5.5
19.01,0,2.1,2.2,4.3,4.4,5.5
19.02,1,1.1,2.2,4.3,4.4,5.5
19.03,1,1.1,3.2,4.3,4.4,5.5
19.04,1,1.1,2.2,4.3,4.4,5.5
19.05,0,2.1,2.2,3.3,5.4,6.5
19.06,0,2.1,2.2,3.3,4.4,6.5
19.07,0,2.1,2.2,4.3,4.4,5.5
19.08,1,2.1,2.2,3.3,5.4,5.5
19.09,1,2.1,2.2,3.3,5.4,5.5
19.1,1,2.1,2.2,3.3,5.4,5.5
19.11,0,2.1,3.2,4.3,4.4,5.5
19.12,0,2.1,2.2,4.3,4.4,6.5
19.13,0,2.1,3.2,4.3,4.4,6.5
19.14,1,2.1,2.2,3.3,5.4,6.5
19.15,1,2.1,2.2,3.3,5.4,6.5
19.16,1,2.1,2.2,3.3,5.4,5.5
19.17,0,2.1,2.2,4.3,4.4,5.5
19.18,0,2.1,2.2,4.3,5.4,5.5
19.19,0,2.1,2.2,4.3,5.4,5.5
19.2,0,2.1,2.2,3.3,5.4,5.5
19.21,0,2.1,2.2,3.3,5.4,5.5
19.22,1,2.1,2.2,3.3,5.4,5.5
19.23,0,2.1,2.2,3.3,5.4,5.5
19.24,1,2.1,2.2,3.3,5.4,5.5
19.25,1,2.1,2.2,3.3,4.4,5.5
19.26,0,2.1,2.2,4.3,4.4,5.5
19.27,0,2.1,2.2,3.3,5.4,6.5
19.28,0,2.1,2.2,3.3,5.4,5.5
19.29,0,2.1,2.2,3.3,5.4,5.5
19.3,0,2.1,2.2,3.3,5.4,5.5
19.31,0,2.1,2.2,3.3,5.4,5.5
19.32,0,2.1,2.2,3.3,5.4,5.5
19.33,1,2.1,2.2,3.3,5.4,5.5
19.34,0,2.1,2.2,3.3,5.4,5.5
19.35,0,2.1,2.2,3.3,5.4,5.5
19.36,0,2.1,2.2,3.3,5.4,5.5
19.37,0,2.1,2.2,3.3,5.4,5.5
19.38,0,2.1,2.2,3.3,5.4,5.5
19.39,0,2.1,3.2,3.3,5.4,5.5
19.4,0,2.1,3.2,3.3,5.4,6.5
19.41,1,2.1,2.2,4.3,5.4,5.5
19.42,0,2.1,2.2,3.3,5.4,5.5
19.43,0,2.1,3.2,4.3,5.4,5.5
19.44,0,2.1,2.2,4.3,4.4,5.5
19.45,0,2.1,2.2,4.3,4.4,5.5
19.46,0,2.1,2.2,4.3,4.4,5.5
19.47,0,2.1,2.2,4.3,4.4,5.5
19.48,0,2.1,2.2,4.3,4.4,5.5
19.49,0,2.1,2.2,3.3,5.4,5.5
19.5,1,2.1,2.2,3.3,5.4,5.5
19.51,0,1.1,3.2,3.3,5.4,6.5
19.52,0,1.1,3.2,3.3,5.4,6.5
19.53,0,1.1,3.2,3.3,4.4,6.5
19.54,0,1.1,3.2,3.3,4.4,6.5
19.55,0,1.1,3.2,3.3,4.4,6.5
19.56,0,1.1,3.2,3.3,4.4,6.5
19.57,0,1.1,3.2,3.3,4.4,6.5
19.58,0,1.1,3.2,3.3,4.4,6.5
19.59,0,1.1,3.2,3.3,5.4,6.5
19.6,0,1.1,3.2,3.3,5.4,6.5
19.61,0,1.1,3.2,3.3,5.4,6.5
19.62,0,1.1,3.2,3.3,5.4,6.5
19.63,0,1.1,3.2,3.3,4.4,6.5
19.64,0,1.1,3.2,4.3,4.4,6.5
19.65,0,1.1,3.2,3.3,4.4,6.5
19.66,0,1.1,3.2,3.3,4.4,6.5
19.67,0,1.1,3.2,4.3,4.4,6.5
19.68,0,1.1,3.2,3.3,4.4,6.5
19.69,0,1.1,3.2,3.3,4.4,6.5
19.7,1,1.1,3.2,4.3,4.4,6.5
19.71,0,1.1,3.2,3.3,4.4,6.5
19.72,1,1.1,3.2,3.3,4.4,6.5
19.73,0,1.1,3.2,3.3,4.4,6.5
19.74,0,1.1,3.2,4.3,4.4,6.5
19.75,1,1.1,3.2,4.3,4.4,6.5
19.76,0,1.1,3.2,3.3,4.4,6.5
19.77,0,1.1,3.2,4.3,4.4,6.5
19.78,1,1.1,3.2,4.3,4.4,6.5
19.79,0,1.1,3.2,3.3,4.4,6.5
19.8,1,1.1,3.2,3.3,4.4,6.5
19.81,1,1.1,3.2,3.3,4.4,6.5
19.82,0,1.1,3.2,4.3,4.4,6.5
19.83,0,1.1,3.2,4.3,4.4,5.5
19.84,0,1.1,3.2,4.3,4.4,5.5
19.85,1,1.1,3.2,3.3,4.4,6.5
19.86,1,1.1,3.2,3.3,5.4,6.5
19.87,1,1.1,2.2,3.3,5.4,5.5
19.88,1,1.1,2.2,3.3,4.4,5.5
19.89,1,1.1,3.2,4.3,4.4,5.5
19.9,0,2.1,3.2,4.3,5.4,5.5
19.91,0,2.1,2.2,4.3,5.4,5.5
19.92,1,1.1,3.2,3.3,5.4,6.5
19.93,1,2.1,2.2,3.3,5.4,5.5
19.94,0,1.1,3.2,4.3,4.4,5.5
19.95,0,1.1,3.2,4.3,4.4,5.5
19.96,0,1.1,3.2,4.3,4.4,5.5
19.97,0,1.1,3.2,4.3,5.4,5.5
19.98,0,1.1,3.2,4.3,4.4,6.5
19.99,0,1.1,3.2,3.3,4.4,6.5
20,0,1.1,3.2,3.3,5.4,6.5
20.01,1,1.1,3.2,3.3,5.4,5.5
20.02,0,1.1,3.2,3.3,5.4,5.5
20.03,1,1.1,3.2,4.3,4.4,6.5
20.04,0,2.1,2.2,4.3,4.4,6.5
20.05,0,2.1,3.2,4.3,5.4,5.5
20.06,0,1.1,3.2,3.3,5.4,5.5
20.07,0,1.1,3.2,4.3,5.4,5.5
20.08,0,1.1,3.2,4.3,5.4,5.5
20.09,0,1.1,3.2,4.3,5.4,5.5
20.1,0,1.1,3.2,3.3,5.4,5.5
20.11,0,1.1,3.2,3.3,5.4,5.5
20.12,0,1.1,3.2,3.3,5.4,5.5
20.13,0,1.1,3.2,3.3,5.4,5.5
20.14,0,2.1,3.2,3.3,5.4,5.5
20.15,0,2.1,2.2,3.3,5.4,6.5
20.16,0,2.1,2.2,3.3,5.4,5.5
20.17,0,2.1,2.2,3.3,5.4,5.5
20.18,0,2.1,2.2,3.3,5.4,5.5
20.19,1,2.1,3.2,3.3,5.4,5.5
20.2,1,1.1,3.2,3.3,5.4,5.5
20.21,1,1.1,2.2,3.3,5.4,5.5
20.22,0,2.1,3.2,3.3,5.4,5.5
20.23,0,1.1,3.2,3.3,5.4,5.5
20.24,0,1.1,3.2,3.3,5.4,6.5
20.25,0,1.1,3.2,3.3,5.4,6.5
20.26,0,1.1,3.2,3.3,5.4,6.5
20.27,0,1.1,3.2,3.3,5.4,5.5
20.28,0,1.1,3.2,3.3,5.4,5.5
20.29,0,1.1,3.2,3.3,5.4,5.5
20.3,0,1.1,3.2,3.3,5.4,5.5
20.31,0,1.1,3.2,4.3,5.4,5.5
20.32,0,1.1,3.2,3.3,5.4,5.5
20.33,0,1.1,3.2,4.3,5.4,5.5
20.34,0,1.1,3.2,4.3,5.4,5.5
20.35,0,1.1,3.2,4.3,5.4,6.5
20.36,0,1.1,3.2,3.3,4.4,6.5
20.37,0,1.1,3.2,3.3,4.4,6.5
20.38,0,2.1,3.2,3.3,4.4,6.5
20.39,0,2.1,3.2,3.3,4.4,6.5
20.4,0,1.1,3.2,3.3,4.4,6.5
20.41,1,1.1,3.2,3.3,4.4,6.5
20.42,0,1.1,3.2,3.3,4.4,6.5
20.43,1,1.1,3.2,3.3,4.4,6.5
20.44,0,1.1,3.2,3.3,4.4,6.5
20.45,0,1.1,3.2,3.3,4.4,6.5
20.46,0,1.1,3.2,3.3,4.4,6.5
20.47,1,1.1,3.2,3.3,4.4,6.5
20.48,0,1.1,3.2,3.3,4.4,6.5
20.49,1,1.1,3.2,3.3,5.4,6.5
20.5,0,1.1,3.2,3.3,5.4,6.5
20.51,0,1.1,3.2,3.3,5.4,6.5
20.52,0,1.1,3.2,3.3,4.4,6.5
20.53,1,1.1,3.2,3.3,4.4,6.5
20.54,0,1.1,3.2,3.3,4.4,6.5
20.55,1,1.1,3.2,3.3,4.4,6.5
20.56,0,1.1,3.2,3.3,4.4,6.5
20.57,0,1.1,3.2,3.3,4.4,6.5
20.58,0,1.1,3.2,4.3,4.4,6.5
20.59,0,1.1,3.2,4.3,4.4,6.5
20.6,0,1.1,3.2,4.3,4.4,6.5
20.61,0,2.1,3.2,3.3,4.4,6.5
20.62,0,1.1,3.2,4.3,4.4,6.5
20.63,0,1.1,3.2,3.3,4.4,6.5
20.64,0,1.1,3.2,3.3,4.4,6.5
20.65,1,1.1,3.2,3.3,4.4,6.5
20.66,1,1.1,2.2,3.3,4.4,6.5
20.67,1,1.1,2.2,3.3,4.4,6.5
20.68,1,1.1,3.2,3.3,4.4,6.5
20.69,1,1.1,2.2,3.3,4.4,6.5
20.7,1,1.1,3.2,3.3,4.4,6.5
20.71,1,1.1,2.2,3.3,4.4,6.5
20.72,1,1.1,2.2,3.3,4.4,6.5
20.73,1,1.1,2.2,3.3,4.4,6.5
20.74,1,1.1,2.2,3.3,4.4,6.5
20.75,0,1.1,3.2,3.3,4.4,6.5
20.76,0,2.1,3.2,4.3,4.4,6.5
20.77,0,2.1,3.2,4.3,5.4,6.5
20.78,0,1.1,2.2,3.3,4.4,6.5
20.79,1,2.1,2.2,3.3,4.4,6.5
20.8,1,1.1,3.2,3.3,4.4,6.5
20.81,1,2.1,2.2,3.3,5.4,6.5
20.82,1,1.1,3.2,3.3,4.4,6.5
20.83,1,1.1,2.2,3.3,4.4,6.5
20.84,1,1.1,3.2,3.3,4.4,6.5
20.85,0,1.1,2.2,3.3,4.4,6.5
20.86,0,1.1,3.2,3.3,4.4,6.5
20.87,0,1.1,3.2,3.3,4.4,6.5
20.88,0,2.1,3.2,3.3,4.4,6.5
20.89,0,2.1,2.2,3.3,4.4,6.5
20.9,0,2.1,2.2,3.3,4.4,6.5
20.91,0,2.1,2.2,3.3,4.4,6.5
20.92,1,2.1,2.2,3.3,4.4,6.5
20.93,0,2.1,2.2,3.3,4.4,6.5
20.94,0,2.1,2.2,3.3,5.4,6.5
20.95,0,1.1,3.2,3.3,4.4,6.5
20.96,1,1.1,2.2,3.3,5.4,6.5
20.97,0,2.1,2.2,3.3,5.4,6.5
20.98,0,2.1,2.2,3.3,4.4,6.5
20.99,0,2.1,2.2,3.3,4.4,6.5
21,0,2.1,2.2,3.3,4.4,6.5
21.01,0,2.1,2.2,3.3,4.4,6.5
21.02,0,2.1,2.2,3.3,4.4,6.5
21.03,0,2.1,2.2,3.3,4.4,6.5
21.04,0,2.1,2.2,3.3,5.4,6.5
21.05,1,2.1,2.2,3.3,5.4,6.5
21.06,1,1.1,3.2,3.3,5.4,5.5
21.07,1,1.1,3.2,3.3,5.4,5.5
21.08,1,1.1,2.2,3.3,5.4,5.5
21.09,0,1.1,3.2,3.3,5.4,6.5
21.1,1,2.1,2.2,3.3,5.4,5.5
21.11,1,1.1,2.2,3.3,4.4,6.5
21.12,1,2.1,2.2,3.3,4.4,6.5
21.13,0,2.1,2.2,3.3,5.4,6.5
21.14,0,2.1,2.2,3.3,4.4,6.5
21.15,0,2.1,2.2,3.3,4.4,6.5
21.16,0,2.1,2.2,3.3,4.4,6.5
21.17,1,1.1,2.2,3.3,5.4,6.5
21.18,0,1.1,2.2,3.3,5.4,5.5
21.19,0,2.1,2.2,4.3,4.4,5.5
21.2,0,2.1,2.2,3.3,4.4,5.5
21.21,0,2.1,3.2,4.3,4.4,5.5
21.22,0,2.1,3.2,4.3,5.4,6.5
21.23,0,2.1,3.2,3.3,5.4,6.5
21.24,0,1.1,3.2,3.3,5.4,5.5
21.25,0,1.1,3.2,3.3,5.4,5.5
21.26,1,1.1,3.2,3.3,5.4,5.5
21.27,0,1.1,3.2,3.3,5.4,5.5
21.28,1,1.1,2.2,3.3,5.4,5.5
21.29,0,2.1,3.2,4.3,4.4,5.5
21.3,1,1.1,3.2,3.3,5.4,6.5
21.31,0,2.1,3.2,4.3,4.4,5.5
21.32,1,1.1,3.2,3.3,5.4,5.5
21.33,1,2.1,3.2,3.3,5.4,6.5
21.34,1,1.1,3.2,3.3,4.4,6.5
21.35,0,1.1,3.2,3.3,4.4,6.5
21.36,0,2.1,3.2,3.3,4.4,6.5
21.37,1,2.1,2.2,3.3,5.4,6.5
21.38,0,2.1,2.2,3.3,5.4,6.5
21.39,0,2.1,2.2,3.3,5.4,6.5
21.4,0,2.1,2.2,3.3,5.4,6.5
21.41,0,2.1,2.2,3.3,4.4,6.5
21.42,0,2.1,2.2,3.3,4.4,6.5
21.43,0,2.1,2.2,3.3,4.4,5.5
21.44,0,2.1,2.2,3.3,5.4,5.5
21.45,1,2.1,2.2,3.3,4.4,5.5
21.46,0,2.1,2.2,3.3,5.4,5.5
21.47,0,2.1,2.2,3.3,5.4,5.5
21.48,0,2.1,2.2,3.3,4.4,6.5
21.49,0,2.1,2.2,3.3,5.4,5.5
21.5,0,2.1,2.2,3.3,5.4,5.5
21.51,0,2.1,2.2,3.3,5.4,5.5
21.52,0,1.1,2.2,3.3,5.4,5.5
21.53,1,1.1,3.2,4.3,4.4,5.5
21.54,1,1.1,3.2,4.3,4.4,6.5
21.55,1,1.1,2.2,3.3,4.4,6.5
21.56,1,1.1,2.2,3.3,4.4,6.5
21.57,0,2.1,2.2,3.3,5.4,6.5
21.58,0,2.1,2.2,4.3,5.4,5.5
21.59,0,2.1,2.2,3.3,5.4,5.5
21.6,0,2.1,2.2,3.3,5.4,5.5
21.61,1,2.1,2.2,4.3,5.4,5.5
21.62,1,2.1,2.2,4.3,5.4,5.5
21.63,0,2.1,2.2,3.3,5.4,5.5
21.64,0,2.1,2.2,3.3,4.4,6.5
21.65,0,2.1,2.2,4.3,4.4,5.5
21.66,0,1.1,2.2,4.3,5.4,5.5
21.67,1,1.1,3.2,3.3,5.4,5.5
21.68,0,1.1,2.2,3.3,5.4,5.5
21.69,0,1.1,2.2,3.3,5.4,5.5
21.7,0,2.1,3.2,3.3,5.4,5.5
21.71,0,2.1,2.2,3.3,5.4,5.5
21.72,0,2.1,2.2,4.3,4.4,5.5
21.73,0,2.1,2.2,4.3,4.4,5.5
21.74,0,2.1,2.2,3.3,4.4,6.5
21.75,0,2.1,2.2,3.3,4.4,5.5
21.76,1,1.1,2.2,3.3,5.4,5.5
21.77,0,1.1,3.2,3.3,5.4,5.5
21.78,1,1.1,2.2,3.3,5.4,5.5
21.79,0,2.1,3.2,3.3,5.4,5.5
21.8,1,1.1,2.2,3.3,5.4,5.5
21.81,0,2.1,3.2,3.3,4.4,6.5
21.82,0,2.1,2.2,4.3,4.4,5.5
21.83,0,2.1,2.2,4.3,4.4,5.5
21.84,0,2.1,2.2,3.3,4.4,5.5
21.85,1,1.1,3.2,3.3,5.4,5.5
21.86,1,1.1,2.2,3.3,5.4,5.5
21.87,1,1.1,2.2,3.3,5.4,5.5
