jointMR1,jointMR2,jointMR3,force
6.384275570437698,5.543814798903526,7.97144381653837,6.121831321353703
6.029820187133239,5.238677632871095,7.522731561026738,5.783372268840439
5.694446624219925,4.949913016616754,7.098285911977506,5.46312962166314
5.377136914014468,4.6766486968677645,6.696810287842064,5.160131400844056
5.0769272210566,4.418058776958591,6.317077096222956,4.873457322176432
4.792904967200691,4.173361255511602,5.957924069029451,4.602236050505344
4.524206109306394,3.9418156957487867,5.6182507921819305,4.345642599758256
4.270012561430594,3.722721018502794,5.297015419540797,4.1028958709907135
4.029549753852393,3.5154134123632703,4.993231561283258,3.8732563211229363
3.802084321669946,3.339219464028051,4.705965337470221,3.6560237554317934
3.586921916093106,3.1740423432764007,4.434332588036693,3.450535237230548
3.3834051319206906,3.0169005478723694,4.17749623090428,3.2561631085173186
3.1909115450367356,2.8674048897900533,3.934663760354794,3.0723131157031567
3.0088518540871627,2.7251850055017126,3.7050848782211734,2.898422634843118
2.8366681208081603,2.589888445896036,3.4880492508468715,2.733958991089645
2.67383210377087,2.461179810186769,3.28288438513884,2.5784178673677345
2.519843680584819,2.33873992168555,3.0919906024492967,2.4313217975367576
2.374229353865572,2.222265043415517,2.9289936428863266,2.292218739554996
2.236540836521152,2.111466131640059,2.77400039533201,2.184201838269598
2.1063537121477047,2.0060681254741515,2.626622367809444,2.0875239731248127
1.9852274465907378,1.9058092708342866,2.4864898710401953,1.9951501399030076
1.8763156572698367,1.810440477067293,2.3546011579116524,1.9068896750726148
1.7844520276199476,1.7197247046785646,2.231599981826271,1.8348171696204179
1.697037016506311,1.6334363826565426,2.138361233648312,1.7666024487659924
1.613855322653853,1.5513608539629593,2.073528996637894,1.7014007804333158
1.5347020587419846,1.4732938478274848,2.030918638808357,1.639079044279547
1.4593822478873228,1.3990409775512036,1.9893418486835894,1.579509991656228
1.387710344466434,1.3284172625859867,1.9487676697018863,1.5225719868624155
1.3195097781021239,1.2651907893902345,1.9091662618589775,1.4681487597950507
1.2546125196936677,1.2052985871029205,1.8705088563531036,1.4161291694946212
1.1928586684254845,1.1481529595444637,1.8327677121905293,1.366406978106293
1.134096058740259,1.093629893616006,1.7959160746641842,1.3188806347978033
1.081915208321379,1.0416109415392176,1.7599281356220575,1.273453069195623
1.0384310551494342,0.992962675576325,1.7247789954457473,1.230031493920195
1.0078760629695094,0.9479675301710002,1.690444626663155,1.1885272158195153
0.9847243856656458,0.9049992981027131,1.6569018391227457,1.1488554555179793
0.9622066755969402,0.8803067101318378,1.6241282466600777,1.110935174914281
0.9403011525635634,0.8568208900710967,1.5921022351904204,1.0746889122782768
0.9189869442867578,0.83407584583855,1.5608029321642705,1.0400426246121481
0.8982440438350902,0.812044752466357,1.5302101773254242,1.0069255369559316
0.8780532691683987,0.790701850184019,1.5003044947139752,0.9752699983315759
0.8583962246911221,0.7700223998516669,1.4710670658592149,0.9450113440331571
0.8392552647123255,0.7499826403093429,1.442479704109875,0.9160877639837451
0.8206134587150395,0.7305597475587535,1.4145248300515278,0.8884401768917451
0.8024545583425915,0.7117317956976547,1.3871854479632126,0.8620121099512803
0.7847629660143761,0.6939692165055042,1.3604451232675077,0.8367495838424527
0.7675237050880469,0.6800755477762491,1.3342879609303326,0.8126010027980514
0.7507223914894076,0.6665032603149132,1.308698584768721,0.7895170495135734
0.7343452067353504,0.6532432713606743,1.2836621176266823,0.7674505846872385
0.7183788722790445,0.6402868094943797,1.2591641623810612,0.7463565509860812
0.7028106251102422,0.6276254024125296,1.2351907837410065,0.7261918812431716
0.6876281945470301,0.6152508652196386,1.2117284908063006,0.7069154106996175
0.6728197801586446,0.6031552892161306,1.188764220351347,0.6884877931131962
0.6583740307620806,0.5913310311599511,1.1662853208031105,0.6708714205633082
0.6442800244381836,0.5797707029810403,1.144279536882714,0.6540303467894555
0.6305272495157038,0.5684671619287771,1.1227349948817593,0.6379302139076052
0.6171055864744541,0.5574135011333697,1.1016401885457219,0.6225381823556622
0.6040052907212247,0.5466030405630395,1.0809839655380202,0.6078228639258183
0.591216976194495,0.5360293183596466,1.060755514459521,0.593754257747818
0.5787315997562376,0.5256860825361911,1.0409443523993824,0.5803036890931611
0.5665404463312621,0.5155672830203617,1.0215403129942036,0.5684004059456486
0.5546351147565733,0.5056670640290106,1.002533534973478,0.5578855737261492
0.5430075043051397,0.4959797567591159,0.9843925028052584,0.5475895824809598
0.5316498018503104,0.48649987238142944,0.9674483764977772,0.5375069493082835
0.5205544696388306,0.47722209532363147,0.9508709541673285,0.5276323607904457
0.5097142336420608,0.46814127683040063,0.9346495776478424,0.517960666797946
0.49912207245656076,0.4592524287883645,0.9187739859027851,0.5084868745439797
0.488771206726668,0.450550717804443,0.9032342979297109,0.49920614287877707
0.47865508906310605,0.4420314595265957,0.8880209964512414,0.49011377681357754
0.46876739443298404,0.4336901131964853,0.8731249123552899,0.48120522226449697
0.4591020109978065,0.42552227642403084,0.8585372098491157,0.4724760610069674
0.4496530313773033,0.41752368017426744,0.8442493722935023,0.46392200583183973
0.44041474431802574,0.40969018395736223,0.830253188684943,0.4555388958946176
0.4313816267467233,0.4020177712130387,0.8165407407552738,0.4473226922496717
0.42254833618953574,0.39450254488104863,0.8031043906596359,0.4392694735616266
0.413909703538998,0.3871407231497035,0.7899367692250507,0.43137543198646017
0.40546072615177203,0.3799286353748329,0.7770307647332118,0.42378034938757697
0.3977930111892499,0.3728627181618731,0.7643795122123526,0.4177595974510276
0.3904168746747052,0.3659395116041092,0.7519763832142591,0.4119995920395865
0.3831963844941422,0.3591556556704141,0.7398149760536242,0.4064887363165423
0.3761275914150223,0.35250788673610234,0.7278891064880421,0.4012159473719369
0.36920667056147116,0.3459930342508224,0.7161927988179657,0.39617063352303494
0.36242991673500147,0.33960801753765546,0.7047202773869409,0.39134267261568345
0.355793739931317,0.33334984271786583,0.6934659584633636,0.38672239128246505
0.34929466104453055,0.32721559975597725,0.6824244424859092,0.38230054511548844
0.34292930775050434,0.32120245962009597,0.6715905066556205,0.3780682997135191
0.3366944105614117,0.3153076715526135,0.6609590978584625,0.37401721256492343
0.33058679904397104,0.30952856044664645,0.6505253259029127,0.3701392157296054
0.32460339819414596,0.3038625243237667,0.6402844570578957,0.36642659928472193
0.3187412249614364,0.2983070319087724,0.6302319078770712,0.3628719955005321
0.3129973849161878,0.29285962029743995,0.6203632392961378,0.3594683637142008
0.30736906905365446,0.28751789271336703,0.6106741509904638,0.3562089758708061
0.301853550728826,0.28227951635019577,0.6011604759809491,0.3530874027021476
0.2964481827163047,0.2771422202956608,0.5918181754765974,0.35009750051525224
0.2911503943897702,0.27210379353406255,0.582643333942827,0.3472333985637082
0.2859576890158284,0.26716208302391875,0.5736321543850711,0.34448948697614473
0.28086764115725804,0.2623149918476829,0.5647809538377012,0.3418604052173023
0.2758778941809099,0.257560477430558,0.5560861590488023,0.3393410310582262
0.27098615786571567,0.25289654982555787,0.5475443023517487,0.33692647003314147
0.26619020610647237,0.24832127006209956,0.5391520177149844,0.33461204536156325
0.2614878747092641,0.24383274855551898,0.5309060369617993,0.33239328831513687
0.2568770592745638,0.23942914357502273,0.5228031861522915,0.3302659290096072
0.25235571316424077,0.23510865976769088,0.5148403821200687,0.3282258876031791
0.24792184554886426,0.2308695467362508,0.5070146291565998,0.32626926588335703
0.24357351953185843,0.22671009766844083,0.49932301583645433,0.3243923392251409
0.2393088503472147,0.22262864801587587,0.49349777220367996,0.3225915489042081
0.23512600362761768,0.21862357422041526,0.4885965833603314,0.32086349474943504
0.2310231937399794,0.21469329248612204,0.48377101317329707,0.3192049281197994
0.22699868218551103,0.21083625759498156,0.4790189590779086,0.3176127451913631
0.22398957722888235,0.20705096176462898,0.47433841288766043,0.3160839805406666
0.22146257683663534,0.2033359335464058,0.46972745579603514,0.3146158010114668
0.21897813972275026,0.19968973676214355,0.46518425364980476,0.3132054998523283
0.2165349843623262,0.19611096947813214,0.460707052479165,0.3118504911131243
0.21413188867322183,0.1925982630148059,0.4562941742707891,0.3105483042890329
0.21176768685065764,0.18915028099073453,0.4519440129706851,0.30929657920111675
0.20944126637361057,0.18576571839957043,0.44765503070440316,0.3080930611030548
0.2071515651737301,0.18244330071866108,0.4434257542028375,0.3069355960040513
0.20489756895799974,0.17918178304808477,0.43925477142248726,0.3058221261983943
0.20267830867684133,0.17597994927892943,0.43514072834962736,0.304750685992544
0.2004928581298031,0.17283661128967312,0.431082325978438,0.30371939762104905
0.19834033170139245,0.16975060816958312,0.4270783174536479,0.30272646734295267
0.19621988222001754,0.16672080546808696,0.423127505368756,0.3017701817107375
0.19413069893337603,0.1637460944691191,0.41922873921140424,0.30084890400419423
0.19207200559398807,0.16082539148948724,0.41538091294789425,0.2999610708219411
0.19004305864890925,0.15795763720033687,0.4115829627392953,0.29910518882363907
0.18804314552797965,0.15514179597084019,0.40783386478197503,0.29827983161625926
0.18607158302526794,0.15237685523326325,0.40413263326580595,0.2974836367780419
0.18412771576865836,0.14966182486860644,0.4004783184436229,0.2967153030140788
0.18221091477279538,0.14699573661204177,0.3968700048058831,0.29597358743770713
0.18032057607086496,0.1443776434774072,0.393306809354792,0.29525730297216735
0.17845611942093015,0.14180661920004486,0.3897878799724803,0.294565315867216
0.17661698708276807,0.13928175769730136,0.386312393878091,0.29389654332562526
0.1748026426613795,0.13680217254603624,0.3828795561689273,0.2932499512347137
0.1730125700135413,0.13436699647650976,0.3794885984410794,0.2926245519982807
0.1712462722139737,0.13197538088205055,0.37613877748517166,0.2920194024645074
0.16950327057787437,0.12962649534392176,0.3728293740531403,0.2914336019455923
0.16778310373675023,0.1273195271708362,0.36955969169213754,0.29086629032507105
0.16608532676464086,0.12536527056410612,0.3663290556419043,0.2903166462489497
0.16440951035198606,0.12347095047068218,0.36313681179212054,0.2897838853969539
0.16275524002453648,0.1216082117844825,0.35998232569646293,0.28926725883035287
0.16112211540484947,0.11977644672156496,0.3568649816402394,0.28876605141298367
0.15950974951404207,0.11797506183539441,0.35378418175867554,0.28827958030223577
0.1579177681116013,0.11620347758362637,0.35073934520306826,0.2878071935069155
0.15634580907117052,0.11446112791114277,0.3477299073521738,0.28734826850903
0.1547935217903412,0.11274745984864021,0.3447553190663397,0.2869022109466714
0.15326056663258938,0.1110619331261094,0.3418150459820428,0.2864684533553015
0.15174661439959536,0.10940401980056547,0.33890856784459156,0.286046453964859
0.15025134583227792,0.10777320389742878,0.3360353778769023,0.28563569555022106
0.1487744511389723,0.10616898106497402,0.3331949821823519,0.2852356843326631
0.14731562954925653,0.10459085824129849,0.3303868991798389,0.28484594893006604
0.1458745888920203,0.10303835333328004,0.3276106590692627,0.28446603935371256
0.14445104519644245,0.10151099490702464,0.32486580332574344,0.2840955260496177
0.14304472231461757,0.1000083218893218,0.32215188422100915,0.2837339989824244
0.14165535156463804,0.0985298832796499,0.31946846437041354,0.28338106675998115
