jointFR1,jointFR2,jointFR3,force
6.067737827620138,5.750901072708144,7.4059068779425195,6.143147654372321
5.730606494554618,5.4342062754609834,6.984349814351697,5.801177789260736
5.411679811652038,5.13457489098963,6.585703247151154,5.477692726101805
5.10998462358199,4.851095426647054,6.208739807441196,5.171703820920796
4.824599599591947,4.582904918628482,5.852297539117207,4.882275092745599
4.554652477744787,4.329186351681913,5.548091837938088,4.608520422897299
4.299317455603618,4.089166215936569,5.280702579268285,4.349600903126572
4.0578127195833185,3.8621121935645477,5.025482313885133,4.1047223246878
3.829398105601781,3.6473309683779607,4.781888238551396,3.8731328008627868
3.613372884054944,3.444166151830222,4.549401572715928,3.6541205158437706
3.409073662510502,3.2519963192370906,4.327526498729827,3.447011593262158
3.2158723998658547,3.0702331503616485,4.115789148753366,3.25116807800594
3.033174526048292,2.8983196688184227,3.9137366362978447,3.0659860253065707
2.8604171616498295,2.7357285750464144,3.7209361304370265,2.8908936913957475
2.697067432187151,2.5819606678797493,3.536973970809327,2.7253498203354125
2.5426208719590657,2.4365433500086864,3.3614548216146174,2.5688420219109007
2.3965999127410154,2.299029212873823,3.198549958511447,2.4208852357487047
2.2585524528090675,2.1689946967731135,3.043320059928521,2.281020277077316
2.128050502025247,2.0460388221854964,2.943479103976246,2.167413098719199
2.004688898942844,1.9297819885272403,2.8614851676738917,2.0638131528420596
1.8880840961049958,1.819864836758125,2.781689801060045,1.964920964074986
1.7778730099131588,1.7159471724448867,2.704034282534884,1.8705245791128182
1.673711931634547,1.617706946069637,2.6284614611271353,1.7852096697920028
1.5752754962999116,1.5411951823443166,2.5549157143101047,1.7190322075836788
1.482255706415591,1.471039471962367,2.4833429069596646,1.6571170995117104
1.42259251067151,1.4040087797272278,2.4136903514228547,1.5979300352813344
1.3829815712853641,1.3399651923041342,2.3602438107476833,1.541349495775218
1.3454692093249319,1.2787768662636743,2.312263851749228,1.487259388600893
1.3152160540457125,1.2203177610812228,2.2654051535128725,1.4355488055588241
1.2856421205866895,1.1644673838813937,2.2196368289632447,1.386111790952859
1.2567318826032698,1.1111105454108023,2.174928986041558,1.3388471202582959
1.2284701853389273,1.060137126745148,2.1312526915257073,1.2936580886844573
1.2008422358753674,1.012266161062399,2.088579936275047,1.250452309189389
1.1738335936799027,0.9853098051747036,2.0468836018410133,1.2091415195240773
1.1474301614391973,0.9590724695020663,2.006137428387244,1.1696413979024547
1.1216181761689037,0.9335349602254184,1.9663159838652533,1.1318713869115662
1.0963842005892543,0.9086785968035547,1.927394634393984,1.0957545252934453
1.0717151147570378,0.8844851981917379,1.8893495157937699,1.0612172872467815
1.0475981079448178,0.8609370694331837,1.8521575062273206,1.028189428912169
1.0240206707586328,0.8380169886132116,1.8157961999023495,0.9966038417197489
1.0009705874857886,0.8157081941661155,1.7802438817923856,0.9663964122924616
0.9784359286647,0.7939943725251,1.7454795033341393,0.9388556874502926
0.9564050438690704,0.7728596461058894,1.7114826590615544,0.917412070657936
0.9348665546990272,0.7525623834345638,1.6782335641383577,0.8964442907676742
0.9138093479721184,0.736131946773199,1.6457130327525236,0.8759416968843495
0.8932225691073815,0.7200681985801844,1.6139024573376137,0.8558938840514935
0.8730956156959598,0.7043628351717082,1.582783788587426,0.8362906871612131
0.8534181312520099,0.6890077475260115,1.5523395162317934,0.817122175035603
0.8341799991378931,0.6739950163764736,1.5225526505427296,0.798378644673873
0.8153713366578844,0.6593169074453042,1.4934067045414032,0.7800506156596496
0.7969824893148639,0.6449658668130385,1.464885676877665,0.7621288247230983
0.7790040252246629,0.6309345164192144,1.4369740353550364,0.7446042204527594
0.7614267296829619,0.6172156496898258,1.4096567010751935,0.7274679581521727
0.7442415998798213,0.6038022272872838,1.3829190331770749,0.7107113948365676
0.7274398397571273,0.5906873729788376,1.3567468141467787,0.6943260843650899
0.7110128550044047,0.5778643696195147,1.3311262356753997,0.678303772704197
