x_column,y_column,z_column,qx_column,qy_column,qz_column,qw_column
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.0,3.4422637703460283e-06,0.0,0.0,0.0,1.0
-0.003463547244456397,-0.002030591595357802,0.00031668826687182534,0.0,0.0,0.0,1.0
-0.013225028552580887,-0.030920393040402797,0.000993953663687386,0.0,0.0,0.0,1.0
-0.015384007406905584,-0.038266315949138575,0.0010557579450186007,0.0,0.0,0.0,1.0
-0.020548563110042703,-0.039479152407976746,0.0013444387021226162,0.0,0.0,0.0,1.0
-0.024166877090120772,-0.04140769802776883,0.0008153471139669355,0.0,0.0,0.0,1.0
-0.026970926435732345,-0.04212309889272408,0.0012673789336273673,0.0,0.0,0.0,1.0
-0.026949541938363835,-0.03826431202514708,0.0003709039212547742,0.0,0.0,0.0,1.0
-0.027026412078237836,-0.03839117582860715,0.0009073494365561839,0.0,0.0,0.0,1.0
-0.025588347399200323,-0.03793381871455366,0.0017006347690859012,0.0,0.0,0.0,1.0
-0.02206281362503843,-0.027248125252031994,0.0011100518326690508,0.0,0.0,0.0,1.0
-0.01839118096485485,-0.02917836649981692,3.872546741639172e-05,0.0,0.0,0.0,1.0
-0.016464808416573204,-0.03273317351268761,0.0004412356287443422,0.0,0.0,0.0,1.0
-0.014125059277826705,-0.03546575509705774,0.0006437815583221942,0.0,0.0,0.0,1.0
