jointFR1,jointFR2,jointFR3,force
-0.05146913876664316,0.3760135879342908,-1.6162412681349003,0.013284202182620063
-0.06852627101694946,0.18253102250767222,-0.8077937170123903,-0.009642360870932258
0.01789418332919084,0.12957137513842568,-0.3213015949262878,0.0008800581191869298
-0.039721927499134155,0.11971516828770441,-1.1854965835152165,0.00946935253219689
-0.018275453376599943,0.061241847695353374,0.05887098435318058,-0.0012888488074752713
0.02818011161577343,0.03630871651770307,0.4531274176827236,-0.008083358448316123
0.0388908212383823,0.061568460428859134,-0.5822387528520352,-0.0018814761541261593
-0.023122353383362406,0.0870124316249871,-0.5278600264006451,0.005303477660725747
0.030628206775457408,0.11652805792307519,-0.09591354587818558,0.0018346988921312524
0.04585784968067543,0.1673297541818955,-0.6151415250850895,-0.0038272938212997537
0.06120691270334073,0.22815198975426468,-0.5670485219586932,0.0007737652503729916
0.09443649650932026,0.2598478615506342,-0.7143854616538683,0.0054268784674022345
0.03461353103572524,0.15287215676792212,-0.08931814381865548,-0.007555386874681645
0.019177408698485266,0.09334990564537578,-1.1876156617176226,0.006287766153842054
0.1355224919694081,0.02819573832564757,0.8143681044211776,0.006445339928933253
0.024602402707209932,0.040874174179159464,0.2846409724593023,-0.004836255958826214
-0.15299160786664873,0.1007721075273093,-0.9069107068375264,-0.007039127947876021
0.02911578212596804,0.14303468012443366,-0.26109007787949046,-0.0010204903311557322
0.3157101506537441,0.16072833206929887,0.30333242811790817,0.004963412863805966
-0.013264491634964591,0.16961589076907393,-0.6430847348300225,0.003579694676286679
0.1118757798539837,0.19918472597987516,-0.26511349083228136,-0.0026338856781788775
0.2244966655187555,0.3178035914555289,-0.6755966498963346,-0.0022099862941884272
0.24228655616859748,0.4302661798327334,-0.7790801755057385,0.0010600966817315798
0.3243143409586102,0.4424701867825433,-1.0291700833031976,0.005470046654450803
0.10839823637678843,0.22247985300415624,-0.2319519219072602,-0.009631043263146484
0.04511571694628683,0.2087350239300491,-0.49088458955803,0.007775330067984379
0.22149480709444175,0.16308884084284825,-0.7860175282464414,0.006720653966911877
0.1762529809597686,0.08814853999927989,0.03931472608713801,-0.004568863605149858
0.16032573630339356,0.048261174481600076,0.10872320128694796,-0.007120026488116018
-0.24329560271232362,0.04156420126255979,-0.16952097572519095,-0.0015098285915914043
-0.23740600447229204,0.06910658631265164,-0.5606584569596093,0.004537277610361511
1.1124221333470747,0.09076432963123128,-0.6262641730912625,0.003731645686855889
-0.4284774847269553,0.14619480452437048,-0.3425695571586814,-0.002096126340150572
0.3971965992066312,0.18084668503253534,-0.910911268826403,-0.0016405444116189825
0.1545868697536701,0.23401944935977767,-1.0114567265882795,-0.002140839314712231
0.21400800344287654,0.2691853178235193,-1.1570507138131905,0.010048087077392569
-0.025899590630337605,0.12132701222050017,-0.4900257222097734,0.0034327149947423427
0.24993347197637586,0.041073692896530574,-1.1811620884486616,-0.024847770236778383
0.14170865883061395,0.07769606262720054,1.6506978261336522,-0.022090885459529138
-0.38002248531162586,0.2666343888238316,-2.311363744934237,0.04570502745003735
