0.7856,-0.5782
0.7210,-0.7987
0.6536,-0.8634
0.6016,-0.8746
0.5519,-0.8736
0.5014,-0.8699
0.4486,-0.8658
0.3867,-0.8612
0.2966,-0.8547
0.1614,-0.8452
-0.0592,-0.8293
-0.4160,-0.7950
-0.7041,-0.7398
-0.8376,-0.6659
-0.8689,-0.5861
-0.8710,-0.5142
-0.8668,-0.4414
-0.8593,-0.3334
-0.8483,-0.1743
-0.8309,0.0683
-0.7945,0.4478
-0.7266,0.7490
-0.6488,0.8555
-0.5736,0.8775
-0.4893,0.8768
-0.3962,0.8712
-0.2865,0.8641
-0.1018,0.8524
0.2236,0.8290
0.5915,0.7856
0.8074,0.7225
0.8704,0.6549
0.8812,0.5979
0.8801,0.5471
0.8766,0.4944
0.8725,0.4378
0.8680,0.3726
0.8609,0.2650
0.8500,0.0961
0.8340,-0.1355
0.7959,-0.5127
